protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,thermo1,thermo2,thermo3,thermo4,thermo5,thermo6,label
9606.ENSP00000335392,0,0,0,0,0.000506329,0,0,0,0,0,0,0,0,0.000296635,0.000387564,0.000335931,0.00046176,0.000795545,0,0,0,0,0.005948568,0.004659832,0.003168855,0,0.001449275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000949723,0.10891881,3.55E-05,1.52E-05,9.60E-06,4.73E-06,1,1,1,0,0,0,0
9606.ENSP00000385215,0,0,0,0,0.006075949,0.009345794,0,0,0,0,0,0,0,0.008057981,0.010205839,0.009137329,0.008946609,0.009546539,0.011730205,0.014025071,0.009167303,0.012721067,0.001845581,0.001242622,0.000905387,0.002945174,0.001449275,0.002906977,0.00120048,0,0,0,0,0,0,0,0,0,0,0,1,0.008605879,0.34543488,1.05E-05,8.56E-05,4.36E-05,1.65E-05,1,1,1,0,0,0,0
9606.ENSP00000335575,0,0,0,0,0,0,0,0.010830325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010814191,0.004038521,0.005432322,0.004077934,0.007246377,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001198986,0.143706576,1.27E-05,4.80E-06,3.53E-06,1.94E-06,1,1,1,0,0,0,0
9606.ENSP00000216294,0,0,0,0,0.021265823,0.018691589,0,0,0,0,0.096446701,0.1,0,0.015538971,0.014856601,0.014579414,0.011428571,0.015513126,0.009775171,0.019424103,0.011459129,0.00093081,0,0,0,0,0,0,0,0,0,0.173438961,0.121802215,0.074274471,0.077506318,0.043568465,0.108490566,0.226309724,0.315086782,0.086390533,1,0.036838842,0.77689304,3.19E-05,0.000250893,0.000133538,5.57E-05,1,1,1,0,0,0,0
9606.ENSP00000320917,0,0,0,0,0.040506329,0.018691589,0.025974026,0.003610108,0,0,0.055837563,0,0,0.063217622,0.067909741,0.072762698,0.028629149,0.03381066,0.027370479,0.021347896,0.025974026,0.018616196,0.008709313,0.002485244,0.001358081,0.004077934,0,0,0.009603842,0,0,0.073804189,0.034746086,0.021642892,0.01207526,0.004149378,0.004716981,0.018083503,0.010680908,0.00591716,1,0.069345559,0.62140848,2.63E-05,0.000306596,0.000157443,6.48E-05,1,1,1,0,0,0,0
9606.ENSP00000263377,0,0.5,0,0,0.334177215,0.280373832,0.311688312,0.046931408,0.178571429,0.052631579,0,0,0,0.320702229,0.292610456,0.28681806,0.203694084,0.225536993,0.204301075,0.268834554,0.290297937,0.224635433,0.073731735,0.070518795,0.063377094,0.224286362,0.157971014,0.078488372,0.211884754,0.152046784,0.061111111,0,0,0,0,0,0,0,0,0,1,0.324335154,0.986054958,0.002159827,0.002726479,0.002362711,0.001723058,1,1,0,0,0,0,0
9606.ENSP00000482609,0,0,0,0,0.052151899,0.009345794,0.025974026,0.007220217,0,0,0.035532995,0.1,0.008695652,0.046010983,0.043579364,0.039639882,0.027301587,0.016308671,0.013685239,0.027243391,0.055767762,0.04871238,0.006436655,0.00341721,0.003621548,0.002718623,0.004347826,0.00872093,0.00120048,0,0,0.057942375,0.058037419,0.027545499,0.029486099,0.022821577,0.023584906,0.028809503,0.029372497,0.041420118,1,0.051818278,0.8426187,4.49E-05,0.00039167,0.000209215,9.02E-05,1,1,1,0,0,0,0
9606.ENSP00000263468,0,0,0,0,0.004050633,0,0,0.003610108,0,0,0,0,0,0.003771244,0.003832573,0.003762429,0.003059163,0.005568815,0.003910068,0.002358198,0.002291826,0.00062054,0.006192612,0.007145076,0.004074242,0.002265519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004418894,0.287596656,8.04E-06,2.83E-05,1.51E-05,6.41E-06,1,1,1,0,0,0,0
9606.ENSP00000263726,0,0,0,0,0.007088608,0.046728972,0,0,0,0,0,0,0,0.012225341,0.015717854,0.017535609,0.017258297,0.020286396,0.018572825,0.017065905,0.011459129,0.013031337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.012786554,0.413028288,3.18E-05,0.000233761,0.00010947,4.05E-05,1,1,1,0,0,0,0
9606.ENSP00000258991,0,0,0,0,0.004050633,0.009345794,0,0,0.035714286,0,0,0,0,0.005963449,0.010162777,0.008263908,0.002251082,0.002784407,0,6.21E-05,0,0,0.012308959,0.018639329,0.012222725,0.010421386,0.010144928,0.002906977,0.007202881,0.005847953,0,0,0,0,0,0,0,0,0,0,1,0.007373763,0.213435624,2.19E-05,3.85E-05,2.16E-05,9.71E-06,1,1,1,0,0,0,0
9606.ENSP00000323355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000380820,0,0.166666667,0,0,0.117468354,0.028037383,0.051948052,0.010830325,0.035714286,0.105263158,0.010152284,0,0,0.083976645,0.077039015,0.102660575,0.051948052,0.064439141,0.05083089,0.057775847,0.050420168,0.118833385,0.012766542,0.012115564,0.013580806,0.016538287,0.011594203,0.014534884,0.039615846,0.023391813,0.061111111,0.017467403,0.018709431,0.012297098,0.00758214,0.010373444,0.004716981,0.007623438,0.001335113,0.007692308,1,0.086420065,0.9516573,0.004310345,0.001402436,0.001513461,0.001277532,1,1,0,0,0,0,1
9606.ENSP00000229270,0,0,0,0,0.119493671,0.168224299,0.012987013,0.032490975,0.035714286,0,0,0,0,0.127780953,0.15704935,0.132088148,0.095873016,0.108989658,0.088954057,0.058396425,0.120702827,0.066708036,0.019950581,0.020503262,0.019918515,0.031943815,0.024637681,0.01744186,0.036014406,0.035087719,0.014814815,0,0,0,0,0,0,0,0,0,1,0.128607015,0.694928762,3.52E-05,0.000757136,0.000390869,0.00016239,1,1,1,0,0,0,0
9606.ENSP00000309457,0,0,0,0,0.015189873,0.009345794,0,0.007220217,0.035714286,0.052631579,0.020304569,0,0,0.031323933,0.033804151,0.034466541,0.01950938,0.021479714,0.017595308,0.013900956,0.022918258,0.019857276,0.002974284,0.004349177,0.004526935,0.010647938,0.008695652,0.020348837,0.004201681,0.023391813,0.003703704,0.026254036,0.021000382,0.034923758,0.01235608,0.014522822,0.009433962,0.025972875,0.041388518,0.046153846,1,0.034303618,0.835548928,2.91E-05,0.000331432,0.000151284,5.50E-05,1,1,1,0,0,0,0
9606.ENSP00000257904,0,0.333333333,0,0,0.256708861,0.23364486,0.168831169,0.079422383,0.178571429,0.052631579,0.050761421,0.1,0.017391304,0.218882265,0.227715098,0.233136254,0.275036075,0.329355609,0.267839687,0.207459352,0.179526356,0.148309029,0.081373357,0.083566325,0.072430964,0.272768464,0.205797101,0.174418605,0.101440576,0.093567251,0.024074074,0.126841576,0.132875143,0.077717659,0.075821398,0.070539419,0.009433962,0.112312738,0.17222964,0.043786982,1,0.247877716,0.990026982,0.000794913,0.001935913,0.001387025,0.000847002,1,1,0,0,0,0,0
9606.ENSP00000298767,0,0,0,0,0.013670886,0.037383178,0,0.025270758,0.071428571,0,0,0,0,0.018655448,0.025191629,0.023179253,0.015064935,0.013922037,0.008797654,0.012287452,0.009167303,0.008067018,0.030108905,0.036346692,0.027161612,0.03488899,0.031884058,0.005813953,0.06482593,0.040935673,0.014814815,0,0,0,0,0,0,0,0,0,1,0.022523581,0.802981032,5.90E-05,0.000160632,8.84E-05,3.86E-05,1,1,1,0,0,0,0
9606.ENSP00000356213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000292180,0,0,0,0,0.010126582,0.018691589,0,0.007220217,0,0,0,0,0,0.01652474,0.020583929,0.022305832,0.012525253,0.010739857,0.014662757,0.011356584,0.012987013,0.004964319,0.001921845,0.000931966,0,0.002265519,0.001449275,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.016699034,0.2851416,7.26E-05,0.000109966,5.82E-05,2.46E-05,1,1,1,0,0,0,0
9606.ENSP00000305766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000309501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000362507,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000846495,0.001291878,0.001007794,0.00023088,0.000397772,0.000977517,0.00086881,0.000763942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000842445,0.0814266,2.66E-06,1.07E-05,3.91E-06,1.03E-06,1,1,1,1,0,0,0
9606.ENSP00000420270,0,0,0,0,0.053670886,0.009345794,0,0.007220217,0,0,0,0,0,0.037399524,0.036344845,0.038900833,0.028629149,0.029832936,0.024437928,0.015638575,0.025210084,0.009928638,0.006223117,0.005281143,0.014486193,0.002038967,0.001449275,0.002906977,0.012605042,0,0.003703704,0,0,0,0,0,0,0,0,0,1,0.037252177,0.272285442,0.000269397,0.000244272,0.000161771,8.29E-05,1,1,1,0,0,0,0
9606.ENSP00000367939,0,0,0,0,0.032405063,0.112149533,0,0,0,0,0.005076142,0,0,0.054217282,0.067436052,0.050994356,0.050735931,0.046141607,0.047898338,0.023023458,0.01986249,0.009618368,0.000549099,0.000931966,0,0.001132759,0.001449275,0,0.010204082,0,0,0.003864001,0.0015273,0.006886375,0.00449312,0.004149378,0,0.002482049,0,0,1,0.0539449,0.77804601,3.59E-05,0.000421936,0.000177242,6.26E-05,1,1,1,0,0,0,0
9606.ENSP00000301691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000353129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000456850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000329127,0,0,0,0,0.085063291,0.037383178,0.012987013,0.032490975,0.071428571,0,0,0,0,0.07598197,0.085823788,0.125100779,0.095064935,0.110580748,0.121212121,0.038724091,0.051948052,0.054607509,0.023794271,0.024852439,0.031688547,0.061848663,0.053623188,0.037790698,0.021608643,0.040935673,0.057407407,0,0,0,0,0,0,0,0,0,1,0.080570276,0.52530699,3.43E-05,0.000547225,0.000303017,0.000135461,1,1,1,0,0,0,0
9606.ENSP00000367888,0,0,0,0,0.008101266,0.009345794,0.012987013,0.003610108,0.035714286,0,0.005076142,0,0,0.010579379,0.016751356,0.01840903,0.038441558,0.032617343,0.033235582,0.014831823,0.0236822,0.005895129,0.008053446,0.006834421,0.009506564,0.029225193,0.026086957,0.040697674,0.004801921,0,0,0.002981809,0.004581901,0.003443187,0.00196574,0.002074689,0.018867925,0.000443223,0.00400534,0,1,0.013491747,0.798545682,3.17E-05,0.000190898,8.97E-05,3.29E-05,1,1,1,0,0,0,0
9606.ENSP00000417273,0,0,0,0,0.07443038,0.065420561,0.311688312,0.115523466,0.107142857,0.210526316,0.258883249,0.2,0.086956522,0.062260793,0.079838085,0.136791185,0.11982684,0.142402546,0.206256109,0.081916346,0.091673033,0.315854794,0.095573655,0.082013048,0.123585333,0.169460807,0.137681159,0.180232558,0.157863145,0.192982456,0.246296296,0.284242285,0.267277587,0.2813576,0.200224656,0.195020747,0.297169811,0.115681234,0.154873164,0.071005917,1,0.112999689,0.977117904,4.91E-05,0.001175133,0.000713224,0.000335993,1,1,1,0,0,0,0
9606.ENSP00000457380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000362063,0,0.166666667,0,0,0.127594937,0.186915888,0.324675325,0.003610108,0.071428571,0,0.035532995,0,0.034782609,0.156720953,0.164025493,0.24731255,0.127965368,0.129276054,0.102639296,0.129576766,0.139037433,0.23611542,0.008389006,0.00621311,0.004979629,0.020389669,0.014492754,0,0.05942377,0.029239766,0.046296296,0.029112338,0.030927835,0.060993606,0.00814378,0.014522822,0,0.009130396,0.012016021,0.05739645,1,0.162550937,0.992012994,0.005102041,0.002220924,0.002162812,0.001701324,1,1,0,0,0,0,0
9606.ENSP00000263025,0,0.5,0,0,0.280506329,0.289719626,0.246753247,0.151624549,0.357142857,0.210526316,0.076142132,0,0,0.283982795,0.297907157,0.326189196,0.412582973,0.498011138,0.501466276,0.191944893,0.239113827,0.312131554,0.159436869,0.161230196,0.21955636,0.414816493,0.336231884,0.319767442,0.227490996,0.245614035,0.159259259,0.060394869,0.067583047,0.071323168,0.097725358,0.124481328,0.155660377,0.077741335,0.09212283,0.075147929,1,0.318957072,0.97616465,0.001085776,0.002825286,0.001983269,0.001231768,1,1,0,0,0,0,0
9606.ENSP00000446524,0,0,0,0,0.007088608,0,0,0.010830325,0,0,0,0,0,0.005726503,0.007277582,0.007457673,0.008253968,0.00477327,0.010752688,0.001675562,0.002291826,0,0.022070712,0.014911463,0.01674966,0.014952424,0.043478261,0.00872093,0.016206483,0,0,0,0,0,0,0,0,0,0,0,1,0.008388169,0.268832,2.65E-05,0.000106054,5.42E-05,2.30E-05,1,1,1,0,0,0,0
9606.ENSP00000415011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000481581,0,0,0,0,0.003544304,0.009345794,0,0,0,0,0,0,0,0.006319773,0.00477995,0.005576458,0.008138528,0.003579952,0.002932551,0.009929254,0.010695187,0.00155135,0.000579604,0.000931966,0,0.007702764,0.008695652,0.029069767,0.006602641,0,0,0,0,0,0,0,0,0,0,0,1,0.006515542,0.265112775,2.21E-05,5.98E-05,2.96E-05,1.13E-05,1,1,1,0,0,0,0
9606.ENSP00000228284,0,0,0,0,0.06278481,0.056074766,0.025974026,0.003610108,0,0,0,0,0,0.079742362,0.082249591,0.106557377,0.056046176,0.063643596,0.046920821,0.038537917,0.036669213,0.041576171,0.004392789,0.00621311,0.011317338,0.000226552,0.004347826,0,0.016206483,0,0.007407407,0.003740494,0.005345552,0.004426955,0.00533558,0.004149378,0.018867925,0.002659339,0.00400534,0,1,0.079447015,0.823195087,4.90E-05,0.000380736,0.000210754,9.26E-05,1,1,1,0,0,0,1
9606.ENSP00000418001,0,0.166666667,0,0,0.097721519,0.046728972,0.051948052,0,0,0,0,0,0,0.107611582,0.072732753,0.073904864,0.021240981,0.026252983,0.019550342,0.04505399,0.065699007,0.063915607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.100902552,0.387771076,0.001085776,0.000549506,0.000488781,0.000367439,1,1,0,0,0,0,0
9606.ENSP00000351214,0,0,0,0,0.005063291,0.028037383,0,0.003610108,0.035714286,0,0.020304569,0,0,0.010221246,0.013650848,0.006382693,0.01038961,0.011137629,0.004887586,0.004840511,0.00381971,0,0.00690949,0.009940975,0.00769579,0.012460353,0.011594203,0.002906977,0,0,0,0.030417983,0.02978236,0.024102312,0.00533558,0.014522822,0.009433962,0.004077653,0.016021362,0.001775148,1,0.014015514,0.920839109,2.22E-05,0.000127609,5.94E-05,2.27E-05,1,1,1,0,0,0,0
9606.ENSP00000376103,0,0,0,0,0.001012658,0.009345794,0.012987013,0,0,0,0,0,0,0.000927889,0.001076565,0.001209352,0.003290043,0.00318218,0.004887586,0.000558521,0.000763942,0.00093081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001014405,0.16626141,1.61E-05,1.34E-05,7.85E-06,3.66E-06,1,1,1,0,0,0,0
9606.ENSP00000307181,0,0,0,0,0.010632911,0,0.012987013,0,0,0,0.025380711,0,0,0.008329294,0.011799156,0.014713787,0.01038961,0.008353222,0.005865103,0.008998386,0.007639419,0.008997828,0,0,0,0,0,0,0,0,0,0.022584117,0.021382207,0.026561731,0.02049986,0.01659751,0.009433962,0.003723074,0.001335113,0.00295858,1,0.011101663,0.8518257,2.84E-05,6.69E-05,4.20E-05,2.07E-05,1,1,1,0,0,0,0
9606.ENSP00000272190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000388275,0,0,0,0,0.014177215,0.009345794,0,0,0,0,0,0,0,0.016577194,0.016363793,0.017266864,0.014949495,0.008750994,0.008797654,0.002172024,0.005347594,0.003412969,0.000396571,0.000621311,0,0.004757589,0.005797101,0,0,0.005847953,0,0,0,0,0,0,0,0,0,0,1,0.016135826,0.394233674,1.96E-05,7.73E-05,4.34E-05,1.94E-05,1,1,1,0,0,0,0
9606.ENSP00000360017,0,0,0,0,0.005063291,0.018691589,0.012987013,0,0,0,0,0,0,0.007717936,0.008655585,0.005778017,0.007965368,0.007159905,0.00684262,0.000620578,0,0.00186162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007487351,0.27034315,6.63E-06,2.44E-05,1.25E-05,4.97E-06,1,1,1,0,0,0,0
9606.ENSP00000319883,0,0,0,0,0.001518987,0,0,0,0.035714286,0,0,0,0,0.001834073,0.002842132,0.00268745,0.003809524,0.002386635,0.002932551,0.004157875,0.010695187,0,0.001632043,0.001242622,0.001358081,0.005663797,0.005797101,0.002906977,0.004801921,0,0.001851852,0,0,0,0,0,0,0,0,0,1,0.002260719,0.359096892,5.37E-05,9.18E-05,5.06E-05,2.26E-05,1,1,1,0,0,0,0
9606.ENSP00000341551,0,0,0,0,0.167594937,0.158878505,0.12987013,0.162454874,0.214285714,0.105263158,0.101522843,0.1,0.026086957,0.148476671,0.166910688,0.154662725,0.233766234,0.264120923,0.278592375,0.112697034,0.145912911,0.110456097,0.188935664,0.174277726,0.146220009,0.282736747,0.276811594,0.308139535,0.303721489,0.216374269,0.105555556,0.088254495,0.09316533,0.062469257,0.082841898,0.091286307,0.075471698,0.049020477,0.065420561,0.035502959,1,0.185953249,0.993010995,0.000162813,0.001425486,0.000849656,0.000395902,1,1,1,0,0,0,0
9606.ENSP00000341743,0,0,0,0,0.013670886,0,0,0,0,0,0.005076142,0,0,0.01713248,0.015588666,0.019618382,0.015064935,0.011933174,0.010752688,0.017376195,0.018334607,0.013031337,0.001510021,0.001863933,0.000905387,0.001132759,0.004347826,0.005813953,0,0,0,0.004552111,0.005727377,0.009345794,0.00112328,0,0,0.002836628,0.002670227,0.000591716,1,0.017748147,0.716707712,2.64E-05,0.000125693,6.87E-05,2.94E-05,1,1,1,0,0,0,0
9606.ENSP00000311221,0,0,0,0,0.008101266,0.009345794,0,0,0,0,0,0,0,0.009542965,0.012703471,0.013638807,0.01015873,0.008750994,0.014662757,0.008874271,0.006111536,0.004654049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.009733872,0.567991035,8.61E-06,5.27E-05,2.61E-05,1.00E-05,1,1,1,0,0,0,0
9606.ENSP00000268379,0,0,0,0,0.098227848,0.102803738,0.103896104,0,0,0,0.005076142,0,0,0.121625777,0.152054087,0.130610051,0.111111111,0.126889419,0.117302053,0.064602209,0.084797555,0.117592305,0.002089625,0.003727866,0.006337709,0.002718623,0.008695652,0.011627907,0.010204082,0,0,0.003458193,0.003818251,0.00245942,0.00308902,0.002074689,0,0.00230476,0,0,1,0.12191478,0.827536849,5.26E-05,0.000904466,0.000436969,0.000175265,1,1,1,0,0,0,0
9606.ENSP00000360608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000162749,0,0.333333333,0,0,0.081518987,0.074766355,0.220779221,0.137184116,0.214285714,0.315789474,0.045685279,0,0,0.070316965,0.082852467,0.113611932,0.112438672,0.138027049,0.163245357,0.080799305,0.141329259,0.257213776,0.106967451,0.102516309,0.124943413,0.194381513,0.230434783,0.218023256,0.132653061,0.134502924,0.098148148,0.050408455,0.045819015,0.041318249,0.038753159,0.066390041,0.066037736,0.003013917,0.013351135,0.00591716,1,0.094377545,0.93354084,0.001795332,0.001253346,0.001150838,0.000874005,1,1,0,0,0,0,0
9606.ENSP00000428924,0,0.5,0,0,0.13164557,0.242990654,0.337662338,0.050541516,0.107142857,0.052631579,0.040609137,0.05,0.130434783,0.141838558,0.151881836,0.199946251,0.239018759,0.270883055,0.346041056,0.132555542,0.220015279,0.520012411,0.028995455,0.039763902,0.050701675,0.136837336,0.075362319,0.098837209,0.109243697,0.14619883,0.044444444,0.036963848,0.038946163,0.071323168,0.048020219,0.058091286,0.127358491,0.028809503,0.036048064,0.111242604,1,0.158903496,0.95825079,0.002159827,0.002133285,0.001966622,0.001523548,1,1,0,0,0,0,0
9606.ENSP00000265560,0,0.166666667,0,0,0.143797468,0.037383178,0.051948052,0.039711191,0.107142857,0,0,0,0,0.124944833,0.109163724,0.097151303,0.070764791,0.067223548,0.059628543,0.052004468,0.059587471,0.04654049,0.030108905,0.014290152,0.019013128,0.009968283,0.013043478,0.002906977,0.006002401,0,0,0,0,0,0,0,0,0,0,0,1,0.123075904,0.861929208,0.004310345,0.001559968,0.001661159,0.001372097,1,1,0,0,0,0,0
9606.ENSP00000302843,0,0.166666667,0,0,0.069873418,0.037383178,0.155844156,0,0,0,0,0,0,0.105855286,0.079149083,0.118516528,0.045945166,0.089101034,0.059628543,0.033387117,0.016806723,0.030716724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.101000364,0.446512,0.000780031,0.000527312,0.000391608,0.000270332,1,1,0,0,0,0,0
9606.ENSP00000358064,0,0,0,0,0.024303797,0.009345794,0.012987013,0,0,0,0.121827411,0.15,0,0.030822909,0.032684523,0.033727493,0.017373737,0.013524264,0.015640274,0.051011543,0.058823529,0.030406454,0.00033556,0.000621311,0.000905387,0.00362483,0,0,0,0,0,0.132752263,0.103856434,0.064436793,0.075821398,0.066390041,0.103773585,0.191826966,0.255006676,0.058579882,1,0.04807618,0.781633446,3.99E-05,0.000345689,0.000186625,7.90E-05,1,1,1,0,0,0,0
9606.ENSP00000331172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9606.ENSP00000481078,0,0,0,0,0.005063291,0.009345794,0,0,0,0,0,0,0,0.004132994,0.004306261,0.005643644,0.005310245,0.00318218,0.008797654,0.005957552,0.004583652,0.004654049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004269021,0.150905997,1.85E-05,3.62E-05,1.98E-05,8.84E-06,1,1,1,0,0,0,0
9606.ENSP00000303231,0,0,0,0,0,0,0,0,0,0,0.076142132,0.15,0,0.000108525,0.000215313,0.000134372,0.000808081,0.000795545,0.000977517,0.002916718,0.003055768,0.002482159,0.000289802,0.000621311,0.000452694,0.000226552,0,0,0.0030012,0.01754386,0,0.032129435,0.056510118,0.062961141,0.073574839,0.089211618,0.08490566,0.006648347,0.012016021,0.030769231,1,0.004335281,0.8842764,1.53E-05,6.73E-05,4.04E-05,1.81E-05,1,1,1,0,0,0,0
9606.ENSP00000210633,0,0,0,0,0.004556962,0,0,0,0,0,0,0,0,0.005211009,0.006933081,0.008062349,0.006695527,0.003579952,0.018572825,0.000744694,0.00381971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005256607,0.25790798,1.55E-05,5.88E-05,2.72E-05,9.87E-06,1,1,1,0,0,0,0
9606.ENSP00000379838,0,0,0,0,0.047594937,0.065420561,0.038961039,0,0,0,0.005076142,0,0,0.066594558,0.064550857,0.096815372,0.035093795,0.03221957,0.046920821,0.035559141,0.029029794,0.038163202,0,0,0,0,0,0,0,0,0,0.041304233,0.019854906,0.005410723,0.02274642,0.004149378,0.009433962,0.006293768,0.02670227,0.002366864,1,0.069285609,0.352548828,2.92E-05,0.000380724,0.00019684,8.13E-05,1,1,1,0,0,0,0
9606.ENSP00000442068,0,0,0,0,0.012658228,0.018691589,0.012987013,0,0,0,0,0,0,0.011067741,0.013435535,0.01410911,0.012582973,0.015910899,0.010752688,0.018245004,0.01986249,0.008377288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011492911,0.582978384,1.53E-05,7.99E-05,4.15E-05,1.73E-05,1,1,1,0,0,0,0
9606.ENSP00000283131,0,0.166666667,0,0,0.273417722,0.242990654,0.090909091,0.028880866,0.071428571,0,0.020304569,0,0,0.338999544,0.360649384,0.320142435,0.261760462,0.279634049,0.227761486,0.365582723,0.38579068,0.172820354,0.027683719,0.029512271,0.024898144,0.061169008,0.036231884,0.020348837,0.081632653,0.064327485,0.033333333,0.017837924,0.020618557,0.01131333,0.0112328,0.024896266,0.023584906,0.064621931,0.012016021,0.008284024,1,0.343766614,0.946644408,0.000794913,0.001876529,0.001154733,0.000606972,1,1,0,0,0,0,0
9606.ENSP00000381034,0,0.333333333,0,0,0.041518987,0.08411215,0.090909091,0.007220217,0,0,0.162436548,0.1,0.060869565,0.032812534,0.027000258,0.043267939,0.041731602,0.040970565,0.047898338,0.030284225,0.05500382,0.208811666,0.019477746,0.016154085,0.01539158,0.006570005,0.001449275,0.005813953,0.032412965,0.029239766,0.016666667,0.05451947,0.057273769,0.083620266,0.075540578,0.064315353,0.113207547,0.134119316,0.126835781,0.107692308,1,0.045198614,0.9194574,0.002159827,0.001101237,0.001301948,0.001137396,1,1,0,0,0,0,0
9606.ENSP00000384286,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001121425,0.002023943,0.002284332,0.000692641,0,0.000977517,0.000310289,0,0.00031027,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001135881,0.25148718,4.69E-07,2.63E-06,1.12E-06,3.37E-07,1,1,1,1,0,0,0
9606.ENSP00000336127,0,0,0,0,0.008607595,0.009345794,0,0.003610108,0,0,0,0,0,0.010362329,0.011497718,0.010884171,0.007619048,0.008353222,0.004887586,0.00372347,0.006111536,0.004033509,0.001464263,0.002485244,0.002716161,0.008835523,0.013043478,0.011627907,0.00060024,0,0.003703704,0,0,0,0,0,0,0,0,0,1,0.010382271,0.306505188,8.00E-05,9.67E-05,6.73E-05,3.55E-05,1,1,1,0,0,0,0
