protein,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6
9606.ENSP00000215829,0.0018644523819149,0.0010721237489401,0.0005477836865544
9606.ENSP00000417085,2.4521913750109693e-05,1.1998334889435694e-05,4.757673871608573e-06
9606.ENSP00000218340,0.0001474730999146,8.091530996385307e-05,3.4863410235304624e-05
9606.ENSP00000349324,0.0001129965475287,7.735385440319169e-05,3.953092452023547e-05
9606.ENSP00000471477,0.0,0.0,0.0
9606.ENSP00000381140,0.0001111575665557,4.500654098528949e-05,1.4483822394576475e-05
9606.ENSP00000248437,0.0016897559533826,0.0012128694321074,0.00075899467057
9606.ENSP00000334187,0.0,0.0,0.0
9606.ENSP00000359688,0.0011875209970386,0.0008108747208027,0.0004981051013072
9606.ENSP00000396628,0.0001114941522137,5.884874001080944e-05,2.544696284021316e-05
9606.ENSP00000322276,0.0,0.0,0.0
9606.ENSP00000464036,0.0004306013876135,0.000356860634382,0.0002611346117121
9606.ENSP00000395196,0.0011607336592465,0.0008006694046801,0.0004944462878587
9606.ENSP00000300079,0.0,0.0,0.0
9606.ENSP00000359411,5.169566188419063e-06,3.5313774183526632e-06,1.7096217753719377e-06
9606.ENSP00000356370,0.0,0.0,0.0
9606.ENSP00000446828,8.355078626433107e-05,4.125513539590427e-05,1.594312047010662e-05
9606.ENSP00000282141,0.0,0.0,0.0
9606.ENSP00000371201,0.0004189096101035,0.0002118420997566,8.547351149107535e-05
9606.ENSP00000306918,0.0,0.0,0.0
9606.ENSP00000345107,2.1540132330797633e-05,1.1272436917905226e-05,4.663919695183902e-06
9606.ENSP00000477725,0.000251301497705,0.0001287113445429,5.255904257549032e-05
9606.ENSP00000358019,0.0001571852437204,9.43424958904393e-05,4.461104293924274e-05
9606.ENSP00000306117,0.0001948538608154,0.0001242988208313,6.088616169200198e-05
9606.ENSP00000377055,0.0001771843243965,8.244315425483546e-05,3.041773238033322e-05
9606.ENSP00000377003,0.0001113408040849,6.019438661159051e-05,2.591461533018821e-05
9606.ENSP00000263208,0.0010022328611626,0.0007928917404542,0.000558424220012
9606.ENSP00000377558,0.0,0.0,0.0
9606.ENSP00000056233,6.995167875772943e-05,3.7471682638209815e-05,1.5868326830384026e-05
9606.ENSP00000417003,4.577814098396852e-05,2.4380894017460716e-05,1.0353830732247583e-05
9606.ENSP00000444537,2.626906817030154e-06,1.1189396461828173e-06,3.3679728798830677e-07
9606.ENSP00000437621,0.0022078775624034,0.0013259664007252,0.0006840245206351
9606.ENSP00000205143,4.4661543399395046e-05,2.5210990287092367e-05,1.0871725347693789e-05
9606.ENSP00000384400,7.664115460298089e-05,3.6394649428319265e-05,1.3860015293817356e-05
9606.ENSP00000314036,8.747298701949013e-05,3.779066513411892e-05,1.3380064763694816e-05
9606.ENSP00000399709,0.0001310080828782,7.74271433624104e-05,3.589046290098547e-05
9606.ENSP00000483981,0.0008702918774577,0.0006460249289931,0.0004284380314919
9606.ENSP00000315630,0.0001276428831069,6.665689856796467e-05,2.8091523879192047e-05
9606.ENSP00000368872,0.0,0.0,0.0
9606.ENSP00000446880,0.0019758246798876,0.0018033965069897,0.0013621667921963
9606.ENSP00000362314,0.0002288554122931,0.0001290808212956,5.674550764774825e-05
9606.ENSP00000356560,0.0007141955080125,0.0003982055991297,0.0001765332486257
9606.ENSP00000378145,3.69993408923772e-05,1.5928558842383872e-05,5.4044523843693866e-06
9606.ENSP00000466214,0.0002052868699841,0.000237891684552,0.0002124894544953
9606.ENSP00000012049,6.589073283934176e-05,3.0571241145526794e-05,1.0915305139636896e-05
9606.ENSP00000342109,0.0,0.0,0.0
9606.ENSP00000359385,0.0003975275439451,0.0002337377916658,0.0001088510173596
9606.ENSP00000343577,0.0,0.0,0.0
9606.ENSP00000299752,4.5654129142560185e-05,2.0568693487169915e-05,7.391708612553862e-06
9606.ENSP00000451263,0.0002698096196357,0.0001328131428438,5.088627909206737e-05
9606.ENSP00000322582,0.0,0.0,0.0
9606.ENSP00000434830,0.0,0.0,0.0
9606.ENSP00000360777,0.0009853359407473,0.0012107491072844,0.0010885812497609
9606.ENSP00000247956,7.22886488030739e-05,3.83711379290464e-05,1.640034133990544e-05
9606.ENSP00000347005,0.0006607338213453,0.0003703980667405,0.0001641703226407
9606.ENSP00000322304,0.0001000002165327,3.931673188407015e-05,1.2027779630669234e-05
9606.ENSP00000410759,0.0016231241865812,0.0018069088953604,0.0015257754608539
9606.ENSP00000292807,0.0015748798649852,0.0009922046044612,0.000543117090086
9606.ENSP00000373301,0.0001180998133466,6.010769076707379e-05,2.4199326645917495e-05
