,protein,RW_positive_10_0.1,RW_positive_10_0.2,RW_positive_10_0.3,RW_positive_10_0.4,RW_positive_10_0.5,RW_positive_10_0.6,RW_positive_10_0.7,RW_positive_10_0.8,RW_positive_10_0.9,RW_positive_10_1.0
3580,9606.ENSP00000405577,0.00020690335622930434,0.0004032572342111962,0.000545752486686979,0.0007530112116000964,0.0008944985911512049,0.0010251252933812793,0.001210273726428568,0.0013641149362229044,0.0016037790783229866,0.0017438545255572535
3581,9606.ENSP00000384103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3582,9606.ENSP00000311095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3583,9606.ENSP00000284322,6.147169733594637e-05,0.0001317180510795879,0.0001895381785743666,0.00023917163548503595,0.0002841010411884781,0.0003362515556091239,0.00038757301854275283,0.0004386326143048791,0.0004706965164587018,0.0005213261133576452
3584,9606.ENSP00000296679,0.0003348015870869858,0.0006067458725738106,0.0009577842665748904,0.0011466992473287974,0.0013742719711444806,0.0016112728389998665,0.0020060245515196584,0.0021793516898469534,0.0024659007340233075,0.002715841259487206
3585,9606.ENSP00000254521,0.001151762840891024,0.0025195232883561403,0.003614474266214529,0.0045469722608686425,0.005395998607127694,0.0063985347624111455,0.007383578638837207,0.008351101496373303,0.008978725632914575,0.009980698207073146
3586,9606.ENSP00000291592,0.0023647693378734402,0.003324770827020984,0.0051593962125480175,0.006705617583065759,0.008363935754459817,0.009724131421535276,0.010990780727297533,0.012419279497407842,0.013746609081863426,0.014716665820742492
3587,9606.ENSP00000290349,0.0009886406769510359,0.0014019902082509361,0.0021606165828416124,0.0028062785386282485,0.0034942307538585737,0.004060181898239534,0.0045964180390001275,0.005208551581745269,0.005745608301367611,0.0061646325812034775
3588,9606.ENSP00000481842,0.0020403911257744767,0.003833791022771038,0.005414639614173211,0.0069104138819966465,0.008520544455677737,0.010531591869948898,0.012436762735887896,0.014240797063393984,0.015708659899246413,0.016970323857094627
3589,9606.ENSP00000221486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
