,protein,RWR_positive_0.6_0.1,RWR_positive_0.6_0.2,RWR_positive_0.6_0.3,RWR_positive_0.6_0.4,RWR_positive_0.6_0.5,RWR_positive_0.6_0.6,RWR_positive_0.6_0.7,RWR_positive_0.6_0.8,RWR_positive_0.6_0.9,RWR_positive_0.6_1.0
4498,9606.ENSP00000278927,2.0069298986615946e-05,2.5168972197610323e-05,3.3306250342206054e-05,4.117623184342539e-05,5.3894013896365845e-05,6.018941457840343e-05,6.868105291515693e-05,7.997115773538761e-05,8.659777406222661e-05,9.54010426153696e-05
4499,9606.ENSP00000216034,0.0006623479035347911,0.0016011934971728225,0.005255567700437948,0.005544224818358072,0.006149989738976729,0.00648076383578784,0.010230410714773704,0.012975248739628346,0.014135834722685876,0.014455050575607056
4500,9606.ENSP00000398516,0.0004078932068527927,0.0007102659839599885,0.0009225746195048652,0.0011881540410282727,0.0013093014494141317,0.0018831525379452443,0.00313572631102492,0.0033021676044167857,0.003582139918903342,0.004997275879864417
4501,9606.ENSP00000429022,0.0012056958082855163,0.011274113994859312,0.011477579805935922,0.012110779345924342,0.012842754851581187,0.013005043343479562,0.013115971729147661,0.013252812154440602,0.013374492614181086,0.013463421242000468
4502,9606.ENSP00000256759,3.294901677390553e-05,4.469909067271512e-05,6.849806633353569e-05,8.282673207205267e-05,9.891197260453158e-05,0.00011498247210005151,0.00013627956315515573,0.00015003640220894704,0.00016425590768126978,0.0001974175316712567
4503,9606.ENSP00000273317,0.00021756455969045325,0.00041303056964031305,0.0005863027055807698,0.0019162083166589057,0.0021037958184609465,0.0022578261825253283,0.002549645918116386,0.004855880853649999,0.005224844589637911,0.005372669377087023
4504,9606.ENSP00000358966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4505,9606.ENSP00000238651,2.2779450502141918e-05,3.370487402889814e-05,4.78269277313386e-05,7.368290868824442e-05,9.117572794415933e-05,0.00012059330161595272,0.00013723366199919944,0.00015241939243037692,0.0001613337608327823,0.0001787456449544455
4506,9606.ENSP00000317473,0.00027380636420351313,0.008459404015215586,0.015152255295839644,0.016584426387785234,0.016701045365967494,0.0170275762247439,0.018557442083209297,0.018723736686909288,0.01883272290715764,0.019059428551149
4507,9606.ENSP00000358460,0.00015540600595681249,0.00028207272792481197,0.00042464185452263425,0.00047915612183677266,0.000575505981160387,0.0007213212638206759,0.0008271658056732881,0.0008834727594803477,0.0010128977006460893,0.001074783571061932
4508,9606.ENSP00000302863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4509,9606.ENSP00000385828,0.0001022970318967668,0.00015416352811273512,0.00023732375076953023,0.0002846277281488295,0.000308000718639794,0.00034959553001167476,0.0003889894082411241,0.00041753486461500026,0.00048095403137000275,0.000512848162780404
4510,9606.ENSP00000270583,3.8934286583883445e-05,9.988879955610161e-05,0.0001226441344633675,0.00017256750185737994,0.0002239808164993744,0.00024137818005721408,0.00028531090316488857,0.00030630794337971676,0.00036687714085841347,0.0004210525185056827
4511,9606.ENSP00000309689,0.0003100734110513681,0.00039326947566831357,0.0006168553336803809,0.0006956678285758663,0.0008099593899652885,0.001212035385134844,0.0013817733720253122,0.0014228024209201398,0.001616719794929563,0.002885648833870357
4512,9606.ENSP00000355609,8.733674592840812e-05,0.00013155166016218286,0.0002761997586338794,0.0003154879068455877,0.0009142659457935061,0.0009442993253457528,0.0010491523685633908,0.0010712908570157573,0.0012067524369806226,0.001259021838386242
4513,9606.ENSP00000484121,0.00010708171756974436,0.00024616887001180935,0.0005290264067724552,0.0005870157515042452,0.0007299399877520963,0.0008532546511661586,0.0028917085351274118,0.0029508201630011463,0.0030137846285561193,0.0030993121371757845
4514,9606.ENSP00000371294,2.3950568399329614e-05,4.3685748878024675e-05,7.231043589660111e-05,8.702683242937886e-05,0.00010097209292127507,0.00010402552371309528,0.00013523792905694817,0.0001546100320448015,0.00018699947792025042,0.000215782860097761
4515,9606.ENSP00000379339,0.0020319331656530252,0.0025241570179656827,0.006621976600260562,0.008774308414972155,0.00900037498579359,0.00971520796557941,0.011537697748182786,0.012055532658659622,0.01637155686520234,0.017826317692772545
4516,9606.ENSP00000284719,0.0006910083703029214,0.0007862194041153353,0.0009864618133649519,0.0011736180428945043,0.0013523106440432226,0.0015438733197612516,0.0033483871177454774,0.0036407918133091895,0.0037445432072915814,0.004554892937748447
4517,9606.ENSP00000255390,0.0003315339202343485,0.0004384706222715887,0.0021913320500515274,0.002385309050562144,0.0026323998830493286,0.002768824732346773,0.002966330211532007,0.0032837301891732334,0.005497462317063854,0.0056505328567906625
4518,9606.ENSP00000351669,9.045808848344707e-06,1.7721773255934694e-05,2.6242902420636746e-05,3.321257886983336e-05,4.056686707427674e-05,6.236317841969471e-05,8.32975253340168e-05,9.687059418462277e-05,0.0001056620618504098,0.00012122914113672306
4519,9606.ENSP00000380157,0.00018938184313078288,0.0002730392915651517,0.000421548708758483,0.0005018383595480943,0.0005607418612938325,0.0006722807876934656,0.0007253351750836152,0.0008349479834172616,0.000956415376161154,0.00108074983537152
4520,9606.ENSP00000347997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4521,9606.ENSP00000342136,0.00015101859606399886,0.0002055268324775545,0.00028942302309328843,0.00042746287373838935,0.0004965323749378178,0.0005849438820299377,0.0006940026826422357,0.0011873889339063816,0.0012267282537468621,0.0013157577888595652
4522,9606.ENSP00000286657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4523,9606.ENSP00000462309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4524,9606.ENSP00000345716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4525,9606.ENSP00000322238,1.6125959227172227e-06,2.64686168400559e-06,3.1484698069540356e-06,3.7224393465995756e-06,6.1980440581336255e-06,6.526282000617574e-06,6.9102639984816515e-06,7.421016279286902e-06,1.0725748710399199e-05,1.098836618523543e-05
4526,9606.ENSP00000259711,0.00024278050688545134,0.0006034527510245737,0.0010970769833779507,0.0013150541528397515,0.0019223959375326625,0.002748222674395949,0.0029862203944980756,0.0032282184956832433,0.0033272133101054633,0.0034587794439703205
4527,9606.ENSP00000369731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4528,9606.ENSP00000445135,7.481297470988774e-05,0.0015015490806199727,0.0016032263021772237,0.0016416629647495683,0.0016820708572161012,0.001717400623765771,0.0017577174379942244,0.0018367442305749538,0.001888175831153531,0.001908115230407487
4529,9606.ENSP00000347823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4530,9606.ENSP00000340672,6.142663684981567e-05,9.246037517961634e-05,0.00014182743262214947,0.000344927274314487,0.0003823227036470396,0.0004163330787078223,0.0005844022728981573,0.0006864346508370628,0.03536619114246913,0.0353843790491799
4531,9606.ENSP00000361716,0.0023102481700930113,0.0026730090316440967,0.0033996116745504466,0.004308706318821793,0.006295630098072674,0.007297228832782114,0.0075555347876032014,0.008232168503798884,0.008528232037843614,0.010407974817618093
4532,9606.ENSP00000436901,0.000195658023075955,0.001106310820168719,0.0012907959671074067,0.0018559687510310897,0.0020021268297379996,0.0021704713692752126,0.0023555012281018563,0.0031960456327145875,0.003255009463811606,0.003532037317275468
4533,9606.ENSP00000359297,9.569850594606345e-05,0.00047279955974220835,0.0006198577150218213,0.001726226780579955,0.001782473867577306,0.0018974499327418068,0.002065368955482489,0.002151647468311085,0.0022277106793942405,0.0023596181182771203
4534,9606.ENSP00000421048,1.6489645108614886e-06,1.963251356917259e-06,3.1466417162119567e-06,4.077223875354289e-06,4.745582657387975e-06,6.15894150528995e-06,6.7475732709714335e-06,7.406912542820914e-06,7.859175086281296e-06,8.127718386473071e-06
4535,9606.ENSP00000442515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4536,9606.ENSP00000355890,0.009048186586187766,0.010297649527505153,0.012991520798654217,0.014551666818456977,0.01560375598438085,0.019904085493674378,0.021310623112309603,0.02493249167210039,0.026011194109700226,0.026413180794834987
4537,9606.ENSP00000233146,0.0020715750902798205,0.003912220406194143,0.00429842777605064,0.004768318125270239,0.005111695161069441,0.005433331056498076,0.006001828214391895,0.0073143053985397465,0.007833867532128695,0.0081745341907759
4538,9606.ENSP00000261560,2.036045181600667e-05,4.136869657665011e-05,6.418224632244207e-05,8.047120906293963e-05,0.00010115469002108138,0.00011585433260103698,0.000127166771540019,0.00013816109621529076,0.00015735131769144557,0.00016845026644170537
4539,9606.ENSP00000323313,0.00041656755441018867,0.0005038239140453589,0.0006799423069179594,0.0009064217801628913,0.00105855343286859,0.0014310059529173147,0.0015524064432626808,0.0016810540584087331,0.0018491595868195424,0.0019970637283222253
4540,9606.ENSP00000446680,3.7728715660453284e-05,6.137109207397329e-05,7.955500245746227e-05,0.00013067116549483887,0.0001553020972946428,0.00022303696407752807,0.00024808209454254583,0.0002650961248121098,0.0002944311767745075,0.0003120072084748152
4541,9606.ENSP00000444210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
