protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,thermo1,thermo2,thermo3,thermo4,thermo5,thermo6,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,label
9606.ENSP00000263035,0,0,0,0,0.087719298,0.0,0.0,0.0,0.0,0.0,0.222222222,0.0,0.0,0.08154675,0.0027894,0.003487358,0.024154589,0.0,0.0,0.020236088,0.0,0.005194805,0.004106776,0.0,0.0,0.0,0.0,0.0,0.064516129,0.0,0.0,0.368320611,0.016129032,0.0,0.0,0.0,0.0,0.040201005,0.0,0.0,1,0.091437407,0.532661805,5.09e-05,1,1,1,1,0,0,0.000108656,9.01e-05,4.89e-05,0
9606.ENSP00000263035,0,0,0,0,0.023391813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038275901,0.005578801,0.026155187,0.019323671,0.016666667,0.0,0.001686341,0.0,0.018181818,0.002053388,0.006024096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.116412214,0.0,0.004524887,0.0,0.0,0.0,0.0,0.0,0.0,1,0.042653018,0.520931515,4.29e-05,1,1,1,1,0,0,8.77e-05,6.07e-05,2.77e-05,0
9606.ENSP00000263035,0,0,0,0,0.070175439,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.083174318,0.0027894,0.017436792,0.024154589,0.0,0.157894737,0.011804384,0.0,0.0,0.006160164,0.0,0.0,0.0,0.0,0.0,0.048387097,0.0,0.0,0.356870229,0.032258065,0.0,0.071428571,0.0,0.0,0.042713568,0.0,0.0,1,0.093516741,0.66199835,3.57e-05,1,1,1,1,0,0,6.86e-05,5.48e-05,2.94e-05,0
9606.ENSP00000263035,0,0,0,0,0.029239766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02581659,0.0,0.015693112,0.009661836,0.0,0.157894737,0.0,0.0,0.0,0.001368925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083969466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.028470889,0.65138515,3.72e-05,1,1,1,1,0,0,4.85e-05,3.3e-05,1.56e-05,0
9606.ENSP00000263035,0,0,0,0,0.087719298,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,0.07857223,0.0027894,0.009590235,0.024154589,0.0,0.0,0.010118044,0.0,0.01038961,0.004106776,0.0,0.0,0.0,0.0,0.0,0.016129032,0.0,0.0,0.326335878,0.016129032,0.002262443,0.035714286,0.0,0.0,0.012562814,0.0,0.0,1,0.086905524,0.531595415,3.1e-05,1,1,1,1,0,0,7.91e-05,6.27e-05,3.33e-05,0
9606.ENSP00000263035,0,0,0,0,0.035087719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.042653496,0.005578801,0.006102877,0.028985507,0.0,0.0,0.008431703,0.0,0.007792208,0.002737851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.133587786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.046118575,0.525197075,4.25e-05,1,1,1,1,0,0,8.71e-05,6.24e-05,2.97e-05,0
9606.ENSP00000263035,0,0,0,0,0.040935673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057750589,0.0027894,0.006102877,0.019323671,0.0,0.0,0.008431703,0.0,0.007792208,0.002737851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.194656489,0.016129032,0.0,0.0,0.0,0.0,0.005025126,0.0,0.0,1,0.062166773,0.530529025,4.93e-05,1,1,1,1,0,0,8.19e-05,6.13e-05,3.06e-05,0
9606.ENSP00000263035,0,0,0,0,0.058479532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054663823,0.0,0.007846556,0.014492754,0.0,0.0,0.005059022,0.0,0.002597403,0.003422313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.20610687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.059341011,0.48589128,3.62e-05,1,1,1,1,0,0,9.87e-05,7.54e-05,3.82e-05,0
9606.ENSP00000263035,0,0,0,0,0.029239766,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,0.045122909,0.0,0.004359198,0.014492754,0.0,0.0,0.001686341,0.0,0.002597403,0.002053388,0.0,0.0,0.0,0.0,0.0,0.016129032,0.0,0.0,0.139312977,0.0,0.0,0.0,0.0,0.0,0.007537688,0.0,0.0,1,0.047984645,0.49505904,6.15e-05,1,1,1,1,0,0,8.76e-05,6.64e-05,3.32e-05,0
9606.ENSP00000263035,0,0,0,0,0.093567251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072174206,0.0,0.005231037,0.028985507,0.0,0.0,0.006745363,0.0,0.0,0.004106776,0.0,0.0,0.0,0.0,0.0,0.032258065,0.0,0.0,0.324427481,0.0,0.0,0.0,0.0,0.0,0.025125628,0.0,0.0,1,0.080294306,0.53106222,3.81e-05,1,1,1,1,0,0,0.00011885,9.91e-05,5.39e-05,0
9606.ENSP00000263035,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011729712,0.008368201,0.0,0.024154589,0.0,0.0,0.0,0.0,0.0,0.000684463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030534351,0.016129032,0.0,0.035714286,0.0,0.0,0.0,0.0,0.0,1,0.012795905,0.5810727,3.07e-05,1,1,1,1,0,0,3.24e-05,1.88e-05,7.56e-06,0
9606.ENSP00000263035,0,0,0,0,0.070175439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057413851,0.0,0.019180471,0.014492754,0.0,0.0,0.005059022,0.0,0.018181818,0.003422313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.213740458,0.0,0.004524887,0.0,0.0,0.0,0.012562814,0.0,0.0,1,0.063659629,0.53212861,4.03e-05,1,1,1,1,0,0,0.000102454,8.18e-05,4.32e-05,0
9606.ENSP00000263035,0,0,0,0,0.111111111,0.0,0.0,0.0,0.0,0.0,0.333333333,0.0,0.0,0.113592996,0.006973501,0.016564952,0.086956522,0.016666667,0.157894737,0.016863406,0.0,0.0,0.004791239,0.0,0.0,0.0,0.0,0.0,0.064516129,0.0,0.0,0.469465649,0.0,0.0,0.071428571,0.0,0.0,0.060301508,0.0,0.0,1,0.127159309,0.66199835,2.68e-05,1,1,1,1,0,0,6.18e-05,5.08e-05,2.82e-05,0
9606.ENSP00000263035,0,0,0,0,0.035087719,0.0,0.0,0.0,0.0,0.0,0.111111111,0.0,0.0,0.090133573,0.023709902,0.040104621,0.111111111,0.033333333,0.157894737,0.008431703,0.0,0.0,0.002737851,0.0,0.014778325,0.0,0.0,0.0,0.016129032,0.0,0.0,0.297709924,0.032258065,0.0,0.142857143,0.0,0.0,0.015075377,0.0,0.0,1,0.100501173,0.662661675,1.45e-05,1,1,1,1,0,0,3.09e-05,1.95e-05,8.89e-06,1
9606.ENSP00000263035,0,0,0,0,0.052631579,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.059378157,0.009762901,0.025283348,0.028985507,0.0,0.0,0.006745363,0.0,0.015584416,0.003422313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227099237,0.0,0.004524887,0.071428571,0.0,0.0,0.015075377,0.0,0.0,1,0.066858605,0.53106222,0.000140905,1,1,1,1,0,0,0.0001199,9.88e-05,5.33e-05,0
9606.ENSP00000263035,0,0,0,0,0.076023392,0.0,0.0,0.0,0.0,0.0,0.222222222,0.0,0.0,0.074026266,0.0,0.002615519,0.024154589,0.0,0.0,0.003372681,0.0,0.002597403,0.005475702,0.0,0.0,0.011627907,0.0,0.0,0.016129032,0.0,0.0,0.276717557,0.0,0.0,0.0,0.0,0.0,0.045226131,0.0,0.0,1,0.080934101,0.50779204,5.1e-05,1,1,1,1,0,0,9.91e-05,8.03e-05,4.29e-05,0
9606.ENSP00000369383,0,0,0,0,0.01754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.051577057,0.006973501,0.003487358,0.024154589,0.016666667,0.0,0.011804384,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049618321,0.0,0.0,0.071428571,0.0,0.0,0.022613065,0.0,0.0,1,0.052303263,0.25030944,2.23e-05,1,1,1,1,0,0,4.16e-05,2.78e-05,1.24e-05,0
9606.ENSP00000369383,0,0,0,0,0.052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043102481,0.0,0.028770706,0.019323671,0.0,0.0,0.02698145,0.0,0.122077922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007633588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.046971636,0.270187542,7.46e-05,1,1,1,1,0,0,0.000129117,0.000106009,5.62e-05,0
9606.ENSP00000369383,0,0,0,0,0.052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049668874,0.0,0.02005231,0.019323671,0.0,0.0,0.064080944,0.0,0.07012987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.052569844,0.269917084,5.84e-05,1,1,1,1,0,0,0.000110708,8.83e-05,4.57e-05,0
9606.ENSP00000369383,0,0,0,0,0.052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037209563,0.0,0.026155187,0.014492754,0.0,0.0,0.032040472,0.0,0.111688312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.040893581,0.269646626,9.97e-05,1,1,1,1,0,0,0.000162694,0.000136525,7.34e-05,0
9606.ENSP00000369383,0,0,0,0,0.052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056684252,0.0,0.019180471,0.014492754,0.0,0.0,0.05227656,0.0,0.088311688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015267176,0.0,0.0,0.0,0.0,0.0,0.01758794,0.0,0.0,1,0.05992749,0.270729,5.21e-05,1,1,1,1,0,0,0.00010264,8.1e-05,4.16e-05,0
9606.ENSP00000369383,0,0,0,0,0.01754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0312044,0.0,0.0,0.014492754,0.0,0.0,0.021922428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.030763489,0.26924975,8.42e-05,1,1,1,1,0,0,8.52e-05,6.31e-05,3.05e-05,0
9606.ENSP00000369383,0,1,0,0,0.052631579,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.04865866,0.0013947,0.089799477,0.038647343,0.0,0.157894737,0.047217538,0.0,0.012987013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032442748,0.0,0.0,0.071428571,0.0,0.0,0.015075377,0.0,0.0,1,0.056035402,0.275,0.003846154,1,1,1,0,0,0,0.000713657,0.001006416,0.000969554,0
9606.ENSP00000369383,0,0,0,0,0.052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.063980245,0.0,0.015693112,0.028985507,0.0,0.0,0.057335582,0.0,0.080519481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007633588,0.0,0.0,0.142857143,0.0,0.0,0.012562814,0.0,0.0,1,0.066698656,0.270729,3.67e-05,1,1,1,1,0,0,8e-05,6.13e-05,3.07e-05,0
9606.ENSP00000369383,0,0,0,0,0.070175439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.057469974,0.0,0.006102877,0.033816425,0.0,0.0,0.032040472,0.0,0.023376623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011450382,0.0,0.0,0.035714286,0.0,0.0,0.010050251,0.0,0.0,1,0.05806142,0.270729,6.31e-05,1,1,1,1,0,0,0.000105422,8.82e-05,4.8e-05,1
9606.ENSP00000369383,0,0,0,0,0.064327485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072342575,0.0,0.002615519,0.033816425,0.0,0.0,0.057335582,0.0,0.012987013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028625954,0.0,0.0,0.035714286,0.0,0.0,0.022613065,0.0,0.0,1,0.073256558,0.270458271,3.39e-05,1,1,1,1,0,0,7.55e-05,5.9e-05,3.03e-05,1
9606.ENSP00000369383,0,0,0,0,0.040935673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048378045,0.065550907,0.02005231,0.028985507,0.0,0.052631579,0.010118044,0.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028625954,0.016129032,0.0,0.035714286,0.0,0.0,0.022613065,0.0,0.0,1,0.052356579,0.262621764,2.53e-05,1,1,1,1,0,0,4.68e-05,3.48e-05,1.77e-05,0
9606.ENSP00000369383,0,0,0,0,0.058479532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.060163879,0.0013947,0.010462075,0.048309179,0.0,0.0,0.060708263,0.0,0.072727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.034351145,0.0,0.0,0.0,0.0,0.0,0.010050251,0.0,0.0,1,0.06349968,0.270729,9.76e-05,1,1,1,1,0,0,9e-05,7.41e-05,3.99e-05,0
9606.ENSP00000369383,0,0,0,0,0.070175439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083286564,0.006973501,0.02179599,0.086956522,0.066666667,0.0,0.038785835,0.04,0.101298701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.062977099,0.080645161,0.0,0.035714286,0.0,0.0,0.085427136,0.0,0.0,1,0.089784602,0.270458271,2.68e-05,1,1,1,1,0,0,6.61e-05,5.1e-05,2.6e-05,0
9606.ENSP00000369383,0,0,0,0,0.052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054495454,0.0013947,0.010462075,0.048309179,0.0,0.105263158,0.028667791,0.0,0.018181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009541985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.055129025,0.270458271,5.35e-05,1,1,1,1,0,0,9.8e-05,7.97e-05,4.23e-05,0
9606.ENSP00000369383,0,0,0,0,0.064327485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054776069,0.0,0.024411508,0.024154589,0.0,0.0,0.035413153,0.0,0.111688312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026717557,0.0,0.0,0.0,0.0,0.0,0.030150754,0.0,0.0,1,0.059181062,0.270729,5.46e-05,1,1,1,1,0,0,0.000109712,9.03e-05,4.82e-05,0
9606.ENSP00000369383,0,0,0,0,0.052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064878213,0.0,0.008718396,0.033816425,0.0,0.0,0.069139966,0.0,0.062337662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022900763,0.0,0.0,0.035714286,0.0,0.0,0.007537688,0.0,0.0,1,0.067338452,0.270729,4.33e-05,1,1,1,1,0,0,8.85e-05,6.9e-05,3.51e-05,0
9606.ENSP00000369383,0,0,0,0,0.064327485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.076776294,0.0,0.0,0.048309179,0.0,0.0,0.111298482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04389313,0.0,0.0,0.035714286,0.0,0.0,0.035175879,0.0,0.0,1,0.079601194,0.270729,3.14e-05,1,1,1,1,0,0,7.56e-05,5.88e-05,3.01e-05,0
9606.ENSP00000369383,0,0,0,0,0.052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.066225166,0.0,0.02179599,0.004830918,0.0,0.052631579,0.021922428,0.0,0.028571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.061068702,0.0,0.0,0.035714286,0.0,0.0,0.01758794,0.0,0.0,1,0.068244828,0.206817715,2.37e-05,1,1,1,1,0,0,5.25e-05,3.9e-05,1.96e-05,0
9606.ENSP00000369383,0,0,0,0,0.035087719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.048434168,0.0,0.02179599,0.004830918,0.0,0.052631579,0.020236088,0.0,0.028571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013358779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.049370868,0.20577843,2.97e-05,1,1,1,1,0,0,6.32e-05,4.6e-05,2.23e-05,0
9606.ENSP00000369383,0,0,0,0,0.058479532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044224941,0.018131102,0.031386225,0.019323671,0.05,0.0,0.040472175,0.04,0.122077922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015267176,0.016129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.049850714,0.269917084,6.51e-05,1,1,1,1,0,0,0.000121879,0.000100377,5.35e-05,0
9606.ENSP00000369383,0,1,0,0,0.040935673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04439331,0.0,0.018308631,0.019323671,0.0,0.105263158,0.02529511,0.0,0.005194805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013358779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.045318831,0.271,0.005780347,1,1,1,0,0,0,0.001032961,0.001475799,0.001435687,0
9606.ENSP00000369383,0,0,0,0,0.058479532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.067852733,0.0,0.001743679,0.043478261,0.0,0.0,0.048903879,0.0,0.002597403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02480916,0.0,0.0,0.035714286,0.0,0.0,0.0,0.0,0.0,1,0.067924931,0.270458271,3.92e-05,1,1,1,1,0,0,8.66e-05,6.78e-05,3.47e-05,0
9606.ENSP00000369383,0,0,0,0,0.035087719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037995286,0.0027894,0.0,0.033816425,0.0,0.0,0.02698145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011450382,0.0,0.0,0.035714286,0.0,0.0,0.0,0.0,0.0,1,0.038121135,0.270062375,4.04e-05,1,1,1,1,0,0,7.13e-05,5.48e-05,2.81e-05,0
9606.ENSP00000369383,0,0,0,0,0.058479532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.055842407,0.015341702,0.001743679,0.053140097,0.0,0.0,0.038785835,0.0,0.007792208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026717557,0.048387097,0.0,0.035714286,0.0,0.0,0.010050251,0.0,0.0,1,0.057421625,0.270062375,3.99e-05,1,1,1,1,0,0,8.46e-05,6.76e-05,3.56e-05,1
9606.ENSP00000369383,0,0,0,0,0.046783626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049163767,0.011157601,0.006102877,0.028985507,0.0,0.0,0.040472175,0.0,0.005194805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007633588,0.0,0.0,0.0,0.0,0.0,0.007537688,0.0,0.0,1,0.050010663,0.26924975,5.56e-05,1,1,1,1,0,0,0.000103434,8.2e-05,4.23e-05,0
9606.ENSP00000369383,0,0,0,0,0.046783626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046189247,0.0,0.010462075,0.019323671,0.0,0.105263158,0.02698145,0.0,0.018181818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816794,0.0,0.0,0.071428571,0.0,0.0,0.0,0.0,0.0,1,0.046705054,0.270729,5.7e-05,1,1,1,1,0,0,0.000103046,8.24e-05,4.29e-05,1
9606.ENSP00000369383,0,0,0,0,0.046783626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040408576,0.0,0.006102877,0.028985507,0.0,0.0,0.032040472,0.0,0.01038961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003816794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.040840264,0.270875,9.08e-05,1,1,1,1,0,0,0.000146322,0.00012145,6.5e-05,0
9606.ENSP00000369383,0,1,0,0,0.052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.049332136,0.0013947,0.028770706,0.014492754,0.016666667,0.0,0.023608769,0.04,0.093506494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001908397,0.0,0.0,0.035714286,0.0,0.0,0.0,0.0,0.0,1,0.052249947,0.271,0.005617978,1,1,1,0,0,0,0.001018586,0.001447959,0.001403222,1
9606.ENSP00000369383,0,0,0,0,0.046783626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050735212,0.032078103,0.0,0.014492754,0.0,0.0,0.008431703,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017175573,0.0,0.0,0.035714286,0.0,0.0,0.01758794,0.0,0.0,1,0.051236938,0.25056,3.72e-05,1,1,1,1,0,0,6.46e-05,5.05e-05,2.64e-05,0
9606.ENSP00000369383,0,0,0,0,0.058479532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074138512,0.0027894,0.009590235,0.038647343,0.0,0.105263158,0.043844857,0.0,0.01038961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047709924,0.0,0.0,0.035714286,0.0,0.0,0.015075377,0.0,0.0,1,0.075495841,0.270458271,2.68e-05,1,1,1,1,0,0,6.28e-05,4.76e-05,2.41e-05,1
9606.ENSP00000369383,0,0,0,0,0.029239766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044842294,0.009762901,0.018308631,0.009661836,0.0,0.052631579,0.013490725,0.04,0.028571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017175573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.046065259,0.212251536,4.08e-05,1,1,1,1,0,0,6.07e-05,4.53e-05,2.27e-05,0
9606.ENSP00000369383,0,0,0,0,0.058479532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072342575,0.0013947,0.002615519,0.048309179,0.0,0.105263158,0.042158516,0.0,0.01038961,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038167939,0.0,0.0,0.035714286,0.0,0.0,0.030150754,0.0,0.0,1,0.073416507,0.270187542,7.83e-05,1,1,1,1,0,0,7.79e-05,6.32e-05,3.38e-05,0
9606.ENSP00000369383,0,0,0,0,0.058479532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064148614,0.013947001,0.006974717,0.019323671,0.0,0.105263158,0.035413153,0.0,0.012987013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02480916,0.0,0.0,0.035714286,0.0,0.0,0.0,0.0,0.0,1,0.064885903,0.27033325,3.74e-05,1,1,1,1,0,0,8.07e-05,6.3e-05,3.24e-05,0
9606.ENSP00000369383,0,0,0,0,0.01754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037602425,0.005578801,0.015693112,0.014492754,0.0,0.052631579,0.016863406,0.0,0.028571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020992366,0.016129032,0.0,0.0,0.0,0.0,0.012562814,0.0,0.0,1,0.039294093,0.207025572,2.47e-05,1,1,1,1,0,0,3.86e-05,2.55e-05,1.15e-05,0
9606.ENSP00000369383,0,0,0,0,0.046783626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056235268,0.0,0.005231037,0.028985507,0.0,0.0,0.077571669,0.0,0.049350649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019083969,0.0,0.0,0.0,0.0,0.0,0.010050251,0.0,0.0,1,0.058701216,0.270729,5.43e-05,1,1,1,1,0,0,0.000103829,8.22e-05,4.22e-05,0
9606.ENSP00000369383,0,0,0,0,0.052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040464699,0.0,0.006102877,0.014492754,0.0,0.0,0.030354132,0.0,0.023376623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001908397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.040946897,0.269916813,9.27e-05,1,1,1,1,0,0,0.000142852,0.000120927,6.6e-05,0
9606.ENSP00000369383,0,0,0,0,0.040935673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.041643282,0.0,0.02179599,0.004830918,0.0,0.052631579,0.023608769,0.0,0.028571429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005725191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.042866283,0.210416324,4.82e-05,1,1,1,1,0,0,8.07e-05,6.36e-05,3.31e-05,0
9606.ENSP00000369383,0,0,0,0,0.040935673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056291391,0.0,0.015693112,0.004830918,0.0,0.052631579,0.021922428,0.0,0.025974026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020992366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.056728514,0.209273517,3.15e-05,1,1,1,1,0,0,6.23e-05,4.66e-05,2.33e-05,0
9606.ENSP00000369383,0,0,0,0,0.052631579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.050286227,0.0,0.0,0.028985507,0.0,0.0,0.075885329,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001908397,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.051023672,0.270729,6.42e-05,1,1,1,1,0,0,0.000115318,9.34e-05,4.9e-05,0
9606.ENSP00000369383,0,0,0,0,0.040935673,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.035862611,0.005578801,0.036617262,0.014492754,0.0,0.0,0.018549747,0.0,0.124675325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.040253785,0.269917084,9.86e-05,1,1,1,1,0,0,0.000158108,0.00013227,7.1e-05,0
9606.ENSP00000369383,0,0,0,0,0.058479532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047985184,0.0027894,0.006102877,0.019323671,0.0,0.0,0.037099494,0.0,0.023376623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015267176,0.0,0.0,0.0,0.0,0.0,0.010050251,0.0,0.0,1,0.049104287,0.270729,6.28e-05,1,1,1,1,0,0,0.000115165,9.43e-05,5e-05,0
