,gene_id,hpa_location,provenance,StringID
53608,MFAP3,golgi apparatus:endomembrane system,hpa,9606.ENSP00000322956
53609,MFAP3,nucleoplasm:nucleus,hpa,9606.ENSP00000322956
53610,MRI1,cytosol:cytoplasm,hpa,9606.ENSP00000040663
53611,MRI1,nucleoplasm:nucleus,hpa,9606.ENSP00000040663
53612,MRI1,nucleoli fibrillar center:nucleoli:nucleus,hpa,9606.ENSP00000040663
53613,METTL1,nucleoplasm:nucleus,hpa,9606.ENSP00000314441
53614,HOXC8,microtubules:cytoplasm,hpa,9606.ENSP00000040584
53615,HOXC8,nucleoplasm:nucleus,hpa,9606.ENSP00000040584
53616,PI4K2B,cytosol:cytoplasm,hpa,9606.ENSP00000264864
53617,BOD1L1,nucleoplasm:nucleus,hpa,9606.ENSP00000040738
53618,MAT2B,plasma membrane:endomembrane system,hpa,9606.ENSP00000325425
53619,TLL1,vesicles:endomembrane system,hpa,9606.ENSP00000061240
53620,TLL1,secreted proteins:secretory,hpa,9606.ENSP00000061240
53621,EDC4,cytoplasmic bodies:cytosol:cytoplasm,hpa,9606.ENSP00000351811
53622,EDC4,nucleoplasm:nucleus,hpa,9606.ENSP00000351811
53623,TRIO,cytosol:cytoplasm,hpa,9606.ENSP00000339299
53624,TRIO,vesicles:endomembrane system,hpa,9606.ENSP00000339299
53625,VCAN,vesicles:endomembrane system,hpa,9606.ENSP00000265077
53626,VCAN,secreted proteins:secretory,hpa,9606.ENSP00000265077
53627,CLEC16A,nucleoplasm:nucleus,hpa,9606.ENSP00000387122
53628,CLEC16A,vesicles:endomembrane system,hpa,9606.ENSP00000387122
53629,CDH1,cell junctions:plasma membrane:endomembrane system,hpa,9606.ENSP00000261769
53630,CDH1,plasma membrane:endomembrane system,hpa,9606.ENSP00000261769
53631,CDH1,golgi apparatus:endomembrane system,hpa,9606.ENSP00000261769
53632,MTREX,nucleoplasm:nucleus,hpa,9606.ENSP00000230640
53633,ZFYVE16,cytosol:cytoplasm,hpa,9606.ENSP00000337159
53634,ZFYVE16,vesicles:endomembrane system,hpa,9606.ENSP00000337159
53635,RIPOR1,cytosol:cytoplasm,hpa,9606.ENSP00000400099
53636,RIPOR1,golgi apparatus:endomembrane system,hpa,9606.ENSP00000400099
53637,RAI14,nucleoplasm:nucleus,hpa,9606.ENSP00000427123
53638,RAI14,actin filaments:cytoplasm,hpa,9606.ENSP00000427123
53639,RAI14,cytosol:cytoplasm,hpa,9606.ENSP00000427123
53640,SOX30,nucleoplasm:nucleus,hpa,9606.ENSP00000265007
53641,SOX30,vesicles:endomembrane system,hpa,9606.ENSP00000265007
53642,SOX30,cytosol:cytoplasm,hpa,9606.ENSP00000265007
53643,PNKP,nucleoli:nucleus,hpa,9606.ENSP00000323511
53644,PNKP,nucleoplasm:nucleus,hpa,9606.ENSP00000323511
53645,PHLPP2,cytosol:cytoplasm,hpa,9606.ENSP00000457991
53646,PHLPP2,cytokinetic bridge:microtubules:cytoplasm,hpa,9606.ENSP00000457991
53647,PHLPP2,mitotic spindle:microtubules:cytoplasm,hpa,9606.ENSP00000457991
53648,PHLPP2,nucleoplasm:nucleus,hpa,9606.ENSP00000457991
53649,SPDL1,cytosol:cytoplasm,hpa,9606.ENSP00000265295
53650,STAU2,nucleoplasm:nucleus,hpa,9606.ENSP00000428756
53651,STAU2,cytosol:cytoplasm,hpa,9606.ENSP00000428756
53652,SLC66A1,vesicles:endomembrane system,hpa,9606.ENSP00000364295
53653,CTNS,vesicles:endomembrane system,hpa,9606.ENSP00000371294
53654,RTN4R,focal adhesion sites:actin filaments:cytoplasm,hpa,9606.ENSP00000043402
53655,RTN4R,plasma membrane:endomembrane system,hpa,9606.ENSP00000043402
53656,RTN4R,actin filaments:cytoplasm,hpa,9606.ENSP00000043402
53657,PHF23,nucleoplasm:nucleus,hpa,9606.ENSP00000322579
53658,CDH10,cell junctions:plasma membrane:endomembrane system,hpa,9606.ENSP00000264463
53659,CDH10,nucleoplasm:nucleus,hpa,9606.ENSP00000264463
53660,INPP4A,nuclear membrane:nucleus,hpa,9606.ENSP00000074304
53661,INPP4A,nucleoplasm:nucleus,hpa,9606.ENSP00000074304
53662,RAB27B,golgi apparatus:endomembrane system,hpa,9606.ENSP00000262094
53663,RAB27B,plasma membrane:endomembrane system,hpa,9606.ENSP00000262094
53664,RAB27B,cytosol:cytoplasm,hpa,9606.ENSP00000262094
53665,PSMA4,cytosol:cytoplasm,hpa,9606.ENSP00000044462
53666,PSMA4,nucleoplasm:nucleus,hpa,9606.ENSP00000044462
53667,PSMA4,vesicles:endomembrane system,hpa,9606.ENSP00000044462
53668,MYO16,vesicles:endomembrane system,hpa,9606.ENSP00000401633
53669,LSG1,cytosol:cytoplasm,hpa,9606.ENSP00000265245
53670,LSG1,nuclear bodies:nucleoplasm:nucleus,hpa,9606.ENSP00000265245
53671,LSG1,nucleoplasm:nucleus,hpa,9606.ENSP00000265245
53672,PARP3,nuclear bodies:nucleoplasm:nucleus,hpa,9606.ENSP00000381740
53673,PARP3,nucleoplasm:nucleus,hpa,9606.ENSP00000381740
53674,THAP3,nucleoplasm:nucleus,hpa,9606.ENSP00000054650
53675,THAP3,mitochondria:cytoplasm,hpa,9606.ENSP00000054650
53676,THAP3,nucleoli:nucleus,hpa,9606.ENSP00000054650
53677,RIPOR3,nucleoplasm:nucleus,hpa,9606.ENSP00000332663
53678,TDP1,nucleoplasm:nucleus,hpa,9606.ENSP00000337353
53679,TDP1,plasma membrane:endomembrane system,hpa,9606.ENSP00000337353
53680,AIFM2,vesicles:endomembrane system,hpa,9606.ENSP00000478931
53681,AIFM2,cytosol:cytoplasm,hpa,9606.ENSP00000478931
53682,AIFM2,plasma membrane:endomembrane system,hpa,9606.ENSP00000478931
53683,SPATA7,cytosol:cytoplasm,hpa,9606.ENSP00000377176
53684,MED17,nuclear speckles:nucleoplasm:nucleus,hpa,9606.ENSP00000251871
53685,MED17,cytosol:cytoplasm,hpa,9606.ENSP00000251871
53686,RETSAT,cytosol:cytoplasm,hpa,9606.ENSP00000295802
53687,CAPG,nucleoplasm:nucleus,hpa,9606.ENSP00000263867
53688,ADAM28,plasma membrane:endomembrane system,hpa,9606.ENSP00000265769
53689,ADAM28,mitochondria:cytoplasm,hpa,9606.ENSP00000265769
53690,ADAM28,secreted proteins:secretory,hpa,9606.ENSP00000265769
53691,BARX2,nucleoplasm:nucleus,hpa,9606.ENSP00000281437
53692,BARX2,cytosol:cytoplasm,hpa,9606.ENSP00000281437
53693,BARX2,golgi apparatus:endomembrane system,hpa,9606.ENSP00000281437
53694,DCUN1D1,nucleoplasm:nucleus,hpa,9606.ENSP00000292782
53695,DCUN1D1,cytosol:cytoplasm,hpa,9606.ENSP00000292782
53696,JADE2,nucleoplasm:nucleus,hpa,9606.ENSP00000354425
53697,ZIC2,nuclear bodies:nucleoplasm:nucleus,hpa,9606.ENSP00000365514
53698,TRIT1,mitochondria:cytoplasm,hpa,9606.ENSP00000321810
53699,CTNNA1,cell junctions:plasma membrane:endomembrane system,hpa,9606.ENSP00000304669
53700,CTNNA1,plasma membrane:endomembrane system,hpa,9606.ENSP00000304669
53701,PHKA2,nucleoplasm:nucleus,hpa,9606.ENSP00000369274
53702,CNTLN,centrosome:cytoplasm,hpa,9606.ENSP00000370021
53703,CNTLN,cytosol:cytoplasm,hpa,9606.ENSP00000370021
53704,CNTLN,nucleoplasm:nucleus,hpa,9606.ENSP00000370021
53705,EPHA3,cytosol:cytoplasm,hpa,9606.ENSP00000337451
53706,EPHA3,nuclear membrane:nucleus,hpa,9606.ENSP00000337451
53707,EPHA3,plasma membrane:endomembrane system,hpa,9606.ENSP00000337451
53708,EPHA3,actin filaments:cytoplasm,hpa,9606.ENSP00000337451
53709,EPHA3,nucleoplasm:nucleus,hpa,9606.ENSP00000337451
53710,HSPA5,cytosol:cytoplasm,hpa,9606.ENSP00000324173
53711,DSG2,cell junctions:plasma membrane:endomembrane system,hpa,9606.ENSP00000261590
53712,GEMIN8,cytosol:cytoplasm,hpa,9606.ENSP00000369895
53713,GEMIN8,nucleoplasm:nucleus,hpa,9606.ENSP00000369895
53714,OFD1,microtubules:cytoplasm,hpa,9606.ENSP00000344314
53715,MAGEC2,nucleoplasm:nucleus,hpa,9606.ENSP00000354660
53716,MAGEC2,cytosol:cytoplasm,hpa,9606.ENSP00000354660
53717,PREX2,endoplasmic reticulum:endomembrane system,hpa,9606.ENSP00000288368
53718,WDR37,intermediate filaments:cytoplasm,hpa,9606.ENSP00000350954
53719,YTHDC2,nucleoplasm:nucleus,hpa,9606.ENSP00000161863
53720,YTHDC2,cytoplasmic bodies:cytosol:cytoplasm,hpa,9606.ENSP00000161863
53721,YTHDC2,nuclear bodies:nucleoplasm:nucleus,hpa,9606.ENSP00000161863
53722,CTPS2,cytosol:cytoplasm,hpa,9606.ENSP00000401264
53723,CTPS2,mitochondria:cytoplasm,hpa,9606.ENSP00000401264
53724,ATP6V1H,actin filaments:cytoplasm,hpa,9606.ENSP00000352522
53725,ATP6V1H,cytosol:cytoplasm,hpa,9606.ENSP00000352522
53726,ATP6V1H,plasma membrane:endomembrane system,hpa,9606.ENSP00000352522
53727,POLR2B,nucleoplasm:nucleus,hpa,9606.ENSP00000370625
53729,ARAP2,focal adhesion sites:actin filaments:cytoplasm,hpa,9606.ENSP00000302895
53730,ARAP2,actin filaments:cytoplasm,hpa,9606.ENSP00000302895
53731,TPR,nuclear membrane:nucleus,hpa,9606.ENSP00000356448
53732,KATNIP,nuclear speckles:nucleoplasm:nucleus,hpa,9606.ENSP00000261588
53733,KATNIP,plasma membrane:endomembrane system,hpa,9606.ENSP00000261588
53734,DTNBP1,microtubules:cytoplasm,hpa,9606.ENSP00000341680
53735,DTNBP1,midbody:microtubules:cytoplasm,hpa,9606.ENSP00000341680
53736,XK,mitochondria:cytoplasm,hpa,9606.ENSP00000367879
53737,XK,nucleoplasm:nucleus,hpa,9606.ENSP00000367879
53738,XK,vesicles:endomembrane system,hpa,9606.ENSP00000367879
53739,ANO2,plasma membrane:endomembrane system,hpa,9606.ENSP00000348453
53740,ANO2,nucleoplasm:nucleus,hpa,9606.ENSP00000348453
53741,C12orf4,nuclear bodies:nucleoplasm:nucleus,hpa,9606.ENSP00000261250
53742,SCML1,nucleoplasm:nucleus,hpa,9606.ENSP00000369380
53743,WWC3,cytosol:cytoplasm,hpa,9606.ENSP00000370242
53744,WWC3,actin filaments:cytoplasm,hpa,9606.ENSP00000370242
53745,ARHGAP6,cytosol:cytoplasm,hpa,9606.ENSP00000338967
53746,MAP4,cytosol:cytoplasm,hpa,9606.ENSP00000353375
53747,MAP4,microtubules:cytoplasm,hpa,9606.ENSP00000353375
53748,MAP4,plasma membrane:endomembrane system,hpa,9606.ENSP00000353375
53749,GOPC,golgi apparatus:endomembrane system,hpa,9606.ENSP00000357484
53750,ROS1,vesicles:endomembrane system,hpa,9606.ENSP00000357494
53751,USP28,nucleoplasm:nucleus,hpa,9606.ENSP00000003302
53752,USP28,nuclear bodies:nucleoplasm:nucleus,hpa,9606.ENSP00000003302
53753,HDAC9,nucleoplasm:nucleus,hpa,9606.ENSP00000408617
53754,NOP16,nucleoli:nucleus,hpa,9606.ENSP00000480832
53755,RRM2B,cytosol:cytoplasm,hpa,9606.ENSP00000251810
53756,RRM2B,nucleoplasm:nucleus,hpa,9606.ENSP00000251810
53757,ZNF800,nucleoli:nucleus,hpa,9606.ENSP00000376989
53758,ZNF800,nucleoli rim:nucleoli:nucleus,hpa,9606.ENSP00000376989
53759,ZNF800,cytosol:cytoplasm,hpa,9606.ENSP00000376989
53760,SNX29,golgi apparatus:endomembrane system,hpa,9606.ENSP00000456480
53761,SNX29,cytosol:cytoplasm,hpa,9606.ENSP00000456480
53762,SNX29,nucleoli:nucleus,hpa,9606.ENSP00000456480
53763,MRPS10,mitochondria:cytoplasm,hpa,9606.ENSP00000053468
53764,MRPS10,actin filaments:cytoplasm,hpa,9606.ENSP00000053468
53765,GUCA1A,plasma membrane:endomembrane system,hpa,9606.ENSP00000377784
53766,RSF1,nucleoplasm:nucleus,hpa,9606.ENSP00000311513
53767,VPS13D,nucleoplasm:nucleus,hpa,9606.ENSP00000478104
53768,VPS13D,vesicles:endomembrane system,hpa,9606.ENSP00000478104
53769,VPS13D,cytosol:cytoplasm,hpa,9606.ENSP00000478104
53770,CELF2,nucleoplasm:nucleus,hpa,9606.ENSP00000443926
53771,CELF2,midbody ring:microtubules:cytoplasm,hpa,9606.ENSP00000443926
53772,CELF2,vesicles:endomembrane system,hpa,9606.ENSP00000443926
53773,FAM120A,cytosol:cytoplasm,hpa,9606.ENSP00000277165
53774,R3HDM1,cytosol:cytoplasm,hpa,9606.ENSP00000387010
53775,R3HDM1,nucleoplasm:nucleus,hpa,9606.ENSP00000387010
53776,COL9A2,vesicles:endomembrane system,hpa,9606.ENSP00000361834
53777,COL9A2,secreted proteins:secretory,hpa,9606.ENSP00000361834
53778,KITLG,vesicles:endomembrane system,hpa,9606.ENSP00000228280
53779,ERCC8,nuclear speckles:nucleoplasm:nucleus,hpa,9606.ENSP00000265038
53780,H6PD,cytosol:cytoplasm,hpa,9606.ENSP00000473348
53781,PER3,cytosol:cytoplasm,hpa,9606.ENSP00000482093
53782,TNFRSF9,plasma membrane:endomembrane system,hpa,9606.ENSP00000478699
53783,TNFRSF9,nucleoli:nucleus,hpa,9606.ENSP00000478699
53784,EPN3,vesicles:endomembrane system,hpa,9606.ENSP00000268933
53785,EPN3,nucleoplasm:nucleus,hpa,9606.ENSP00000268933
53786,RCN1,endoplasmic reticulum:endomembrane system,hpa,9606.ENSP00000054950
53787,ELN,plasma membrane:endomembrane system,hpa,9606.ENSP00000351807
53788,ELN,secreted proteins:secretory,hpa,9606.ENSP00000351807
53789,RFC2,nucleoplasm:nucleus,hpa,9606.ENSP00000055077
53790,RFC2,golgi apparatus:endomembrane system,hpa,9606.ENSP00000055077
53791,ARID1B,nucleoplasm:nucleus,hpa,9606.ENSP00000344546
53792,CLPTM1L,endoplasmic reticulum:endomembrane system,hpa,9606.ENSP00000313854
53793,FOXP3,nucleoplasm:nucleus,hpa,9606.ENSP00000365380
53794,FOXP3,cytosol:cytoplasm,hpa,9606.ENSP00000365380
53795,PPP1R3F,nucleoplasm:nucleus,hpa,9606.ENSP00000055335
53796,PPP1R3F,vesicles:endomembrane system,hpa,9606.ENSP00000055335
53797,NEXMIF,nucleoplasm:nucleus,hpa,9606.ENSP00000055682
53798,NEXMIF,cytosol:cytoplasm,hpa,9606.ENSP00000055682
53799,NEXMIF,midbody:microtubules:cytoplasm,hpa,9606.ENSP00000055682
53800,JKAMP,vesicles:endomembrane system,hpa,9606.ENSP00000450749
53801,JKAMP,nucleoplasm:nucleus,hpa,9606.ENSP00000450749
53802,DKK3,vesicles:endomembrane system,hpa,9606.ENSP00000379762
53803,DKK3,cytosol:cytoplasm,hpa,9606.ENSP00000379762
53804,DKK3,nuclear bodies:nucleoplasm:nucleus,hpa,9606.ENSP00000379762
53805,DKK3,secreted proteins:secretory,hpa,9606.ENSP00000379762
53806,ARHGEF5,cytosol:cytoplasm,hpa,9606.ENSP00000056217
53807,ARHGEF5,plasma membrane:endomembrane system,hpa,9606.ENSP00000056217
53808,ARHGEF5,nucleoplasm:nucleus,hpa,9606.ENSP00000056217
53809,NFE2L3,nucleoplasm:nucleus,hpa,9606.ENSP00000056233
53810,NFE2L3,vesicles:endomembrane system,hpa,9606.ENSP00000056233
53811,LIMA1,actin filaments:cytoplasm,hpa,9606.ENSP00000378400
53812,LIMA1,plasma membrane:endomembrane system,hpa,9606.ENSP00000378400
53813,LIMA1,cytosol:cytoplasm,hpa,9606.ENSP00000378400
53814,LIMA1,focal adhesion sites:actin filaments:cytoplasm,hpa,9606.ENSP00000378400
53815,LETMD1,mitochondria:cytoplasm,hpa,9606.ENSP00000389903
53816,LETMD1,nucleoli:nucleus,hpa,9606.ENSP00000389903
53817,LETMD1,nucleoplasm:nucleus,hpa,9606.ENSP00000389903
53818,SLC4A8,plasma membrane:endomembrane system,hpa,9606.ENSP00000405812
53819,MAPK9,cytosol:cytoplasm,hpa,9606.ENSP00000394560
53820,MAPK9,plasma membrane:endomembrane system,hpa,9606.ENSP00000394560
53821,MAPK9,nuclear speckles:nucleoplasm:nucleus,hpa,9606.ENSP00000394560
53822,BCAR1,cytosol:cytoplasm,hpa,9606.ENSP00000391669
53823,BCAR1,plasma membrane:endomembrane system,hpa,9606.ENSP00000391669
53825,HERPUD1,cytosol:cytoplasm,hpa,9606.ENSP00000409555
53826,HERPUD1,plasma membrane:endomembrane system,hpa,9606.ENSP00000409555
53827,HOMER3,cytosol:cytoplasm,hpa,9606.ENSP00000439937
53828,HOMER3,cytoplasmic bodies:cytosol:cytoplasm,hpa,9606.ENSP00000439937
53829,HOMER3,plasma membrane:endomembrane system,hpa,9606.ENSP00000439937
53830,RAD51,nucleoli:nucleus,hpa,9606.ENSP00000372088
53831,RAD51,cytosol:cytoplasm,hpa,9606.ENSP00000372088
53832,RAD51,mitochondria:cytoplasm,hpa,9606.ENSP00000372088
53833,POLQ,nucleoplasm:nucleus,hpa,9606.ENSP00000264233
53834,POLQ,cytosol:cytoplasm,hpa,9606.ENSP00000264233
53835,POLQ,golgi apparatus:endomembrane system,hpa,9606.ENSP00000264233
53836,PIK3CB,nucleoplasm:nucleus,hpa,9606.ENSP00000289153
53837,PIK3CB,midbody:microtubules:cytoplasm,hpa,9606.ENSP00000289153
53838,PIK3CB,nucleoli:nucleus,hpa,9606.ENSP00000289153
53839,THOC3,nucleoplasm:nucleus,hpa,9606.ENSP00000265097
53840,THOC3,vesicles:endomembrane system,hpa,9606.ENSP00000265097
53841,MPHOSPH9,cytosol:cytoplasm,hpa,9606.ENSP00000475489
53842,MPHOSPH9,plasma membrane:endomembrane system,hpa,9606.ENSP00000475489
53843,MPHOSPH9,centrosome:cytoplasm,hpa,9606.ENSP00000475489
53844,MPHOSPH9,golgi apparatus:endomembrane system,hpa,9606.ENSP00000475489
53845,MPHOSPH9,nucleoplasm:nucleus,hpa,9606.ENSP00000475489
53846,PLEKHA5,cytosol:cytoplasm,hpa,9606.ENSP00000404296
53847,PLEKHA5,nucleoplasm:nucleus,hpa,9606.ENSP00000404296
53848,SIKE1,focal adhesion sites:actin filaments:cytoplasm,hpa,9606.ENSP00000358541
53849,SIKE1,vesicles:endomembrane system,hpa,9606.ENSP00000358541
53850,RRP12,nucleoli:nucleus,hpa,9606.ENSP00000446184
53851,RRP12,cytosol:cytoplasm,hpa,9606.ENSP00000446184
53852,RRP12,plasma membrane:endomembrane system,hpa,9606.ENSP00000446184
53853,RRP12,vesicles:endomembrane system,hpa,9606.ENSP00000446184
53854,FNIP2,cytosol:cytoplasm,hpa,9606.ENSP00000264433
53855,FNIP2,centriolar satellite:centrosome:cytoplasm,hpa,9606.ENSP00000264433
53856,MSMO1,endoplasmic reticulum:endomembrane system,hpa,9606.ENSP00000261507
53857,TTC17,plasma membrane:endomembrane system,hpa,9606.ENSP00000039989
53858,TTC17,cytosol:cytoplasm,hpa,9606.ENSP00000039989
53859,ALX4,nucleoplasm:nucleus,hpa,9606.ENSP00000332744
53860,FSTL4,mitochondria:cytoplasm,hpa,9606.ENSP00000265342
53861,FSTL4,nuclear membrane:nucleus,hpa,9606.ENSP00000265342
53862,FSTL4,secreted proteins:secretory,hpa,9606.ENSP00000265342
53863,FOXN3,nucleoplasm:nucleus,hpa,9606.ENSP00000343288
53864,FOXN3,plasma membrane:endomembrane system,hpa,9606.ENSP00000343288
53865,AKR7A2,cytosol:cytoplasm,hpa,9606.ENSP00000235835
53866,AKR7A2,golgi apparatus:endomembrane system,hpa,9606.ENSP00000235835
53867,MRTO4,nuclear membrane:nucleus,hpa,9606.ENSP00000364320
53868,MRTO4,nucleoplasm:nucleus,hpa,9606.ENSP00000364320
53869,MRTO4,nucleoli:nucleus,hpa,9606.ENSP00000364320
53870,MCF2L2,centriolar satellite:centrosome:cytoplasm,hpa,9606.ENSP00000328118
53871,MCF2L2,cytosol:cytoplasm,hpa,9606.ENSP00000328118
53872,NRIP2,cytosol:cytoplasm,hpa,9606.ENSP00000337501
53873,NRIP2,nucleoplasm:nucleus,hpa,9606.ENSP00000337501
53874,NRIP2,nuclear bodies:nucleoplasm:nucleus,hpa,9606.ENSP00000337501
53875,LAMA3,endoplasmic reticulum:endomembrane system,hpa,9606.ENSP00000324532
53876,LAMA3,secreted proteins:secretory,hpa,9606.ENSP00000324532
53877,KCNQ1,endoplasmic reticulum:endomembrane system,hpa,9606.ENSP00000155840
53878,KCNQ1,plasma membrane:endomembrane system,hpa,9606.ENSP00000155840
53879,TRAPPC3,cytosol:cytoplasm,hpa,9606.ENSP00000480332
53880,TRAPPC3,golgi apparatus:endomembrane system,hpa,9606.ENSP00000480332
53881,THRAP3,nuclear speckles:nucleoplasm:nucleus,hpa,9606.ENSP00000346634
53882,PHPT1,cytosol:cytoplasm,hpa,9606.ENSP00000247665
53883,PHPT1,nuclear bodies:nucleoplasm:nucleus,hpa,9606.ENSP00000247665
53884,PHPT1,nucleoplasm:nucleus,hpa,9606.ENSP00000247665
53885,PHPT1,plasma membrane:endomembrane system,hpa,9606.ENSP00000247665
53886,LY75,golgi apparatus:endomembrane system,hpa,9606.ENSP00000263636
53887,ARID4B,cytosol:cytoplasm,hpa,9606.ENSP00000264183
53888,ARID4B,mitochondria:cytoplasm,hpa,9606.ENSP00000264183
53889,ARID4B,nucleoplasm:nucleus,hpa,9606.ENSP00000264183
53890,OPN3,nucleoplasm:nucleus,hpa,9606.ENSP00000355512
53891,SDCCAG8,centrosome:cytoplasm,hpa,9606.ENSP00000355499
53892,PTPRN,endoplasmic reticulum:endomembrane system,hpa,9606.ENSP00000295718
53893,HHAT,golgi apparatus:endomembrane system,hpa,9606.ENSP00000438468
53894,KIF1B,microtubules:cytoplasm,hpa,9606.ENSP00000263934
53895,KIF1B,nucleoli fibrillar center:nucleoli:nucleus,hpa,9606.ENSP00000263934
53896,FOXC1,nucleoplasm:nucleus,hpa,9606.ENSP00000370256
53897,FOXC1,cytosol:cytoplasm,hpa,9606.ENSP00000370256
53898,TBC1D22A,golgi apparatus:endomembrane system,hpa,9606.ENSP00000336724
53899,TBC1D22A,nucleoplasm:nucleus,hpa,9606.ENSP00000336724
53900,TBC1D22A,vesicles:endomembrane system,hpa,9606.ENSP00000336724
53901,SYNE2,intermediate filaments:cytoplasm,hpa,9606.ENSP00000350719
53902,SYNE2,nuclear membrane:nucleus,hpa,9606.ENSP00000350719
53903,PLEKHH1,centrosome:cytoplasm,hpa,9606.ENSP00000330278
53904,CHRDL2,vesicles:endomembrane system,hpa,9606.ENSP00000263671
53905,CHRDL2,secreted proteins:secretory,hpa,9606.ENSP00000263671
53906,FAM168A,nucleoplasm:nucleus,hpa,9606.ENSP00000064778
53907,RELT,nucleoplasm:nucleus,hpa,9606.ENSP00000064780
53908,NOP58,nucleoli fibrillar center:nucleoli:nucleus,hpa,9606.ENSP00000264279
53909,NOP58,nucleoplasm:nucleus,hpa,9606.ENSP00000264279
53910,SZRD1,cytosol:cytoplasm,hpa,9606.ENSP00000383866
53911,SZRD1,nucleoplasm:nucleus,hpa,9606.ENSP00000383866
53912,CUL1,nucleoplasm:nucleus,hpa,9606.ENSP00000326804
53913,CUL1,nucleoli:nucleus,hpa,9606.ENSP00000326804
53914,FAM114A2,vesicles:endomembrane system,hpa,9606.ENSP00000341597
53915,CYFIP2,endoplasmic reticulum:endomembrane system,hpa,9606.ENSP00000444645
53916,CYFIP2,cytosol:cytoplasm,hpa,9606.ENSP00000444645
53917,CYFIP2,plasma membrane:endomembrane system,hpa,9606.ENSP00000444645
53918,GINM1,nucleoli fibrillar center:nucleoli:nucleus,hpa,9606.ENSP00000356389
53919,GINM1,plasma membrane:endomembrane system,hpa,9606.ENSP00000356389
53920,EIF2AK2,cytosol:cytoplasm,hpa,9606.ENSP00000233057
53921,USP36,nucleoli:nucleus,hpa,9606.ENSP00000441214
53922,USP36,nucleoli rim:nucleoli:nucleus,hpa,9606.ENSP00000441214
53923,USP36,nuclear speckles:nucleoplasm:nucleus,hpa,9606.ENSP00000441214
53924,KMT2C,nucleoplasm:nucleus,hpa,9606.ENSP00000262189
53925,MCOLN3,cytosol:cytoplasm,hpa,9606.ENSP00000359621
53926,MCOLN3,nucleoli:nucleus,hpa,9606.ENSP00000359621
53927,PUM2,cytosol:cytoplasm,hpa,9606.ENSP00000338173
53928,MRPL43,mitochondria:cytoplasm,hpa,9606.ENSP00000339844
53929,MRPL43,nucleoplasm:nucleus,hpa,9606.ENSP00000339844
53930,ITIH4,vesicles:endomembrane system,hpa,9606.ENSP00000266041
53931,ITIH4,secreted proteins:secretory,hpa,9606.ENSP00000266041
53932,ITIH1,vesicles:endomembrane system,hpa,9606.ENSP00000273283
53933,ITIH1,secreted proteins:secretory,hpa,9606.ENSP00000273283
53934,HPF1,cytosol:cytoplasm,hpa,9606.ENSP00000406598
53935,HPF1,cytokinetic bridge:microtubules:cytoplasm,hpa,9606.ENSP00000406598
53936,HPF1,microtubules:cytoplasm,hpa,9606.ENSP00000406598
53937,ZFR,nucleoplasm:nucleus,hpa,9606.ENSP00000265069
53938,ZNF280C,nucleoli fibrillar center:nucleoli:nucleus,hpa,9606.ENSP00000360017
53939,ZNF280C,nucleoplasm:nucleus,hpa,9606.ENSP00000360017
53940,NPFFR2,plasma membrane:endomembrane system,hpa,9606.ENSP00000307822
53941,NPFFR2,actin filaments:cytoplasm,hpa,9606.ENSP00000307822
53942,PHF21B,nucleoli fibrillar center:nucleoli:nucleus,hpa,9606.ENSP00000324403
53943,PHF21B,nucleoplasm:nucleus,hpa,9606.ENSP00000324403
53944,PHF21B,cytosol:cytoplasm,hpa,9606.ENSP00000324403
53945,TRAF1,nucleoplasm:nucleus,hpa,9606.ENSP00000362994
53946,RC3H2,vesicles:endomembrane system,hpa,9606.ENSP00000362774
53947,IL17RB,plasma membrane:endomembrane system,hpa,9606.ENSP00000288167
53948,IL17RB,vesicles:endomembrane system,hpa,9606.ENSP00000288167
53949,TRAF3IP2,golgi apparatus:endomembrane system,hpa,9606.ENSP00000357750
53950,TRAF3IP2,vesicles:endomembrane system,hpa,9606.ENSP00000357750
53951,GYG2,cytosol:cytoplasm,hpa,9606.ENSP00000370555
53952,GYG2,nucleoli:nucleus,hpa,9606.ENSP00000370555
53953,GYG2,nucleoplasm:nucleus,hpa,9606.ENSP00000370555
53954,DCBLD2,cytosol:cytoplasm,hpa,9606.ENSP00000321573
53955,DCBLD2,plasma membrane:endomembrane system,hpa,9606.ENSP00000321573
53956,DCBLD2,golgi apparatus:endomembrane system,hpa,9606.ENSP00000321573
53957,SERPINB3,cytosol:cytoplasm,hpa,9606.ENSP00000283752
53958,SERPINB3,plasma membrane:endomembrane system,hpa,9606.ENSP00000283752
53959,SOAT1,endoplasmic reticulum:endomembrane system,hpa,9606.ENSP00000356591
53960,PKP2,cell junctions:plasma membrane:endomembrane system,hpa,9606.ENSP00000070846
53961,PKP2,nucleoplasm:nucleus,hpa,9606.ENSP00000070846
53962,MSH4,nucleoplasm:nucleus,hpa,9606.ENSP00000263187
53963,F7,mitochondria:cytoplasm,hpa,9606.ENSP00000364731
53964,F7,secreted proteins:secretory,hpa,9606.ENSP00000364731
53965,GDI2,cytosol:cytoplasm,hpa,9606.ENSP00000369538
53966,GDI2,plasma membrane:endomembrane system,hpa,9606.ENSP00000369538
53967,PRDM1,nucleoli:nucleus,hpa,9606.ENSP00000358092
53968,PRDM1,nucleoplasm:nucleus,hpa,9606.ENSP00000358092
53969,ATG5,centrosome:cytoplasm,hpa,9606.ENSP00000358072
