,protein,RW_positive_10_0.1,RW_positive_10_0.2,RW_positive_10_0.3,RW_positive_10_0.4,RW_positive_10_0.5,RW_positive_10_0.6,RW_positive_10_0.7,RW_positive_10_0.8,RW_positive_10_0.9,RW_positive_10_1.0
14041,9606.ENSP00000252050,0.0011143528536194935,0.0019773718813667074,0.003214052638213616,0.004448978987056762,0.005379779089707881,0.006311393291980494,0.006992663933488075,0.0075493563927011564,0.008103836164082168,0.009468301577726379
14042,9606.ENSP00000265651,0.00026533426716923714,0.0005686862587026553,0.0009285064552386757,0.0011950411389989313,0.001385218123687082,0.0018031619656539988,0.002068915022391593,0.002335417388167116,0.0026371211624791613,0.00290193783439463
14043,9606.ENSP00000300056,0.00010481471508683171,0.0003047355712624267,0.0006089579319450422,0.0008093647411442362,0.0010071507367683807,0.0012027370075884392,0.0013479948884196347,0.0015582842479489045,0.001768702121808019,0.002019200239374186
14044,9606.ENSP00000379218,8.028005686355755e-05,0.00023669792153668823,0.00047180638648569584,0.000620905476353073,0.000766676404964528,0.0009074903018699843,0.0010158163158848765,0.0011713911626429763,0.0013322171953404904,0.001517467496341851
14045,9606.ENSP00000222330,0.0020862621313426644,0.005943764466792345,0.011886171152582392,0.01577927905600518,0.01969415441271849,0.023574424092657864,0.026441303285537288,0.030580039514461532,0.03477073583053425,0.03968211339088157
14046,9606.ENSP00000296755,0.0013943574522272684,0.0029837021720595658,0.004872599383816123,0.006252450730244163,0.007233597520098556,0.009410489059519023,0.010798091665492393,0.012186295447463635,0.013783725429675542,0.015178650297457352
14047,9606.ENSP00000345672,0.0013250142510514706,0.002361833569011651,0.003844318736810237,0.005352718071662821,0.006469624291639775,0.00757231202442199,0.008374608245503623,0.00904575200547697,0.009717981331050396,0.01133779112569755
14048,9606.ENSP00000330959,0.00018369820463703945,0.0003942865923818317,0.0006445963299483992,0.0008218190214392962,0.0009512870365142589,0.0012388297682264238,0.001425990192728932,0.00160918761503126,0.0018240136350868852,0.0020091783753741765
14049,9606.ENSP00000368970,0.0012813777939300053,0.0022071721250540577,0.0033431612464482896,0.004191901214653626,0.0055487239369540475,0.007051058426441159,0.007754908256174531,0.008684420987265185,0.00982693404512247,0.010896287421928719
14050,9606.ENSP00000377532,0.000816642444988247,0.0014789215529162902,0.0025001576977956574,0.00331592807197012,0.004134417515160749,0.004747935476189014,0.005461368393298471,0.006323973266262328,0.0071852627261250746,0.007796305901138112
14051,9606.ENSP00000309515,0.00017728035527397878,0.00038507792487507686,0.0006258950006667874,0.0008059552637860179,0.0009338708614450297,0.001219040883370326,0.0013990974584885407,0.0015756215216242708,0.0017793473498386447,0.0019563384093999048
14052,9606.ENSP00000359688,0.002694325987249613,0.004828401608392596,0.008164600541931577,0.01085299949045293,0.013553645709180273,0.015546517737675458,0.017822628360590898,0.020679761335486546,0.023505221790401265,0.025508484337478876
14053,9606.ENSP00000297792,0.0014624722534790635,0.0030905607345630415,0.005054065346485004,0.006532757499371655,0.0075939821763313375,0.009870360801869538,0.011296662240056321,0.012763089674990624,0.014372945472132415,0.015810060656804126
14054,9606.ENSP00000480637,0.0003090729205723619,0.0005466088441608008,0.0008864846859069075,0.0012269616017874796,0.0014852685053483583,0.0017429163144697668,0.0019302982509543654,0.0020839499247813364,0.002236404932773439,0.0026135132466151845
14055,9606.ENSP00000296824,1.6380282659156364e-05,4.760849492413399e-05,9.505865386927326e-05,0.00012590755363817152,0.00015676878956583096,0.00018702676584325673,0.00020965506814718537,0.00024211243555782858,0.0002750688114474542,0.0003141039379670474
14056,9606.ENSP00000274192,0.00022105347852630075,0.0003917456788258278,0.0006450164328271057,0.0008748075761104701,0.0010497818284420646,0.001223304534505587,0.001348021855847037,0.0014521864341077162,0.001556267702653713,0.001816994034925301
14057,9606.ENSP00000272895,0.00011944034213229315,0.0002578250523583847,0.00042100822065549437,0.0005414413744802005,0.0006304194257609197,0.0008205929025280057,0.0009422450784768444,0.0010658244591468247,0.0012044010109093506,0.001324903025306412
14058,9606.ENSP00000371927,3.250357940487447e-05,5.8769624956767075e-05,0.00010088891849591164,0.00013306434016158164,0.00016612313970654213,0.00019046924535359722,0.0002189036185882287,0.00025321009206891176,0.000287344789967392,0.00031165445761871524
14059,9606.ENSP00000368831,0.0014947676900192164,0.002725654252571985,0.004617273312760517,0.006121789469034411,0.007603977195685729,0.008727677675778978,0.010041525289125275,0.011618280441325624,0.01319710318784928,0.0143128372146748
14060,9606.ENSP00000337194,0.0013710423809243366,0.002463572847773321,0.004159829863056075,0.005526111403014511,0.006904015761392657,0.0079236471792683,0.009099109804083128,0.010551681712968275,0.012004519187030382,0.013030303816776723
14061,9606.ENSP00000388275,0.00010177696003665915,0.0002923070005635964,0.0005849881827089121,0.000775389796217496,0.0009666212827141862,0.0011560730963537935,0.001295468718126358,0.0014971862065067398,0.0016999548024614342,0.001940498669682711
14062,9606.ENSP00000262940,0.000233045775530627,0.00042688517714850605,0.0007215087880467763,0.0009553420886732056,0.001187443086564599,0.001364060222840635,0.0015712742115283618,0.0018184593091064016,0.0020668126744567417,0.0022418290382120176
14063,9606.ENSP00000308472,0.00021274391838232987,0.0003771339315790101,0.0006122721706560696,0.0008445823750662385,0.0010209987231064588,0.001198234496769146,0.0013301562457854743,0.0014358007892951719,0.0015413742639793782,0.0018014558063441655
14064,9606.ENSP00000206020,5.662015928464825e-05,0.0001221267216351407,0.0001991618555621244,0.00025625744956414565,0.00029718031191805494,0.00038750837575207697,0.00044469052636486595,0.0005013060904275335,0.0005661995005539211,0.0006228639103937894
14065,9606.ENSP00000355651,0.001460662271711044,0.004168578801909462,0.008331970006111078,0.011069785003201105,0.013913700939156115,0.016637624488794245,0.01867884027888067,0.021519083573366515,0.024462329558446072,0.027985649969195947
