,protein,RWR_positive_0.4_0.1,RWR_positive_0.4_0.2,RWR_positive_0.4_0.3,RWR_positive_0.4_0.4,RWR_positive_0.4_0.5,RWR_positive_0.4_0.6,RWR_positive_0.4_0.7,RWR_positive_0.4_0.8,RWR_positive_0.4_0.9,RWR_positive_0.4_1.0
2306,9606.ENSP00000241337,0.0002715400969845869,0.00046080507978076533,0.000941826313042815,0.0011538760379661585,0.0012995342087502315,0.0015018196534532348,0.0016369643266007814,0.0017307312958768381,0.0018611461598667285,0.0021177268341834384
2307,9606.ENSP00000376807,6.716677175445676e-05,0.0002743941916415773,0.0004400564282813547,0.0007495798741614761,0.000850763181349444,0.0009392687180426058,0.00117047602572789,0.0013681600757265964,0.0015457022658322168,0.0016861055619975147
2308,9606.ENSP00000419081,0.0008060195944541409,0.004269331633442966,0.005640125055797645,0.006221199070840536,0.007385949453267219,0.008753642935567282,0.00981132525185458,0.010874600572547792,0.01179762748303481,0.012746904143640237
2309,9606.ENSP00000302938,4.707534940665066e-05,7.740232045218531e-05,0.00015968858678141012,0.0002525285097727881,0.0004410258444707083,0.00048646446508570485,0.0005289891893035946,0.0006277877220311995,0.0006704850034822282,0.0007206250593898168
2310,9606.ENSP00000427264,4.479984565318516e-06,1.2126376103215756e-05,2.1060175347102623e-05,4.30915592158549e-05,5.0746964115426097e-05,5.609344356407117e-05,6.167933410366061e-05,6.790943920045881e-05,7.596850928611728e-05,8.442797613681921e-05
2311,9606.ENSP00000390651,0.0006894660971794009,0.0009958077215812668,0.0018621403497938887,0.0025743836236319004,0.003032666459237084,0.0035418038424106825,0.003951096904947755,0.004301877775510966,0.004787365938543466,0.0052857307915083595
2312,9606.ENSP00000205194,6.672493595783851e-06,6.319259858744353e-05,0.00015458906856287278,0.000266522187323003,0.00029955857224121335,0.00031999142675790304,0.0003422279056066944,0.0003655223694953894,0.00039098298690665005,0.00042867380205999835
2313,9606.ENSP00000363840,8.89704461416705e-05,0.0002061828139793182,0.0003380366783951391,0.0004412740645507575,0.0005038105937053964,0.001313886330024577,0.001451729720042582,0.01607111251536655,0.016199391021264307,0.01628910142651466
2314,9606.ENSP00000404179,0.0008256322844188376,0.0021271577356370003,0.007585365590659416,0.009243087981657575,0.011314442306091781,0.014855219275925423,0.01605188258207635,0.019049150248039937,0.02057746808407634,0.02499997952151284
2315,9606.ENSP00000307822,2.8529692820859525e-05,6.910267373940607e-05,0.00010182733254970392,0.00012154010621601375,0.0001383976621916096,0.00018092966517086414,0.0004064202143474553,0.00043462925493990845,0.0004907353411905056,0.0005174797563912782
2316,9606.ENSP00000381565,0.0005547086282710672,0.0026789667767066973,0.003653324505965793,0.004502701305624568,0.00507839128077738,0.005655213414851175,0.006232220310431509,0.007019770903357477,0.009330934336593072,0.009866621605014139
2317,9606.ENSP00000359534,0.00013196559658733493,0.00018593938452807755,0.0002890477814049287,0.000405205837004382,0.0004885483283951987,0.0005695903732142091,0.0006393168894638837,0.0030229342076352294,0.003057303190685622,0.0031821548913729225
2318,9606.ENSP00000297632,2.7837913495419463e-05,9.414793954382343e-05,0.0001486602964696255,0.00023532457656640557,0.00032823556529068554,0.00035923595617577957,0.00040704686859992093,0.0005920045388878082,0.0006361790816919404,0.0007381018590202001
2319,9606.ENSP00000328358,8.005016576945816e-05,0.00014041922090542622,0.00023098674186580308,0.0003215779575908896,0.0003869989022361282,0.0004405839479753878,0.0009618793834726372,0.0009950606765424265,0.0010147274062030768,0.0010981646877385614
2320,9606.ENSP00000404833,6.801704181850352e-05,0.0007556310978835011,0.0011703689046777784,0.0013222160547012606,0.0015204551148308271,0.0016432657331062284,0.002602479291825867,0.002744723113659403,0.0030323501421856067,0.007887900675215493
2321,9606.ENSP00000217133,0.0021036566602471375,0.0026918845628296226,0.0037740686617388354,0.009640246879105358,0.010287652642334354,0.010927600675854868,0.011411913083693813,0.011985296537222705,0.012317880095288,0.01331318706787133
2322,9606.ENSP00000314099,1.622118285191844e-05,4.39213933949354e-05,8.603658645940941e-05,0.00010971482169408349,0.00012909877728591162,0.00014643862976019946,0.00015680220243601695,0.0001754597538697238,0.00020067905586513692,0.00022947117332663137
2323,9606.ENSP00000412363,2.5317550524112078e-05,3.562398643190167e-05,4.970869358714644e-05,6.562058215192406e-05,7.775598475057444e-05,8.661551130069469e-05,9.6681736679535e-05,0.00010674588644806733,0.00012086511662310453,0.00013391683775924464
2324,9606.ENSP00000252723,0.00013790858634975877,0.00023427210937964558,0.0004462766722214225,0.0038452740050800975,0.003982944188550468,0.004208976883621414,0.004299687516180588,0.004369970217258952,0.004683201916240214,0.004860738150558146
2325,9606.ENSP00000261735,0.0001733382926617411,0.0002173497605652748,0.0003393814159919686,0.0005536546711406925,0.0006088193136658908,0.00067474077727216,0.0007405394529235662,0.0007965532000655065,0.0008273852970965472,0.0009422615386196527
2326,9606.ENSP00000360017,1.4177824424644932e-05,2.7163860504295915e-05,4.731444875794288e-05,7.292685803894319e-05,0.00010927448733049995,0.00012271194301364713,0.0001427845335343457,0.00016175778029420054,0.00019032349644025205,0.00020843583125575087
2327,9606.ENSP00000420182,9.367159746720914e-06,1.9745089844810792e-05,3.704654591976787e-05,4.887862185179076e-05,5.979927571896427e-05,7.139603615452565e-05,7.620751093642678e-05,8.267057605920669e-05,9.142463245272352e-05,9.949084311637211e-05
2328,9606.ENSP00000430711,5.711978430644341e-05,8.903594839087381e-05,0.00015662188821164184,0.00021264983510794645,0.00040034493538311,0.0009483041100392428,0.0009911352126630638,0.0010643519703261467,0.0011032103681762628,0.0011319865621597924
2329,9606.ENSP00000471549,7.608958548140202e-06,1.3524503443669556e-05,2.3511574674850725e-05,3.461259031201253e-05,4.176139921619287e-05,4.629314239641885e-05,5.12954513982597e-05,5.7369156302325384e-05,6.674145110130403e-05,7.599912929567828e-05
2330,9606.ENSP00000348050,3.098174911066108e-05,0.0001327816969282383,0.00041778220756182207,0.00044962350019196203,0.0005591726409681702,0.0006333552040437159,0.000689102213620237,0.0007296925122091489,0.0007867698231217005,0.0008717003264039526
2331,9606.ENSP00000422496,9.729344607157228e-05,0.00011440021215451976,0.00013819471428025263,0.00015236798635201706,0.00019453284123499017,0.00021333504782357942,0.00022435461680245177,0.0002396294173636963,0.0002543687650109962,0.0002644740446062165
2332,9606.ENSP00000296694,5.638215284856109e-07,1.2760332229333672e-06,7.6287652120182656e-06,8.859936317449544e-06,1.268598049385135e-05,1.3326142413017959e-05,1.442615216358252e-05,1.557949670412767e-05,1.7031230727522313e-05,1.909348851113885e-05
2333,9606.ENSP00000363419,2.555696033348565e-05,5.433946611001408e-05,0.00014487913059551503,0.00017588433751317812,0.00019636480037060847,0.00021624822370260597,0.00022724684812464244,0.00023948138444648652,0.00025622031204957404,0.00026813512989468287
2334,9606.ENSP00000262426,8.457609892492561e-05,0.00025613640951813773,0.00031999009970634597,0.0006300880617490229,0.0008562184631377006,0.000945043861253286,0.0010049552881424807,0.0011486278748693488,0.0012085771588163374,0.001284776517711195
2335,9606.ENSP00000381386,9.460156012070794e-05,0.00016567238599404896,0.0002864816828957866,0.0003624675198845027,0.000491418309115343,0.0005879272613903812,0.0006631783802292636,0.0008055419624486346,0.0009201738785181454,0.0009969661440536346
2336,9606.ENSP00000357152,5.617719666332714e-05,0.00014404678212799426,0.00020124526293357423,0.00027672086948217755,0.00031558845896681204,0.0004805077913843999,0.0005269173188612463,0.0006451765562341823,0.0007008496359841743,0.0007792308226052613
2337,9606.ENSP00000370543,3.327606475181617e-05,0.00010243170772255807,0.0001626323712683603,0.00032272670202516517,0.0003418336669153831,0.0006598228776001067,0.0007139406024119215,0.0007397284140583846,0.0007758595490473045,0.0008869980802871728
2338,9606.ENSP00000381795,0.00012987625286390797,0.00017177351715857875,0.00024216025149073104,0.00031910663585975633,0.00036439056477063637,0.0004180025967480658,0.0004778786912601722,0.0005027946680902033,0.000538745954175146,0.0005874756742255808
2339,9606.ENSP00000251412,0.0012483483404121451,0.0016846786292779238,0.014264698009811224,0.01517365890469366,0.01572825929050344,0.016231131157299947,0.016719906149411653,0.017299978111736607,0.018085801523906177,0.018621253475947952
2340,9606.ENSP00000393795,6.22120914466447e-05,0.00011262184835984749,0.0003423193867274007,0.000413981619332056,0.0005120349420491557,0.0005603128460228004,0.0006126376058966565,0.0007020179568923407,0.0007851186352716435,0.0008382619252952807
2341,9606.ENSP00000298705,4.7297458846082575e-06,1.0847322869661236e-05,1.676653323836857e-05,2.368073345969821e-05,2.8747973149267835e-05,3.479866751777238e-05,3.817690341018793e-05,4.246400556102832e-05,4.670413445149353e-05,5.1667317252959944e-05
2342,9606.ENSP00000379330,0.00021398539014833332,0.00038149518278128634,0.000624122566477133,0.0008553772965091355,0.0014049414420547962,0.0017155834263945222,0.0018834197698409997,0.0020841299291451945,0.002288505037734197,0.0025250019930445006
2343,9606.ENSP00000343619,0.00039005327603663866,0.0005006598140738379,0.0006546283494992657,0.0008346406247383358,0.0009618777581113325,0.0011014242939668918,0.0011766665062412124,0.0012446628350984157,0.0013129919405271175,0.001607749305148434
2344,9606.ENSP00000305631,5.2074994050221074e-05,0.00013942333612187841,0.00030943073473126365,0.00037766584296398557,0.0004752434508531455,0.0005968363448810779,0.0006566538008509948,0.0007253068152021,0.0008206032157679654,0.0009273659655576133
2345,9606.ENSP00000415454,9.116280353583416e-05,0.0002026994745088544,0.00040029830768006604,0.00047378472607895064,0.0005427965721569828,0.0006607816377457579,0.01025314472089503,0.015095013307204773,0.01605210453639575,0.016135135679491146
2346,9606.ENSP00000286234,0.00019879774847957228,0.0004739582415224356,0.0006467718787228831,0.000899151244644233,0.0010485125012050969,0.001153456711960959,0.0012313228394208475,0.0013256865306314563,0.0013963553356713646,0.002172058394947189
2347,9606.ENSP00000257901,0.00016310441831775794,0.00018739414830194732,0.00023399296597719022,0.00027179133320442793,0.0003062491640660974,0.0003450478821190829,0.0004166024106007088,0.00043367805717021285,0.0004470226588140352,0.000474439951338506
2348,9606.ENSP00000484342,0.00023256945505587863,0.0003982545227292629,0.0007557162838389749,0.0009901073002692073,0.001214777807914654,0.001449150509477139,0.0016270972488331829,0.0018708788741900685,0.002098189540803622,0.00233281777101253
2349,9606.ENSP00000225844,5.869383083511959e-05,9.745781997589821e-05,0.0001378679756300176,0.00016998746373599554,0.00048703087357704843,0.0005377129810581947,0.0006094408753344032,0.0006874831136212602,0.0007182170891965471,0.0007524853962268937
2350,9606.ENSP00000334922,1.6830638412545467e-05,3.305347990331652e-05,0.00010397248974392074,0.00015384235247017748,0.00043055195174194393,0.0005075961088209268,0.0005785281465058042,0.0005942060766537785,0.0006167813289909756,0.0006334949154857153
2351,9606.ENSP00000357881,7.9482046659852e-05,0.00015133424936627414,0.00028224014253394315,0.00033272794499972257,0.0003753134160070655,0.00046107936441633086,0.0004891190182828803,0.0005981064606896376,0.0006718295576699843,0.0007621041835607761
2352,9606.ENSP00000333667,0.0006130065010412992,0.000954075490672978,0.0021997278489687246,0.002736205967645256,0.003238697364478604,0.00382004162639568,0.004196799709525311,0.004411329400903936,0.004680277520871462,0.006183464961212675
2353,9606.ENSP00000392252,7.014869704341263e-06,6.237769898925563e-05,9.436353386409206e-05,0.00014676569414787246,0.00016540681328504895,0.00021850845961355684,0.00023366989916305357,0.0002685855207509397,0.0002989136736384161,0.00035065506089015046
2354,9606.ENSP00000391457,0.00029961626126044747,0.0005135455760877713,0.0008021712344115216,0.001065456098314711,0.0011894427571306548,0.0015172817752953463,0.001665632327663221,0.003933182623387714,0.0041068107512742995,0.004279672977172698
2355,9606.ENSP00000229264,0.0010849116906882527,0.002013180876771853,0.0034935641354414343,0.005585778398498354,0.006422082259836867,0.007412024998575009,0.00814391169833283,0.00867858092695276,0.009356825601470902,0.010558892088128017
2356,9606.ENSP00000290130,0.004197745121460392,0.004510436746359637,0.004878597508117979,0.005019217196020024,0.005213779625101635,0.005370311829500585,0.005604297326989008,0.005923605926165901,0.00623279167578452,0.006445874894727803
2357,9606.ENSP00000347224,5.2765611523358014e-05,0.00011098225465308409,0.0002530809723244261,0.00033177225429198415,0.00037240656800132727,0.001739273354105976,0.0017831769402541177,0.0018424769500090387,0.0019022482221225884,0.0019528712057329436
2358,9606.ENSP00000396935,0.0001275620526070768,0.0010971610535745508,0.001230604122951643,0.001967794176103386,0.002055252826246367,0.002530162293155672,0.003954200495308115,0.00407298662337287,0.00634511926128287,0.006428181567220822
2359,9606.ENSP00000354206,0.00017287437869104686,0.00025236538860675723,0.0003500583775835598,0.0004376502231335237,0.0005478847672165098,0.0006780823652846875,0.0007387987372528581,0.0007840711785530873,0.0008247449953487756,0.00112457893268373
2360,9606.ENSP00000450731,0.0002657978475683223,0.001207195038127808,0.006057804268373386,0.00741252796662179,0.013247854190777888,0.014084691935182678,0.014980583918935765,0.017927199064161813,0.018968918700445526,0.030221324319627863
2361,9606.ENSP00000265350,0.00028996164088492476,0.0010943289829860084,0.0012407178153587127,0.0013615496245360805,0.0017126251862054364,0.0017862555804049258,0.00186126681720021,0.0020366047974244247,0.0021740289738231646,0.002260456972400112
