,protein,heat_positive_0.3_0.1,heat_positive_0.3_0.2,heat_positive_0.3_0.3,heat_positive_0.3_0.4,heat_positive_0.3_0.5,heat_positive_0.3_0.6,heat_positive_0.3_0.7,heat_positive_0.3_0.8,heat_positive_0.3_0.9,heat_positive_0.3_1.0
882,9606.ENSP00000362576,0.0010359188017901033,0.0017862449967651628,0.002676169826372643,0.0033742614486982347,0.004471373789783684,0.0056805005315254675,0.006186005625750113,0.006939277426681656,0.00787155574926146,0.008687518739861844
883,9606.ENSP00000262942,0.0007951316038088407,0.0017088512067857664,0.002808284629281843,0.0035823676280415384,0.00415361348677834,0.005431100804344169,0.006229915072253789,0.007039441041342798,0.00797249337665562,0.008779244222751004
884,9606.ENSP00000321203,0.0007850498805055395,0.0016909982514334843,0.00277940863816184,0.0035434334004094126,0.00410728558745177,0.005347136479031178,0.006133176166258636,0.00695928245295363,0.007883607848270913,0.008680571527293068
885,9606.ENSP00000417354,0.00044949613584321924,0.0013267266658658627,0.0026605709063005634,0.0034791906091413694,0.004345170431406586,0.005207744272411219,0.005845950805451139,0.006696809075037891,0.007595559432047594,0.008719510230548622
886,9606.ENSP00000353575,0.0010437103992444463,0.0018535153503762558,0.0030043557453609537,0.004161828524956945,0.004960132709129539,0.0058079501368411,0.0064194181313723675,0.00693960949411121,0.007427212915899872,0.008646235385640466
887,9606.ENSP00000357036,0.0009575658114044927,0.001668415752646979,0.00264089763550146,0.003322067046610755,0.004368201980469166,0.005523221696421388,0.0060090106480856775,0.006748673115907877,0.007616792502631142,0.008376041787414579
888,9606.ENSP00000382590,0.0009282002829422709,0.0016237587842624635,0.002740079868090106,0.004390466430777451,0.005059850215729966,0.005800694553727226,0.0063351859544127365,0.006782508005017007,0.007191071840679797,0.008227230248849082
889,9606.ENSP00000344929,0.0004115122619623435,0.0007241300745590706,0.001061255139120476,0.00136068188066929,0.0018176068238062726,0.0023257098978319846,0.00253040576035346,0.0028556046895573672,0.0032245780398625357,0.0035409640106536244
890,9606.ENSP00000263956,0.0010422149680380244,0.0018496272241463885,0.0029942260589450598,0.004148637719481485,0.004947180135786766,0.005792791660496732,0.006405133512089378,0.006923682283741073,0.0074097073647863,0.008623658868600614
891,9606.ENSP00000431876,0.0010153162038477603,0.0017661860001680907,0.002675431314855814,0.003374121013621334,0.004472334974707337,0.005681683134753257,0.0061835691158194095,0.006938368020200869,0.007842913422791753,0.008659313149109948
892,9606.ENSP00000287878,0.0008588077453168808,0.0016012460273486795,0.002745152671195683,0.003612313943449408,0.004518613131949678,0.005189359068026533,0.005980873451335356,0.006938347847608384,0.007862489417675533,0.008532793983249576
893,9606.ENSP00000354518,0.0010153102757612942,0.0017664930255705258,0.0026546618828433566,0.00335378877207404,0.004451629123650491,0.005659004422341241,0.006161542538393405,0.006917234617503709,0.007822397607014864,0.008637870590973762
894,9606.ENSP00000275884,0.0004517158704402391,0.0013310821814229712,0.0026769466894620564,0.0034820752625819296,0.004368399706436321,0.005262230322841788,0.0059048758339486085,0.006765031696886581,0.007674825928006612,0.008777561085480556
895,9606.ENSP00000420927,0.0008755422404647106,0.0016307108580804197,0.00279347476134717,0.00367664366876852,0.004596233496158675,0.005277965513414529,0.00608572257351625,0.007062813038828608,0.008003444822861638,0.008692005442753725
896,9606.ENSP00000348461,0.0007966099146869965,0.001714760535833193,0.002813885592331644,0.0035871186937583843,0.00415799092479574,0.005412216503827949,0.006204556886586943,0.007013431635641609,0.007945088362248498,0.008751694678721833
897,9606.ENSP00000319730,0.0007572880786028691,0.0039082117546058726,0.004967027107340982,0.0057100579051621025,0.00626578576520842,0.007475768303265795,0.008228037338994909,0.009011916830786504,0.009917292572936276,0.010686490484658862
898,9606.ENSP00000257192,0.0010380870844528545,0.0018422413886582945,0.0029824071025359444,0.004141747991525335,0.004948779680489679,0.005783813607195043,0.006391736733348807,0.006907519873493584,0.0073943583920481615,0.00860023430777801
899,9606.ENSP00000328236,0.000452653370302869,0.0013157165849406738,0.0026592502763378434,0.0034597455542098032,0.004323736980950343,0.005206707761317375,0.005843113774972153,0.006806458090977685,0.007708416195782775,0.00881241620209039
900,9606.ENSP00000282382,0.0010215821894234978,0.0017773980252968613,0.0026687774934543995,0.0033725163939379854,0.0045254758133523865,0.0057559625292924466,0.006257823000851204,0.007020474584351177,0.007933798669910175,0.00875003234250471
901,9606.ENSP00000386190,0.0002791651195366285,0.0005319742231222335,0.0008316767780343071,0.0011352134351909626,0.0013306382081736956,0.0015501624545777304,0.0017118836797180847,0.0018455958172580722,0.00196901130925653,0.002293749430691605
902,9606.ENSP00000006275,0.0007990647136466578,0.0017203707466251217,0.002830844561685808,0.0036080501886317506,0.004180426109087421,0.005437015559436986,0.0062273045114125125,0.00703988204622874,0.007977831304742722,0.008791037340415642
903,9606.ENSP00000415078,0.0010376944410381839,0.001840901171817677,0.002979125772981206,0.004126817744690925,0.004919123453873908,0.005755156895247637,0.006394648817149573,0.006911271537319408,0.007394725236736122,0.008603394843703427
904,9606.ENSP00000314023,0.0007955883356771665,0.0013947196639492176,0.002092910297506023,0.002643680629262235,0.003510081691274536,0.004577592888381332,0.0049425648985561565,0.005507714570740063,0.006209402642525674,0.0068613067060141475
905,9606.ENSP00000247271,0.0010421183978905901,0.0018557333933131304,0.0029995579971000552,0.004154221212957054,0.004960248988936655,0.005799952576126088,0.006413388338842196,0.006932819062058115,0.007433230370224919,0.008646010937809478
906,9606.ENSP00000400736,0.0005877357361896429,0.0013085668397252448,0.0021793215528305154,0.0028106016266065126,0.003256347632031975,0.004218275429138885,0.004840793471430516,0.005464798863158649,0.006195754487180238,0.006841150634045334
