protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,thermo1,thermo2,thermo3,thermo4,thermo5,thermo6,go_sim,sub_sim,cell_ab_diff,cell_ab_diff_abs,label
9606.ENSP00000370781,0,0,0,0,0.173076923,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.181827112,0.196491228,0.208258528,0.128151261,0.106557377,0.086956522,0.239875389,0.044117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026155187,0.012820513,0.02919708,0.009803922,0.0,0.0,0.052631579,0.017241379,0.0,1,0.189822112,0.465514602,4.93e-05,0.000106537,6.06e-05,2.71e-05,1,1,1,0,0,0,0.3333333333333333,-0.0984810568128741,-73.7,73.7,0
9606.ENSP00000366280,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.857142857,0.006679764,0.01871345,0.001795332,0.008403361,0.016393443,0.0,0.0,0.0,0.169014085,0.00062383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.106364429,0.11965812,0.897810219,0.058823529,0.12,0.0,0.131578947,0.0,0.58781362,1,0.044809728,0.484764,6.11e-05,7.64e-05,6.11e-05,3.35e-05,1,1,1,0,0,0,0.6666666666666666,0.0555413552302807,-53.400000000000006,53.400000000000006,0
9606.ENSP00000251363,0,0,0,0,0.0,0.066666667,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.00540275,0.015789474,0.0,0.00210084,0.016393443,0.0,0.0,0.058823529,0.0,0.011852776,0.020964361,0.0,0.021582734,0.008474576,0.0,0.015151515,0.0,0.0,0.005231037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.009982737,0.2331186,3.67e-05,2.28e-05,1.42e-05,6.81e-06,1,1,1,0,0,0,0.8164965809277261,0.0241290596071875,-73.60000000000001,73.60000000000001,0
9606.ENSP00000372394,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011198428,0.005263158,0.007181329,0.00210084,0.0,0.0,0.018691589,0.014705882,0.084507042,0.001247661,0.0,0.022727273,0.0,0.0,0.0,0.0,0.0,0.0,0.052310375,0.042735043,0.02189781,0.0,0.0,0.0,0.098684211,0.017241379,0.0,1,0.017563612,0.506221408,6.55e-06,8.18e-06,4.25e-06,1.44e-06,1,1,1,1,0,0,0.5773502691896257,0.0137253290730726,-57.8,57.8,0
9606.ENSP00000302579,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009332024,0.01871345,0.001795332,0.016806723,0.012295082,0.043478261,0.003115265,0.0,0.070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.010958493,0.201265688,1.25e-06,1.23e-05,4.18e-06,1.02e-06,1,1,1,1,0,0,0.7559289460184544,-0.1169517151219032,-73.3,73.3,0
9606.ENSP00000431759,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,4.31e-07,1.02e-07,1.53e-08,1,1,1,1,1,0,0.2981423969999719,0.0689115915314948,-71.9,71.9,0
9606.ENSP00000294818,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046561886,0.031578947,0.007181329,0.021008403,0.004098361,0.0,0.028037383,0.0,0.0,0.001871491,0.006289308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.041882459,0.096695472,5.82e-07,2.48e-05,7.22e-06,1.59e-06,1,1,1,1,0,0,0.4714045207910316,-0.0165383200203834,-73.7,73.7,0
9606.ENSP00000246532,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,2.15e-07,4.44e-08,7.02e-09,1,1,1,1,1,0,0.6666666666666666,0.1770814286904842,-70.9,70.9,0
9606.ENSP00000295297,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000589391,0.000584795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000525407,0.02950992,1.64e-07,4.11e-07,1.44e-07,3.64e-08,1,1,1,1,0,0,0.3333333333333333,-0.0216863722158275,-73.7,73.7,0
9606.ENSP00000354723,0,0,0,0,0.019230769,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.136738703,0.114035088,0.238779174,0.06512605,0.045081967,0.0,0.08411215,0.014705882,0.0,0.001871491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.134729415,0.161420224,2.13e-05,5.92e-05,2.77e-05,9.64e-06,1,1,1,0,0,0,0.2357022603955158,-0.0614744625686476,-73.7,73.7,0
9606.ENSP00000319006,0,0,0,0,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006581532,0.00877193,0.010771993,0.004201681,0.012295082,0.0,0.00623053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.007205584,0.283552248,7.69e-06,2.7e-06,1.94e-06,1.01e-06,1,1,1,0,0,0,0.2357022603955158,0.0,-50.7,50.7,0
9606.ENSP00000439807,0,0,0,0,0.057692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.046954813,0.078362573,0.071813285,0.075630252,0.081967213,0.0,0.034267913,0.014705882,0.0,0.015595758,0.018867925,0.0,0.014388489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.056969151,0.32081427,1.89e-05,4.44e-05,1.96e-05,6.92e-06,1,1,1,0,0,0,0.4714045207910316,-0.039305090172462,-52.3,52.3,0
9606.ENSP00000339404,0,0,0,0,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.120825147,0.207602339,0.118491921,0.044117647,0.094262295,0.086956522,0.109034268,0.058823529,0.028169014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.130751332,0.26611299,1.76e-05,7.06e-05,3.34e-05,1.23e-05,1,1,1,0,0,0,0.5962847939999439,0.7213851565959026,-42.8,42.8,0
9606.ENSP00000364035,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015717092,0.021637427,0.001795332,0.012605042,0.024590164,0.0,0.0,0.014705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.015837274,0.220627904,3.35e-07,5.55e-06,2.1e-06,5.7e-07,1,1,1,1,0,0,0.5443310539518174,-0.0781928119927714,-70.8,70.8,0
9606.ENSP00000384273,0,0,0,0,0.25,0.333333333,0.0,0.0,0.083333333,0.0,0.0,0.0,0.0,0.251768173,0.388304094,0.140035907,0.350840336,0.5,0.043478261,0.22741433,0.25,0.042253521,0.17716781,0.140461216,0.022727273,0.345323741,0.220338983,0.0,0.121212121,0.153846154,0.193548387,0.172624237,0.239316239,0.02189781,0.196078431,0.2,0.0,0.144736842,0.051724138,0.0,1,0.334909555,0.820222956,0.000114943,0.000251408,0.000175703,8.87e-05,1,1,1,0,0,0,0.6666666666666666,-0.0335088581770254,-18.5,18.5,0
9606.ENSP00000302276,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017288802,0.005263158,0.005385996,0.010504202,0.008196721,0.0,0.034267913,0.029411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.015687158,0.48708378,5.16e-06,1.15e-05,5.33e-06,1.83e-06,1,1,1,0,0,0,0.3849001794597505,0.0545597423258446,-46.8,46.8,0
9606.ENSP00000426421,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001473477,0.001169591,0.0,0.004201681,0.004098361,0.0,0.003115265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001576222,0.10193666,3.91e-07,1.53e-06,5.44e-07,1.36e-07,1,1,1,1,0,0,0.4714045207910316,-0.0106986973358637,-69.9,69.9,0
9606.ENSP00000402152,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013555992,0.01871345,0.023339318,0.021008403,0.024590164,0.0,0.0,0.0,0.0,0.001247661,0.0,0.0,0.0,0.008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.01516175,0.2251676,1.15e-06,7.69e-06,3.04e-06,8.36e-07,1,1,1,1,0,0,0.4714045207910316,0.043538204520424,-69.2,69.2,0
9606.ENSP00000301141,0,0,0,0,0.019230769,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025442043,0.05497076,0.007181329,0.06302521,0.086065574,0.130434783,0.00623053,0.058823529,0.169014085,0.007485964,0.012578616,0.0,0.0,0.025423729,0.0,0.0,0.0,0.0,0.006102877,0.008547009,0.058394161,0.078431373,0.06,0.0,0.0,0.0,0.0,1,0.036178038,0.36681834,4.38e-05,6.38e-05,4.14e-05,2.06e-05,1,1,1,0,0,0,0.5773502691896257,-0.0545164250476285,-73.7,73.7,0
9606.ENSP00000295718,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022888016,0.056725146,0.007181329,0.050420168,0.036885246,0.173913043,0.021806854,0.029411765,0.0,0.010605115,0.006289308,0.0,0.021582734,0.008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.030473617,0.237307872,1.05e-05,2.43e-05,1.18e-05,4.52e-06,1,1,1,0,0,0,0.5773502691896257,0.0082264760389597,-73.7,73.7,0
9606.ENSP00000375066,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000589391,0.002339181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012476606,0.014675052,0.0,0.007194245,0.033898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003152443,0.1476792,5.58e-07,1.5e-06,6.87e-07,2.14e-07,1,1,1,1,0,0,0.3849001794597505,-0.210387900055649,-73.7,73.7,0
9606.ENSP00000333019,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030746562,0.015204678,0.039497307,0.031512605,0.008196721,0.0,0.00623053,0.029411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003487358,0.0,0.00729927,0.0,0.02,0.0,0.0,0.0,0.0,1,0.029197628,0.189557088,5.16e-06,2.53e-05,1.02e-05,3.12e-06,1,1,1,0,0,0,0.4714045207910316,-0.152478325301827,-65.7,65.7,0
9606.ENSP00000412461,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010805501,0.02748538,0.014362657,0.008403361,0.016393443,0.086956522,0.00623053,0.0,0.0,0.003742982,0.004192872,0.0,0.021582734,0.008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.014185994,0.156606296,9.84e-07,6.59e-06,2.8e-06,8.33e-07,1,1,1,1,0,0,0.8164965809277261,-0.1319390163739583,-73.4,73.4,0
9606.ENSP00000385579,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000196464,0.001754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000375291,0.06422976,2.59e-07,7.16e-07,2.23e-07,4.96e-08,1,1,1,1,0,0,0.0,0.0,-67.4,67.4,0
9606.ENSP00000386125,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001964637,0.003508772,0.0,0.00210084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.002026571,0.048321472,3.52e-07,1.21e-06,4.65e-07,1.24e-07,1,1,1,1,0,0,0.5443310539518174,0.141593759476846,-62.3,62.3,0
9606.ENSP00000284116,0,0,0,0,0.057692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014931238,0.008187135,0.010771993,0.031512605,0.032786885,0.0,0.003115265,0.029411765,0.084507042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006102877,0.004273504,0.0,0.009803922,0.0,0.0,0.0,0.362068966,0.0,1,0.017788786,0.17236395,2.34e-05,3.3e-05,2.18e-05,1.02e-05,1,1,1,0,0,0,0.6804138174397718,-0.0504996145881406,-73.10000000000001,73.10000000000001,0
9606.ENSP00000384851,0,0,0,0,0.173076923,0.266666667,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.083988212,0.173099415,0.052064632,0.115546218,0.204918033,0.043478261,0.124610592,0.235294118,0.014084507,0.035558328,0.039832285,0.034090909,0.028776978,0.050847458,0.0,0.03030303,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.108759288,0.724160808,0.000143678,0.000132171,0.000115365,6.62e-05,1,1,1,0,0,0,0.3779644730092272,0.1442627211793458,-21.700000000000003,21.700000000000003,0
9606.ENSP00000346643,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021905697,0.03625731,0.012567325,0.033613445,0.028688525,0.043478261,0.009345794,0.0,0.0,0.03930131,0.0,0.045454545,0.028776978,0.025423729,0.0,0.0,0.0,0.0,0.044463819,0.021367521,0.0,0.0,0.12,0.0,0.0,0.0,0.0,1,0.034226526,0.209103552,1.28e-05,2.08e-05,9.73e-06,3.52e-06,1,1,1,0,0,0,0.5962847939999439,0.0259075007577093,-73.2,73.2,0
9606.ENSP00000288462,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002554028,0.000584795,0.003590664,0.00210084,0.004098361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.002326803,0.06285762,5.51e-08,5.82e-07,1.94e-07,4.71e-08,1,1,1,1,0,0,0.4714045207910316,-0.0353821533234948,-73.0,73.0,0
9606.ENSP00000350024,0,0,0,0,0.057692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005108055,0.026900585,0.003590664,0.006302521,0.024590164,0.0,0.003115265,0.014705882,0.070422535,0.003119152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.009307213,0.200895552,0.000205255,8.64e-05,8.42e-05,5.09e-05,1,1,1,0,0,0,0.4714045207910316,-0.3231415096323642,-63.900000000000006,63.900000000000006,0
9606.ENSP00000319417,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009626719,0.011695906,0.014362657,0.0,0.0,0.0,0.0,0.0,0.0,0.006238303,0.002096436,0.0,0.0,0.0,0.0,0.015151515,0.0,0.0,0.034001744,0.017094017,0.02919708,0.058823529,0.0,0.0,0.0,0.0,0.0,1,0.01433611,0.52989552,1.43e-06,9.37e-06,3.63e-06,9.87e-07,1,1,1,1,0,0,0.4216370213557839,-0.1175980819864886,-62.6,62.6,0
9606.ENSP00000379217,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.080451866,0.047953216,0.10951526,0.031512605,0.004098361,0.0,0.062305296,0.044117647,0.0,0.008109794,0.008385744,0.011363636,0.0,0.016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.07670945,0.41403663,8.58e-06,4.43e-05,1.82e-05,5.52e-06,1,1,1,0,0,0,0.3849001794597505,0.0,-38.3,38.3,0
9606.ENSP00000339813,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.072888016,0.059649123,0.068222621,0.025210084,0.06147541,0.043478261,0.031152648,0.029411765,0.014084507,0.00062383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.069428807,0.199092432,0.000121418,4.46e-05,2.88e-05,1.48e-05,1,1,1,0,0,0,0.5773502691896257,-0.0318054292357207,-62.400000000000006,62.400000000000006,0
9606.ENSP00000370372,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030353635,0.056725146,0.035906643,0.021008403,0.012295082,0.0,0.0,0.014705882,0.0,0.001247661,0.004192872,0.0,0.0,0.008474576,0.0,0.03030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.033551002,0.179347728,1.14e-06,1.79e-05,7.15e-06,2.03e-06,1,1,1,1,0,0,0.3333333333333333,-0.0575813212831463,-64.3,64.3,0
9606.ENSP00000218348,0,0,0,0,0.057692308,0.066666667,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.109332024,0.11871345,0.107719928,0.098739496,0.118852459,0.0,0.133956386,0.014705882,0.0,0.018091079,0.016771488,0.0,0.043165468,0.0,0.0,0.060606061,0.0,0.0,0.06277245,0.11965812,0.0,0.0,0.0,0.0,0.059210526,0.0,0.0,1,0.124371388,0.602229166,3e-05,6.54e-05,3.22e-05,1.25e-05,1,1,1,0,0,0,0.6666666666666666,-0.0583673528707695,-27.800000000000004,27.800000000000004,0
9606.ENSP00000374071,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000491159,0.000584795,0.0,0.0,0.0,0.0,0.00623053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.000600465,0.0625482,1.17e-07,4e-07,1.38e-07,3.39e-08,1,1,1,1,0,0,0.3333333333333333,-0.0626565837357197,-73.7,73.7,0
9606.ENSP00000323795,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002652259,0.004093567,0.010771993,0.008403361,0.008196721,0.086956522,0.0,0.0,0.070422535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003978083,0.140182236,1.22e-06,5.63e-06,2.12e-06,5.64e-07,1,1,1,1,0,0,0.0,0.1090785274713293,-72.9,72.9,0
9606.ENSP00000378286,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010805501,0.007602339,0.014362657,0.004201681,0.008196721,0.043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.010207911,0.22718304,1.53e-06,5.61e-06,2.49e-06,7.38e-07,1,1,1,1,0,0,0.3849001794597505,-0.0012255581037057,-69.10000000000001,69.10000000000001,0
9606.ENSP00000366843,0,0,0,0,0.096153846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.140275049,0.113450292,0.078994614,0.132352941,0.168032787,0.217391304,0.034267913,0.058823529,0.0,0.014348097,0.01048218,0.0,0.064748201,0.0,0.0,0.015151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.137581626,0.324806328,0.000148633,9.81e-05,5.75e-05,2.69e-05,1,1,1,0,0,0,0.4714045207910316,-0.0049592503707052,-51.2,51.2,0
9606.ENSP00000246186,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00324165,0.004678363,0.0,0.0,0.008196721,0.0,0.0,0.0,0.0,0.009981285,0.012578616,0.0,0.014388489,0.033898305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.00532913,0.2074904,8.87e-07,7.57e-06,2.56e-06,5.97e-07,1,1,1,1,0,0,0.5039526306789696,-0.0549289049013695,-72.8,72.8,0
9606.ENSP00000462729,0,0,0,0,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038310413,0.06374269,0.041292639,0.056722689,0.069672131,0.043478261,0.052959502,0.044117647,0.0,0.002495321,0.002096436,0.0,0.050359712,0.016949153,0.136363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.045635367,0.49480704,1.76e-05,2.31e-05,1.38e-05,6.39e-06,1,1,1,0,0,0,0.4082482904638631,-0.0012209407471592,-59.8,59.8,0
9606.ENSP00000269385,0,0,0,0,0.096153846,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.135756385,0.14502924,0.231597846,0.12394958,0.086065574,0.0,0.230529595,0.044117647,0.084507042,0.043044292,0.031446541,0.079545455,0.064748201,0.059322034,0.0,0.0,0.0,0.0,0.174367916,0.098290598,0.065693431,0.078431373,0.1,0.0,0.157894737,0.034482759,0.0,1,0.17308414,0.7389396,0.000148633,0.000108086,6.41e-05,2.93e-05,1,1,1,0,0,0,0.4714045207910316,0.0536471843505098,-58.7,58.7,0
9606.ENSP00000297689,0,1,0,0,0.038461538,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.032220039,0.059649123,0.032315978,0.046218487,0.069672131,0.043478261,0.021806854,0.014705882,0.098591549,0.014348097,0.006289308,0.0,0.028776978,0.025423729,0.045454545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.04060647,0.4645424,0.00862069,0.001472933,0.002153085,0.002120003,1,1,0,0,0,0,0.3849001794597505,0.0690724162904661,-63.900000000000006,63.900000000000006,0
9606.ENSP00000295108,0,0,0,0,0.038461538,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.023870334,0.039766082,0.010771993,0.058823529,0.081967213,0.0,0.009345794,0.014705882,0.0,0.052401747,0.064989518,0.045454545,0.050359712,0.025423729,0.0,0.015151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.037679201,0.575971452,1.39e-05,2.89e-05,1.77e-05,7.46e-06,1,1,1,0,0,0,0.5773502691896257,0.0788283846286431,-73.7,73.7,0
9606.ENSP00000483688,0,0,0,0,0.057692308,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.097642436,0.077777778,0.150807899,0.044117647,0.020491803,0.043478261,0.08411215,0.088235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011333915,0.004273504,0.00729927,0.0,0.0,0.0,0.0,0.0,0.0,1,0.096825039,0.586111428,7.77e-05,5.8e-05,3.19e-05,1.42e-05,1,1,1,0,0,0,0.6666666666666666,-0.072780197278928,207.40000000000003,207.40000000000003,0
9606.ENSP00000344648,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00324165,0.00877193,0.0,0.004201681,0.004098361,0.0,0.0,0.0,0.0,0.003119152,0.002096436,0.0,0.0,0.0,0.0,0.0,0.0,0.193548387,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.004803723,0.089208,5.16e-06,6.82e-06,3.29e-06,1.21e-06,1,1,1,0,0,0,0.5773502691896257,0.0101659680956135,-69.9,69.9,0
9606.ENSP00000322649,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016895874,0.034502924,0.02513465,0.014705882,0.032786885,0.0,0.012461059,0.029411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.019965473,0.12469296,4.48e-07,1.79e-05,6.38e-06,1.6e-06,1,1,1,1,0,0,0.5,0.0990633687511635,-73.7,73.7,0
9606.ENSP00000412237,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013163065,0.021637427,0.008976661,0.027310924,0.020491803,0.0,0.009345794,0.014705882,0.0,0.024329382,0.044025157,0.0,0.057553957,0.13559322,0.045454545,0.090909091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.021841927,0.65112408,0.000148633,4.4e-05,3.67e-05,2.1e-05,1,1,1,0,0,0,0.0,0.1531358916899368,-73.7,73.7,0
9606.ENSP00000348455,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.074656189,0.067251462,0.028725314,0.071428571,0.081967213,0.043478261,0.065420561,0.044117647,0.0,0.045539613,0.031446541,0.090909091,0.043165468,0.042372881,0.045454545,0.075757576,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.081513173,0.558083596,4.63e-05,5.67e-05,3.23e-05,1.43e-05,1,1,1,0,0,0,0.6324555320336759,-0.1326397382917514,-62.0,62.0,1
9606.ENSP00000266735,0,0,0,0,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.157858546,0.121637427,0.080789946,0.081932773,0.135245902,0.130434783,0.080996885,0.014705882,0.0,0.001871491,0.01048218,0.0,0.0,0.0,0.0,0.060606061,0.0,0.0,0.10374891,0.085470085,0.058394161,0.049019608,0.02,0.0,0.236842105,0.0,0.021505376,1,0.162876229,0.706534794,4.18e-05,0.000117258,4.32e-05,1.33e-05,1,1,1,0,0,0,0.6666666666666666,0.0819850927492519,45.8,45.8,0
9606.ENSP00000480971,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009332024,0.018128655,0.003590664,0.014705882,0.032786885,0.130434783,0.0,0.0,0.0,0.00062383,0.0,0.0,0.0,0.008474576,0.090909091,0.0,0.0,0.0,0.002615519,0.004273504,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1,0.011634016,0.224446502,9.3e-07,9.85e-06,3.44e-06,8.56e-07,1,1,1,1,0,0,0.4714045207910316,-0.115257334649782,-73.7,73.7,0
