protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,thermo1,thermo2,thermo3,thermo4,thermo5,thermo6,label
9606.ENSP00000278520,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000392927,0.000584795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000375291,0.042980301,1.89E-07,1.33E-06,5.11E-07,1.23E-07,1,1,1,1,0,0,0
9606.ENSP00000301924,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017779961,0.018128655,0.021543986,0.012605042,0.004098361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.017338437,0.31592848,1.58E-06,8.96E-06,3.88E-06,1.16E-06,1,1,1,1,0,0,1
9606.ENSP00000263265,0,0,0,0,0.423076923,0.533333333,0.666666667,0,0,0,0,0,0,1,0.879532164,0.863554758,0.983193277,0.885245902,0.695652174,0.981308411,0.558823529,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0.26865,0.001231527,0.001093198,0.000688559,0.00033589,1,1,1,0,0,0,0
9606.ENSP00000264914,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.003143418,0.004093567,0.008976661,0.021008403,0,0,0,0,0,0.003119152,0,0,0,0.008474576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004578548,0.09683388,3.07E-06,6.34E-06,2.72E-06,8.95E-07,1,1,1,0,0,0,0
9606.ENSP00000463784,0,0,0,0,0.134615385,0,0,0,0,0,0,0,0,0.211984283,0.151461988,0.217235189,0.128151261,0.114754098,0.086956522,0.264797508,0.058823529,0.028169014,0.003119152,0.004192872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.205209037,0.769062168,1.28E-05,0.000123124,4.81E-05,1.59E-05,1,1,1,0,0,0,0
9606.ENSP00000385632,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001178782,0.001169591,0,0.00210084,0,0,0,0,0,0.006238303,0.025157233,0,0.028776978,0,0,0,0,0,0.06190061,0,0.00729927,0.009803922,0.02,0,0,0,0,1,0.00863169,0.160407,1.91E-06,1.17E-05,4.41E-06,1.24E-06,1,1,1,1,0,0,0
9606.ENSP00000387654,0,0,0,0,0.019230769,0.066666667,0,0,0,0,0,0,0,0.001473477,0.002339181,0.001795332,0.010504202,0.016393443,0,0,0.014705882,0,0.004366812,0.002096436,0,0,0,0,0.015151515,0,0,0.02092415,0.05982906,0.01459854,0.068627451,0.04,0.125,0.019736842,0.465517241,0,1,0.009082039,0.3019824,0.00011343,3.76E-05,3.08E-05,1.76E-05,1,1,1,0,0,0,0
9606.ENSP00000344206,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007760314,0.002923977,0.001795332,0.018907563,0.012295082,0,0.012461059,0,0,0.01996257,0.01048218,0.022727273,0,0.008474576,0,0.015151515,0,0,0,0,0,0,0,0,0,0,0,1,0.01065826,0.111165504,1.48E-06,7.47E-06,3.38E-06,1.06E-06,1,1,1,1,0,0,0
9606.ENSP00000266025,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.002750491,0.006432749,0.003590664,0.004201681,0,0,0,0,0,0.033686837,0.033542977,0,0,0,0,0,0,0,0.101133391,0.051282051,0.350364964,0.049019608,0.08,0.125,0,0.017241379,0.111111111,1,0.024919312,0.3672516,9.19E-06,2.04E-05,1.00E-05,3.52E-06,1,1,1,0,0,0,0
9606.ENSP00000298681,0,0,0,0,0,0,0,0.125,0,0,0,0,0,0.000589391,0.001169591,0.001795332,0.006302521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000975756,0.097458,0.000121418,2.09E-05,1.99E-05,1.24E-05,1,1,1,0,0,0,0
9606.ENSP00000423391,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.011493124,0.015204678,0.010771993,0.006302521,0,0,0.012461059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011784133,0.145138112,1.26E-05,1.21E-05,6.36E-06,2.57E-06,1,1,1,0,0,0,0
9606.ENSP00000351273,0,0,0,0,0.153846154,0.066666667,0,0,0,0,0,0,0,0.080255403,0.118128655,0.048473968,0.117647059,0.225409836,0.043478261,0.046728972,0.102941176,0.042253521,0.061759201,0.071278826,0.022727273,0.237410072,0.127118644,0.045454545,0.075757576,0.153846154,0,0.026155187,0.034188034,0,0.058823529,0.04,0,0,0,0,1,0.107258125,0.72365447,9.47E-05,0.00011144,7.80E-05,4.00E-05,1,1,1,0,0,0,0
9606.ENSP00000270235,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012278978,0.02748538,0.005385996,0.018907563,0.032786885,0.086956522,0,0,0,0.002495321,0,0.011363636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.014936576,0.1228032,7.75E-07,2.97E-05,8.04E-06,1.64E-06,1,1,1,1,0,0,0
9606.ENSP00000413017,0,0,0,0,0,0,0,0,0,0,0,0,0,0.002848723,0.004678363,0.003590664,0.006302521,0.004098361,0,0,0,0,0.001871491,0.002096436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.003527734,0.159936,1.58E-06,3.45E-06,1.33E-06,3.73E-07,1,1,1,1,0,0,0
9606.ENSP00000360262,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.072298625,0.030994152,0.102333932,0.027310924,0.008196721,0.043478261,0.059190031,0.029411765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.066351422,0.218932952,5.16E-06,2.80E-05,1.17E-05,3.58E-06,1,1,1,0,0,0,0
9606.ENSP00000339637,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.010805501,0.018128655,0.014362657,0.023109244,0.016393443,0,0.009345794,0.029411765,0,0.024329382,0.025157233,0,0.035971223,0.042372881,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.017338437,0.773423448,9.19E-06,6.11E-06,3.64E-06,1.62E-06,1,1,1,0,0,0,0
9606.ENSP00000380286,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.034774067,0.028070175,0.035906643,0.016806723,0.020491803,0,0.00623053,0.014705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.032950537,0.205728516,5.16E-06,1.76E-05,6.78E-06,2.05E-06,1,1,1,0,0,0,0
9606.ENSP00000435421,0,0,0,0,0,0,0,0,0,0,0,0,0,0.005206287,0.004093567,0.005385996,0.008403361,0.012295082,0,0,0,0,0.006862133,0.016771488,0.011363636,0.014388489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006905352,0.21566034,1.23E-06,3.40E-06,1.43E-06,4.23E-07,1,1,1,1,0,0,0
9606.ENSP00000411397,0,0,0,0,0.019230769,0.066666667,0,0,0,0,0.333333333,0,0,0.056777996,0.125146199,0.034111311,0.035714286,0.090163934,0,0.046728972,0.058823529,0.014084507,0.015595758,0.044025157,0.011363636,0.028776978,0.016949153,0,0.015151515,0,0,0.122929381,0.230769231,0.02189781,0.058823529,0.14,0.125,0.342105263,0,0,1,0.089469339,0.4252248,0.00010142,5.83E-05,3.67E-05,1.78E-05,1,1,1,0,0,0,0
9606.ENSP00000337040,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017681729,0.054385965,0.017953321,0.027310924,0.040983607,0.086956522,0.021806854,0,0,0.033063007,0.020964361,0.011363636,0.035971223,0.016949153,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.028972454,0.2710344,2.41E-06,1.80E-05,7.04E-06,1.97E-06,1,1,1,1,0,0,0
9606.ENSP00000442954,0,0,0,0,0.019230769,0.2,0,0,0,0,0,0,0,0.034577603,0.051461988,0.016157989,0.06092437,0.036885246,0.043478261,0.021806854,0.044117647,0,0.013724267,0.056603774,0,0,0,0,0.015151515,0,0,0.025283348,0.081196581,0.01459854,0.068627451,0,0,0.006578947,0.068965517,0,1,0.046085716,0.65365357,1.95E-05,3.81E-05,1.94E-05,8.22E-06,1,1,1,0,0,0,0
9606.ENSP00000254854,0,0,0,0,0,0,0,0,0,0,0,0,0,0.055599214,0.064327485,0.068222621,0.031512605,0.028688525,0.086956522,0,0,0,0.009981285,0.002096436,0,0.007194245,0,0,0.03030303,0,0,0.033129904,0.038461538,0,0.058823529,0.02,0,0,0,0,1,0.060947234,0.5877403,4.79E-06,3.31E-05,1.20E-05,3.18E-06,1,1,1,1,0,0,0
9606.ENSP00000350961,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001375246,0.001169591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001200931,0.0468342,8.55E-08,3.87E-07,1.33E-07,3.37E-08,1,1,1,1,0,0,0
9606.ENSP00000461425,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.011100196,0.011695906,0.008976661,0.004201681,0.004098361,0,0.009345794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010883435,0.123589424,4.90E-05,1.81E-05,1.21E-05,6.10E-06,1,1,1,0,0,0,0
9606.ENSP00000293599,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012868369,0.023976608,0.028725314,0.006302521,0.016393443,0,0.018691589,0,0,0.016219588,0.018867925,0.022727273,0.043165468,0.016949153,0.045454545,0,0.076923077,0,0.006974717,0.008547009,0,0,0,0,0,0,0,1,0.019365008,0.37102268,5.06E-06,1.47E-05,6.39E-06,1.94E-06,1,1,1,1,0,0,0
9606.ENSP00000347802,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019646365,0.023391813,0.019748654,0.018907563,0.012295082,0.086956522,0.021806854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.020415822,0.1306732,9.97E-07,8.27E-06,3.04E-06,7.84E-07,1,1,1,1,0,0,0
9606.ENSP00000354910,0,0,0,0,0.019230769,0,0,0,0,0,0.166666667,0,0,0.009626719,0.019298246,0.008976661,0.018907563,0.028688525,0.043478261,0,0.014705882,0,0.008733624,0.014675052,0.022727273,0.014388489,0.008474576,0,0,0,0,0.087183958,0.123931624,0.02189781,0.029411765,0.08,0,0.243421053,0.034482759,0,1,0.027020941,0.630735534,8.98E-05,2.40E-05,1.90E-05,1.07E-05,1,1,1,0,0,0,0
9606.ENSP00000420161,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.0043222,0.001754386,0,0.004201681,0,0,0,0,0.084507042,0,0,0,0,0,0,0,0,0,0.002615519,0,0,0,0,0,0,0,0,1,0.004428432,0.175218,6.16E-05,1.46E-05,1.22E-05,7.01E-06,1,1,1,0,0,0,0
9606.ENSP00000371471,0,0,0,0,0,0,0,0,0,0,0,0,0,0.008447937,0.006432749,0.005385996,0.029411765,0.020491803,0.043478261,0.00623053,0.029411765,0,0.004990643,0.004192872,0,0.050359712,0.016949153,0.136363636,0,0,0,0,0,0,0,0,0,0,0,0,1,0.010958493,0.32749248,1.34E-06,1.33E-05,5.17E-06,1.40E-06,1,1,1,1,0,0,0
9606.ENSP00000301904,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.006581532,0.003508772,0.003590664,0.010504202,0.008196721,0.043478261,0,0,0.084507042,0.005614473,0.004192872,0,0.007194245,0.008474576,0,0,0.076923077,0,0,0,0,0,0,0,0,0,0,1,0.00780605,0.150554118,2.20E-05,1.27E-05,6.44E-06,2.33E-06,1,1,1,0,0,0,0
9606.ENSP00000311521,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.005992141,0.007602339,0.016157989,0.006302521,0.004098361,0.043478261,0.003115265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.006755235,0.103600224,3.07E-06,3.59E-06,1.76E-06,6.68E-07,1,1,1,0,0,0,0
9606.ENSP00000379203,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.043811395,0.042690058,0.0502693,0.035714286,0.045081967,0,0.056074766,0.014705882,0,0,0,0,0,0,0,0,0,0,0.06190061,0.072649573,0.03649635,0.029411765,0.16,0,0.013157895,0.051724138,0,1,0.052840952,0.268600332,0.00011343,5.93E-05,3.39E-05,1.58E-05,1,1,1,0,0,0,1
9606.ENSP00000347379,0,0,0,0,0.038461538,0,0,0.125,0,0,0,0,0,0.028192534,0.044444444,0.037701975,0.018907563,0.077868852,0.130434783,0.034267913,0,0.028169014,0.166562695,0.14884696,0.034090909,0.345323741,0.127118644,0.136363636,0.060606061,0.230769231,0,0.003487358,0.047008547,0,0,0.04,0,0,0,0,1,0.064700143,0.33870956,2.66E-05,4.18E-05,2.19E-05,8.91E-06,1,1,1,0,0,0,0
9606.ENSP00000360162,0,0,0,0,0.269230769,0.133333333,0.166666667,0,0,0,0,0,0,0.347249509,0.335087719,0.570915619,0.243697479,0.147540984,0.043478261,0.267912773,0.088235294,0.084507042,0.015595758,0.012578616,0,0.028776978,0.025423729,0,0,0,0,0.00087184,0,0,0,0.02,0,0,0,0,1,0.355325377,0.54293393,7.24E-05,0.000171018,9.89E-05,4.42E-05,1,1,1,0,0,0,0
9606.ENSP00000219070,0,0,0,0,0.019230769,0,0,0.125,0,0,0,0,0,0.016011788,0.029239766,0.010771993,0.029411765,0.06147541,0.043478261,0.009345794,0,0,0.116032439,0.125786164,0.113636364,0.136690647,0.101694915,0,0.060606061,0.230769231,0,0.004359198,0.012820513,0,0.009803922,0.02,0,0,0.017241379,0,1,0.041957517,0.629260016,3.61E-05,3.81E-05,2.21E-05,9.91E-06,1,1,1,0,0,0,0
9606.ENSP00000345243,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006581532,0.015204678,0.001795332,0.004201681,0.032786885,0,0,0,0,0.014971928,0.014675052,0,0.028776978,0,0,0.060606061,0,0,0,0,0,0,0,0,0,0,0,1,0.010733318,0.27718908,2.30E-06,6.99E-06,2.96E-06,8.85E-07,1,1,1,1,0,0,0
9606.ENSP00000361650,0,0,0,0,0,0,0,0,0,0,0,0,0,0.057662083,0.032748538,0.068222621,0.042016807,0.020491803,0.217391304,0.003115265,0,0,0.004366812,0.002096436,0,0,0.008474576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.054116941,0.092508696,4.82E-07,1.91E-05,6.60E-06,1.66E-06,1,1,1,1,0,0,0
9606.ENSP00000426022,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007465619,0.026900585,0.003590664,0.012605042,0.016393443,0,0,0,0,0.00062383,0,0,0,0.016949153,0,0,0,0,0.064516129,0.196581197,0.01459854,0.088235294,0.2,0.25,0.019736842,0,0,1,0.021241462,0.466506,7.46E-06,2.86E-05,1.06E-05,2.86E-06,1,1,1,1,0,0,0
9606.ENSP00000418648,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0.019056974,0.021637427,0.023339318,0.018907563,0.016393443,0,0.012461059,0,0,0.00062383,0.002096436,0,0.007194245,0,0,0.03030303,0,0,0,0,0,0,0,0,0,0,0,1,0.02011559,0.283277008,5.16E-06,7.76E-06,4.34E-06,1.79E-06,1,1,1,0,0,0,0
9606.ENSP00000399664,0,0,0,0,0,0,0,0,0,0,0,0,0,0.003831041,0.002339181,0.007181329,0.004201681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.00367785,0.103600224,5.22E-07,7.52E-07,3.74E-07,1.23E-07,1,1,1,1,0,0,0
9606.ENSP00000338844,0,0,1,0,0.134615385,0,1,0.25,0,0,0,0,0,0.077996071,0.073684211,0.73967684,0.054621849,0.028688525,0.173913043,0.07165109,0,0.366197183,0.067373674,0.029350105,0.159090909,0.035971223,0.110169492,1,0.045454545,0,1,0.004359198,0,0.04379562,0,0,0,0,0,0.043010753,1,0.12512197,0.79662884,0.00862069,0.001588602,0.002246637,0.002171907,1,1,0,0,0,0,0
9606.ENSP00000328511,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097347741,0.142105263,0.0502693,0.052521008,0.06557377,0.043478261,0.221183801,0.014705882,0,0.005614473,0.006289308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.10418074,0.22168188,2.37E-06,6.27E-05,1.99E-05,4.70E-06,1,1,1,1,0,0,0
9606.ENSP00000468500,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0.044891945,0.090643275,0.037701975,0.090336134,0.057377049,0.043478261,0.031152648,0.044117647,0,0.027448534,0.056603774,0,0.057553957,0.033898305,0,0.060606061,0.076923077,0,0.013949433,0,0,0,0.02,0,0,0,0,1,0.060872176,0.49925092,3.61E-05,3.83E-05,2.09E-05,8.88E-06,1,1,1,0,0,0,0
9606.ENSP00000272139,0,0,0,0,0,0,0,0,0,0,0,0,0,0.054027505,0.039766082,0.039497307,0.018907563,0.016393443,0.043478261,0.003115265,0,0.070422535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.049538392,0.21588336,1.74E-06,2.06E-05,8.03E-06,2.25E-06,1,1,1,1,0,0,0
9606.ENSP00000348772,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01502947,0.018128655,0.005385996,0.031512605,0.045081967,0,0.003115265,0.014705882,0,0.005614473,0.004192872,0.011363636,0.028776978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.017338437,0.427596246,1.78E-06,1.29E-05,5.34E-06,1.54E-06,1,1,1,1,0,0,0
9606.ENSP00000354622,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000785855,0,0,0,0.004098361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000675524,0.020129472,1.20E-06,2.68E-06,1.13E-06,3.28E-07,1,1,1,1,0,0,0
9606.ENSP00000478683,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015127701,0.033333333,0.016157989,0.023109244,0.008196721,0,0,0.014705882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.017563612,0.20673954,3.13E-06,1.32E-05,4.85E-06,1.29E-06,1,1,1,1,0,0,0
9606.ENSP00000329292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013100437,0.01048218,0.022727273,0,0.008474576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.002176687,0.21196812,8.21E-07,1.16E-06,4.76E-07,1.27E-07,1,1,1,1,0,0,0
9606.ENSP00000374280,0,0,0,0,0.096153846,0,0,0.125,0,0.2,0,0,0,0.15540275,0.108187135,0.201077199,0.050420168,0.049180328,0,0.15576324,0.014705882,0.126760563,0.046163444,0.027253669,0.125,0.100719424,0.033898305,0,0.03030303,0,0,0.128160418,0.094017094,0.02919708,0.078431373,0.04,0,0.151315789,0.017241379,0,1,0.173159198,0.685347894,9.07E-05,0.000103918,6.55E-05,3.23E-05,1,1,1,0,0,0,0
9606.ENSP00000301178,0,0,0,0,0.019230769,0.066666667,0,0,0,0,0,0,0,0.04891945,0.190643275,0.032315978,0.105042017,0.131147541,0.173913043,0.059190031,0.014705882,0,0.017467249,0.023060797,0.011363636,0.021582734,0.042372881,0,0.045454545,0,0,0.004359198,0.004273504,0,0,0,0,0,0,0,1,0.075583577,0.55500592,3.67E-05,4.61E-05,2.20E-05,8.43E-06,1,1,1,0,0,0,0
9606.ENSP00000417764,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012082515,0.025730994,0.026929982,0.014705882,0.024590164,0.043478261,0.00623053,0.014705882,0.056338028,0.00062383,0,0,0,0.008474576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.015386925,0.21588336,2.66E-06,1.19E-05,5.21E-06,1.59E-06,1,1,1,1,0,0,0
9606.ENSP00000217026,0,0,0,0,0.096153846,0,0,0.125,0,0,0,0,0,0.208349705,0.194736842,0.118491921,0.132352941,0.163934426,0.086956522,0.099688474,0.044117647,0.014084507,0.053025577,0.044025157,0.068181818,0.043165468,0.008474576,0,0.045454545,0,0,0,0,0,0,0,0,0,0,0,1,0.209337236,0.73113924,2.34E-05,0.000133326,5.81E-05,2.07E-05,1,1,1,0,0,0,0
9606.ENSP00000382717,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.00540275,0.004678363,0.008976661,0.004201681,0.008196721,0,0,0.014705882,0,0.002495321,0.006289308,0,0,0,0,0,0,0,0.027027027,0.008547009,0,0,0.02,0,0.013157895,0,0,1,0.008781806,0.133812,3.07E-06,1.16E-05,4.30E-06,1.26E-06,1,1,1,0,0,0,0
9606.ENSP00000305766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001768173,0.003508772,0,0,0,0,0,0,0,0.006238303,0,0,0,0,0,0.015151515,0,0,0,0,0,0,0,0,0,0,0,1,0.002627036,0.054820852,9.34E-07,1.38E-06,5.50E-07,1.59E-07,1,1,1,1,0,0,0
9606.ENSP00000475027,0,0,0,0,0.134615385,0,0,0,0,0,0,0,0,0.150982318,0.184210526,0.131059246,0.088235294,0.06557377,0.086956522,0.224299065,0.073529412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.155295354,0.59872197,1.28E-05,9.30E-05,3.75E-05,1.31E-05,1,1,1,0,0,0,0
9606.ENSP00000255858,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013064833,0.016374269,0.012567325,0.008403361,0.008196721,0,0.015576324,0,0,0.001871491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.013660587,0.123292064,4.17E-07,6.82E-06,2.69E-06,7.33E-07,1,1,1,1,0,0,0
9606.ENSP00000406665,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001178782,0,0.001795332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000975756,0.05615568,1.12E-07,3.02E-07,1.36E-07,4.18E-08,1,1,1,1,0,0,0
9606.ENSP00000397415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00062383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,7.51E-05,0.0231822,4.38E-07,1.26E-06,3.94E-07,8.49E-08,1,1,1,1,0,0,0
9606.ENSP00000299088,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00481336,0.006432749,0.005385996,0.004201681,0.004098361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.004953839,0.13762818,6.05E-07,1.05E-06,5.20E-07,1.72E-07,1,1,1,1,0,0,0
9606.ENSP00000347602,0,0,0,0,0.096153846,0.066666667,0.166666667,0,0,0,0,0,0,0.262966601,0.218128655,0.430879713,0.109243697,0.102459016,0,0.15576324,0.044117647,0,0.008109794,0.004192872,0.011363636,0,0.008474576,0,0,0,0.032258065,0.026155187,0.02991453,0,0.029411765,0,0,0,0,0,1,0.261577723,0.692826498,2.13E-05,0.000110782,5.61E-05,2.15E-05,1,1,1,0,0,0,0
9606.ENSP00000382941,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.015127701,0.037426901,0.001795332,0.039915966,0.06557377,0,0.028037383,0.014705882,0,0.009981285,0.016771488,0,0.064748201,0.033898305,0,0,0,0,0.003487358,0.017094017,0,0.019607843,0.04,0,0,0,0,1,0.023568265,0.46617504,1.39E-05,1.68E-05,8.65E-06,3.33E-06,1,1,1,0,0,0,0
9606.ENSP00000265431,0,0,0,0,0.038461538,0.266666667,0,0,0,0,0,0,0,0.192239686,0.202923977,0.143626571,0.18487395,0.114754098,0.130434783,0.031152648,0.117647059,0,0.026824704,0.014675052,0,0.035971223,0.008474576,0,0,0.153846154,0,0,0,0,0,0,0,0,0,0,1,0.19402537,0.368852778,4.09E-05,0.000118229,5.60E-05,2.28E-05,1,1,1,0,0,0,0
9606.ENSP00000480122,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000687623,0,0.001795332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000600465,0.0136806,7.93E-08,4.13E-07,1.16E-07,2.52E-08,1,1,1,1,0,0,0
9606.ENSP00000247883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00623053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.000150116,0.11664,1.70E-07,4.09E-07,1.34E-07,3.15E-08,1,1,1,1,0,0,0
9606.ENSP00000040584,0,0,0,0,0.038461538,0,0,0,0,0,0,0,0,0.020530452,0.035087719,0.008976661,0.033613445,0.036885246,0,0.015576324,0.102941176,0,0.006862133,0.004192872,0,0.035971223,0.008474576,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.024919312,0.362988494,6.07E-05,2.70E-05,1.97E-05,1.02E-05,1,1,1,0,0,0,0
9606.ENSP00000356729,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001964637,0,0.003590664,0.004201681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.001801396,0.03088407,2.24E-06,5.08E-06,1.85E-06,4.44E-07,1,1,1,1,0,0,0
9606.ENSP00000276943,0,0,0,0,0,0,0,0,0,0,0,0,0,9.82E-05,0,0,0,0,0,0,0,0,0.01933874,0.018867925,0.011363636,0,0.016949153,0,0.015151515,0,0,0,0,0,0,0,0,0,0,0,1,0.003377618,0.145167,1.15E-06,2.31E-06,9.09E-07,2.47E-07,1,1,1,1,0,0,0
9606.ENSP00000378888,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.005206287,0.01871345,0.001795332,0.008403361,0.008196721,0,0.009345794,0,0,0.00062383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.007280642,0.123091488,1.25E-05,1.16E-05,6.57E-06,2.74E-06,1,1,1,0,0,0,0
9606.ENSP00000322899,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006188605,0.004093567,0.007181329,0.004201681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.005704421,0.103600224,5.22E-07,1.80E-06,7.31E-07,2.07E-07,1,1,1,1,0,0,0
9606.ENSP00000342344,0,0,0,0,0.057692308,0,0,0,0,0,0,0,0,0.014243615,0.006432749,0.014362657,0.014705882,0.024590164,0,0.003115265,0.014705882,0,0.002495321,0.008385744,0,0.021582734,0,0,0.015151515,0,0,0,0,0,0,0,0,0,0,0,1,0.014561285,0.253390368,2.34E-05,1.49E-05,1.17E-05,6.61E-06,1,1,1,0,0,0,0
9606.ENSP00000327487,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00324165,0.002923977,0.003590664,0.012605042,0.004098361,0.043478261,0.003115265,0,0,0,0,0,0,0,0,0,0,0,0.058413252,0.008547009,0.03649635,0.176470588,0.12,0,0.085526316,0,0,1,0.012009307,0.44336376,1.80E-06,1.13E-05,4.61E-06,1.35E-06,1,1,1,1,0,0,0
9606.ENSP00000242140,0,0,0,0,0.019230769,0,0,0,0,0,0,0,0,0.061493124,0.04502924,0.070017953,0.050420168,0.020491803,0,0.015576324,0,0,0.016843419,0.01048218,0.011363636,0.021582734,0.025423729,0,0,0,0,0.029642546,0.068376068,0.02919708,0.029411765,0.06,0,0,0,0,1,0.065750957,0.41412,6.34E-06,3.42E-05,1.23E-05,3.48E-06,1,1,1,0,0,0,0
