,protein,heat_positive_0.1_0.1,heat_positive_0.1_0.2,heat_positive_0.1_0.3,heat_positive_0.1_0.4,heat_positive_0.1_0.5,heat_positive_0.1_0.6,heat_positive_0.1_0.7,heat_positive_0.1_0.8,heat_positive_0.1_0.9,heat_positive_0.1_1.0
1520,9606.ENSP00000351644,0.0027485408427310176,0.005391192467868677,0.008130846884341736,0.01048005914708483,0.012830531610234175,0.015629677305696532,0.01732732333766762,0.019858138504787348,0.022032561965716013,0.02433489140457823
1521,9606.ENSP00000349428,0.002828306362061994,0.004365398895515682,0.0064924348703243595,0.009282813623485708,0.011856770948270423,0.01459757700422415,0.01755400756110248,0.01999635548736478,0.02283000095985699,0.024987557496842783
1522,9606.ENSP00000357231,0.002348429181438405,0.004576977453325526,0.006811737521275063,0.009616135269197912,0.012253451356400547,0.014625311329609758,0.016039297895304117,0.018094818841063898,0.01985140255897022,0.021937703919547857
1523,9606.ENSP00000262839,0.002616667225083802,0.00525579715394997,0.00733990556182107,0.010410078324639471,0.013038698514719727,0.015302579739000066,0.017213932864251547,0.019164055751389242,0.02185935987108678,0.024174706734356732
1524,9606.ENSP00000481559,0.0023102198210835923,0.004829304682061775,0.007385782490018755,0.009525830922939349,0.011921245941266534,0.014094400517478789,0.01665492281654224,0.019135248751354084,0.021762100340765755,0.024460824549805693
1525,9606.ENSP00000444957,0.0029376021839198074,0.0057558044254619745,0.007632912937879155,0.010411229318833648,0.012935376414588973,0.015321461788516899,0.017932671163180203,0.019992230159004976,0.022752705404855078,0.02436615096667083
1526,9606.ENSP00000373325,0.000705047987139551,0.0013828458829721058,0.0024149235430286353,0.003019073438451869,0.003611683422320766,0.0044676553627027715,0.004909883990876551,0.005531812689014259,0.0063056853273337765,0.006903243748070054
1527,9606.ENSP00000225724,0.0038617552563664503,0.006349255107124918,0.00847730133409641,0.011729939979886694,0.014367344985657837,0.01653121569324867,0.018343864318921987,0.02036749651597347,0.022866444418468745,0.0251575736410814
1528,9606.ENSP00000226218,0.0028459692225624167,0.005513137450634531,0.007180418289408408,0.009794347633487632,0.012233235017902189,0.014524735444410908,0.01697354278894636,0.01890362726408057,0.021253316491311125,0.02282713883505494
1529,9606.ENSP00000220562,0.0015451960011887422,0.0024177215119607354,0.003666837032028525,0.0052978973454855804,0.006833634425788659,0.008426394330967923,0.0100406735219849,0.011829325636995236,0.01347731451880918,0.014675072016530066
1530,9606.ENSP00000398064,0.0026490998025110457,0.0053766476339660585,0.007590836081362795,0.010614229957354837,0.013293637572132866,0.0156473840088438,0.017386895187883056,0.019306443912228133,0.02204784425748585,0.0242883663977409
1531,9606.ENSP00000357722,0.0029728547187914955,0.005689434364285262,0.007429369378769479,0.010183234018768417,0.012753219281876227,0.015122557689210225,0.017648900282438262,0.019659585156659887,0.022136818323815532,0.023776922487741103
1532,9606.ENSP00000286744,0.0008828889776850701,0.0017735410656314343,0.002426421041263893,0.003429692131021511,0.00442786444932608,0.005177559076628313,0.005742696665834046,0.006365199172478242,0.007291106330058028,0.008079275159275312
1533,9606.ENSP00000391299,0.0020627605110803415,0.003982115550797971,0.0049083389524184895,0.006398884452664788,0.007799231087574299,0.009057552009608116,0.01020596318016942,0.011333770172541335,0.01263826802528456,0.013571286417345618
1534,9606.ENSP00000374071,0.0005401888332130511,0.0011921736978024455,0.0014983686593836865,0.0019887296028286983,0.002493155988588569,0.002989994952372399,0.0034404643919856426,0.0038225042438284618,0.004278555457915445,0.004556596807844926
1535,9606.ENSP00000300181,0.0027267023847343808,0.005297426659581106,0.006907845203841134,0.014416105748296104,0.016803132051336434,0.019012794320133253,0.021398416292413458,0.02332718564548486,0.02570088099082568,0.027346534564912872
1536,9606.ENSP00000373565,0.002521548103686655,0.004997567618374887,0.007937076185044134,0.010153062146855518,0.012375252787023783,0.015038191582789295,0.016766051719969255,0.019115007938580675,0.021105989364059496,0.02320426863434477
1537,9606.ENSP00000227756,0.0023560834633826744,0.004312652916269144,0.006107369319579448,0.0076246949261076225,0.00924883938023413,0.010823987848652905,0.012826887463688763,0.014589072567559924,0.01680692009495033,0.018865777631162928
1538,9606.ENSP00000257904,0.0029508821144190733,0.005781678438324889,0.007550129147603002,0.010337191821236047,0.012990336645088973,0.015417441492900252,0.018030055050076044,0.020114839541747642,0.022672007663459226,0.024395882787757728
1539,9606.ENSP00000356729,0.0021621661494464206,0.004231215918025555,0.005431299788142496,0.007468024506124493,0.009846387924881128,0.01189099810449079,0.014630678151661414,0.01622752067669353,0.018257088019709045,0.01942261369958942
1540,9606.ENSP00000321584,0.002691311816306552,0.005412942181465041,0.0075453166600709665,0.011021845281902642,0.013656056216859724,0.016005943403797573,0.01803238114916894,0.020044237253841857,0.02279099929592121,0.025139219615539332
1541,9606.ENSP00000304501,0.0029133862617527484,0.005410168895650713,0.007000544625043403,0.009541788277601881,0.011846919317576976,0.014133868959561369,0.01646540654292039,0.018305402959413186,0.020578799213581078,0.022089780816713755
1542,9606.ENSP00000310170,0.0032486914160472224,0.006067366038223554,0.007855658867811144,0.010662693968697567,0.013356029136048164,0.01582198325468198,0.018454573223152693,0.020561646930673305,0.023148802204104868,0.025043725906016334
1543,9606.ENSP00000333551,0.0029011959873059823,0.005638761859245278,0.007383213183402404,0.010259202182169247,0.013110960894664458,0.015542760037078551,0.018261533045006217,0.020357333567517344,0.022881893233716255,0.02465200599635864
1544,9606.ENSP00000307142,0.0015428473561769351,0.002980712979024247,0.0041041474096346064,0.005883753326088481,0.0072345443481935945,0.008615805898898543,0.009959668806459376,0.011011239452955124,0.01253523336959006,0.013946104719934738
1545,9606.ENSP00000321077,0.0012933999678352848,0.0026221957084544556,0.0036818307319208543,0.005163817507536805,0.006544077983107854,0.007642275731996051,0.008499939006469504,0.009457161317868668,0.01082059850227779,0.01221665899834079
1546,9606.ENSP00000327344,0.00021830720015714178,0.00043604035482758263,0.0006409002879763648,0.0008207289746451352,0.001002838353883817,0.0012238986560078047,0.0013665541338809817,0.0015415246647876302,0.0017079668583050989,0.0019063929184426343
1547,9606.ENSP00000318016,0.003017640146026679,0.005471529626447591,0.007468189069641085,0.010172619528020732,0.012691583186096977,0.015535679154709214,0.018440708716298104,0.02079472374589386,0.023562833909636538,0.025731632295901363
1548,9606.ENSP00000464780,0.000742314737237848,0.001412714324544595,0.0018346821689760873,0.002534372633874682,0.0032151827754773876,0.003883780399007719,0.004524207111273881,0.005047438638769108,0.005680354490948503,0.006081668758440628
1549,9606.ENSP00000451712,0.0027684489737112017,0.004250197474448214,0.006328928463972261,0.009044729851666489,0.011536499392605037,0.01425310494050791,0.01711810924098245,0.01947220246620418,0.022193348784639966,0.024317409974173643
1550,9606.ENSP00000364613,0.0014110682532191277,0.002166483416203846,0.002934379804173659,0.004009161814224171,0.005024425645729025,0.006306832857148947,0.007451161030417097,0.008432208764247662,0.009584126025970363,0.010543690274630535
1551,9606.ENSP00000479101,0.0026276671524101403,0.005545247200643644,0.008150369448230776,0.010554181905717996,0.013037211871960608,0.015888134285887645,0.018258399416481552,0.020737596410072,0.023153526945861813,0.02552424017130761
1552,9606.ENSP00000448517,0.0019329017595737241,0.0038876398184584104,0.005808947092191374,0.007476956746131691,0.00912832340031855,0.011052306611190943,0.012228240709646343,0.013972391792776762,0.015459790427485132,0.01705501689821176
1553,9606.ENSP00000261523,0.002764397395822016,0.0043164322969460045,0.0064009663574324804,0.009150976669843658,0.01174284195258224,0.01448208357578551,0.01743885515134025,0.01997715883953788,0.02280380957017769,0.0249768732173834
1554,9606.ENSP00000290650,0.002959206276500481,0.005628060900562559,0.007330126121814828,0.010056919322778413,0.012642626064007345,0.014977965598063747,0.01808836280088144,0.020115729556891893,0.022562183688933146,0.024236234632553533
