protein,heat_0.1_0.1,heat_0.1_0.2,heat_0.1_0.3,heat_0.1_0.4,heat_0.1_0.5,heat_0.1_0.6,heat_0.1_0.7,heat_0.1_0.8,heat_0.1_0.9,heat_0.1_1.0
9606.ENSP00000353224,0.0022977752250881,0.0044565942098415,0.0066860528536381,0.0087740142457732,0.0106199287597519,0.0128110400924015,0.0149746725232944,0.0173617727828059,0.0193635284363153,0.0214596782229818
9606.ENSP00000300658,0.0014639582554991,0.002351422083052,0.003477491426679,0.0044719972385109,0.0053673397779903,0.0063090542630561,0.0074120400581705,0.0085756125267835,0.0101125872095053,0.0117026606601484
9606.ENSP00000315700,0.0024594588285253,0.0047024802843225,0.0070679831774214,0.0095350140550181,0.0114700279086719,0.0138263794046906,0.0159633294983905,0.0185398531989449,0.0204569847705897,0.0225451033215904
9606.ENSP00000264010,0.00245824000649,0.0046674071850247,0.0067638083014571,0.0088969553612514,0.0115263878101359,0.0139148209150334,0.0158971379046306,0.0193217261971767,0.0218822615502176,0.0238595069263283
9606.ENSP00000264389,0.0023770784027874,0.0044634951700572,0.0066662479653132,0.0087929306132537,0.0107663474113905,0.012874424032816,0.0149175910505618,0.017504948185433,0.0196360055610966,0.021681922783955
9606.ENSP00000406549,0.0024205064564739,0.0046070461812632,0.0069468690735448,0.0093166718752399,0.0112449682665101,0.0135905098286457,0.0157287654583342,0.0182917197962524,0.0202265475713829,0.0223329951681989
9606.ENSP00000286788,0.0023995109622774,0.0045486123326554,0.0068010825079909,0.0089897839452532,0.0109789928092141,0.0130969827814624,0.0151701596278144,0.0177497355989544,0.0199035950472534,0.0219653493923033
9606.ENSP00000294383,0.0024625358128105,0.0046374133162316,0.0069127817155276,0.0091131498270442,0.0111276984066535,0.0132686068709517,0.0153672849446593,0.0179730076870328,0.0201662694144033,0.0222497820705029
9606.ENSP00000260645,0.0025517212125123,0.0044124034643573,0.0070051984980636,0.0092086642284812,0.0111542117042517,0.0132999954016668,0.0152866394441844,0.0176653386502039,0.0201905254580196,0.0223925987338589
9606.ENSP00000309945,0.0024304789130837,0.0041147467613882,0.0060101664930698,0.0078631877031511,0.0098583098288145,0.011893034447894,0.0135708804091336,0.0158500722145618,0.0177177240079799,0.0197687649492763
9606.ENSP00000285279,0.0002534253621888,0.000456144754338,0.0007057911386141,0.0009026708231658,0.0011088715860978,0.001387031206832,0.0015651549192625,0.0018662013883385,0.0021033169646784,0.0023224756772037
9606.ENSP00000264183,0.0024015137205424,0.0046138656052789,0.0069305933366194,0.0091700586144725,0.011158610230268,0.013510037586002,0.0158296549648184,0.0183635308217162,0.0204539065730386,0.0226279046605668
9606.ENSP00000340896,0.0025472394954704,0.0046220347776397,0.0068880373351021,0.0090764419151128,0.0110137604428928,0.0134907546439535,0.0156084663817637,0.0181451260928042,0.0203157764540264,0.0225795373885375
9606.ENSP00000409463,0.0017423616573069,0.0032997732198509,0.0048620464297073,0.0071340827455514,0.0087339454187258,0.0105207487022198,0.0119497361874891,0.0139445155964494,0.0155431979546847,0.0171092990835859
9606.ENSP00000265909,0.0011874676911247,0.0022204845029136,0.0033660254796359,0.0045270658886238,0.0058144296656337,0.0072879253095834,0.0089264195669329,0.0105503577972285,0.011880462613135,0.0130840657425324
9606.ENSP00000348442,0.0023793551517883,0.0045230280120449,0.0068139307213641,0.009111935315559,0.0110198091051643,0.0133388992426262,0.0154177865397286,0.0179514554283741,0.0198732962630856,0.0219589300672851
9606.ENSP00000344299,0.001501657816334,0.0026417977919663,0.0042642449304821,0.0056155866898279,0.0067964408228817,0.0083265267353453,0.0098561637919374,0.0112736637097441,0.0123711810324493,0.0147681702915178
9606.ENSP00000229270,0.00245686972994,0.0044304338944129,0.0066112095587413,0.0087637063202237,0.010677622870844,0.013079960034247,0.015098634685728,0.0176158892104467,0.0197009975449873,0.021936844531865
9606.ENSP00000410216,0.002317020661394,0.0042599297976266,0.0064161460395553,0.0087610561731708,0.0107898865189781,0.0130506094910742,0.0151028362170109,0.0175796458170225,0.0197935996498017,0.0217839588444803
9606.ENSP00000262238,0.0025604711772757,0.0045904103835709,0.0068678912084578,0.0091377133967398,0.0110434121170328,0.0135085871106639,0.0156252685983417,0.0181447214154104,0.0202850748401033,0.022560508567949
9606.ENSP00000303511,0.0023971132941369,0.0045236396726977,0.0068083820519859,0.0091039520452795,0.0110259494654201,0.0133515556713064,0.0154095746197526,0.0179510951616066,0.0198467055324726,0.0219487247077267
9606.ENSP00000305595,0.002418978145215,0.0037279961652529,0.0051588540693501,0.0067592635175515,0.0080361908337636,0.0096110364386277,0.0110978707105005,0.0127137975548521,0.0141356249494037,0.0154997890147114
9606.ENSP00000270142,0.0024676423126948,0.0044667087768175,0.0066455496657908,0.0088081907310879,0.0107123122056691,0.0131060578946744,0.0151067023230098,0.0176104961406053,0.0196707546269863,0.021907470037604
9606.ENSP00000363286,0.0025714400144352,0.0046200451470213,0.0068826683886982,0.0090641503925326,0.0110067704576977,0.0134830359734223,0.0156156895159256,0.0181893995782047,0.0203395902367446,0.0226377318408594
9606.ENSP00000360162,0.002425907548968,0.0046785296344751,0.0070146029283932,0.0093755269263056,0.0113063166718347,0.0136499945156174,0.0157731636327298,0.0183256480822819,0.0202541126818687,0.022345622695866
9606.ENSP00000370648,0.0021607565104204,0.0040604087453175,0.0060885340919867,0.0081399271605278,0.0098479497794414,0.0123933264442257,0.0141298715427637,0.0163269557745024,0.0181240040531065,0.0201947883945194
9606.ENSP00000303533,0.0025562310474924,0.0049220170578792,0.0064525996087922,0.0080635385359073,0.0126286013448861,0.014676772040957,0.0160618211223209,0.0220140804174207,0.026118672212533,0.027571338300504
9606.ENSP00000262158,0.0023498118480347,0.0044362457429087,0.0067200216067249,0.0090051133879569,0.0108943072004876,0.0131916516684214,0.0152669867484291,0.0177290144956714,0.0196146440771372,0.021671118832728
9606.ENSP00000310696,0.0015961553181114,0.0028461136434998,0.0041082503097413,0.0053922368061876,0.0070980918436589,0.0098402664212926,0.0111449547990787,0.0126175912351982,0.0138205609588339,0.0151643981522511
9606.ENSP00000480832,0.0024502745236532,0.0048130535160453,0.0071566709730177,0.0094958414802022,0.0114171324776179,0.0137838862465287,0.0158642570459051,0.018466376735887,0.0203254654220472,0.0223999091372206
9606.ENSP00000262518,0.0024161184755939,0.0045914855345472,0.0069186433652248,0.0092703552550119,0.011191037829576,0.0135222661660918,0.0158381749929503,0.0183937575161508,0.0203117558812664,0.0223973812753683
9606.ENSP00000382805,0.0024775990286798,0.0045653921451958,0.0067858765587516,0.0091030150697406,0.0112387966628375,0.0136906207371794,0.0159062529110087,0.0185698046680045,0.0206150848234756,0.0226867851297356
9606.ENSP00000457935,0.0018389155329714,0.003447901047366,0.0051269292803226,0.0215265728147642,0.0229379827978846,0.0246870713881435,0.0263343003543923,0.0280547307856977,0.0294350736494379,0.0312056111524725
9606.ENSP00000443216,0.001852353968843,0.0034350879059275,0.0052490304778984,0.0216918878404612,0.0242265147708167,0.0259918730587287,0.0275767826713035,0.0296303364573304,0.0312349649841507,0.0329524601049797
9606.ENSP00000334100,0.0024014904774958,0.0045579252237075,0.0068455119453574,0.0090060741449633,0.0109229987274375,0.013198331490912,0.0154737155185102,0.0179461745588014,0.0199232547752217,0.0220635270566162
9606.ENSP00000361057,0.0024381856528634,0.0043891029627047,0.0065669516025081,0.0086773963475934,0.0106175564096702,0.0130567419628278,0.0150889194674164,0.0176156395618818,0.0197197109528133,0.0219340715948419
9606.ENSP00000323300,0.0023830032514524,0.0045453083948814,0.0068631187887149,0.0090376360913069,0.0110094829924491,0.0132980416160535,0.0155767175633627,0.018138646224088,0.0200999199319085,0.0222191012639996
9606.ENSP00000480150,0.0024709299432288,0.0044665442137556,0.0066654183692662,0.0087823957137516,0.0107110294202357,0.013123174766406,0.015140377600801,0.0176695895688681,0.0197474668457289,0.0221198901981551
9606.ENSP00000377311,0.0024504540378984,0.0043847560887115,0.0065385095203964,0.0086380164775619,0.0106458787468,0.0129693510280048,0.0148589106538565,0.0172260514027584,0.0192745043405011,0.0215775595752347
9606.ENSP00000220003,0.0023223333482746,0.0044347540442686,0.0066866683328044,0.0088230703595399,0.0106974710806753,0.0129031958149425,0.0151124757339857,0.0175137005153374,0.0194743009806188,0.0215652750002846
9606.ENSP00000376297,0.0023376452627417,0.0044160593661217,0.0065954591377703,0.0087027549138838,0.0106438100606283,0.0127113317039402,0.0147254462485761,0.0172355188219626,0.0193468996199044,0.0213505029655607
9606.ENSP00000302783,0.0024649880942888,0.0044371000660703,0.006592692651111,0.0087668275557462,0.0107303303450407,0.0129047490383982,0.0149587396601873,0.0176353130766528,0.0196756434381768,0.0217738317671774
9606.ENSP00000469011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9606.ENSP00000363193,0.0024699826462892,0.0046614460879936,0.0070650698157805,0.0093914218318786,0.0114508207711878,0.0136134871959257,0.0156986239271645,0.0183551842501401,0.0206968046559268,0.0228039551739129
9606.ENSP00000265565,0.0020366032531455,0.0036808142954214,0.005511240577789,0.0076225811596941,0.0097200566676747,0.0118069554807789,0.0135767561803277,0.0157569129803505,0.0176224546837602,0.0194878446770871
9606.ENSP00000354686,0.0040519978319935,0.0056758205628284,0.0094677154013425,0.0142396342637312,0.015678508342944,0.0188969812281811,0.0208787801186645,0.0236277868646084,0.0252261484567952,0.02691897698719
9606.ENSP00000279281,0.0024242149138444,0.0044313232883723,0.0067547654925874,0.0089915648004534,0.0110997332430997,0.0134317355332314,0.0155012974937562,0.0181193322141552,0.0202331103064352,0.0230401547332803
9606.ENSP00000346464,0.002420467824777,0.0046201447748899,0.0069615780162166,0.0093305004197645,0.0112561305363669,0.0136161133855239,0.0157748869282841,0.0183406885121257,0.0202582813544722,0.0223545387925696
9606.ENSP00000348168,0.0025193500878231,0.0047630547633161,0.0071806004411882,0.0094952164376991,0.011620658247466,0.01379290792147,0.0159032065139399,0.0185527696485223,0.0208025711472146,0.0229288024056586
9606.ENSP00000365962,0.0024100660548356,0.0044933747462891,0.0067594879633361,0.0090257131864746,0.0111308744976668,0.0135674520615793,0.0156684124149251,0.0182615264184278,0.0203388180029833,0.0224527518653303
9606.ENSP00000271640,0.0023788286998751,0.0045568186797027,0.0068723303447768,0.0090950312678614,0.0110697734144196,0.0133882465374881,0.0156787784576408,0.0182659370107103,0.0203025812420492,0.0224349812756372
9606.ENSP00000263168,0.0023629949646419,0.0045348252897383,0.0068157122404954,0.0089909783437178,0.0109026538139005,0.013286457769027,0.0155469185892798,0.0180041710273144,0.0199711611212478,0.0220987458787931
9606.ENSP00000379869,0.0018024286582658,0.0040993521342898,0.0063412402937501,0.0080842860124903,0.0094914212704679,0.0110280214973954,0.0127365578480294,0.0144049089246891,0.015952126109596,0.0176372406669997
9606.ENSP00000301738,0.0023828201465221,0.0044783704379369,0.0066966349936592,0.0088940745613399,0.0107515470176622,0.012960294343884,0.0150289762336797,0.0177227085282538,0.0197996238762243,0.0217937112024628
9606.ENSP00000347224,0.0022963868686929,0.0043681599927367,0.0066052952183781,0.0087674676265123,0.010619734591728,0.0127830165597515,0.0147077586930208,0.0172375387587635,0.0191422107313883,0.0210685691586149
9606.ENSP00000363386,0.0005785660368928,0.000954866914526,0.0013941331663431,0.0018349601915019,0.0022258292388528,0.0026448259023368,0.0030581663382349,0.0036032229532452,0.0039246719384777,0.004295959013632
9606.ENSP00000238788,0.0020247379616193,0.0039086884880816,0.0058298168346482,0.0088136926638071,0.0107109725754526,0.0128190760888173,0.0146742483050275,0.0168620724509764,0.0190207667276354,0.0208481036281682
9606.ENSP00000398698,0.0022813435971329,0.0042593382204358,0.0074120819949712,0.0094704623475081,0.0113413699468765,0.0133602827918366,0.015330126183926,0.0177372384000591,0.0197925167044559,0.0217535465394576
9606.ENSP00000216037,0.0024262268561869,0.0046438683875749,0.0069788231630809,0.0092493174342962,0.0112479958115727,0.0135489469826097,0.0158572450632163,0.0183891585397759,0.0204450391897808,0.0226211148069523
9606.ENSP00000222574,0.0023968409295775,0.0045565193358925,0.0068721277843906,0.0091801641051461,0.0111244890381385,0.0134880052341941,0.015584425824727,0.018111126605163,0.0199876852661873,0.0220541290168512
9606.ENSP00000334564,0.002513546780392,0.0048545345525781,0.0072838510177462,0.0097222403319392,0.0116662221707883,0.0140811275041414,0.0162502055818549,0.019050622809118,0.020973704276912,0.0231126008065984
9606.ENSP00000410943,0.0024260822574433,0.0046728099750907,0.0070136285794433,0.0092868854826519,0.0113012568344856,0.0136369257115802,0.0159897589537649,0.0185378758205843,0.0209106468437312,0.0230977755063577
9606.ENSP00000282276,0.0023727455100015,0.0045823220279999,0.0068183866937943,0.008965936050572,0.01086831108978,0.0131482668648459,0.0154082482067678,0.0178124912736166,0.0197332684547291,0.0218918904538441
9606.ENSP00000225567,0.0024217175268859,0.0045186569586803,0.0066834918616223,0.0088760009439283,0.0108826495325047,0.0130276189270261,0.0151126011583073,0.0178164877925155,0.0200172533986915,0.0221059122886799
9606.ENSP00000469686,0.002443088173095,0.0045367560542217,0.0068568245801543,0.0092158655602361,0.0111709790357963,0.0135539617640461,0.0156341056626843,0.018213913843283,0.0201100147210127,0.0222296508877661
9606.ENSP00000261497,0.0025215206333086,0.0045511267799156,0.0068322060697028,0.0089804519384415,0.0109204691316335,0.0133858185718054,0.0154929072987215,0.0180280858794503,0.0201531477223397,0.0224230360554429
9606.ENSP00000370695,0.0022849764500278,0.0042531213534857,0.0063923343973328,0.0086248636130221,0.010604477857214,0.0129068339447258,0.0149054023513599,0.0176688030242075,0.0197433907364938,0.0218536994939313
9606.ENSP00000416696,0.0024404021714872,0.0043782033435491,0.0066014952590194,0.0086927866823316,0.0108432824499686,0.0133334484517035,0.0153286816776017,0.0180431522412618,0.021073446317132,0.0232907742711176
9606.ENSP00000299575,0.0019083757797488,0.0034421610444042,0.0053089816999545,0.0069849276344484,0.0083709327666383,0.0102548996921996,0.0118022167637263,0.0145843678467372,0.0160915700696477,0.0177171885031839
9606.ENSP00000354794,0.0017807635776989,0.0037987869509379,0.0063302931994257,0.0094501695666622,0.0117107851901891,0.0154761498210973,0.0170413325868139,0.022530283152264,0.0241637191220434,0.0257902833573098
9606.ENSP00000287538,0.0020659577348851,0.0038739644082852,0.0058797193000827,0.0077345890194919,0.009410064963049,0.0116480380102075,0.0134254377344404,0.0155727080191354,0.0172891475094729,0.0190497052644786
9606.ENSP00000266022,0.0024443657221127,0.0046670423816976,0.0070139606505108,0.0093737804781994,0.0113046326696348,0.0136723383752723,0.0158164142544592,0.0184203424601037,0.0203367965359575,0.0224339394490016
9606.ENSP00000384000,0.0015115634796529,0.0032819668176671,0.0059918808026395,0.0096943514161011,0.0119941289647158,0.0163278763793641,0.0176790374699749,0.024101219022782,0.0255092725902841,0.0268765450556429
9606.ENSP00000345259,0.002349887330638,0.0043114879108543,0.0064990610253516,0.0086660372207916,0.0106689071753862,0.0129180531525889,0.014936063456389,0.0173911527976997,0.0193594469578783,0.0213850379718678
9606.ENSP00000307479,0.0025302135654783,0.0046081433647486,0.0069308199713304,0.0093119302878221,0.0113629631491676,0.0136741746073312,0.0157981872262098,0.018359565384344,0.0202043680287715,0.0222994841474246
9606.ENSP00000362717,0.0026584675288177,0.0046510148531524,0.0073046428833549,0.0096178726953439,0.0116660789017259,0.0136758034846025,0.0155898128919034,0.0182634258785583,0.0203101615175,0.0225034051713919
9606.ENSP00000366330,0.002782029505397,0.0046539128616132,0.0069632654676752,0.0090491040982669,0.0107917972518407,0.0148935106490171,0.0177321511100672,0.0198177515367206,0.0215127507278793,0.0232704919487787
9606.ENSP00000482393,0.0023694295996392,0.0042700957601482,0.0066037100486937,0.0099335305658314,0.0120713394553604,0.0139767713940273,0.0159142681557113,0.0188063518305625,0.0208808704480816,0.0233876737290756
9606.ENSP00000393260,0.0016176573808479,0.0033473447629148,0.005182451548535,0.0065582616080064,0.0077484127887146,0.0092002739795589,0.0105026418980287,0.0121355511912497,0.0135659378061063,0.014807359295446
9606.ENSP00000331741,0.0022916628804523,0.0041706588099259,0.0065206592587401,0.0097265059082474,0.0117725347406576,0.0136692855846831,0.0155950242260587,0.0182854441545714,0.0203846559516023,0.0229957274214029
9606.ENSP00000364405,0.0004943179592373,0.000960689486817,0.0014475633942367,0.0018966561760009,0.002152112391542,0.0027613767652212,0.0032153748198027,0.0042907101435787,0.0046460915177419,0.0049526171218019
9606.ENSP00000364270,0.0024465548667649,0.004616544345481,0.0069554636611428,0.0093256465333979,0.0113620904194249,0.013701279523957,0.0159143225246225,0.0184989793269778,0.0204793691650593,0.022577894783808
9606.ENSP00000359474,0.002343730393477,0.0046179539931472,0.0065837478223329,0.0086942730340524,0.0108189621605561,0.0135868577376641,0.0161253025248697,0.0202949029239789,0.0224663050726121,0.0243001129097137
9606.ENSP00000380861,0.002711132139666,0.0047184726290652,0.0069226342257024,0.0089362918852202,0.0108018574401285,0.0128274997068729,0.0147258238662288,0.0174084116729318,0.0193833383141281,0.0211995384265719
9606.ENSP00000482632,0.0023040597588988,0.0044613361060328,0.0067369581997809,0.0088772233680174,0.0108763503444606,0.0130729532979785,0.0150696379453165,0.0178333719816237,0.0199372766476244,0.0219206538279195
9606.ENSP00000439689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9606.ENSP00000306894,0.0026689337246352,0.0054593860772911,0.0076742608903259,0.0096509796890131,0.0115141460296399,0.0137190938262392,0.0157194023672673,0.0180291360597948,0.019940076048897,0.0220828763308418
9606.ENSP00000306245,0.0024030601125559,0.0044942700005776,0.0067576849633042,0.0113541661830822,0.013360517214096,0.0154895282666984,0.0175336883253294,0.0201266820563432,0.0222805982352838,0.0244080540301183
9606.ENSP00000263734,0.0024277749907923,0.004533949146662,0.006770781927571,0.0090252433533351,0.0111626504644846,0.0136666075436551,0.0159642850617274,0.0187257392485662,0.0207870952058328,0.0228432995122602
9606.ENSP00000342818,0.0020341283907328,0.0035002848389922,0.0051233706265065,0.0066772451339147,0.0079237933089189,0.0097643087358392,0.011167882010568,0.0130727895850668,0.0144991749182281,0.0162537737012371
9606.ENSP00000247182,0.0024586684230598,0.0044422740675145,0.0068977080356944,0.0090462869350176,0.0109677703069337,0.0134158043631487,0.0224445417672995,0.0248144233767106,0.0268267288067818,0.0289649239350637
9606.ENSP00000302111,0.002374108231379,0.0044843644227512,0.0067608679760269,0.0090576737761693,0.0109394030855582,0.0132549476361418,0.0153705614388854,0.0178789575470545,0.0197819910004,0.0218508155126073
9606.ENSP00000258200,0.0031452474515845,0.004358283123679,0.0055262725169313,0.0068720613204504,0.0080800722977301,0.0093934370810302,0.0104783470977736,0.0121575332894963,0.0133443737848892,0.0143876590140052
9606.ENSP00000435233,0.00236659948132,0.0046602880356658,0.0069398575560626,0.0091501731676544,0.0111423790676781,0.0134927823746693,0.0158042504262994,0.0183198087506752,0.0204522539588651,0.0225664885128935
9606.ENSP00000385006,0.0015569444667562,0.003127763962766,0.0046618346998457,0.0061910675042327,0.0075145580769913,0.0090175173625084,0.0103581378896251,0.012890477278006,0.0140845318810534,0.0154265258547638
9606.ENSP00000351490,0.0024371271265408,0.0046363573401322,0.0069835723165851,0.0093539686217809,0.011349619844168,0.0137608360214471,0.0158993493801062,0.0184426483733659,0.0203796095188408,0.0224755314479807
9606.ENSP00000363689,0.0025598447828087,0.0050524994840088,0.0073597181635705,0.0097819636212079,0.0119158371271623,0.014033189492693,0.0160872059127541,0.0187928916207056,0.0209550776876312,0.0234908047009412
9606.ENSP00000344125,0.0009947181424649,0.0023109780299819,0.0032824651736973,0.0049993582301794,0.0059682226778932,0.0068302775923712,0.0077735246594556,0.0088899620133133,0.0098739010214785,0.0109140652899668
9606.ENSP00000386488,0.002438313444145,0.0047082240580493,0.0070378986574723,0.0092988066071484,0.0114452103962321,0.0137607633669176,0.0162264595428496,0.0187273439742057,0.0209946919021604,0.023200062350952
9606.ENSP00000356920,0.0024284238934342,0.0046641809749417,0.0069827425431867,0.009227410189851,0.0112004661732498,0.0134871126510915,0.0157989819208523,0.0182910342418836,0.0203150311335775,0.0225125058695994
9606.ENSP00000380073,0.00239643606983,0.0042830037828025,0.006395700072062,0.0084990498389743,0.0102981965073922,0.0126037450972944,0.0145655531377997,0.0168922073771682,0.0189414008600579,0.0210669664793385
9606.ENSP00000343925,0.0023750057989673,0.0045861748258175,0.0068821745262539,0.0091038967948406,0.0110941541024658,0.0133675467773173,0.0156336994882622,0.0181031674223959,0.0201580250054576,0.0222819648211043
9606.ENSP00000436901,0.0024746338713157,0.0045913309290881,0.0068323418340696,0.0091153716198277,0.0112926955803231,0.0138322265615897,0.015990006350421,0.0186770561617777,0.0207725718805704,0.022884657387749
9606.ENSP00000288670,0.0023930512124934,0.0043789297142211,0.0065556110221223,0.0087807698382675,0.0108568336272583,0.0132439061403601,0.0153235549682904,0.0178465587846403,0.0198870699559847,0.0219052995862512
9606.ENSP00000333350,0.0009559085335695,0.0017989650158369,0.0026746789097842,0.0036960575151852,0.0045554239285365,0.0055157501304847,0.0063412366088186,0.0073900502819697,0.0082581109812736,0.0091953264521862
9606.ENSP00000358217,0.0017551936234667,0.0033888330726767,0.0051619199521155,0.0067977949147461,0.0082746606276487,0.0103504169983352,0.0120502701520308,0.0138182279406464,0.0152875847625182,0.0168015496701627
9606.ENSP00000315664,0.0012677184913627,0.0035969874661532,0.0052838258524161,0.0066910952663192,0.0086567431861794,0.0100325560039209,0.0110543731872212,0.0131533087211437,0.0142614170550814,0.0153416847712151
9606.ENSP00000222329,0.0023068225532369,0.0042944928643464,0.0064508795182973,0.0086326758225823,0.0107077629306786,0.0130123008423197,0.0153603907267552,0.0185407834517263,0.020476099020243,0.0271037822951711
9606.ENSP00000482760,0.0023936766556289,0.0043773210786639,0.0065802838403214,0.0087714003898327,0.0111057850995166,0.0133672840265717,0.0154399690700302,0.0179728887324017,0.0200665437432689,0.0220968550111138
9606.ENSP00000476228,0.0024801115578156,0.0046617767402494,0.0069858298202234,0.0093821076343374,0.0113182975919698,0.0136633457814241,0.0157678147670594,0.0183114849614867,0.0202102526536691,0.0222961299114103
9606.ENSP00000413418,0.0006934157737532,0.0013157362710671,0.0018985589223348,0.0024992262684691,0.0030541488528115,0.0037335497100912,0.0042982364340105,0.005199592385793,0.0058496353458394,0.0063619118790256
9606.ENSP00000321997,0.0024225091328844,0.0046358351428352,0.0069829568801651,0.0092759238887083,0.0112492620010016,0.01354489408277,0.0158608124156671,0.0184002773576139,0.0204520680608766,0.0226356397770359
9606.ENSP00000357581,0.0023478932689613,0.0039415203118551,0.0064786447019287,0.0082492914361864,0.0102144974689508,0.0116935285186627,0.0135156682079013,0.0156292967192257,0.0174487121173569,0.0203156148834295
9606.ENSP00000367655,0.0022167827864905,0.0041430019500694,0.0063058347855076,0.0083818808539035,0.0102228023038151,0.0123788190762752,0.014303528003893,0.016632376657526,0.0184554907841629,0.0203857006322323
9606.ENSP00000368924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9606.ENSP00000299237,0.0009896410758756,0.0020017077431475,0.0028527046542876,0.0037087521195644,0.0047249758827092,0.0057881206521415,0.00659346849352,0.0077670872065027,0.0087864043084664,0.0097942293077721
9606.ENSP00000338807,0.0022050316583772,0.0035216907790527,0.005355984830885,0.0072228679439376,0.0083498541100652,0.0104013578954891,0.0118533198099157,0.0139305255040653,0.0157170676714031,0.0170977615546235
9606.ENSP00000435770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9606.ENSP00000370256,0.0025798190181376,0.0047394916518896,0.0070946754090073,0.0092743477457588,0.0113472653961252,0.013824971122176,0.0161120785255661,0.0186065884067829,0.0207697167593323,0.0229952524882719
9606.ENSP00000310006,0.0026003878519986,0.0045843725156373,0.00677945829716,0.0090694450097998,0.0111507470462584,0.0136191580493232,0.0158316486629246,0.0184544755863953,0.0208977499221418,0.0231439978686012
9606.ENSP00000292928,0.0025759614372873,0.0050020393134673,0.0065639884176107,0.0081952102798368,0.0127322979321888,0.0149153491943252,0.0163237645042499,0.0227942846586302,0.0273342750288065,0.0288044915023419
9606.ENSP00000410734,0.0014612344475608,0.0034472792503947,0.0052354471035869,0.0067611362237585,0.0078625625956192,0.0092191768626435,0.0104207798549396,0.0119188525268327,0.0132106832968474,0.0143366600489116
9606.ENSP00000351575,0.0025271603390137,0.0049427027643105,0.0073951148051492,0.0098401959266993,0.011781422535023,0.0142180772018036,0.0164139759544923,0.01926802007074,0.0211833333905815,0.023343885192844
9606.ENSP00000261560,0.002527396969981,0.0054604587671747,0.0075229995213703,0.009138886781784,0.0134875542694317,0.0155009924060323,0.0169062497520826,0.0227436951076924,0.0267849817860224,0.0282332323959053
9606.ENSP00000359321,0.0024486282109137,0.0046227761795307,0.0070051104303274,0.0094526412067352,0.0114561083100852,0.0138208764110459,0.0160291607462568,0.018609221020597,0.0205460220086024,0.0227132199170227
9606.ENSP00000228865,0.0020589067808032,0.0036763105736099,0.0053870866172474,0.0071870793308335,0.0087568526996619,0.0106080918776569,0.0122490708345139,0.0140611435926985,0.0156539017061732,0.0175092560129996
9606.ENSP00000307604,0.0019522812581271,0.0036300631359154,0.0054846036321123,0.0073334503183559,0.0087513603064053,0.0108571456728441,0.0125508409944359,0.0147011600618043,0.0163654259151826,0.0180451034368616
9606.ENSP00000304268,0.0013020960950598,0.0025063121329367,0.0041283479698677,0.0052680774009559,0.0062192682329396,0.0073511505732994,0.0084164629205361,0.0096652562423287,0.0107958475479108,0.0117540045965824
9606.ENSP00000375593,0.002025428781053,0.0039781179457349,0.0062503148947143,0.008182507706806,0.0103257727969321,0.0121546542632131,0.0139198848924024,0.01640371325675,0.018267590578489,0.0199905279719132
9606.ENSP00000363463,0.001663873875259,0.0030286896846973,0.0046237325725542,0.0062722825816763,0.0078161591547996,0.0097046961889191,0.012767776546525,0.0146469633939432,0.0163641759970687,0.0179122892479881
9606.ENSP00000419397,0.0010800261643453,0.0020480208781918,0.0030239606576287,0.003943449959479,0.0046025433766772,0.0057540912264357,0.0066460707173519,0.0081059128558536,0.0089139843439625,0.009794380040148
9606.ENSP00000314380,0.0019620534258137,0.0035030040389756,0.0054686241594481,0.0071151924851164,0.0108899598828884,0.0124496816165446,0.0140094320408934,0.0156603384762092,0.0170152956584388,0.0185712040643011
9606.ENSP00000381499,0.0020928863978042,0.0039060728067852,0.0059235566830011,0.0081849169625911,0.0097763294932065,0.011682183262792,0.0134388748058427,0.0156216254138144,0.0172651507571117,0.0190907775170217
9606.ENSP00000438144,0.0023688455767114,0.0045393385971692,0.006787533734041,0.008940555405843,0.010939522438548,0.0130425269708212,0.0151706214751357,0.0177382081606083,0.0199461742236053,0.0219828929007235
9606.ENSP00000240055,0.0024228607035183,0.0046078583291091,0.0069344847447609,0.0092972916877442,0.0112161739830298,0.0135585395441921,0.0156796192063666,0.0182368740720448,0.0201644501034934,0.0222520220927435
9606.ENSP00000278412,0.002455123089021,0.004634107937818,0.0069439829644579,0.0091719767374343,0.0112083555000026,0.0133769088492954,0.0154699790055019,0.0181004659334576,0.0202900936910737,0.0224184052549389
9606.ENSP00000344401,0.002444974971695,0.0044936797617083,0.0067390780545792,0.0090398009756427,0.0111884650664251,0.0135860653076633,0.0157129074955264,0.0183779681115083,0.0204523918878294,0.0225539733824007
9606.ENSP00000350815,0.0023931849864311,0.0046073261237324,0.006954662742828,0.0093000542883601,0.0113767047487272,0.0136800435607256,0.0159713875395937,0.0185012443248524,0.0205706486244707,0.0227124378775442
9606.ENSP00000336790,0.0023918546066852,0.0046694217598997,0.0069916089851176,0.0092462150041683,0.0113564488183328,0.0137003734826066,0.0159811748899301,0.0185096045597674,0.0206192033265324,0.0227373985007943
