protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,go_sim,sub_sim,thermo1,thermo2,thermo3,thermo4,thermo5,thermo6,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,cell_ab_diff,cell_ab_diff_abs,label
9606.ENSP00000264451,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013581771,0.0,0.005231037,0.0,0.0,0.0,0.0,0.0,0.005194805,0.008898015,0.0,0.004926108,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.014182128,0.254721536,3.86e-05,-0.164077235,0.816496581,1,1,1,1,0,0,1.93e-05,1.34e-05,6.38e-06,-183.3,183.3,0
9606.ENSP00000264451,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011112358,0.0,0.001743679,0.0,0.0,0.0,0.0,0.0,0.005194805,0.004106776,0.0,0.004926108,0.046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.011462999,0.253700608,3.95e-05,-0.137452001,0.816496581,1,1,1,1,0,0,1.87e-05,1.35e-05,6.73e-06,-607.3,607.3,0
9606.ENSP00000264451,0,0,0,0,0.023391813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016387922,0.0,0.00087184,0.0,0.0,0.0,0.0,0.0,0.0,0.006160164,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.016368096,0.251144704,2.98e-05,-0.160819238,0.730296743,1,1,1,1,0,0,2.01e-05,1.52e-05,7.94e-06,-218.8,218.8,1
9606.ENSP00000264451,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002750028,0.0041841,0.0,0.0,0.0,0.0,0.001686341,0.0,0.0,0.006160164,0.012048193,0.0,0.023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003518874,0.100466688,4.7e-06,-0.123514113,0.577350269,1,1,1,1,1,0,8.51e-06,4.1e-06,1.32e-06,-73.9,73.9,0
9606.ENSP00000264451,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01504097,0.0,0.010462075,0.009661836,0.0,0.0,0.0,0.0,0.0,0.004791239,0.0,0.0,0.023255814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.015568351,0.244575744,3.15e-05,-0.097067927,0.816496581,1,1,1,1,0,0,1.66e-05,1.11e-05,5.2e-06,-330.0,330.0,1
9606.ENSP00000264451,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036087103,0.0013947,0.015693112,0.014492754,0.0,0.0,0.010118044,0.0,0.0,0.047912389,0.0,0.0,0.127906977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.040200469,0.177129135,1.03e-05,-0.043695996,0.730296743,1,1,1,1,0,0,9.13e-06,5.1e-06,2.14e-06,-783.8,783.8,0
9606.ENSP00000264451,0,0,0,0,0.023391813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029801325,0.009762901,0.027898867,0.009661836,0.0,0.0,0.020236088,0.0,0.0,0.051334702,0.012048193,0.0,0.162790698,0.037037037,0.0,0.016129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.036308381,0.172209408,9.28e-06,0.02110949,0.730296743,1,1,1,1,0,0,8.99e-06,5.4e-06,2.55e-06,-1360.8,1360.8,0
9606.ENSP00000264451,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012683803,0.0027894,0.013077594,0.0,0.0,0.0,0.0,0.0,0.0,0.003422313,0.0,0.0,0.034883721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.013489017,0.23967744,3.29e-05,-0.079516007,0.816496581,1,1,1,1,0,0,1.76e-05,1.2e-05,5.7e-06,-49.2,49.2,0
9606.ENSP00000264451,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011841958,0.0,0.00087184,0.004830918,0.0,0.0,0.0,0.0,0.0,0.015742642,0.0,0.004926108,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.012742589,0.256,0.004950495,-0.058707786,0.816496581,1,1,1,0,0,0,0.000814796,0.001205999,0.001198625,-881.0,881.0,0
9606.ENSP00000292147,0,0,0,0,0.023391813,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.031709507,0.008368201,0.007846556,0.06763285,0.0,0.0,0.020236088,0.0,0.0,0.009582478,0.0,0.004926108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.033375986,0.55892052,5.2e-05,-0.114074174,0.707106781,1,1,1,1,0,0,4.21e-05,3.32e-05,1.81e-05,-81.8,81.8,0
9606.ENSP00000292147,0,0,0,0,0.01754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01672466,0.0,0.013949433,0.053140097,0.0,0.0,0.006745363,0.0,0.031168831,0.003422313,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.018660695,0.70787142,3.95e-05,-0.067464986,0.577350269,1,1,1,1,0,0,3.98e-05,2.76e-05,1.34e-05,-189.0,189.0,0
9606.ENSP00000292147,0,0,0,0,0.01754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020092042,0.0,0.007846556,0.053140097,0.0,0.0,0.02529511,0.0,0.018181818,0.004791239,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.021912988,0.70716284,3.09e-05,-0.054703903,0.577350269,1,1,1,1,0,0,3.62e-05,2.41e-05,1.13e-05,-115.5,115.5,0
9606.ENSP00000292147,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013020541,0.0,0.012205754,0.043478261,0.0,0.0,0.001686341,0.0,0.028571429,0.002737851,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.014608659,0.70645426,5.28e-05,0.033267684,0.654653671,1,1,1,1,0,0,4.1e-05,2.77e-05,1.3e-05,-177.8,177.8,0
9606.ENSP00000292147,0,0,0,0,0.01754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026209451,0.0013947,0.006974717,0.072463768,0.0,0.0,0.023608769,0.08,0.023376623,0.006160164,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.028204308,0.70929,2.76e-05,0.027408834,0.516397779,1,1,1,1,0,0,3.62e-05,2.38e-05,1.09e-05,-63.3,63.3,0
9606.ENSP00000292147,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012796049,0.0,0.0,0.014492754,0.0,0.0,0.015177066,0.0,0.0,0.004791239,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.013275752,0.64716358,3.8e-05,-0.10225645,0.577350269,1,1,1,1,0,0,3.04e-05,1.82e-05,7.7e-06,-15.8,15.8,0
9606.ENSP00000292147,0,0,0,0,0.023391813,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.027724773,0.0013947,0.026155187,0.086956522,0.0,0.421052632,0.028667791,0.0,0.002597403,0.011635866,0.0,0.004926108,0.0,0.0,0.083333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.031616549,0.69439491,4.81e-05,-0.147730977,0.577350269,1,1,1,1,0,0,3.67e-05,2.65e-05,1.36e-05,-81.5,81.5,0
9606.ENSP00000292147,0,0,0,0,0.01754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028903356,0.0013947,0.010462075,0.077294686,0.0,0.0,0.02698145,0.0,0.018181818,0.01026694,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.031243335,0.70929,1.94e-05,0.003483139,0.577350269,1,1,1,1,0,0,3.07e-05,1.93e-05,8.52e-06,-140.9,140.9,0
9606.ENSP00000292147,0,0,0,0,0.023391813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026658435,0.0,0.001743679,0.096618357,0.0,0.0,0.016863406,0.0,0.007792208,0.009582478,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.028204308,0.70929,3.06e-05,0.061515333,0.516397779,1,1,1,1,0,0,3.64e-05,2.54e-05,1.25e-05,-125.5,125.5,0
9606.ENSP00000292147,0,0,0,0,0.023391813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.035413627,0.0,0.00087184,0.101449275,0.0,0.0,0.02698145,0.0,0.005194805,0.01026694,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.036841544,0.70858071,2.24e-05,-0.066161491,0.577350269,1,1,1,1,0,0,3.12e-05,2.06e-05,9.75e-06,-32.3,32.3,0
9606.ENSP00000292147,0,0,0,0,0.023391813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024469637,0.111576011,0.045335658,0.09178744,0.233333333,0.157894737,0.020236088,0.0,0.0,0.011635866,0.006024096,0.004926108,0.034883721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.034229047,0.66044484,1.54e-05,-0.137511854,0.666666667,1,1,1,1,0,0,2.4e-05,1.44e-05,6.41e-06,-375.9,375.9,0
9606.ENSP00000292147,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028847233,0.0013947,0.004359198,0.077294686,0.0,0.0,0.015177066,0.0,0.020779221,0.00752909,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.030230326,0.70929,1.99e-05,-0.092624758,0.577350269,1,1,1,1,0,0,2.68e-05,1.57e-05,6.51e-06,-88.2,88.2,0
9606.ENSP00000292147,0,1,0,0,0.070175439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.053148502,0.011157601,0.006974717,0.154589372,0.033333333,0.0,0.015177066,0.04,0.007792208,0.019849418,0.0,0.0,0.186046512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.056941779,0.70858071,0.00257732,-0.033817631,0.866025404,1,1,1,0,0,0,0.000505973,0.000701194,0.000665173,-250.6,250.6,0
9606.ENSP00000292147,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023122685,0.0,0.001743679,0.086956522,0.0,0.0,0.016863406,0.0,0.0,0.00752909,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.02431222,0.69084846,2.6e-05,0.060458133,0.577350269,1,1,1,1,0,0,2.87e-05,1.73e-05,7.47e-06,-208.9,208.9,0
9606.ENSP00000292147,0,0,0,0,0.01754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023852284,0.0,0.008718396,0.072463768,0.0,0.0,0.013490725,0.0,0.031168831,0.005475702,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.025698443,0.70929,2.65e-05,0.069403427,0.577350269,1,1,1,1,0,0,3.32e-05,2.15e-05,9.91e-06,-67.8,67.8,0
9606.ENSP00000292147,0,0,0,0,0.023391813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.031821753,0.0013947,0.003487358,0.082125604,0.0,0.0,0.020236088,0.0,0.018181818,0.013689254,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0337492,0.70929,2.86e-05,-0.011456957,0.577350269,1,1,1,1,0,0,3.65e-05,2.51e-05,1.22e-05,-108.5,108.5,0
9606.ENSP00000292147,0,0,0,0,0.01754386,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.039903468,0.0,0.0,0.120772947,0.0,0.0,0.040472175,0.0,0.0,0.016427105,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.042066539,0.70929,4.28e-05,0.026833641,0.612372436,1,1,1,1,0,0,3.37e-05,2.28e-05,1.09e-05,-61.1,61.1,0
9606.ENSP00000292147,0,0,0,0,0.01754386,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.039229992,0.0,0.02092415,0.057971014,0.0,0.0,0.030354132,0.0,0.012987013,0.019164956,0.0,0.004926108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.042173171,0.5044053,2.27e-05,-0.203708235,0.816496581,1,1,1,1,0,0,3.03e-05,2.01e-05,9.57e-06,-388.4,388.4,0
9606.ENSP00000292147,0,0,0,0,0.01754386,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.023515546,0.0,0.02092415,0.053140097,0.0,0.0,0.030354132,0.0,0.012987013,0.012320329,0.0,0.004926108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.026658136,0.5018706,3.25e-05,-0.091996215,0.816496581,1,1,1,1,0,0,3.63e-05,2.55e-05,1.27e-05,-183.8,183.8,0
9606.ENSP00000292147,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016668537,0.019525802,0.018308631,0.053140097,0.0,0.052631579,0.005059022,0.0,0.025974026,0.004791239,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.019567072,0.70716284,3.44e-05,-0.066333232,0.577350269,1,1,1,1,0,0,3.25e-05,2.05e-05,9.18e-06,-142.3,142.3,0
9606.ENSP00000292147,0,0,0,0,0.023391813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020035919,0.0,0.003487358,0.043478261,0.0,0.0,0.013490725,0.0,0.0,0.005475702,0.0,0.004926108,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.020899979,0.68375556,4.94e-05,0.143640213,0.577350269,1,1,1,1,0,0,3.88e-05,2.83e-05,1.47e-05,-721.6,721.6,0
9606.ENSP00000292147,0,0,0,0,0.01754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030250309,0.0013947,0.00087184,0.111111111,0.0,0.0,0.016863406,0.0,0.0,0.011635866,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.031723182,0.69865065,2.07e-05,-0.121598596,0.516397779,1,1,1,1,0,0,3.1e-05,1.95e-05,8.66e-06,-197.3,197.3,0
9606.ENSP00000292147,0,0,0,0,0.005847953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018464474,0.0,0.0,0.043478261,0.016666667,0.0,0.010118044,0.0,0.0,0.006160164,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.018980593,0.64911679,1.57e-05,0.198499617,0.577350269,1,1,1,1,0,0,2.38e-05,1.26e-05,4.68e-06,-96.9,96.9,0
9606.ENSP00000292147,0,0,0,0,0.01754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025367606,0.026499303,0.00087184,0.096618357,0.0,0.0,0.016863406,0.0,0.0,0.01026694,0.0,0.0,0.046511628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.027937727,0.65979377,2.11e-05,0.001822989,0.577350269,1,1,1,1,0,0,3.4e-05,2.23e-05,1.01e-05,-636.6,636.6,0
9606.ENSP00000292147,0,0,0,0,0.01754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01986755,0.0041841,0.00087184,0.062801932,0.0,0.0,0.020236088,0.0,0.0,0.006160164,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.021113244,0.64716358,2.94e-05,-0.268085685,0.577350269,1,1,1,1,0,0,3.6e-05,2.39e-05,1.11e-05,-815.9,815.9,0
9606.ENSP00000292147,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017903244,0.0,0.001743679,0.06763285,0.0,0.0,0.0,0.0,0.0,0.004791239,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.018394114,0.68942988,3.02e-05,0.114348959,0.577350269,1,1,1,1,0,0,3.1e-05,1.93e-05,8.49e-06,-166.5,166.5,0
9606.ENSP00000292147,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014199124,0.0,0.00087184,0.048309179,0.0,0.0,0.005059022,0.0,0.0,0.002737851,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.014608659,0.6754869,4.81e-05,-0.171476319,0.577350269,1,1,1,1,0,0,3.81e-05,2.52e-05,1.17e-05,-518.7,518.7,0
9606.ENSP00000292147,0,0,0,0,0.01754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02396453,0.0,0.013949433,0.062801932,0.0,0.0,0.020236088,0.0,0.031168831,0.005475702,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.026231606,0.70929,2.73e-05,-0.079145982,0.577350269,1,1,1,1,0,0,3.67e-05,2.43e-05,1.11e-05,-42.0,42.0,0
9606.ENSP00000292147,0,0,0,0,0.035087719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027107419,0.020920502,0.0,0.06763285,0.033333333,0.0,0.020236088,0.0,0.0,0.014373717,0.006024096,0.0,0.0,0.037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.029590531,0.56898974,4.15e-05,-0.097716396,0.707106781,1,1,1,1,0,0,4.35e-05,3.41e-05,1.85e-05,-270.1,270.1,0
9606.ENSP00000292147,0,0,0,0,0.01754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.040689191,0.0013947,0.003487358,0.130434783,0.0,0.0,0.023608769,0.0,0.0,0.014373717,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.042439753,0.68872059,1.42e-05,0.128637978,0.577350269,1,1,1,1,0,0,2.53e-05,1.49e-05,6.31e-06,-201.7,201.7,0
9606.ENSP00000292147,0,0,0,0,0.011695906,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.024301268,0.0027894,0.02005231,0.057971014,0.0,0.0,0.030354132,0.0,0.012987013,0.016427105,0.0,0.004926108,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.027831094,0.55608336,3.25e-05,-0.120122492,0.816496581,1,1,1,1,0,0,3.46e-05,2.37e-05,1.15e-05,0.7,0.7,0
9606.ENSP00000292147,0,0,0,0,0.023391813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038668762,0.0027894,0.0,0.125603865,0.05,0.0,0.016863406,0.0,0.0,0.012320329,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.040147153,0.68665236,1.99e-05,0.038687753,0.577350269,1,1,1,1,0,0,2.92e-05,1.88e-05,8.81e-06,-151.0,151.0,0
9606.ENSP00000292147,0,0,0,0,0.023391813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030025817,0.011157601,0.0,0.111111111,0.0,0.0,0.020236088,0.0,0.0,0.01026694,0.006024096,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.031936447,0.7000884,3.12e-05,-0.04024291,0.577350269,1,1,1,1,0,0,3.44e-05,2.34e-05,1.13e-05,-62.8,62.8,0
9606.ENSP00000292147,0,0,0,0,0.01754386,0.2,0.066666667,0.1,0.0,0.0,0.0,0.0,0.0,0.02693905,0.0041841,0.019180471,0.06763285,0.0,0.0,0.028667791,0.0,0.015584416,0.023956194,0.0,0.004926108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.031136703,0.50572377,5.46e-05,-0.243755045,0.816496581,1,1,1,1,0,0,4.56e-05,3.68e-05,2.04e-05,-528.4,528.4,0
9606.ENSP00000292147,0,0,0,0,0.01754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026209451,0.0,0.002615519,0.06763285,0.0,0.0,0.02529511,0.0,0.012987013,0.00752909,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.027671145,0.70929,2.87e-05,-0.001433268,0.577350269,1,1,1,1,0,0,3.61e-05,2.39e-05,1.1e-05,-170.7,170.7,0
9606.ENSP00000292147,0,0,0,0,0.01754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015714446,0.005578801,0.001743679,0.038647343,0.0,0.0,0.018549747,0.0,0.007792208,0.005475702,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.017061207,0.70716213,4.9e-05,-0.074263572,0.577350269,1,1,1,1,0,0,4.34e-05,3.13e-05,1.57e-05,11.8,11.8,0
9606.ENSP00000292147,0,0,0,0,0.01754386,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.021270625,0.0,0.02092415,0.043478261,0.0,0.0,0.030354132,0.0,0.012987013,0.011635866,0.0,0.004926108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.024365536,0.55127524,3.84e-05,-0.156684022,0.816496581,1,1,1,1,0,0,4.04e-05,2.93e-05,1.48e-05,-648.3,648.3,0
9606.ENSP00000292147,0,0,0,0,0.023391813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.030867662,0.0,0.019180471,0.077294686,0.0,0.0,0.028667791,0.0,0.012987013,0.015058179,0.0,0.004926108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.033962465,0.54828117,2.51e-05,-0.153121158,0.816496581,1,1,1,1,0,0,3.28e-05,2.21e-05,1.06e-05,-48.8,48.8,0
9606.ENSP00000292147,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019418565,0.0,0.0,0.062801932,0.0,0.0,0.016863406,0.0,0.0,0.003422313,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.020100235,0.70858071,3.39e-05,-0.009564625,0.577350269,1,1,1,1,0,0,3.24e-05,2.04e-05,9.09e-06,-711.9,711.9,0
9606.ENSP00000292147,0,0,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.012403188,0.0027894,0.017436792,0.043478261,0.0,0.0,0.0,0.0,0.031168831,0.000684463,0.018072289,0.004926108,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.014502026,0.70716284,5.22e-05,0.043025409,0.516397779,1,1,1,1,0,0,4.17e-05,2.83e-05,1.33e-05,-535.1,535.1,0
9606.ENSP00000292147,0,0,0,0,0.023391813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019586935,0.0027894,0.001743679,0.062801932,0.0,0.0,0.008431703,0.0,0.007792208,0.003422313,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.020473448,0.70929,3.32e-05,-0.149904013,0.577350269,1,1,1,1,0,0,3.66e-05,2.49e-05,1.2e-05,-153.7,153.7,0
9606.ENSP00000292147,0,1,0,0,0.011695906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023515546,0.0041841,0.00087184,0.096618357,0.0,0.0,0.028667791,0.0,0.007792208,0.010951403,0.0,0.0,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.025751759,0.71,0.004830918,-0.090367363,0.577350269,1,1,1,0,0,0,0.000817311,0.001191534,0.00117611,3.3,3.3,0
9606.ENSP00000292147,0,0,0,0,0.011695906,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013581771,0.0041841,0.017436792,0.043478261,0.0,0.0,0.0,0.0,0.031168831,0.001368925,0.0,0.004926108,0.011627907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.015621668,0.70574568,8.55e-05,0.013507003,0.577350269,1,1,1,1,0,0,5.1e-05,3.91e-05,2.07e-05,-98.0,98.0,0
9606.ENSP00000292147,0,0,0,0,0.023391813,0.0,0.066666667,0.1,0.0,0.0,0.0,0.0,0.0,0.038388147,0.0013947,0.017436792,0.106280193,0.0,0.0,0.032040472,0.0,0.015584416,0.024640657,0.0,0.004926108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.042386436,0.5044053,4.24e-05,-0.066119781,0.577350269,1,1,1,1,0,0,3.91e-05,2.97e-05,1.57e-05,-297.7,297.7,0
