protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,go_sim,sub_sim,thermo1,thermo2,thermo3,thermo4,thermo5,thermo6,cell_ab_diff,cell_ab_diff_abs,label
9606.ENSP00000362444,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010510806,0.014619883,0.001795332,0.021008403,0.012295082,0.043478261,0.003115265,0.0,0.0,0.001871491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006102877,0.0,0.0,0.019607843,0.0,0.0,0.0,0.0,0.0,1,0.012084365,0.191334,1.97e-05,1.1581074923441523e-05,6.218254120523969e-06,2.8098439931642634e-06,0.5443310539518174,0.0272980470318079,1,1,1,0,0,0,-73.5,73.5,0
9606.ENSP00000467176,0,0,0,0,0.0,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024165029,0.11871345,0.005385996,0.012605042,0.012295082,0.0,0.00623053,0.0,0.014084507,0.014971928,0.012578616,0.022727273,0.050359712,0.033898305,0.0,0.0,0.0,0.0,0.009590235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.03895519,0.184000586,4.93e-05,3.193568940776962e-05,1.6492771548083697e-05,7.288089018746541e-06,0.8164965809277261,-0.0497724638831005,1,1,1,0,0,0,-63.5,63.5,0
9606.ENSP00000302716,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001277014,0.000584795,0.001795332,0.0,0.0,0.0,0.0,0.0,0.0,0.001871491,0.004192872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001501163,0.0625482,8.65e-08,1.0343195839762446e-06,3.36681698740167e-07,7.442894262231799e-08,0.3333333333333333,0.1735236233538407,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000269848,0,0,0,0,0.096153846,0.0,0.0,0.0,0.166666667,0.0,0.0,0.0,0.0,0.092534381,0.201754386,0.1005386,0.12394958,0.073770492,0.173913043,0.043613707,0.014705882,0.056338028,0.0205864,0.029350105,0.0,0.035971223,0.059322034,0.0,0.060606061,0.076923077,0.0,0.013949433,0.02991453,0.0,0.0,0.06,0.0,0.0,0.0,0.0,1,0.115589582,0.263016395,4.16e-05,6.278215327546842e-05,3.3013010056490434e-05,1.4170161504728792e-05,0.4082482904638631,-0.0998816989594105,1,1,1,0,0,0,-25.800000000000004,25.800000000000004,0
9606.ENSP00000377862,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027701375,0.060818713,0.017953321,0.025210084,0.036885246,0.086956522,0.009345794,0.014705882,0.0,0.004366812,0.0,0.0,0.0,0.008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.032500188,0.236313,1.25e-05,2.886765549700404e-05,1.1556375487638794e-05,3.7988227960699434e-06,0.6804138174397718,-0.0461037082841256,1,1,1,0,0,0,-69.5,69.5,0
9606.ENSP00000480332,0,0,0,0,0.038461538,0.0,0.0,0.0,0.083333333,0.0,0.0,0.0,0.714285714,0.017976424,0.025730994,0.098743268,0.025210084,0.008196721,0.086956522,0.00623053,0.0,0.661971831,0.004990643,0.0,0.068181818,0.014388489,0.0,0.045454545,0.0,0.0,0.0,0.061028771,0.068376068,0.510948905,0.058823529,0.16,0.375,0.111842105,0.0,0.451612903,1,0.051640021,0.60757088,4.95e-05,7.688304536040653e-05,6.0775985068870434e-05,3.2943534757520024e-05,0.7453559924999299,-0.1036296787418982,1,1,1,0,0,0,14.399999999999991,14.399999999999991,0
9606.ENSP00000216489,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003143418,0.001754386,0.008976661,0.0,0.0,0.0,0.0,0.0,0.0,0.025577043,0.014675052,0.0,0.028776978,0.016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.007055468,0.284376106,8.04e-07,3.0334858730901384e-06,1.2346818248943712e-06,3.485053966098371e-07,0.6804138174397718,0.1125767543705249,1,1,1,1,0,0,-68.7,68.7,0
9606.ENSP00000227918,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002946955,0.001169591,0.008976661,0.006302521,0.008196721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.003152443,0.0681156,1.8e-06,6.472435902110435e-06,2.5643231105128987e-06,7.119577398756284e-07,0.0,0.0102710088045095,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000354590,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002455796,0.005847953,0.035906643,0.008403361,0.0,0.0,0.003115265,0.0,0.056338028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.004803723,0.10063064,1.43e-06,4.124020730928407e-06,2.1226206648061537e-06,7.165112575847913e-07,0.7071067811865475,-0.1395529320771029,1,1,1,1,0,0,-33.1,33.1,0
9606.ENSP00000385019,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.016699411,0.107602339,0.001795332,0.00210084,0.0,0.0,0.0,0.0,0.0,0.002495321,0.006289308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023539669,0.017094017,0.0,0.068627451,0.06,0.0,0.0,0.0,0.0,1,0.030323501,0.133812,1.39e-06,2.8373933878875623e-05,8.917970160283e-06,2.0976176250607737e-06,0.4472135954999579,0.0851422055471415,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000346453,0,0,0,0,0.173076923,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.160412574,0.147953216,0.245960503,0.157563025,0.090163934,0.043478261,0.137071651,0.044117647,0.0,0.034310667,0.031446541,0.011363636,0.0,0.016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.168955941,0.765427806,0.000344828,0.0001692894065677,0.0001359708182288,7.721056463312015e-05,0.5773502691896257,0.1854998562848601,1,1,1,0,0,0,-54.5,54.5,0
9606.ENSP00000221856,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011591356,0.011695906,0.010771993,0.006302521,0.020491803,0.0,0.003115265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0114839,0.12652668,3.35e-06,9.012653881728109e-06,3.5115572003891063e-06,9.69955356673802e-07,0.2519763153394848,-0.0552567720584884,1,1,1,1,0,0,-68.8,68.8,0
9606.ENSP00000294304,0,0,0,0,0.038461538,0.266666667,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.022789784,0.087134503,0.016157989,0.073529412,0.077868852,0.086956522,0.003115265,0.029411765,0.0,0.064878353,0.100628931,0.022727273,0.100719424,0.050847458,0.0,0.03030303,0.0,0.0,0.018308631,0.115384615,0.01459854,0.019607843,0.0,0.0,0.0,0.017241379,0.0,1,0.051414847,0.702584036,4.25e-05,6.438878480747856e-05,3.8004468527306705e-05,1.768805179131813e-05,0.629940788348712,0.0222651240704094,1,1,1,0,0,0,-23.5,23.5,0
9606.ENSP00000307599,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018074656,0.107602339,0.012567325,0.027310924,0.004098361,0.0,0.0,0.0,0.0,0.006238303,0.002096436,0.0,0.014388489,0.0,0.0,0.0,0.0,0.0,0.026155187,0.004273504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.032500188,0.1714284,3.84e-06,2.8889625163231923e-05,9.958626986945296e-06,2.5780848946098396e-06,0.4714045207910316,-0.0743818819565487,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000307208,0,0,0,0,0.269230769,0.4,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.487131631,0.506432749,0.65529623,0.264705882,0.356557377,0.0,0.289719626,0.279411765,0.056338028,0.015595758,0.008385744,0.011363636,0.064748201,0.042372881,0.0,0.0,0.0,0.0,0.003487358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.494483224,0.51513077,0.000121418,0.0003469465341797,0.0002227518112047,0.0001056010678526,0.5773502691896257,-0.0661386606162174,1,1,1,0,0,0,-27.300000000000004,27.300000000000004,0
9606.ENSP00000370593,0,0,0,0,0.057692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044007859,0.088888889,0.010771993,0.054621849,0.094262295,0.130434783,0.040498442,0.073529412,0.0,0.002495321,0.004192872,0.0,0.007194245,0.008474576,0.0,0.0,0.0,0.0,0.004359198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.051940254,0.337674582,1.76e-05,6.201663362380103e-05,2.5960980718964503e-05,9.09826729974272e-06,0.6804138174397718,-0.1371389066125732,1,1,1,0,0,0,-73.4,73.4,0
9606.ENSP00000211998,0,0,0,0,0.057692308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.099803536,0.119298246,0.082585278,0.102941176,0.118852459,0.086956522,0.049844237,0.029411765,0.070422535,0.076731129,0.098532495,0.0,0.223021583,0.118644068,0.136363636,0.045454545,0.076923077,0.0,0.141238012,0.329059829,0.02189781,0.039215686,0.14,0.0,0.315789474,0.034482759,0.0,1,0.142385349,0.663638095,1.05e-05,9.385001456087192e-05,3.7327667430938706e-05,1.1393331034605553e-05,0.4216370213557839,0.0219901351978924,1,1,1,0,0,0,33.7,33.7,0
9606.ENSP00000384582,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007269155,0.015204678,0.008976661,0.018907563,0.008196721,0.0,0.0,0.0,0.0,0.008109794,0.004192872,0.011363636,0.014388489,0.008474576,0.0,0.0,0.0,0.0,0.001743679,0.0,0.0,0.009803922,0.0,0.0,0.0,0.0,0.0,1,0.010433086,0.18376848,5.16e-06,1.1281309648502264e-05,4.614415609506354e-06,1.4893764175283306e-06,0.4714045207910316,0.1013921263228942,1,1,1,0,0,0,-72.3,72.3,0
9606.ENSP00000341743,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018860511,0.021637427,0.003590664,0.010504202,0.016393443,0.0,0.018691589,0.014705882,0.0,0.003119152,0.002096436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005231037,0.004273504,0.0,0.0,0.02,0.0,0.013157895,0.017241379,0.0,1,0.019815357,0.31516443,1.55e-06,1.0577860931332304e-05,4.312340675242839e-06,1.2425775356432852e-06,0.5443310539518174,-0.005236299918192,1,1,1,1,0,0,246.0,246.0,0
9606.ENSP00000356381,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11021611,0.081871345,0.149012567,0.107142857,0.053278689,0.043478261,0.080996885,0.058823529,0.0,0.011852776,0.016771488,0.0,0.007194245,0.008474576,0.0,0.0,0.0,0.0,0.00087184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.110410568,0.297679536,1.76e-05,5.1982910016655216e-05,2.265455959329363e-05,7.455916483007241e-06,0.3162277660168379,-0.2027004431140447,1,1,1,0,0,0,-57.0,57.0,0
9606.ENSP00000282412,0,0,0,0,0.115384615,0.266666667,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.087229862,0.195906433,0.062836625,0.067226891,0.196721311,0.086956522,0.052959502,0.058823529,0.0,0.015595758,0.004192872,0.011363636,0.014388489,0.008474576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.105306613,0.557431056,8.98e-05,9.197000615466491e-05,5.942041521725955e-05,3.019223670239963e-05,0.629940788348712,-0.0925497719922803,1,1,1,0,0,0,-54.6,54.6,0
9606.ENSP00000064724,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001768173,0.004093567,0.0,0.00210084,0.0,0.0,0.0,0.0,0.0,0.013100437,0.012578616,0.0,0.021582734,0.016949153,0.0,0.0,0.0,0.0,0.001743679,0.0,0.0,0.0,0.02,0.0,0.0,0.0,0.0,1,0.004578548,0.072809422,3.98e-07,7.175402633643028e-06,2.23203414999878e-06,4.919933758573344e-07,0.4472135954999579,-0.1015360873882921,1,1,1,1,0,0,-73.5,73.5,0
9606.ENSP00000263663,0,0,0,0,0.038461538,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036738703,0.056725146,0.035906643,0.044117647,0.032786885,0.0,0.040498442,0.0,0.0,0.004990643,0.006289308,0.0,0.014388489,0.0,0.0,0.0,0.0,0.0,0.140366173,0.11965812,0.051094891,0.009803922,0.08,0.0,0.309210526,0.0,0.010752688,1,0.060046536,0.7227913,7.69e-06,2.7013754196368695e-05,1.4312859343457368e-05,5.559488865034359e-06,0.3849001794597505,0.0622741799981376,1,1,1,0,0,0,-63.1,63.1,0
9606.ENSP00000416250,0,0,0,0,0.096153846,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.064047151,0.101169591,0.10951526,0.048319328,0.06557377,0.304347826,0.040498442,0.058823529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.071680552,0.250852896,0.000162655,6.891544771496775e-05,5.060563500154542e-05,2.729419465110695e-05,0.4714045207910316,-0.0335150632363385,1,1,1,0,0,0,-7.799999999999997,7.799999999999997,0
9606.ENSP00000325958,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.028192534,0.029239766,0.034111311,0.037815126,0.012295082,0.0,0.00623053,0.029411765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.028747279,0.210195524,9.19e-06,2.3835309183291807e-05,1.0713014405519807e-05,3.7380753635690007e-06,0.5,0.1331109370919508,1,1,1,0,0,0,-32.7,32.7,0
9606.ENSP00000340684,0,0,0,0,0.038461538,0.066666667,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.15805501,0.156140351,0.360861759,0.069327731,0.077868852,0.0,0.118380062,0.058823529,0.0,0.011852776,0.002096436,0.0,0.014388489,0.008474576,0.0,0.0,0.0,0.0,0.033129904,0.004273504,0.0,0.009803922,0.0,0.0,0.0,0.0,0.0,1,0.167980185,0.205223004,2.13e-05,7.044474943479849e-05,3.485441307399454e-05,1.28808856156399e-05,0.5962847939999439,-0.1487923711765182,1,1,1,0,0,0,-72.9,72.9,0
9606.ENSP00000245552,0,0,0,0,0.0,0.0,0.0,0.0,0.083333333,0.0,0.0,0.0,0.0,0.000785855,0.002339181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006862133,0.014675052,0.0,0.0,0.008474576,0.0,0.0,0.0,0.0,0.074106364,0.017094017,0.02919708,0.039215686,0.06,0.0,0.0,0.0,0.0,1,0.009907678,0.160407,9.17e-06,1.361628630477601e-05,5.663928431728788e-06,1.988235712454702e-06,0.4714045207910316,-0.086772444051924,1,1,1,0,0,0,-17.900000000000006,17.900000000000006,0
9606.ENSP00000338283,0,0,0,0,0.153846154,0.133333333,0.0,0.0,0.083333333,0.0,0.0,0.0,0.0,0.109332024,0.215204678,0.048473968,0.119747899,0.237704918,0.0,0.080996885,0.073529412,0.0,0.004990643,0.002096436,0.0,0.050359712,0.008474576,0.0,0.015151515,0.076923077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.126397958,0.578446974,9.47e-05,0.0001126353947652,8.625858751393018e-05,4.517376056704908e-05,0.6666666666666666,0.2128680506507134,1,1,1,0,0,0,-59.1,59.1,0
9606.ENSP00000381992,0,0,0,0,0.173076923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.091355599,0.104678363,0.10951526,0.098739496,0.077868852,0.304347826,0.040498442,0.014705882,0.0,0.016219588,0.018867925,0.034090909,0.014388489,0.042372881,0.0,0.045454545,0.076923077,0.0,0.007846556,0.012820513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.099602192,0.468657532,1.39e-05,5.355779289493817e-05,2.9669553535732177e-05,1.3050973101460978e-05,0.5547001962252291,-0.017946832002629,1,1,1,0,0,0,82.10000000000001,82.10000000000001,0
9606.ENSP00000302801,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.038310413,0.037426901,0.037701975,0.027310924,0.024590164,0.0,0.003115265,0.014705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087184,0.004273504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.037378969,0.190713488,9.09e-06,4.178156537212176e-05,1.5679557115103453e-05,4.296621596425926e-06,0.3849001794597505,0.1065938704565033,1,1,1,1,0,0,-57.0,57.0,0
9606.ENSP00000258930,0,0,0,0,0.019230769,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13172888,0.10994152,0.095152603,0.128151261,0.081967213,0.130434783,0.015576324,0.102941176,0.0,0.00062383,0.0,0.0,0.007194245,0.008474576,0.0,0.03030303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.126473017,0.141666954,3.67e-05,6.87658563140581e-05,2.803055144108202e-05,9.944855011524202e-06,0.5039526306789696,0.2761964808342582,1,1,1,0,0,0,-72.3,72.3,0
9606.ENSP00000361298,0,0,0,0,0.057692308,0.0,0.166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.068467583,0.078947368,0.070017953,0.105042017,0.053278689,0.130434783,0.037383178,0.0,0.014084507,0.004990643,0.0,0.034090909,0.0,0.0,0.0,0.015151515,0.0,0.0,0.096774194,0.012820513,0.02189781,0.019607843,0.0,0.0,0.0,0.0,0.0,1,0.081438115,0.46622744,2.13e-05,5.377555050514303e-05,2.620841236725063e-05,1.0410231173956316e-05,0.4216370213557839,0.0049405287439073,1,1,1,0,0,0,9.299999999999995,9.299999999999995,0
9606.ENSP00000359410,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013752456,0.009356725,0.023339318,0.014705882,0.0,0.0,0.0,0.0,0.0,0.001247661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.013435412,0.131492592,0.000507099,7.396777248664188e-05,7.72032775042643e-05,5.005602284019948e-05,0.5962847939999439,-0.1292999452481193,1,1,1,0,0,0,-73.3,73.3,0
9606.ENSP00000392466,0,0,0,0,0.076923077,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.082121807,0.124561404,0.039497307,0.096638655,0.131147541,0.0,0.049844237,0.058823529,0.014084507,0.021834061,0.01048218,0.011363636,0.014388489,0.008474576,0.0,0.03030303,0.0,0.0,0.027898867,0.02991453,0.0,0.058823529,0.08,0.0,0.026315789,0.034482759,0.0,1,0.095774225,0.5990715,0.000162655,9.838749029149767e-05,6.75623379212166e-05,3.268783677681972e-05,0.4714045207910316,-0.0611842886537241,1,1,1,0,0,0,-22.6,22.6,0
9606.ENSP00000375647,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00324165,0.00994152,0.005385996,0.008403361,0.0,0.0,0.0,0.0,0.295774648,0.0,0.0,0.0,0.007194245,0.0,0.0,0.0,0.0,0.0,0.045335658,0.072649573,0.0,0.029411765,0.1,0.0,0.0,0.0,0.0,1,0.011709075,0.315080192,2.13e-06,1.978437482322772e-05,7.0353863503234195e-06,1.8534690468566784e-06,0.4714045207910316,-0.0003932679952494,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000301587,0,0,0,0,0.019230769,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.081630648,0.084795322,0.082585278,0.052521008,0.028688525,0.0,0.068535826,0.029411765,0.084507042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032258065,0.021367521,0.03649635,0.039215686,0.0,0.0,0.0,0.0,0.0,1,0.085341139,0.454247136,7.24e-05,7.645574449202388e-05,3.616679425363236e-05,1.4141062883970372e-05,0.2357022603955158,0.0431398597444467,1,1,1,0,0,0,398.2,398.2,0
9606.ENSP00000358616,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032121807,0.035087719,0.035906643,0.008403361,0.012295082,0.0,0.031152648,0.0,0.0,0.00062383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.015693112,0.004273504,0.0,0.009803922,0.0,0.0,0.0,0.0,0.0,1,0.033551002,0.27027,1.97e-05,2.0211394442386035e-05,1.0086970163752256e-05,4.389444684522031e-06,0.3333333333333333,0.0164428973691195,1,1,1,0,0,0,-47.2,47.2,0
9606.ENSP00000321627,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001375246,0.0,0.0,0.010504202,0.0,0.0,0.0,0.0,0.0,0.001871491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.00165128,0.057303045,1.49e-06,2.363297386466917e-06,1.0505844249039144e-06,3.089505986337893e-07,0.6666666666666666,0.0528398472358272,1,1,1,1,0,0,-66.0,66.0,0
9606.ENSP00000386902,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.069449902,0.09122807,0.077199282,0.046218487,0.06557377,0.0,0.021806854,0.044117647,0.0,0.009357455,0.002096436,0.011363636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.072956541,0.470145984,1.39e-05,3.225206600176215e-05,1.3907577295380208e-05,4.691520442377672e-06,0.0,-0.0094274339918227,1,1,1,0,0,0,-68.8,68.8,0
9606.ENSP00000219235,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001669941,0.004093567,0.001795332,0.00210084,0.0,0.0,0.0,0.0,0.0,0.00062383,0.002096436,0.0,0.035971223,0.025423729,0.0,0.015151515,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.002777152,0.29299872,2.05e-06,5.187930947656716e-06,2.0530540836240857e-06,5.353879580901268e-07,0.0,-0.0676370980472696,1,1,1,1,0,0,-73.4,73.4,0
9606.ENSP00000261377,0,0,0,0,0.019230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01021611,0.007017544,0.019748654,0.010504202,0.0,0.0,0.00623053,0.029411765,0.0,0.007485964,0.002096436,0.011363636,0.043165468,0.025423729,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.012009307,0.144422796,4.74e-05,1.165981375394951e-05,9.224480989670253e-06,5.272137740854687e-06,0.4472135954999579,0.0,1,1,1,0,0,0,-65.10000000000001,65.10000000000001,0
9606.ENSP00000263238,0,0,0,0,0.192307692,0.066666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29675835,0.391812865,0.346499102,0.233193277,0.168032787,0.434782609,0.099688474,0.073529412,0.014084507,0.028696195,0.014675052,0.0,0.035971223,0.076271186,0.0,0.0,0.153846154,0.0,0.014821273,0.017094017,0.00729927,0.019607843,0.0,0.0,0.0,0.0,0.0,1,0.314343616,0.418235904,1.44e-05,0.0001636297076423,7.046706077715271e-05,2.4556207039581073e-05,0.5892556509887895,-0.0088632037936911,1,1,1,0,0,0,182.6,182.6,0
9606.ENSP00000381436,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010903733,0.00877193,0.003590664,0.008403361,0.004098361,0.0,0.00623053,0.058823529,0.014084507,0.006862133,0.002096436,0.0,0.0,0.016949153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.011558958,0.225489825,1.03e-06,6.787708032517554e-06,3.383777913722913e-06,1.09014313458761e-06,0.5,0.1750422702901234,1,1,1,1,0,0,-69.8,69.8,0
9606.ENSP00000338369,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001768173,0.001754386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.001576222,0.066074218,3.19e-06,3.14218475294735e-06,1.5182649436169565e-06,5.21065220376863e-07,0.3333333333333333,0.0230255759741655,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000384193,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004273504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,7.51e-05,0.030381312,1.03e-07,5.662850137549839e-07,1.666384978228192e-07,3.216913313361807e-08,0.4082482904638631,0.0371660918478165,1,1,1,1,0,0,-73.7,73.7,0
9606.ENSP00000363817,0,0,0,0,0.192307692,0.333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.097249509,0.195321637,0.073608618,0.096638655,0.196721311,0.043478261,0.196261682,0.323529412,0.0,0.051154086,0.052410901,0.022727273,0.143884892,0.177966102,0.0,0.015151515,0.153846154,0.0,0.032258065,0.047008547,0.0,0.009803922,0.0,0.0,0.0,0.034482759,0.0,1,0.132402612,0.726364576,9.47e-05,0.0001425919618348,0.000117106518888,6.398622236124199e-05,0.5962847939999439,-0.1165524954063998,1,1,1,0,0,0,-73.7,73.7,0
9606.ENSP00000275358,0,0,0,0,0.038461538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004911591,0.020467836,0.008976661,0.006302521,0.004098361,0.0,0.003115265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.007280642,0.123091488,1.25e-05,5.970172177693257e-06,3.744553147092497e-06,1.8931407299162116e-06,0.3333333333333333,0.0834897214451039,1,1,1,0,0,0,-70.3,70.3,0
9606.ENSP00000390011,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014734774,0.016959064,0.02513465,0.006302521,0.016393443,0.0,0.003115265,0.014705882,0.0,0.003119152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.015537041,0.21566034,2.33e-06,8.235414049084598e-06,3.3439693902645646e-06,9.52518716581386e-07,0.4714045207910316,0.0622944913359391,1,1,1,1,0,0,-69.9,69.9,0
