protein,P,EP,TP,DP,EEP,ETP,EDP,TEP,TTP,TDP,DEP,DTP,DDP,EEEP,EETP,EEDP,ETEP,ETTP,ETDP,EDEP,EDTP,EDDP,TEEP,TETP,TEDP,TTEP,TTTP,TTDP,TDEP,TDTP,TDDP,DEEP,DETP,DEDP,DTEP,DTTP,DTDP,DDEP,DDTP,DDDP,has_path,num_paths,max_path_score,max_degree_score,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,thermo1,thermo2,thermo3,thermo4,thermo5,label
9606.ENSP00000334463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
9606.ENSP00000275517,0.0,0.0,0.0,0.0,0.0070886075949367,0.02803738317757,0.0,0.003610108303249,0.0,0.0,0.0,0.0,0.0,0.0109429375547146,0.0145982258203427,0.0120935232464391,0.0169696969696969,0.0151153540175019,0.0224828934506353,0.0139009556907037,0.0091673032849503,0.0034129692832764,0.0025014490100973,0.0027958993476234,0.0009053870529651,0.001132759401903,0.0072463768115942,0.0,0.0258103241296518,0.023391812865497,0.0055555555555555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0117121992083537,0.7865601519999998,1.0799136069114471e-05,9.32578362408803e-05,4.541611151955481e-05,1.706521754480899e-05,1,1,1,0,0,0
9606.ENSP00000240499,0.0,0.0,0.0,0.0,0.0065822784810126,0.0093457943925233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0063993575319967,0.0058565153733528,0.0026874496103198,0.0059451659451659,0.0051710421638822,0.002932551319648,0.0013032145960034,0.0007639419404125,0.0003102699348433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0061053624644839,0.153422424,1.773804455796793e-05,5.8979825302308616e-05,2.4933399900348103e-05,9.135373727417164e-06,1,1,1,0,0,0
9606.ENSP00000287042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
9606.ENSP00000342114,0.0,0.0,0.0,0.0,0.000506329113924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001754487508772,8.612522607871846e-05,0.0003359312012899,0.0005772005772005,0.0011933174224343,0.0,0.0,0.0007639419404125,0.0,0.0030810530490222,0.0071450761105933,0.0063377093707559,0.0181241504304485,0.0318840579710144,0.0465116279069767,0.0150060024009603,0.023391812865497,0.0148148148148148,0.0020113979215554,0.0038182512409316,0.0024594195769798,0.0131985397360292,0.0186721991701244,0.0330188679245283,0.0003545784948142,0.0093457943925233,0.0011834319526627,1.0,0.0011327261626613,0.844497927,1.4873648357205538e-05,3.053473604276075e-05,1.3352012662513148e-05,4.545378787590811e-06,1,1,1,0,0,0
9606.ENSP00000395733,0.0,0.0,0.0,0.0,0.0075949367088607,0.0093457943925233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0079024287895121,0.0082680217035569,0.0048374092985756,0.0068686868686868,0.0063643595863166,0.002932551319648,0.0013032145960034,0.0007639419404125,0.0003102699348433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0075883187220072,0.157943898,1.773804455796793e-05,6.241186158090114e-05,2.696272670961498e-05,1.0084875666404044e-05,1,1,1,0,0,0
9606.ENSP00000457733,0.0,0.0,0.0,0.0,0.0121518987341772,0.0186915887850467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017282606336413,0.0247179398845921,0.0195511959150765,0.0115440115440115,0.0127287191726332,0.010752688172043,0.0125356832567953,0.0061115355233002,0.0046540490226497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0172180687176687,0.6955175150000001,1.0123096857790735e-05,0.0001132098627234,5.11988287819421e-05,1.8746040938208356e-05,1,1,1,0,0,0
9606.ENSP00000423541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
9606.ENSP00000341198,0.0,0.0,0.0,0.0,0.0187341772151898,0.0093457943925233,0.0259740259740259,0.0794223826714801,0.1785714285714285,0.2105263157894736,0.0,0.0,0.0,0.0317797376588986,0.0313065196796141,0.026605751142166,0.0308225108225108,0.0314240254574383,0.0625610948191593,0.0139630135286086,0.0106951871657754,0.0192367359602854,0.0931027119367926,0.0925753339546442,0.1167949298325033,0.1196193928409605,0.1217391304347826,0.2354651162790697,0.1302521008403361,0.2222222222222222,0.1333333333333333,0.0002999453040916,0.0003818251240931,0.0,0.0,0.0,0.0,0.0009750908607392,0.0,0.0,1.0,0.0433070555587984,0.8327711200000001,7.181328545780969e-05,0.0003769052208045,0.0001930838981572,7.949041175684795e-05,1,1,1,0,0,0
9606.ENSP00000312942,0.0,0.0,0.0,0.0,0.000506329113924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002803562514017,0.0006459391955903,0.0004031174415479,0.0,0.0003977724741447,0.0,0.0,0.0,0.0,9.151642719868216e-05,0.0,0.0,0.0002265518803806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0002918584123848,0.072733995,2.2732439190725165e-05,1.0091179596892932e-05,6.080504087405842e-06,2.9575997662709426e-06,1,1,1,0,0,0
9606.ENSP00000303928,0.0,0.0,0.0,0.0,0.0040506329113924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0062564662812823,0.0087847730600292,0.0100779360386992,0.0021933621933621,0.0031821797931583,0.0019550342130987,0.0022340821645773,0.001527883880825,0.0021718895439031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0061747774382403,0.31027941,2.7339584985099925e-05,5.6293979900354785e-05,3.304040551889874e-05,1.5088302548287604e-05,1,1,1,0,0,0
9606.ENSP00000262294,0.0,0.0,0.0,0.0,0.0339240506329113,0.0373831775700934,0.0519480519480519,0.0,0.0,0.0,0.0,0.0,0.0,0.0376183826880919,0.0452157436913271,0.0375571083042192,0.0466955266955266,0.0457438345266507,0.0488758553274682,0.0393446692317239,0.0626432391138273,0.0291653738752714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0382823580266585,0.4687467839999999,4.897639337839162e-05,0.000234702651928,0.0001413954866268,6.609647599090893e-05,1,1,1,0,0,0
9606.ENSP00000302564,0.0,0.1666666666666666,0.5,0.0,0.0789873417721519,0.1308411214953271,0.0909090909090909,0.2707581227436823,0.3214285714285714,0.2631578947368421,0.0355329949238578,0.0,0.0,0.0694469565972347,0.0745844457841701,0.0773985487772104,0.1538816738816738,0.1650755767700875,0.1681329423264907,0.0646022092590294,0.0916730328495034,0.0766366739062984,0.3024770446295109,0.2382727555141348,0.2630149388863739,0.3253285002265519,0.3826086956521739,0.2470930232558139,0.2094837935174069,0.0994152046783625,0.187037037037037,0.0190377048891084,0.0259641084383352,0.0162321692080668,0.0061780398764392,0.0124481327800829,0.0141509433962264,0.0010637354844428,0.0026702269692923,0.0053254437869822,1.0,0.1118212122694121,0.999,0.0007949125596184,0.0010028599483126,0.0008416921796841,0.0005983064052602,1,1,0,0,0,0
9606.ENSP00000445806,0.0,0.0,0.0,0.0,0.070886075949367,0.0560747663551401,0.0649350649350649,0.0072202166064981,0.0,0.0,0.0203045685279187,0.0,0.0,0.0878998241894991,0.1067522177245715,0.1069604944907283,0.0648196248196248,0.0708035003977724,0.0694037145650048,0.0969343428074965,0.106951871657754,0.0685696556003723,0.0061010951465788,0.0083876980428704,0.0058850158442734,0.0178975985500679,0.0202898550724637,0.0145348837209302,0.0006002400960384,0.0058479532163742,0.0,0.0201139792155548,0.0190912562046582,0.0245941957697983,0.0089862398202752,0.0082987551867219,0.0,0.0047868096799929,0.0,0.0,1.0,0.0914857801848647,0.867045894,3.462124359506994e-05,0.0005240806317285,0.000278914120822,0.0001196688408007,1,1,1,0,0,0
9606.ENSP00000182290,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
9606.ENSP00000222673,0.0,0.0,0.0,0.0,0.0298734177215189,0.02803738317757,0.0129870129870129,0.0252707581227436,0.0,0.0,0.0,0.05,0.0,0.0451228864756144,0.05779002669882,0.0461569470572426,0.0395382395382395,0.033810660302307,0.0205278592375366,0.0107360059575524,0.014514896867838,0.0074464784362395,0.026036423538025,0.0279589934762348,0.0149388863739248,0.0101948346171273,0.0101449275362318,0.0,0.0480192076830732,0.0526315789473684,0.0092592592592592,0.0080985232104733,0.0114547537227949,0.0009837678307919,0.011232799775344,0.0082987551867219,0.0,0.0016842478503678,0.0040053404539385,0.0,1.0,0.0482544500519823,0.602869344,4.287429257417253e-05,0.0002771186075307,0.0001411073650279,5.810186351276077e-05,1,1,1,0,0,0
9606.ENSP00000347532,0.0,0.0,0.0,0.0,0.0126582278481012,0.0093457943925233,0.0129870129870129,0.0,0.0,0.0,0.0,0.0,0.0,0.0154286375771431,0.0184738609938851,0.0217011556033324,0.0156998556998557,0.013126491646778,0.0156402737047898,0.006826362169542,0.0099312452253628,0.0400248215947874,0.0057502821756505,0.009009009009009,0.0040742417383431,0.0169913910285455,0.0202898550724637,0.0116279069767441,0.0042016806722689,0.0058479532163742,0.0018518518518518,0.0008469043880233,0.0015273004963726,0.0019675356615838,0.0,0.0,0.0,0.0015069586029607,0.0026702269692923,0.0005917159763313,1.0,0.0165254965931446,0.66534846,1.6107209587011144e-05,0.0001009379972282,5.125700893022296e-05,2.0404966201622944e-05,1,1,1,0,0,0
9606.ENSP00000228280,0.0,0.0,0.0,0.5,0.0020253164556962,0.0,0.0259740259740259,0.1083032490974729,0.1071428571428571,0.631578947368421,0.2690355329949238,0.2,0.0434782608695652,0.0006945600034728,0.0008181896477478,0.0045686643375436,0.0009235209235209,0.0007955449482895,0.0009775171065493,0.0043440486533449,0.0022918258212375,0.009928637914986,0.0982886428113846,0.1015843429636533,0.0982344952467179,0.1327594019030358,0.1405797101449275,0.3401162790697674,0.3505402160864345,0.3567251461988304,0.2629629629629629,0.1857720062812075,0.2275677739595265,0.3098868666994589,0.1991013760179724,0.2448132780082987,0.2547169811320754,0.0504387908873326,0.1214953271028037,0.5307692307692308,1.0,0.0370376213381629,0.8199792,0.0017953321364452,0.0007138680535455,0.0007263890462623,0.0005802110308658,1,1,0,0,0,0
9606.ENSP00000423463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
9606.ENSP00000481956,0.0,0.0,0.0,0.0,0.0121518987341772,0.02803738317757,0.0259740259740259,0.0108303249097472,0.0,0.0,0.0,0.0,0.008695652173913,0.0141227200706136,0.0130479717509258,0.0142434829346949,0.0169696969696969,0.0194908512330946,0.0136852394916911,0.0101154275785031,0.0244461420932009,0.0294756438101147,0.00416399743754,0.0027958993476234,0.0072430964237211,0.0090620752152242,0.0159420289855072,0.0,0.0114045618247298,0.0175438596491228,0.0759259259259259,0.0054343031564832,0.0091638029782359,0.0054107230693556,0.0030890199382196,0.0020746887966804,0.0047169811320754,0.0020388263451821,0.0026702269692923,0.0005917159763313,1.0,0.01545587495208,0.6067846079999999,1.617416339139858e-05,0.0001249642879422,6.473227320468293e-05,2.633992185746491e-05,1,1,1,0,0,0
9606.ENSP00000414657,0.0,0.0,0.0,0.0,0.0070886075949367,0.0186915887850467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0085915625429578,0.0085694599948324,0.0083310937919913,0.013044733044733,0.0095465393794749,0.0078201368523949,0.0075710562244011,0.0084033613445378,0.0139621470679491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0087163120455488,0.32934033,8.229098090849243e-05,7.417257543443633e-05,4.231476864439968e-05,1.899019222733114e-05,1,1,1,0,0,0
9606.ENSP00000370842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
9606.ENSP00000418695,0.0,0.3333333333333333,0.0,0.0,0.1513924050632911,0.0467289719626168,0.0389610389610389,0.0,0.0,0.0,0.0050761421319796,0.0,0.0,0.1625451283127256,0.1409008698647834,0.1485487772104272,0.057027417027417,0.0739856801909308,0.0508308895405669,0.0667742335857018,0.0817417876241405,0.0794291033198883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0026818638954073,0.0030546009927453,0.0019675356615838,0.0022465599550688,0.0,0.0,0.006825636025175,0.0,0.0,1.0,0.1555100501838708,0.923971272,0.001085776330076,0.0009800029614831,0.0008483293541526,0.0006320499512143,1,1,0,0,0,0
9606.ENSP00000333551,0.0,0.0,0.0,0.0,0.020253164556962,0.0186915887850467,0.0129870129870129,0.0,0.0,0.0,0.0,0.0,0.0,0.0239116751195583,0.0298854534493153,0.027747917226552,0.0214141414141414,0.0198886237072394,0.0156402737047898,0.0160109221794712,0.0152788388082505,0.0136518771331058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0238677076809246,0.378032193,0.0001889644746787,0.0002798464420645,0.0001771421271948,8.746534696589783e-05,1,1,1,0,0,0
9606.ENSP00000303058,0.0,0.0,0.0,0.0,0.0010126582278481,0.0,0.0129870129870129,0.0072202166064981,0.0,0.0,0.0,0.0,0.0,0.0003961162519805,0.0005167513564723,0.0008734211233539,0.0006349206349206,0.0015910898965791,0.0009775171065493,0.0028546605436266,0.0022918258212375,0.004033509152963,0.0038131844666117,0.0046598322460391,0.0040742417383431,0.0031717263253285,0.0028985507246376,0.0,0.0024009603841536,0.0058479532163742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0009812753108292,0.2692319999999999,0.0002077274615704,6.381233962171028e-05,4.913795228682173e-05,2.7596192938896493e-05,1,1,1,0,0,0
9606.ENSP00000363513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003610108303249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008846587962539,0.0031065548306927,0.0036215482118605,0.0040779338468509,0.0043478260869565,0.0,0.0018007202881152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0001593389170317,0.2160682369999999,8.832361773538245e-06,4.529872306199011e-06,2.9382949024304865e-06,1.3931793597346374e-06,1,1,1,0,0,0
9606.ENSP00000287025,0.0,0.0,0.0,0.0,0.0096202531645569,0.0186915887850467,0.0129870129870129,0.003610108303249,0.0,0.0,0.0304568527918781,0.05,0.017391304347826,0.0172482400862412,0.0204978038067349,0.0205589895189465,0.008023088023088,0.0095465393794749,0.0087976539589442,0.0042819908154399,0.0045836516424751,0.0034129692832764,0.0006558677282572,0.0009319664492078,0.0004526935264825,0.0004531037607612,0.0014492753623188,0.0,0.0,0.0,0.0,0.0266422005399015,0.0477281405116456,0.0304968027545499,0.0272395394552092,0.0331950207468879,0.0188679245283018,0.0021274709688857,0.0146862483311081,0.0053254437869822,1.0,0.0197454048076179,0.766438794,7.257947452460445e-05,0.0001489955030312,8.689549994359846e-05,3.981330392876084e-05,1,1,1,0,0,0
9606.ENSP00000333234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
9606.ENSP00000294338,0.0,0.0,0.0,0.0,0.000506329113924,0.0,0.0,0.0108303249097472,0.0,0.0,0.0,0.0,0.0,0.0004539962522699,0.0004736887434329,0.0008062348830959,0.0004617604617604,0.0003977724741447,0.0,0.0,0.0,0.0,0.0079924346420182,0.0080770425598011,0.0036215482118605,0.020163117353874,0.0246376811594202,0.0145348837209302,0.0012004801920768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0015113532922417,0.7089231720000001,7.161374410976955e-06,2.419334135571136e-05,1.1116574976889917e-05,3.995753942655081e-06,1,1,1,0,0,0
9606.ENSP00000312706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0253807106598984,0.0,0.0,0.0003653675018268,0.0001722504521574,0.0003359312012899,0.0001731601731601,0.0003977724741447,0.0,0.0,0.0,0.0,0.0039962173210091,0.0046598322460391,0.0022634676324128,0.0038513819664703,0.0043478260869565,0.0,0.0108043217286914,0.0,0.0,0.0194964447659544,0.0152730049637266,0.014264633546483,0.0075821398483572,0.0,0.0,0.0040776526903643,0.0,0.0,1.0,0.002819194502334,0.2176178399999999,1.9775352001265626e-05,4.827039663395059e-05,2.360524597810274e-05,9.17810518660336e-06,1,1,1,0,0,0
9606.ENSP00000311121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
9606.ENSP00000268802,0.0,0.0,0.0,0.0,0.0597468354430379,0.0186915887850467,0.0,0.0072202166064981,0.0,0.0,0.0253807106598984,0.05,0.0,0.0815927129079635,0.0664886745327706,0.0621472722386455,0.0247041847041847,0.0270485282418456,0.0166177908113391,0.0314633238177981,0.0236822001527883,0.0210983555693453,0.0104023672249168,0.0118049083566324,0.0162969669533725,0.0002265518803806,0.0028985507246376,0.0,0.0018007202881152,0.0058479532163742,0.0,0.0514317977310019,0.0259641084383352,0.0162321692080668,0.002808199943836,0.0020746887966804,0.0,0.0468043613154862,0.0373831775700934,0.0153846153846153,1.0,0.0839258584975759,0.923943132,2.630609775345925e-05,0.0003386751980991,0.0001818644781719,7.765451665700242e-05,1,1,1,0,0,0
9606.ENSP00000335201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002875912514379,0.0003014382912755,0.0006718624025799,0.0015007215007215,0.0011933174224343,0.0,6.205783790492739e-05,0.0,0.0,0.0002135383301302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.000347074868782,0.145997397,2.3857807467493738e-06,1.976510521351005e-05,7.887326067730563e-06,2.221352970526198e-06,1,1,1,1,0,0
9606.ENSP00000449535,0.0,0.0,0.0,0.0,0.0040506329113924,0.0186915887850467,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0066019375330096,0.0095599000947377,0.0064498790647675,0.0049062049062049,0.0059665871121718,0.002932551319648,0.0062678416283976,0.0084033613445378,0.0015513496742165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0066228195415772,0.3596066879999999,1.3572204125950057e-05,5.753764976380656e-05,2.7550772831057544e-05,1.0508066386546098e-05,1,1,1,0,0,0
9606.ENSP00000222122,0.0,0.0,0.0,0.0,0.0050632911392405,0.02803738317757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0065729975328649,0.0107225906468004,0.0052405267401236,0.0203751803751803,0.0155131264916467,0.010752688172043,0.0039096437880104,0.0038197097020626,0.0015513496742165,0.0006253622525243,0.0021745883814849,0.0009053870529651,0.0,0.0,0.0,0.0,0.0058479532163742,0.0037037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0071039915187522,0.43632624,1.617416339139858e-05,8.513287886604075e-05,4.223102679683541e-05,1.5963785130540232e-05,1,1,1,0,0,0
9606.ENSP00000393066,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
9606.ENSP00000364995,0.0,0.0,0.0,0.0,0.0344303797468354,0.0186915887850467,0.0389610389610389,0.0541516245487364,0.0714285714285714,0.0,0.0050761421319796,0.1,0.1217391304347826,0.0179247125896235,0.0263543191800878,0.0606019887127116,0.0445021645021645,0.0485282418456642,0.0928641251221896,0.0235819784038724,0.0229182582123758,0.1402420105491778,0.044049906958299,0.041627834731283,0.0583974649162516,0.0527865881286814,0.0652173913043478,0.0465116279069767,0.0684273709483793,0.0350877192982456,0.0444444444444444,0.0059812622404149,0.0064910271095838,0.0241023118544023,0.0261162594776748,0.0290456431535269,0.1415094339622641,0.0240226930236681,0.0267022696929239,0.0964497041420118,1.0,0.0283433958751729,0.96428435,6.544930950978468e-05,0.0003614229458437,0.0002615571960057,0.0001376542088866,1,1,1,0,0,0
9606.ENSP00000229812,0.0,0.3333333333333333,0.0,0.0,0.0764556962025316,0.0467289719626168,0.0389610389610389,0.0144404332129963,0.0,0.0,0.0,0.0,0.0,0.0834086979170434,0.091464990095599,0.0978231658156409,0.0945454545454545,0.1026252983293556,0.093841642228739,0.0537420876256671,0.0672268907563025,0.0378529320508842,0.0183337909154693,0.0189499844672258,0.0230873698506111,0.0188038060715903,0.0144927536231884,0.0,0.0498199279711884,0.0292397660818713,0.0407407407407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0858915643453142,0.654388956,0.0060240963855421,0.0016844313718501,0.0020177052409201,0.0018469625846092,1,1,0,0,0,0
9606.ENSP00000361982,0.0,0.0,0.0,0.0,0.0693670886075949,0.0467289719626168,0.0129870129870129,0.003610108303249,0.0,0.0,0.0,0.0,0.0,0.111668608058343,0.0904314873826543,0.0943294813222252,0.0563924963924963,0.0457438345266507,0.0879765395894428,0.056348516817674,0.0611153552330022,0.0421967111386906,0.0045148104084683,0.0018639328984156,0.0031688546853779,0.0015858631626642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1072903076187666,0.47321631,2.6994924954108625e-05,0.0005806684352298,0.0002865262340594,0.0001120823467646,1,1,1,0,0,0
9606.ENSP00000414392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0
9606.ENSP00000358582,0.0,0.0,0.0,0.0,0.0572151898734177,0.0747663551401869,0.0519480519480519,0.003610108303249,0.0,0.0,0.0304568527918781,0.0,0.0,0.0620654478103272,0.0658857979502196,0.1137463047567858,0.0772871572871573,0.0636435958631662,0.0772238514173998,0.0613131438500682,0.0870893812070282,0.0843934222773813,0.0011897135535828,0.0031065548306927,0.0004526935264825,0.0004531037607612,0.0,0.0,0.0,0.0,0.0,0.0313354623568643,0.0244368079419625,0.0211510083620265,0.022465599550688,0.0145228215767634,0.0188679245283018,0.0249091392607038,0.0226969292389853,0.0224852071005917,1.0,0.0678720682033669,0.825988592,2.589868434683518e-05,0.0006425364541184,0.0003120651680392,0.0001244540688465,1,1,1,0,0,0
9606.ENSP00000310928,0.0,0.0,0.0,0.0,0.0526582278481012,0.0747663551401869,0.0259740259740259,0.03971119133574,0.0357142857142857,0.0,0.0,0.0,0.0,0.0502000477510002,0.0540435793643958,0.0434023112066648,0.0996248196248196,0.1276849642004773,0.0879765395894428,0.035000620578379,0.0412528647822765,0.0431275209432206,0.0295140477715749,0.036036036036036,0.0239927569035762,0.0602628001812415,0.0565217391304347,0.0901162790697674,0.0282112845138055,0.0175438596491228,0.0092592592592592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0554846506139281,0.96041862,4.7063253012048195e-05,0.0003348423501897,0.0001863939401478,8.182522637643378e-05,1,1,1,0,0,0
9606.ENSP00000260227,0.0,0.0,0.0,0.0,0.0040506329113924,0.0,0.0259740259740259,0.0433212996389891,0.1428571428571428,0.2105263157894736,0.0,0.0,0.0,0.0041637425208187,0.0055550770820773,0.0038296156947057,0.0167965367965367,0.0218774860779634,0.0312805474095796,0.0079434032518307,0.0038197097020626,0.0077567483710828,0.0486409810560995,0.0636843740292016,0.0692621095518334,0.0996828273674671,0.1246376811594203,0.1976744186046511,0.0924369747899159,0.087719298245614,0.0537037037037037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0116632932041163,0.801493245,3.367456896551724e-05,0.0001764842104458,9.945882123086368e-05,4.3910684281351855e-05,1,1,1,0,0,0
