protein,RNA line ab,binary_RNA line ab,RNA line ab_y,binary_RNA line ab_y,cell_ab_diff,cell_ab_diff_abs,label
9606.ENSP00000228928,24.6,1.0,298.6,1.0,-274.0,274.0,0
9606.ENSP00000308208,1.2,1.0,298.6,1.0,-297.40000000000003,297.40000000000003,0
9606.ENSP00000313699,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000400882,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000380057,10.2,1.0,298.6,1.0,-288.40000000000003,288.40000000000003,0
9606.ENSP00000387882,1.4,1.0,298.6,1.0,-297.20000000000005,297.20000000000005,0
9606.ENSP00000333262,1.4,1.0,298.6,1.0,-297.20000000000005,297.20000000000005,0
9606.ENSP00000363329,27.6,1.0,298.6,1.0,-271.0,271.0,0
9606.ENSP00000481457,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000242261,1.3,1.0,298.6,1.0,-297.3,297.3,0
9606.ENSP00000356405,7.7,1.0,298.6,1.0,-290.90000000000003,290.90000000000003,0
9606.ENSP00000392718,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000299563,6.5,1.0,298.6,1.0,-292.1,292.1,0
9606.ENSP00000344929,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000221856,6.2,1.0,298.6,1.0,-292.40000000000003,292.40000000000003,0
9606.ENSP00000248211,2.7,1.0,298.6,1.0,-295.90000000000003,295.90000000000003,0
9606.ENSP00000326491,0.4,1.0,298.6,1.0,-298.20000000000005,298.20000000000005,0
9606.ENSP00000358853,1.7,1.0,298.6,1.0,-296.90000000000003,296.90000000000003,0
9606.ENSP00000337081,3.6,1.0,298.6,1.0,-295.0,295.0,0
9606.ENSP00000385695,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000393566,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000363435,24.1,1.0,298.6,1.0,-274.5,274.5,0
9606.ENSP00000313121,43.3,1.0,298.6,1.0,-255.3,255.3,0
9606.ENSP00000305790,59.1,1.0,298.6,1.0,-239.50000000000003,239.50000000000003,0
9606.ENSP00000368881,3.6,1.0,298.6,1.0,-295.0,295.0,0
9606.ENSP00000260508,11.3,1.0,298.6,1.0,-287.3,287.3,0
9606.ENSP00000369611,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000380942,26.1,1.0,298.6,1.0,-272.5,272.5,0
9606.ENSP00000249014,30.1,1.0,298.6,1.0,-268.5,268.5,0
9606.ENSP00000374328,4.3,1.0,298.6,1.0,-294.3,294.3,0
9606.ENSP00000320096,6.0,1.0,298.6,1.0,-292.6,292.6,0
9606.ENSP00000260953,103.5,1.0,298.6,1.0,-195.1,195.1,0
9606.ENSP00000275461,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000354525,227.6,1.0,298.6,1.0,-71.00000000000003,71.00000000000003,0
9606.ENSP00000313816,7.3,1.0,298.6,1.0,-291.3,291.3,0
9606.ENSP00000278568,30.4,1.0,298.6,1.0,-268.20000000000005,268.20000000000005,0
9606.ENSP00000260257,1.7,1.0,298.6,1.0,-296.90000000000003,296.90000000000003,0
9606.ENSP00000327323,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000337363,10.5,1.0,298.6,1.0,-288.1,288.1,0
9606.ENSP00000284987,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000374353,3.0,1.0,298.6,1.0,-295.6,295.6,0
9606.ENSP00000294600,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000264193,21.9,1.0,298.6,1.0,-276.70000000000005,276.70000000000005,0
9606.ENSP00000384434,1.1,1.0,298.6,1.0,-297.5,297.5,0
9606.ENSP00000390111,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000341031,0.2,1.0,298.6,1.0,-298.40000000000003,298.40000000000003,0
9606.ENSP00000222002,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000295101,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000370803,12.1,1.0,298.6,1.0,-286.5,286.5,0
9606.ENSP00000410689,25.0,1.0,298.6,1.0,-273.6,273.6,0
9606.ENSP00000225969,222.4,1.0,298.6,1.0,-76.20000000000002,76.20000000000002,0
9606.ENSP00000361731,17.8,1.0,298.6,1.0,-280.8,280.8,0
9606.ENSP00000386433,55.0,1.0,298.6,1.0,-243.6,243.6,0
9606.ENSP00000233623,11.3,1.0,298.6,1.0,-287.3,287.3,0
9606.ENSP00000264254,91.9,1.0,298.6,1.0,-206.7,206.7,0
9606.ENSP00000371308,5.1,1.0,298.6,1.0,-293.5,293.5,0
9606.ENSP00000276651,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000386306,8.3,1.0,298.6,1.0,-290.3,290.3,0
9606.ENSP00000245451,24.9,1.0,298.6,1.0,-273.70000000000005,273.70000000000005,0
9606.ENSP00000371321,24.0,1.0,298.6,1.0,-274.6,274.6,0
9606.ENSP00000225726,151.9,1.0,298.6,1.0,-146.70000000000002,146.70000000000002,0
9606.ENSP00000338330,1.1,1.0,298.6,1.0,-297.5,297.5,0
9606.ENSP00000365007,7.4,1.0,298.6,1.0,-291.20000000000005,291.20000000000005,0
9606.ENSP00000376333,37.2,1.0,298.6,1.0,-261.40000000000003,261.40000000000003,0
9606.ENSP00000335246,7.0,1.0,298.6,1.0,-291.6,291.6,0
9606.ENSP00000319991,1.2,1.0,298.6,1.0,-297.40000000000003,297.40000000000003,0
9606.ENSP00000256319,24.0,1.0,298.6,1.0,-274.6,274.6,0
9606.ENSP00000311399,13.7,1.0,298.6,1.0,-284.90000000000003,284.90000000000003,0
9606.ENSP00000409738,86.7,1.0,298.6,1.0,-211.90000000000003,211.90000000000003,0
9606.ENSP00000340454,33.5,1.0,298.6,1.0,-265.1,265.1,0
9606.ENSP00000259371,13.6,1.0,298.6,1.0,-285.0,285.0,0
9606.ENSP00000256255,124.7,1.0,298.6,1.0,-173.90000000000003,173.90000000000003,0
9606.ENSP00000335325,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000342411,0.4,1.0,298.6,1.0,-298.20000000000005,298.20000000000005,0
9606.ENSP00000375428,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000381032,0.2,1.0,298.6,1.0,-298.40000000000003,298.40000000000003,0
9606.ENSP00000340596,21.9,1.0,298.6,1.0,-276.70000000000005,276.70000000000005,0
9606.ENSP00000300738,121.9,1.0,298.6,1.0,-176.70000000000002,176.70000000000002,0
9606.ENSP00000312946,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000465992,32.9,1.0,298.6,1.0,-265.70000000000005,265.70000000000005,0
9606.ENSP00000469394,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000278671,148.9,1.0,298.6,1.0,-149.70000000000002,149.70000000000002,0
9606.ENSP00000428780,2.5,1.0,298.6,1.0,-296.1,296.1,0
9606.ENSP00000192314,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000266041,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000155926,0.3,1.0,298.6,1.0,-298.3,298.3,0
9606.ENSP00000295951,21.7,1.0,298.6,1.0,-276.90000000000003,276.90000000000003,0
9606.ENSP00000301740,101.7,1.0,298.6,1.0,-196.90000000000003,196.90000000000003,0
9606.ENSP00000383474,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000306253,3.7,1.0,298.6,1.0,-294.90000000000003,294.90000000000003,0
9606.ENSP00000360216,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000349458,3.0,1.0,298.6,1.0,-295.6,295.6,0
9606.ENSP00000014930,49.2,1.0,298.6,1.0,-249.40000000000003,249.40000000000003,0
9606.ENSP00000387077,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000309751,16.2,1.0,298.6,1.0,-282.40000000000003,282.40000000000003,0
9606.ENSP00000255945,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000454303,7.9,1.0,298.6,1.0,-290.70000000000005,290.70000000000005,0
9606.ENSP00000273077,65.7,1.0,298.6,1.0,-232.90000000000003,232.90000000000003,0
9606.ENSP00000375907,1.6,1.0,298.6,1.0,-297.0,297.0,0
9606.ENSP00000391088,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000318374,39.7,1.0,298.6,1.0,-258.90000000000003,258.90000000000003,0
9606.ENSP00000245620,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000305465,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000369889,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000282007,19.7,1.0,298.6,1.0,-278.90000000000003,278.90000000000003,0
9606.ENSP00000260818,18.8,1.0,298.6,1.0,-279.8,279.8,0
9606.ENSP00000304331,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000402373,15.2,1.0,298.6,1.0,-283.40000000000003,283.40000000000003,0
9606.ENSP00000297994,5.5,1.0,298.6,1.0,-293.1,293.1,0
9606.ENSP00000432614,14.8,1.0,298.6,1.0,-283.8,283.8,0
9606.ENSP00000354718,24.0,1.0,298.6,1.0,-274.6,274.6,0
9606.ENSP00000308720,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000253110,4.1,1.0,298.6,1.0,-294.5,294.5,0
9606.ENSP00000390179,2.7,1.0,298.6,1.0,-295.90000000000003,295.90000000000003,0
9606.ENSP00000379563,127.5,1.0,298.6,1.0,-171.10000000000002,171.10000000000002,0
9606.ENSP00000285243,42.7,1.0,298.6,1.0,-255.90000000000003,255.90000000000003,0
9606.ENSP00000433433,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000376955,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000359550,0.4,1.0,298.6,1.0,-298.20000000000005,298.20000000000005,0
9606.ENSP00000305596,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000397679,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000209875,74.8,1.0,298.6,1.0,-223.8,223.8,0
9606.ENSP00000426653,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000361298,43.8,1.0,298.6,1.0,-254.8,254.8,0
9606.ENSP00000281513,17.7,1.0,298.6,1.0,-280.90000000000003,280.90000000000003,0
9606.ENSP00000320171,3303.1,1.0,298.6,1.0,3004.5,3004.5,0
9606.ENSP00000376293,3.0,1.0,298.6,1.0,-295.6,295.6,0
9606.ENSP00000364591,11.5,1.0,298.6,1.0,-287.1,287.1,0
9606.ENSP00000359740,11.0,1.0,298.6,1.0,-287.6,287.6,0
9606.ENSP00000367123,907.6,1.0,298.6,1.0,609.0,609.0,0
9606.ENSP00000331791,1.7,1.0,298.6,1.0,-296.90000000000003,296.90000000000003,0
9606.ENSP00000363827,33.0,1.0,298.6,1.0,-265.6,265.6,0
9606.ENSP00000366434,41.2,1.0,298.6,1.0,-257.40000000000003,257.40000000000003,0
9606.ENSP00000367356,15.4,1.0,298.6,1.0,-283.20000000000005,283.20000000000005,0
9606.ENSP00000364794,169.9,1.0,298.6,1.0,-128.70000000000002,128.70000000000002,0
9606.ENSP00000295087,24.9,1.0,298.6,1.0,-273.70000000000005,273.70000000000005,0
9606.ENSP00000359621,1.6,1.0,298.6,1.0,-297.0,297.0,0
9606.ENSP00000361170,5.1,1.0,298.6,1.0,-293.5,293.5,0
9606.ENSP00000429243,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000362751,21.9,1.0,298.6,1.0,-276.70000000000005,276.70000000000005,0
9606.ENSP00000236925,25.0,1.0,298.6,1.0,-273.6,273.6,0
9606.ENSP00000436836,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000315098,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000268459,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000292928,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000331152,7.9,1.0,298.6,1.0,-290.70000000000005,290.70000000000005,0
9606.ENSP00000357736,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000384312,38.5,1.0,298.6,1.0,-260.1,260.1,0
9606.ENSP00000358896,9.5,1.0,298.6,1.0,-289.1,289.1,0
9606.ENSP00000354111,17.5,1.0,298.6,1.0,-281.1,281.1,0
9606.ENSP00000298125,2.9,1.0,298.6,1.0,-295.70000000000005,295.70000000000005,0
9606.ENSP00000477538,873.4,1.0,298.6,1.0,574.8,574.8,0
9606.ENSP00000397566,10.1,1.0,298.6,1.0,-288.5,288.5,0
9606.ENSP00000349722,202.8,1.0,298.6,1.0,-95.8,95.8,0
9606.ENSP00000257905,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000359070,8.0,1.0,298.6,1.0,-290.6,290.6,0
9606.ENSP00000357461,0.4,1.0,298.6,1.0,-298.20000000000005,298.20000000000005,0
9606.ENSP00000371297,5.4,1.0,298.6,1.0,-293.20000000000005,293.20000000000005,0
9606.ENSP00000370077,0.9,1.0,298.6,1.0,-297.70000000000005,297.70000000000005,0
9606.ENSP00000294409,7.7,1.0,298.6,1.0,-290.90000000000003,290.90000000000003,0
9606.ENSP00000396673,90.6,1.0,298.6,1.0,-208.00000000000003,208.00000000000003,0
9606.ENSP00000358565,15.6,1.0,298.6,1.0,-283.0,283.0,1
9606.ENSP00000472308,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000269586,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000266079,70.0,1.0,298.6,1.0,-228.6,228.6,0
9606.ENSP00000367346,8.0,1.0,298.6,1.0,-290.6,290.6,0
9606.ENSP00000297524,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000251038,73.9,1.0,298.6,1.0,-224.7,224.7,0
9606.ENSP00000363516,11.9,1.0,298.6,1.0,-286.70000000000005,286.70000000000005,0
9606.ENSP00000321464,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000221480,2.6,1.0,298.6,1.0,-296.0,296.0,0
9606.ENSP00000266646,0.8,1.0,298.6,1.0,-297.8,297.8,0
9606.ENSP00000367125,0.8,1.0,298.6,1.0,-297.8,297.8,0
9606.ENSP00000238156,5.6,1.0,298.6,1.0,-293.0,293.0,0
9606.ENSP00000300747,9.9,1.0,298.6,1.0,-288.70000000000005,288.70000000000005,0
9606.ENSP00000318298,3.1,1.0,298.6,1.0,-295.5,295.5,0
9606.ENSP00000273783,28.1,1.0,298.6,1.0,-270.5,270.5,0
9606.ENSP00000377690,10.2,1.0,298.6,1.0,-288.40000000000003,288.40000000000003,0
9606.ENSP00000326272,0.4,1.0,298.6,1.0,-298.20000000000005,298.20000000000005,0
9606.ENSP00000270257,77.9,1.0,298.6,1.0,-220.7,220.7,0
9606.ENSP00000341044,5.1,1.0,298.6,1.0,-293.5,293.5,0
9606.ENSP00000312081,13.4,1.0,298.6,1.0,-285.20000000000005,285.20000000000005,0
9606.ENSP00000343871,9.6,1.0,298.6,1.0,-289.0,289.0,0
9606.ENSP00000337478,5.2,1.0,298.6,1.0,-293.40000000000003,293.40000000000003,0
9606.ENSP00000242839,2.4,1.0,298.6,1.0,-296.20000000000005,296.20000000000005,0
9606.ENSP00000439807,19.0,1.0,298.6,1.0,-279.6,279.6,0
9606.ENSP00000342828,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000323074,24.7,1.0,298.6,1.0,-273.90000000000003,273.90000000000003,0
9606.ENSP00000357292,45.1,1.0,298.6,1.0,-253.50000000000003,253.50000000000003,0
9606.ENSP00000294066,6.6,1.0,298.6,1.0,-292.0,292.0,0
9606.ENSP00000342344,17.0,1.0,298.6,1.0,-281.6,281.6,0
9606.ENSP00000357863,179.5,1.0,298.6,1.0,-119.10000000000002,119.10000000000002,0
9606.ENSP00000380718,23.2,1.0,298.6,1.0,-275.40000000000003,275.40000000000003,0
9606.ENSP00000376822,30.2,1.0,298.6,1.0,-268.40000000000003,268.40000000000003,0
9606.ENSP00000319009,2.7,1.0,298.6,1.0,-295.90000000000003,295.90000000000003,0
9606.ENSP00000328327,12.3,1.0,298.6,1.0,-286.3,286.3,0
9606.ENSP00000263063,30.5,1.0,298.6,1.0,-268.1,268.1,0
9606.ENSP00000310431,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000261369,22.4,1.0,298.6,1.0,-276.20000000000005,276.20000000000005,0
9606.ENSP00000389377,2.5,1.0,298.6,1.0,-296.1,296.1,0
9606.ENSP00000409581,15.5,1.0,298.6,1.0,-283.1,283.1,0
9606.ENSP00000414884,26.0,1.0,298.6,1.0,-272.6,272.6,0
9606.ENSP00000215742,17.7,1.0,298.6,1.0,-280.90000000000003,280.90000000000003,0
9606.ENSP00000363046,5.6,1.0,298.6,1.0,-293.0,293.0,0
9606.ENSP00000243045,134.2,1.0,298.6,1.0,-164.40000000000003,164.40000000000003,0
9606.ENSP00000313601,5.9,1.0,298.6,1.0,-292.70000000000005,292.70000000000005,0
9606.ENSP00000309945,48.8,1.0,298.6,1.0,-249.8,249.8,0
9606.ENSP00000480186,169.0,1.0,298.6,1.0,-129.60000000000002,129.60000000000002,0
9606.ENSP00000367102,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000261402,16.5,1.0,298.6,1.0,-282.1,282.1,0
9606.ENSP00000449089,79.0,1.0,298.6,1.0,-219.6,219.6,0
9606.ENSP00000411827,36.5,1.0,298.6,1.0,-262.1,262.1,0
9606.ENSP00000223145,0.6,1.0,298.6,1.0,-298.0,298.0,0
9606.ENSP00000385675,0.3,1.0,298.6,1.0,-298.3,298.3,0
9606.ENSP00000222284,335.7,1.0,298.6,1.0,37.099999999999966,37.099999999999966,0
9606.ENSP00000245206,188.9,1.0,298.6,1.0,-109.70000000000002,109.70000000000002,0
9606.ENSP00000329243,2936.5,1.0,298.6,1.0,2637.9,2637.9,0
9606.ENSP00000282878,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000379975,113.6,1.0,298.6,1.0,-185.00000000000003,185.00000000000003,0
9606.ENSP00000381958,12.6,1.0,298.6,1.0,-286.0,286.0,0
9606.ENSP00000379218,102.9,1.0,298.6,1.0,-195.7,195.7,0
9606.ENSP00000290246,24.6,1.0,298.6,1.0,-274.0,274.0,0
9606.ENSP00000345147,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000216106,6.3,1.0,298.6,1.0,-292.3,292.3,0
9606.ENSP00000353203,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000368468,8.1,1.0,298.6,1.0,-290.5,290.5,0
9606.ENSP00000463559,446.5,1.0,298.6,1.0,147.89999999999998,147.89999999999998,0
9606.ENSP00000257700,26.3,1.0,298.6,1.0,-272.3,272.3,0
9606.ENSP00000480483,0.7,1.0,298.6,1.0,-297.90000000000003,297.90000000000003,0
9606.ENSP00000464788,2.4,1.0,298.6,1.0,-296.20000000000005,296.20000000000005,0
9606.ENSP00000304108,4.6,1.0,298.6,1.0,-294.0,294.0,0
9606.ENSP00000377007,83.6,1.0,298.6,1.0,-215.00000000000003,215.00000000000003,0
9606.ENSP00000354163,5.7,1.0,298.6,1.0,-292.90000000000003,292.90000000000003,0
9606.ENSP00000330587,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000279206,18.2,1.0,298.6,1.0,-280.40000000000003,280.40000000000003,0
9606.ENSP00000452762,285.5,1.0,298.6,1.0,-13.100000000000025,13.100000000000025,0
9606.ENSP00000365233,14.9,1.0,298.6,1.0,-283.70000000000005,283.70000000000005,0
9606.ENSP00000297562,3.0,1.0,298.6,1.0,-295.6,295.6,0
9606.ENSP00000355799,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000374377,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000352527,4.1,1.0,298.6,1.0,-294.5,294.5,0
9606.ENSP00000311746,0.2,1.0,298.6,1.0,-298.40000000000003,298.40000000000003,0
9606.ENSP00000362773,40.5,1.0,298.6,1.0,-258.1,258.1,0
9606.ENSP00000271764,40.1,1.0,298.6,1.0,-258.5,258.5,0
9606.ENSP00000262518,37.1,1.0,298.6,1.0,-261.5,261.5,0
9606.ENSP00000265052,39.0,1.0,298.6,1.0,-259.6,259.6,0
9606.ENSP00000326240,9.1,1.0,298.6,1.0,-289.5,289.5,0
9606.ENSP00000405405,28.2,1.0,298.6,1.0,-270.40000000000003,270.40000000000003,0
9606.ENSP00000465734,8.6,1.0,298.6,1.0,-290.0,290.0,0
9606.ENSP00000386280,2.8,1.0,298.6,1.0,-295.8,295.8,0
9606.ENSP00000377075,0.7,1.0,298.6,1.0,-297.90000000000003,297.90000000000003,0
9606.ENSP00000385923,154.5,1.0,298.6,1.0,-144.10000000000002,144.10000000000002,0
9606.ENSP00000479153,63.9,1.0,298.6,1.0,-234.7,234.7,0
9606.ENSP00000380702,30.7,1.0,298.6,1.0,-267.90000000000003,267.90000000000003,0
9606.ENSP00000475216,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000320092,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000416753,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000300215,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000436621,12.3,1.0,298.6,1.0,-286.3,286.3,0
9606.ENSP00000321077,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000292574,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000355429,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000334042,2.5,1.0,298.6,1.0,-296.1,296.1,0
9606.ENSP00000181383,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000481694,12.9,1.0,298.6,1.0,-285.70000000000005,285.70000000000005,0
9606.ENSP00000313079,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000266397,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000263697,47.1,1.0,298.6,1.0,-251.50000000000003,251.50000000000003,0
9606.ENSP00000412894,9.6,1.0,298.6,1.0,-289.0,289.0,0
9606.ENSP00000279147,16.9,1.0,298.6,1.0,-281.70000000000005,281.70000000000005,0
9606.ENSP00000393922,19.1,1.0,298.6,1.0,-279.5,279.5,0
9606.ENSP00000360025,29.5,1.0,298.6,1.0,-269.1,269.1,0
9606.ENSP00000484497,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000420494,2.0,1.0,298.6,1.0,-296.6,296.6,0
9606.ENSP00000218006,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000321455,2.1,1.0,298.6,1.0,-296.5,296.5,0
9606.ENSP00000367263,116.2,1.0,298.6,1.0,-182.40000000000003,182.40000000000003,0
9606.ENSP00000373370,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000285979,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000368931,7.7,1.0,298.6,1.0,-290.90000000000003,290.90000000000003,0
9606.ENSP00000417214,0.2,1.0,298.6,1.0,-298.40000000000003,298.40000000000003,0
9606.ENSP00000052754,0.5,1.0,298.6,1.0,-298.1,298.1,0
9606.ENSP00000384515,26.1,1.0,298.6,1.0,-272.5,272.5,0
9606.ENSP00000268989,22.9,1.0,298.6,1.0,-275.70000000000005,275.70000000000005,0
9606.ENSP00000446215,1981.7,1.0,298.6,1.0,1683.1,1683.1,0
9606.ENSP00000444810,14.5,1.0,298.6,1.0,-284.1,284.1,0
9606.ENSP00000419162,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000381613,0.8,1.0,298.6,1.0,-297.8,297.8,0
9606.ENSP00000360538,0.7,1.0,298.6,1.0,-297.90000000000003,297.90000000000003,0
9606.ENSP00000478516,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000330101,0.0,0.0,298.6,1.0,-298.6,298.6,1
9606.ENSP00000383178,15.8,1.0,298.6,1.0,-282.8,282.8,0
9606.ENSP00000462333,9.1,1.0,298.6,1.0,-289.5,289.5,0
9606.ENSP00000357773,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000382595,223.2,1.0,298.6,1.0,-75.40000000000003,75.40000000000003,0
9606.ENSP00000338766,3.3,1.0,298.6,1.0,-295.3,295.3,0
9606.ENSP00000306459,9.6,1.0,298.6,1.0,-289.0,289.0,0
9606.ENSP00000419249,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000355645,0.2,1.0,298.6,1.0,-298.40000000000003,298.40000000000003,0
9606.ENSP00000359049,9.5,1.0,298.6,1.0,-289.1,289.1,0
9606.ENSP00000466971,38.8,1.0,298.6,1.0,-259.8,259.8,0
9606.ENSP00000361842,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000367164,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000257894,0.8,1.0,298.6,1.0,-297.8,297.8,0
9606.ENSP00000246151,34.7,1.0,298.6,1.0,-263.90000000000003,263.90000000000003,0
9606.ENSP00000420875,26.9,1.0,298.6,1.0,-271.70000000000005,271.70000000000005,0
9606.ENSP00000466058,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000263372,3.0,1.0,298.6,1.0,-295.6,295.6,0
9606.ENSP00000378176,8.8,1.0,298.6,1.0,-289.8,289.8,0
9606.ENSP00000354610,0.6,1.0,298.6,1.0,-298.0,298.0,0
9606.ENSP00000291715,5.0,1.0,298.6,1.0,-293.6,293.6,0
9606.ENSP00000230361,0.6,1.0,298.6,1.0,-298.0,298.0,0
9606.ENSP00000384081,12.6,1.0,298.6,1.0,-286.0,286.0,0
9606.ENSP00000471921,0.9,1.0,298.6,1.0,-297.70000000000005,297.70000000000005,0
9606.ENSP00000385357,2.1,1.0,298.6,1.0,-296.5,296.5,0
9606.ENSP00000322242,122.6,1.0,298.6,1.0,-176.00000000000003,176.00000000000003,0
9606.ENSP00000357556,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000363193,12.3,1.0,298.6,1.0,-286.3,286.3,0
9606.ENSP00000257248,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000434727,0.3,1.0,298.6,1.0,-298.3,298.3,0
9606.ENSP00000304502,0.1,1.0,298.6,1.0,-298.5,298.5,0
9606.ENSP00000363506,30.3,1.0,298.6,1.0,-268.3,268.3,0
9606.ENSP00000275766,11.1,1.0,298.6,1.0,-287.5,287.5,0
9606.ENSP00000457810,7.3,1.0,298.6,1.0,-291.3,291.3,0
9606.ENSP00000383234,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000357979,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000369071,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000468411,196.8,1.0,298.6,1.0,-101.8,101.8,0
9606.ENSP00000258301,17.9,1.0,298.6,1.0,-280.70000000000005,280.70000000000005,0
9606.ENSP00000423822,45.9,1.0,298.6,1.0,-252.7,252.7,0
9606.ENSP00000376652,13.5,1.0,298.6,1.0,-285.1,285.1,0
9606.ENSP00000286317,20.0,1.0,298.6,1.0,-278.6,278.6,0
9606.ENSP00000439467,55.2,1.0,298.6,1.0,-243.40000000000003,243.40000000000003,0
9606.ENSP00000297767,0.0,0.0,298.6,1.0,-298.6,298.6,0
9606.ENSP00000477760,17.5,1.0,298.6,1.0,-281.1,281.1,0
