protein,Heat_target_0.1,Heat_target_0.2,Heat_target_0.3
9606.ENSP00000255977,0.0003759526225621,0.000382098936825,0.0003735202481038
9606.ENSP00000288840,0.0004037649778183,0.0003826187894446,0.0003721874745679
9606.ENSP00000347931,0.0002515219857741,0.0003261070851294,0.0003514249037834
9606.ENSP00000263849,0.000279084455542,0.0003496621357044,0.0003661542505142
9606.ENSP00000250617,0.0004179595416644,0.0003843668673653,0.0003722498877323
9606.ENSP00000080059,0.0003811821734416,0.0003779312246479,0.0003705579656525
9606.ENSP00000262593,0.0004009857475466,0.0003868284620693,0.0003742837943718
9606.ENSP00000379364,0.0003869559513987,0.0003799564874498,0.0003717482977663
9606.ENSP00000262365,0.0003913632099283,0.0003827701584668,0.0003728288793354
9606.ENSP00000381553,7.937923601275543e-05,0.0001534695202281,0.000207756042073
9606.ENSP00000367570,0.0003818516015599,0.0003778614191105,0.0003703432957991
9606.ENSP00000263093,0.000311039337248,0.0003630114879342,0.0003646353943622
9606.ENSP00000297423,0.000283571996988,0.0003496841600281,0.0003659016983874
9606.ENSP00000355895,0.0001716095775918,0.0002776612309389,0.0003261722849856
9606.ENSP00000476117,0.0003885342484863,0.0003803825966315,0.0003715443381224
9606.ENSP00000256178,0.000520384106494,0.0004497692934819,0.0004008834803244
9606.ENSP00000253697,0.0003582658500818,0.0003836472751572,0.0003747665978153
9606.ENSP00000438886,0.0003613022963691,0.0003765407818718,0.0003704959963215
9606.ENSP00000480291,0.0002886175461753,0.0003569938598957,0.0003659298199636
9606.ENSP00000407560,0.0001114441420213,0.0002003501540457,0.0002573218771431
9606.ENSP00000255198,0.0001444325625925,0.0001915394204843,0.0002254327209811
9606.ENSP00000383226,0.0003378001983946,0.0003294674716016,0.0003431922887102
9606.ENSP00000216492,0.0,0.0,0.0
9606.ENSP00000317000,3.0435217240665224e-05,6.4178916545643e-05,9.377041715197264e-05
9606.ENSP00000384363,0.0003774801152758,0.0003835905154119,0.0003747684313566
9606.ENSP00000343952,0.0002264536815346,0.0003006280530826,0.000330762934027
9606.ENSP00000324741,0.000182759225936,0.0003012556262547,0.000344969350408
9606.ENSP00000480740,0.0003935562162951,0.0003819319535978,0.0003722684050444
9606.ENSP00000244043,0.0003399749948584,0.0003781867562793,0.0003736788858077
9606.ENSP00000299663,0.0003644348289526,0.0003771136143768,0.0003711180943355
9606.ENSP00000274487,6.85207569404156e-05,0.0001248715216206,0.0001691947236395
9606.ENSP00000320658,0.0003766069385164,0.0003778516911552,0.0003699127046274
9606.ENSP00000359691,0.0003756280566449,0.0003784036452998,0.000371459784219
9606.ENSP00000386190,3.6087135413254146e-05,6.911454056535149e-05,9.810308620217256e-05
9606.ENSP00000412940,0.0004432224268384,0.0003894369729096,0.0003735613281605
9606.ENSP00000324792,0.0003890028165187,0.0003804812222369,0.0003715620186994
9606.ENSP00000356581,0.0004218658395984,0.0003952207116526,0.0003774949254875
9606.ENSP00000392368,0.0001436448728782,0.000247730553383,0.0003023003955604
9606.ENSP00000288490,0.0003993391546828,0.0003859377538901,0.0003744737405213
9606.ENSP00000248150,0.0,0.0,0.0
9606.ENSP00000338057,0.0003868333042191,0.0003825381281785,0.0003729372838279
9606.ENSP00000075503,0.0004160154603596,0.0003890594671247,0.000374513452698
9606.ENSP00000332488,0.0,0.0,0.0
9606.ENSP00000403067,0.0003854719543596,0.0003811383503489,0.0003707649157149
9606.ENSP00000414856,0.0004390897556731,0.0003919762821169,0.0003760770414373
9606.ENSP00000263826,0.0004108458670089,0.0003839518758468,0.000372547423467
9606.ENSP00000380450,0.0004199331124254,0.0003929004597011,0.0003762765918509
9606.ENSP00000229416,0.0003614349370764,0.0003800790218519,0.0003728939045686
9606.ENSP00000318799,0.0,0.0,0.0
9606.ENSP00000261778,0.0003247717249905,0.0003771998635784,0.0003746386137208
9606.ENSP00000333802,6.828319965279661e-05,0.0001358322952,0.0001890191706479
9606.ENSP00000330898,0.0004064776730956,0.000381919213396,0.0003723599875229
9606.ENSP00000382628,0.0003805970954999,0.0003789616530411,0.0003710113960551
9606.ENSP00000386870,0.0004786445970239,0.0003977368760388,0.0003755709767574
9606.ENSP00000444433,0.00038785934521,0.0003796754172071,0.000371202979295
9606.ENSP00000438492,0.0004087190682184,0.0003832953734672,0.000372398928448
9606.ENSP00000302100,0.0004102241873624,0.000380059107556,0.0003708729709614
9606.ENSP00000286639,0.0003843217091343,0.0003806236272794,0.0003721778921317
9606.ENSP00000331310,0.0003819871199084,0.0003788639733102,0.0003710589444381
9606.ENSP00000356793,0.0002674275765457,0.00032970292159,0.0003522520710248
