protein,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6
9606.ENSP00000477564,0.0068423557228797,0.0092569800146409,0.0085220690976959
9606.ENSP00000007722,0.0007010364641698,0.0005307920588811,0.0002781120987461
9606.ENSP00000351446,0.0009782998763771,0.0004127522187995,0.0001440588954582
9606.ENSP00000276420,0.0002494256391205,0.0001647185425682,7.962845319765832e-05
9606.ENSP00000334564,0.0001340191410561,5.069170285062791e-05,1.4429507436031178e-05
9606.ENSP00000387535,5.460158681388728e-05,2.393045287142883e-05,7.959785551456521e-06
9606.ENSP00000362027,4.713478854309429e-05,2.056377457987877e-05,6.793353557107166e-06
9606.ENSP00000367315,0.0001806223641007,6.280347439923984e-05,1.682669914824175e-05
9606.ENSP00000363135,3.478682376536343e-05,1.3603924771448714e-05,3.731141749159738e-06
9606.ENSP00000264689,1.8224189735860704e-05,7.145119750824365e-06,1.9107780823632123e-06
9606.ENSP00000356230,0.0003230466664717,0.000229071120804,0.0001189047159752
9606.ENSP00000380150,0.0002944847454708,0.0001614910548872,6.79200217752232e-05
9606.ENSP00000376384,0.0,0.0,0.0
