protein,RWR_positive_0.6_0.1,RWR_positive_0.6_0.2,RWR_positive_0.6_0.3,RWR_positive_0.6_0.4,RWR_positive_0.6_0.5,RWR_positive_0.6_0.6,RWR_positive_0.6_0.7,RWR_positive_0.6_0.8,RWR_positive_0.6_0.9,RWR_positive_0.6_1.0,Target,label
9606.ENSP00000346173,0.0001885919941504,0.0002278152383456,0.0006842688555155,0.0007791922287049,0.0007791922287049,0.0007922428567717,0.0007922428567717,0.0009638333162672,0.0009638333162672,0.0009638333162672,9606.ENSP00000264932,0
9606.ENSP00000346255,6.78148669060292e-05,0.0001086185457641,0.000126917589591,0.0001845700960587,0.0001845700960587,0.0002151610841101,0.0002151610841101,0.0004926004094513,0.0004926004094513,0.0004926004094513,9606.ENSP00000264932,0
9606.ENSP00000371586,2.1029883086969908e-06,5.1564261110318025e-06,2.1267782811082752e-05,3.3054507104284615e-05,3.3054507104284615e-05,3.39878784548962e-05,3.39878784548962e-05,3.805062406717916e-05,3.805062406717916e-05,3.805062406717916e-05,9606.ENSP00000264932,0
9606.ENSP00000322316,7.57547191349889e-05,0.0001436624705006,0.0001855718647173,0.0002127009109239,0.0002127009109239,0.0002138872762229,0.0002138872762229,0.0003521934766945,0.0003521934766945,0.0003521934766945,9606.ENSP00000264932,0
9606.ENSP00000258080,6.735211175509226e-05,7.765351125326208e-05,0.0122767959056046,0.012297219136725,0.012297219136725,0.0123043153142993,0.0123043153142993,0.0123361637544009,0.0123361637544009,0.0123361637544009,9606.ENSP00000264932,0
9606.ENSP00000320043,2.08420027905824e-05,0.0001282150795059,0.00014546922238,0.0001511557926525,0.0001511557926525,0.0001565944507924,0.0001565944507924,0.0001665666200223,0.0001665666200223,0.0001665666200223,9606.ENSP00000264932,0
9606.ENSP00000384867,2.898405328065764e-05,3.246890521387277e-05,3.870639314805573e-05,4.550666822513228e-05,4.550666822513228e-05,4.6403761599560824e-05,4.6403761599560824e-05,0.0002649304182096,0.0002649304182096,0.0002649304182096,9606.ENSP00000264932,0
9606.ENSP00000366939,4.0138626326078465e-05,4.447755674204112e-05,4.635064783851676e-05,6.595483645072325e-05,6.595483645072325e-05,6.62980664981373e-05,6.62980664981373e-05,0.0001027894264151,0.0001027894264151,0.0001027894264151,9606.ENSP00000264932,0
9606.ENSP00000355467,9.16502917827719e-06,3.085465109005127e-05,0.0001469187977592,0.0001530796979846,0.0001530796979846,0.0001541649189168,0.0001541649189168,0.0001629517441801,0.0001629517441801,0.0001629517441801,9606.ENSP00000264932,0
9606.ENSP00000341213,7.226703431816705e-06,2.916685549563465e-05,5.566125656613133e-05,5.7583882362227e-05,5.7583882362227e-05,5.809128011423848e-05,5.809128011423848e-05,6.97321594287916e-05,6.97321594287916e-05,6.97321594287916e-05,9606.ENSP00000264932,0
9606.ENSP00000308515,8.683063871652316e-06,1.03233147995579e-05,4.26275347920843e-05,4.869102451150423e-05,4.869102451150423e-05,4.949650202023132e-05,4.949650202023132e-05,6.506525176558616e-05,6.506525176558616e-05,6.506525176558616e-05,9606.ENSP00000264932,0
