protein,RW_target_10,RW_target_20,RW_target_30,Target,label
9606.ENSP00000368318,3.627372279879637e-05,3.29676695400849e-05,3.286916762590408e-05,9606.ENSP00000276689,0
9606.ENSP00000273986,0.0001051352737704,5.264878200250678e-05,5.138590859132819e-05,9606.ENSP00000276689,0
9606.ENSP00000264093,0.0002772548468783,0.0001094872131943,0.0001055458560585,9606.ENSP00000276689,1
9606.ENSP00000315118,5.967835386400111e-05,3.753808050532825e-05,3.698880027513951e-05,9606.ENSP00000276689,0
9606.ENSP00000264193,5.393600804382004e-05,5.0735019613057375e-05,5.0670521886786446e-05,9606.ENSP00000276689,0
9606.ENSP00000302037,2.6595751478453167e-05,2.2034146240912374e-05,2.1914238459430635e-05,9606.ENSP00000276689,0
9606.ENSP00000301329,5.585007966146805e-05,5.216876888880506e-05,5.204251647228375e-05,9606.ENSP00000276689,1
9606.ENSP00000481127,3.3374274153175065e-06,3.4202496408397565e-06,3.423476073294296e-06,9606.ENSP00000276689,0
9606.ENSP00000273968,6.676423708995571e-06,6.189745818119263e-06,6.163382749946322e-06,9606.ENSP00000276689,0
9606.ENSP00000267103,3.952753831981681e-05,3.6388988519320264e-05,3.629290949902497e-05,9606.ENSP00000276689,0
9606.ENSP00000351214,5.059736577095464e-05,3.262778409407474e-05,3.219271093257703e-05,9606.ENSP00000276689,1
9606.ENSP00000263702,3.6669000110123307e-05,3.297134389868006e-05,3.2869153073988855e-05,9606.ENSP00000276689,0
9606.ENSP00000403987,1.8823194523065467e-06,2.04894922717358e-06,2.0540112473099725e-06,9606.ENSP00000276689,0
9606.ENSP00000406933,1.915898064908106e-05,1.58340553753078e-05,1.5750631064292975e-05,9606.ENSP00000276689,0
9606.ENSP00000317177,1.725912261463236e-05,1.5791680198162794e-05,1.5749768863315694e-05,9606.ENSP00000276689,0
9606.ENSP00000441065,4.441204509930685e-05,3.5161290725227445e-05,3.492684481898323e-05,9606.ENSP00000276689,0
9606.ENSP00000360268,0.0001057689150911,0.0001041036448441,0.0001040777133312,9606.ENSP00000276689,1
9606.ENSP00000288532,5.2884341130265966e-05,3.537968950695358e-05,3.493234544293955e-05,9606.ENSP00000276689,0
9606.ENSP00000429168,1.5486850315937772e-05,9.062702702067328e-06,8.905366485123523e-06,9606.ENSP00000276689,0
9606.ENSP00000238561,2.5298948457930237e-05,1.732687269395683e-05,1.7123247744166292e-05,9606.ENSP00000276689,0
9606.ENSP00000386543,1.616875124454964e-05,1.3096561815473253e-05,1.3011935152462684e-05,9606.ENSP00000276689,0
9606.ENSP00000317379,5.658212830894627e-05,4.214992804918438e-05,4.177768641966395e-05,9606.ENSP00000276689,1
9606.ENSP00000355741,6.835014937678352e-05,4.776889909408055e-05,4.725871986011043e-05,9606.ENSP00000276689,0
9606.ENSP00000327070,0.00025689532049,0.0001820410834625,0.0001801292382879,9606.ENSP00000276689,0
9606.ENSP00000469981,5.877315561519936e-05,5.55874066776596e-05,5.546596730710007e-05,9606.ENSP00000276689,0
9606.ENSP00000337358,1.842536948970519e-05,1.4480477148026694e-05,1.438174058421282e-05,9606.ENSP00000276689,0
9606.ENSP00000370882,0.0001264334860024,6.987723463680595e-05,6.850671343272552e-05,9606.ENSP00000276689,0
9606.ENSP00000354415,3.1524945370620117e-05,2.7514648536453024e-05,2.739209412538912e-05,9606.ENSP00000276689,0
9606.ENSP00000037869,3.773229764192365e-05,2.4970675440272316e-05,2.4657771064084955e-05,9606.ENSP00000276689,0
9606.ENSP00000317159,0.0003898685099557,0.0001649838523007,0.0001596722140675,9606.ENSP00000276689,0
9606.ENSP00000326219,0.0001178167658508,8.714359864825383e-05,8.629658987047151e-05,9606.ENSP00000276689,0
9606.ENSP00000364204,0.0001126770366681,0.0001089815850718,0.0001088732096832,9606.ENSP00000276689,0
9606.ENSP00000235329,0.0001069626814569,0.0001015116213238,0.0001013440851238,9606.ENSP00000276689,0
9606.ENSP00000236980,2.288088944624178e-05,2.061134910036344e-05,2.0543442587950267e-05,9606.ENSP00000276689,0
9606.ENSP00000379047,1.4132605429040268e-05,1.2368460375000724e-05,1.2325801435508764e-05,9606.ENSP00000276689,0
9606.ENSP00000354223,7.649420149391517e-05,2.9214517780928873e-05,2.810134901665151e-05,9606.ENSP00000276689,0
9606.ENSP00000396954,2.049842441920191e-05,1.9184808479622006e-05,1.9171917301719077e-05,9606.ENSP00000276689,0
9606.ENSP00000258955,2.669807372512878e-06,2.7361018055671593e-06,2.7387864065531176e-06,9606.ENSP00000276689,0
9606.ENSP00000262507,0.0002728405233938,0.0001589958264958,0.0001561874960316,9606.ENSP00000276689,0
9606.ENSP00000436773,1.0912974175880665e-05,1.1613468814175576e-05,1.1639384865702596e-05,9606.ENSP00000276689,1
9606.ENSP00000305138,1.5274008546839468e-05,1.573850204295013e-05,1.5748337318655103e-05,9606.ENSP00000276689,0
9606.ENSP00000265070,0.0001184115972137,0.0001131847384385,0.0001129854281316,9606.ENSP00000276689,0
9606.ENSP00000285083,2.253902312077116e-05,1.859329131548293e-05,1.8490100046619773e-05,9606.ENSP00000276689,0
9606.ENSP00000312770,3.268399723310722e-06,3.4192253224318847e-06,3.423461748752743e-06,9606.ENSP00000276689,0
9606.ENSP00000361993,5.12380720465444e-05,3.798964826273732e-05,3.7667570722987875e-05,9606.ENSP00000276689,0
9606.ENSP00000446252,0.0001830155815696,0.000162931261002,0.0001622963754925,9606.ENSP00000276689,1
9606.ENSP00000417190,2.3385437089018524e-05,2.061017949017696e-05,2.054322430922184e-05,9606.ENSP00000276689,0
9606.ENSP00000072869,1.801215148589108e-05,1.4474772797257174e-05,1.438156050426187e-05,9606.ENSP00000276689,0
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000276689,0
9606.ENSP00000306887,1.739325853122864e-05,1.3119735740474424e-05,1.3012410818191713e-05,9606.ENSP00000276689,1
9606.ENSP00000402661,2.921149462054018e-05,2.1441790522658263e-05,2.1231888240436092e-05,9606.ENSP00000276689,0
9606.ENSP00000478212,7.265316526172683e-05,7.259586709551513e-05,7.258124242071062e-05,9606.ENSP00000276689,0
9606.ENSP00000261434,1.7272799595957622e-05,1.3786883755528834e-05,1.3696762835024856e-05,9606.ENSP00000276689,0
9606.ENSP00000006658,4.8210200475296006e-05,3.658446075860411e-05,3.629740240285173e-05,9606.ENSP00000276689,1
9606.ENSP00000369383,4.295962935429998e-05,2.5768569685169496e-05,2.5345490939798765e-05,9606.ENSP00000276689,1
9606.ENSP00000269980,6.935125566087663e-05,5.3132782340981066e-05,5.273340502753854e-05,9606.ENSP00000276689,0
9606.ENSP00000313877,4.18357303715311e-05,3.6444802390178666e-05,3.629417915362865e-05,9606.ENSP00000276689,0
9606.ENSP00000338034,2.5761124561540782e-05,1.6664629583829083e-05,1.6438940292573534e-05,9606.ENSP00000276689,0
9606.ENSP00000402038,2.119838427461218e-05,1.9904669898096472e-05,1.9858291125274263e-05,9606.ENSP00000276689,0
9606.ENSP00000263035,4.785054625244811e-05,3.190694405930117e-05,3.1507410312769935e-05,9606.ENSP00000276689,0
9606.ENSP00000363899,7.1632853178016376e-06,6.190507974679349e-06,6.1631735661649145e-06,9606.ENSP00000276689,0
9606.ENSP00000371362,1.6679721738910303e-05,1.3774792023468764e-05,1.369649271509843e-05,9606.ENSP00000276689,0
9606.ENSP00000323678,2.2684811483486556e-05,1.8612079657032155e-05,1.8490649381419644e-05,9606.ENSP00000276689,0
9606.ENSP00000445446,1.7126110378740125e-06,1.3787455372948898e-06,1.3696792393602664e-06,9606.ENSP00000276689,0
9606.ENSP00000215882,5.7418332289671525e-05,4.683411316364072e-05,4.656780220102519e-05,9606.ENSP00000276689,0
9606.ENSP00000363873,3.5156263038516045e-05,2.5580846340744756e-05,2.534075429139193e-05,9606.ENSP00000276689,1
9606.ENSP00000224807,5.789428178104572e-05,4.685125168180093e-05,4.6568467951146886e-05,9606.ENSP00000276689,0
9606.ENSP00000346954,1.2154883734183386e-05,1.0320651199435815e-05,1.0272151484969072e-05,9606.ENSP00000276689,1
9606.ENSP00000379999,7.953131716931239e-05,5.13768864038866e-05,5.068668906460516e-05,9606.ENSP00000276689,0
9606.ENSP00000274813,4.780941890203394e-05,4.326070848037489e-05,4.314021862228401e-05,9606.ENSP00000276689,0
9606.ENSP00000358840,0.000144748846651,7.500565698137507e-05,7.330735388677567e-05,9606.ENSP00000276689,0
9606.ENSP00000273158,4.356476893008221e-06,3.4478337056498276e-06,3.4242248148075305e-06,9606.ENSP00000276689,0
9606.ENSP00000358510,1.562612123962026e-05,1.0407044101157226e-05,1.0274225132889114e-05,9606.ENSP00000276689,0
9606.ENSP00000430025,7.998252840479836e-06,6.21320850768825e-06,6.1637902035727166e-06,9606.ENSP00000276689,1
9606.ENSP00000229379,0.0002285083901369,8.8955057435669e-05,8.567226177547127e-05,9606.ENSP00000276689,0
9606.ENSP00000377617,2.0395034880493768e-05,1.9207764125894755e-05,1.9173028704244643e-05,9606.ENSP00000276689,0
9606.ENSP00000267436,1.0265965102007613e-05,8.270280886790715e-06,8.218003131332807e-06,9606.ENSP00000276689,0
9606.ENSP00000372191,8.364250243175775e-05,8.019153756322339e-05,8.011395402718335e-05,9606.ENSP00000381736,0
9606.ENSP00000325562,4.062540756422095e-05,3.5729513911064714e-05,3.560846744221635e-05,9606.ENSP00000381736,0
9606.ENSP00000363419,3.5355667478143005e-06,3.426429429964628e-06,3.423662747081835e-06,9606.ENSP00000381736,1
9606.ENSP00000310547,2.0634650354622863e-05,1.854038237070199e-05,1.8488806745153852e-05,9606.ENSP00000381736,0
9606.ENSP00000292147,2.920570295827929e-05,2.7432730348664336e-05,2.738989860517904e-05,9606.ENSP00000381736,0
9606.ENSP00000379563,4.2645031498977914e-05,3.978298991569318e-05,3.971531623392366e-05,9606.ENSP00000381736,0
9606.ENSP00000407560,2.730317191890208e-06,2.7388321086618816e-06,2.7388755370338913e-06,9606.ENSP00000381736,0
9606.ENSP00000360541,5.769265771959908e-05,5.084140502731316e-05,5.06736287206877e-05,9606.ENSP00000381736,0
9606.ENSP00000263774,0.0002591040101833,0.0002007301227422,0.0001992903708014,9606.ENSP00000381736,0
9606.ENSP00000357535,0.0002216094871982,0.0002118498814525,0.0002115858806064,9606.ENSP00000381736,0
9606.ENSP00000346173,0.0001345593627775,0.000124197002151,0.0001239413395524,9606.ENSP00000381736,0
9606.ENSP00000346255,0.0001477437035646,0.0001478999038226,0.0001478998601669,9606.ENSP00000381736,0
9606.ENSP00000371586,1.9017583326785825e-05,1.8501696104067374e-05,1.8487842680769973e-05,9606.ENSP00000381736,0
9606.ENSP00000322316,3.394788654986769e-05,2.9551554689533077e-05,2.944568041129969e-05,9606.ENSP00000381736,0
9606.ENSP00000258080,8.542613795725629e-05,8.291378617286682e-05,8.285280637210235e-05,9606.ENSP00000381736,0
9606.ENSP00000320043,2.569585012679454e-05,2.4676719476701692e-05,2.465058241796214e-05,9606.ENSP00000381736,0
9606.ENSP00000384867,2.1830872356076725e-05,1.9240498659200966e-05,1.9173956388840452e-05,9606.ENSP00000381736,0
9606.ENSP00000366939,1.1745059055101592e-05,1.0974719771184027e-05,1.095598690881161e-05,9606.ENSP00000381736,0
9606.ENSP00000355467,2.5639003069954924e-05,2.4674201995367184e-05,2.465047873556614e-05,9606.ENSP00000381736,0
9606.ENSP00000341213,1.0323240530851764e-05,8.935767255024984e-06,8.902184163162019e-06,9606.ENSP00000381736,0
9606.ENSP00000308515,2.1470887077157386e-05,2.0564244550769217e-05,2.054214564850554e-05,9606.ENSP00000381736,0
9606.ENSP00000264451,1.2942886314704085e-05,1.234035244124243e-05,1.232533213624265e-05,9606.ENSP00000381736,0
9606.ENSP00000260953,6.979360023251502e-06,6.850384579593083e-06,6.847272288723616e-06,9606.ENSP00000381736,0
9606.ENSP00000418008,0.0001172872071038,0.0001117752472055,0.0001116139319492,9606.ENSP00000381736,0
9606.ENSP00000371607,2.3334840079769492e-05,2.261726331198588e-05,2.259628672618419e-05,9606.ENSP00000381736,0
9606.ENSP00000401980,0.0001215693191625,0.0001198686586576,0.0001198265454149,9606.ENSP00000381736,0
9606.ENSP00000328570,7.3929266363848e-05,7.060576899675652e-05,7.052792352624238e-05,9606.ENSP00000381736,0
9606.ENSP00000359675,6.069712617318146e-05,6.093992487876676e-05,6.094008494983427e-05,9606.ENSP00000381736,0
9606.ENSP00000308610,5.920523835811764e-05,5.154696918907575e-05,5.135888932272792e-05,9606.ENSP00000381736,0
9606.ENSP00000085068,6.991999543970451e-05,6.650643626926467e-05,6.641996878897771e-05,9606.ENSP00000381736,0
9606.ENSP00000389903,1.1218233339604922e-05,1.0961512998619584e-05,1.0955605830531567e-05,9606.ENSP00000381736,0
9606.ENSP00000245816,2.884315472329035e-05,2.6089599487022497e-05,2.602116364869289e-05,9606.ENSP00000381736,0
9606.ENSP00000238379,3.90473214793019e-05,3.769188333535567e-05,3.7660316593246534e-05,9606.ENSP00000381736,0
9606.ENSP00000310873,3.671764352475293e-05,3.0956285627326e-05,3.081596514675766e-05,9606.ENSP00000381736,0
9606.ENSP00000428263,4.398203600430861e-06,4.115713181818137e-06,4.10851225751685e-06,9606.ENSP00000381736,0
9606.ENSP00000288111,5.184133260627277e-05,4.802802868653089e-05,4.793287007487379e-05,9606.ENSP00000381736,0
9606.ENSP00000216254,0.0002740311319939,0.0002458505914546,0.0002451477048452,9606.ENSP00000381736,0
9606.ENSP00000387262,0.0001922559167724,0.0001763813488651,0.0001759824663167,9606.ENSP00000381736,0
9606.ENSP00000368318,3.419748099986464e-05,3.290254608145915e-05,3.2867475965758786e-05,9606.ENSP00000381736,1
9606.ENSP00000273986,6.534724525408819e-05,5.169536962057464e-05,5.1362596423132345e-05,9606.ENSP00000381736,0
9606.ENSP00000264093,0.000148263250594,0.0001065048563759,0.0001054731837939,9606.ENSP00000381736,0
9606.ENSP00000315118,4.32583547080867e-05,3.712592297233641e-05,3.6978763091610745e-05,9606.ENSP00000381736,0
9606.ENSP00000264193,5.145601971889846e-05,5.068353493697941e-05,5.066969970357604e-05,9606.ENSP00000381736,0
9606.ENSP00000302037,2.3168247935245745e-05,2.1942298189969733e-05,2.191177554777823e-05,9606.ENSP00000381736,0
9606.ENSP00000301329,5.343845987226814e-05,5.207570211496204e-05,5.2039758884347975e-05,9606.ENSP00000381736,0
9606.ENSP00000481127,3.393517545191571e-06,3.422595909796655e-06,3.4235579278174555e-06,9606.ENSP00000381736,0
9606.ENSP00000273968,6.384258085745387e-06,6.168795607663924e-06,6.16265833741636e-06,9606.ENSP00000381736,0
9606.ENSP00000267103,3.7334018998080865e-05,3.6316298064775765e-05,3.6290904972702265e-05,9606.ENSP00000381736,0
9606.ENSP00000351214,3.696393105201423e-05,3.2298579753842205e-05,3.218472920707427e-05,9606.ENSP00000381736,0
9606.ENSP00000263702,3.416544495848939e-05,3.289532833150588e-05,3.286727223894559e-05,9606.ENSP00000381736,0
9606.ENSP00000403987,2.005011765504605e-06,2.053141997748753e-06,2.0541394860629225e-06,9606.ENSP00000381736,0
9606.ENSP00000406933,1.6722187865525484e-05,1.5772064216434956e-05,1.574915040691849e-05,9606.ENSP00000381736,0
9606.ENSP00000317177,1.618561327632051e-05,1.5759618690935895e-05,1.5748855730635114e-05,9606.ENSP00000381736,0
9606.ENSP00000441065,3.7475743738468736e-05,3.498409205349162e-05,3.4922319173347205e-05,9606.ENSP00000381736,0
9606.ENSP00000360268,0.0001044931705109,0.0001040825736708,0.0001040776478475,9606.ENSP00000381736,0
9606.ENSP00000288532,3.99517739424482e-05,3.504511187202297e-05,3.4923843486467376e-05,9606.ENSP00000381736,0
9606.ENSP00000429168,1.0639090760378169e-05,8.9440854935674e-06,8.902429726731498e-06,9606.ENSP00000381736,0
9606.ENSP00000238561,1.940487891261e-05,1.7174039385281503e-05,1.711941513349302e-05,9606.ENSP00000381736,0
9606.ENSP00000386543,1.4024649317434523e-05,1.3035178199061193e-05,1.301033353229286e-05,9606.ENSP00000381736,0
9606.ENSP00000317379,4.595292193698697e-05,4.187195372651331e-05,4.177051960141398e-05,9606.ENSP00000381736,0
9606.ENSP00000355741,5.297328607412055e-05,4.73849504487589e-05,4.7249235649360344e-05,9606.ENSP00000381736,0
9606.ENSP00000327070,0.0002016664657276,0.0001806069049052,0.000180094197276,9606.ENSP00000381736,0
9606.ENSP00000469981,5.626094571198337e-05,5.5486740166088566e-05,5.546270767808892e-05,9606.ENSP00000381736,0
9606.ENSP00000337358,1.5478290151804686e-05,1.44072255352512e-05,1.4379876120074186e-05,9606.ENSP00000381736,0
9606.ENSP00000370882,8.387247362406924e-05,6.884246977278963e-05,6.848125485703349e-05,9606.ENSP00000381736,0
9606.ENSP00000354415,2.8828129870817065e-05,2.7423440769780427e-05,2.7389602109906264e-05,9606.ENSP00000381736,0
9606.ENSP00000037869,2.8191931050969288e-05,2.473553831805475e-05,2.4651964849908836e-05,9606.ENSP00000381736,0
9606.ENSP00000317159,0.0002179370640078,0.0001609785686014,0.0001595755165908,9606.ENSP00000381736,0
9606.ENSP00000326219,9.585460065864028e-05,8.651223470224068e-05,8.628034993307665e-05,9606.ENSP00000381736,0
9606.ENSP00000364204,0.0001097545537049,0.0001088915305444,0.0001088707213057,9606.ENSP00000381736,0
9606.ENSP00000235329,0.0001026664322125,0.0001013729197438,0.000101339239336,9606.ENSP00000381736,0
9606.ENSP00000236980,2.1438881958601996e-05,2.0566709281411025e-05,2.0542309357551854e-05,9606.ENSP00000381736,0
9606.ENSP00000379047,1.2816171874874271e-05,1.2335151041042993e-05,1.232510658155661e-05,9606.ENSP00000381736,0
9606.ENSP00000354223,4.0330152842216194e-05,2.8374644898576665e-05,2.808111094054766e-05,9606.ENSP00000381736,0
9606.ENSP00000396954,1.9299906853120777e-05,1.9171871826983988e-05,1.9171948224538937e-05,9606.ENSP00000381736,0
9606.ENSP00000258955,2.714488346100552e-06,2.7380467599869007e-06,2.7388480248191627e-06,9606.ENSP00000381736,0
9606.ENSP00000262507,0.0001874862937256,0.0001568829175084,0.000156134890858,9606.ENSP00000381736,0
9606.ENSP00000436773,1.13798660095199e-05,1.1632789210125338e-05,1.1640039701887872e-05,9606.ENSP00000381736,0
9606.ENSP00000305138,1.5671337678213604e-05,1.5748635632917285e-05,1.5748551959404722e-05,9606.ENSP00000381736,0
9606.ENSP00000265070,0.0001143357076216,0.0001130195305449,0.000112979687401,9606.ENSP00000381736,0
9606.ENSP00000285083,1.972824065887835e-05,1.851532761065755e-05,1.8488173736841414e-05,9606.ENSP00000381736,0
9606.ENSP00000312770,3.370166496097226e-06,3.4219117424072465e-06,3.4235347357025603e-06,9606.ENSP00000381736,0
9606.ENSP00000361993,4.118930155527778e-05,3.774584547500126e-05,3.766140071093105e-05,9606.ENSP00000381736,0
9606.ENSP00000446252,0.0001706512703094,0.0001625041477382,0.0001622850249987,9606.ENSP00000381736,0
9606.ENSP00000417190,2.136758848791942e-05,2.0559984477586113e-05,2.0542071069939993e-05,9606.ENSP00000381736,1
9606.ENSP00000072869,1.5423933291458525e-05,1.4405402907868847e-05,1.4379817912413271e-05,9606.ENSP00000381736,0
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000381736,0
9606.ENSP00000306887,1.4248932529881133e-05,1.3039992154517677e-05,1.3010426300752442e-05,9606.ENSP00000381736,0
9606.ENSP00000402661,2.37579079112038e-05,2.1292154997354373e-05,2.1228090190561488e-05,9606.ENSP00000381736,0
9606.ENSP00000478212,7.251820352394134e-05,7.257916877279058e-05,7.258026016643271e-05,9606.ENSP00000381736,0
9606.ENSP00000261434,1.470703227823833e-05,1.371998314425582e-05,1.369499477732461e-05,9606.ENSP00000381736,0
9606.ENSP00000006658,3.957041190005839e-05,3.6368910514283925e-05,3.629214188549667e-05,9606.ENSP00000381736,0
9606.ENSP00000369383,3.0060007702559233e-05,2.5452902264078148e-05,2.5337740225950256e-05,9606.ENSP00000381736,0
9606.ENSP00000269980,5.7274668506579474e-05,5.283245991449803e-05,5.272619819152169e-05,9606.ENSP00000381736,0
9606.ENSP00000313877,3.8241571019170806e-05,3.6341880331747234e-05,3.6291668948251754e-05,9606.ENSP00000381736,0
9606.ENSP00000338034,1.9124048776575364e-05,1.6495985619258136e-05,1.6434791177744046e-05,9606.ENSP00000381736,0
9606.ENSP00000402038,2.0339062757557255e-05,1.9869936295435764e-05,1.9857214283547364e-05,9606.ENSP00000381736,0
9606.ENSP00000263035,3.594392546801828e-05,3.160738560836762e-05,3.149999611196108e-05,9606.ENSP00000381736,0
9606.ENSP00000363899,6.51170194032602e-06,6.1698742683802266e-06,6.1626410570170265e-06,9606.ENSP00000381736,0
9606.ENSP00000371362,1.455298115615733e-05,1.3715964087168686e-05,1.3694954759557731e-05,9606.ENSP00000381736,0
