protein,RW_positive_20_0.1,RW_positive_20_0.2,RW_positive_20_0.3,RW_positive_20_0.4,RW_positive_20_0.5,RW_positive_20_0.6,RW_positive_20_0.7,RW_positive_20_0.8,RW_positive_20_0.9,RW_positive_20_1.0,Target,label
9606.ENSP00000305138,1.575122405483853e-05,3.147820825688541e-05,3.147820825688541e-05,3.147820825688541e-05,3.147820825688541e-05,3.147820825688541e-05,3.147820825688541e-05,3.147820825688541e-05,3.147820825688541e-05,3.147820825688541e-05,9606.ENSP00000301587,0
9606.ENSP00000265070,0.0001130181699409,0.0002262263660668,0.0002262263660668,0.0002262263660668,0.0002262263660668,0.0002262263660668,0.0002262263660668,0.0002262263660668,0.0002262263660668,0.0002262263660668,9606.ENSP00000301587,0
9606.ENSP00000285083,1.8534166883910075e-05,3.7040321331005543e-05,3.7040321331005543e-05,3.7040321331005543e-05,3.7040321331005543e-05,3.7040321331005543e-05,3.7040321331005543e-05,3.7040321331005543e-05,3.7040321331005543e-05,3.7040321331005543e-05,9606.ENSP00000301587,0
9606.ENSP00000312770,3.420367420403636e-06,6.8464066771412035e-06,6.8464066771412035e-06,6.8464066771412035e-06,6.8464066771412035e-06,6.8464066771412035e-06,6.8464066771412035e-06,6.8464066771412035e-06,6.8464066771412035e-06,6.8464066771412035e-06,9606.ENSP00000301587,0
9606.ENSP00000361993,3.7806621548952535e-05,7.551135786343366e-05,7.551135786343366e-05,7.551135786343366e-05,7.551135786343366e-05,7.551135786343366e-05,7.551135786343366e-05,7.551135786343366e-05,7.551135786343366e-05,7.551135786343366e-05,9606.ENSP00000301587,0
9606.ENSP00000446252,0.0001626935409149,0.0003247942804591,0.0003247942804591,0.0003247942804591,0.0003247942804591,0.0003247942804591,0.0003247942804591,0.0003247942804591,0.0003247942804591,0.0003247942804591,9606.ENSP00000301587,0
9606.ENSP00000417190,2.0573932488332503e-05,4.1117948057944886e-05,4.1117948057944886e-05,4.1117948057944886e-05,4.1117948057944886e-05,4.1117948057944886e-05,4.1117948057944886e-05,4.1117948057944886e-05,4.1117948057944886e-05,4.1117948057944886e-05,9606.ENSP00000301587,1
9606.ENSP00000072869,1.4423808352148626e-05,2.8813464268750977e-05,2.8813464268750977e-05,2.8813464268750977e-05,2.8813464268750977e-05,2.8813464268750977e-05,2.8813464268750977e-05,2.8813464268750977e-05,2.8813464268750977e-05,2.8813464268750977e-05,9606.ENSP00000301587,0
9606.ENSP00000342254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9606.ENSP00000301587,0
9606.ENSP00000306887,1.3062167454336304e-05,2.6079170311277267e-05,2.6079170311277267e-05,2.6079170311277267e-05,2.6079170311277267e-05,2.6079170311277267e-05,2.6079170311277267e-05,2.6079170311277267e-05,2.6079170311277267e-05,2.6079170311277267e-05,9606.ENSP00000301587,0
9606.ENSP00000402661,2.1343648768379353e-05,4.2554391256999224e-05,4.2554391256999224e-05,4.2554391256999224e-05,4.2554391256999224e-05,4.2554391256999224e-05,4.2554391256999224e-05,4.2554391256999224e-05,4.2554391256999224e-05,4.2554391256999224e-05,9606.ENSP00000301587,0
9606.ENSP00000478212,7.256982644321397e-05,0.000145211306517,0.000145211306517,0.000145211306517,0.000145211306517,0.000145211306517,0.000145211306517,0.000145211306517,0.000145211306517,0.000145211306517,9606.ENSP00000301587,0
9606.ENSP00000261434,1.3738369489146862e-05,2.744038192759035e-05,2.744038192759035e-05,2.744038192759035e-05,2.744038192759035e-05,2.744038192759035e-05,2.744038192759035e-05,2.744038192759035e-05,2.744038192759035e-05,2.744038192759035e-05,9606.ENSP00000301587,0
9606.ENSP00000006658,3.642556839622557e-05,7.274519157363102e-05,7.274519157363102e-05,7.274519157363102e-05,7.274519157363102e-05,7.274519157363102e-05,7.274519157363102e-05,7.274519157363102e-05,7.274519157363102e-05,7.274519157363102e-05,9606.ENSP00000301587,0
9606.ENSP00000369383,2.5538076442899182e-05,5.090625745651778e-05,5.090625745651778e-05,5.090625745651778e-05,5.090625745651778e-05,5.090625745651778e-05,5.090625745651778e-05,5.090625745651778e-05,5.090625745651778e-05,5.090625745651778e-05,9606.ENSP00000301587,0
9606.ENSP00000269980,5.291117122396827e-05,0.0001056686778611,0.0001056686778611,0.0001056686778611,0.0001056686778611,0.0001056686778611,0.0001056686778611,0.0001056686778611,0.0001056686778611,0.0001056686778611,9606.ENSP00000301587,0
9606.ENSP00000313877,3.6385561543283984e-05,7.26929574739188e-05,7.26929574739188e-05,7.26929574739188e-05,7.26929574739188e-05,7.26929574739188e-05,7.26929574739188e-05,7.26929574739188e-05,7.26929574739188e-05,7.26929574739188e-05,9606.ENSP00000301587,0
9606.ENSP00000338034,1.6541403965675272e-05,3.299350282759406e-05,3.299350282759406e-05,3.299350282759406e-05,3.299350282759406e-05,3.299350282759406e-05,3.299350282759406e-05,3.299350282759406e-05,3.299350282759406e-05,3.299350282759406e-05,9606.ENSP00000301587,0
9606.ENSP00000402038,1.98771376744844e-05,3.973593811679166e-05,3.973593811679166e-05,3.973593811679166e-05,3.973593811679166e-05,3.973593811679166e-05,3.973593811679166e-05,3.973593811679166e-05,3.973593811679166e-05,3.973593811679166e-05,9606.ENSP00000301587,0
9606.ENSP00000263035,3.1684612622484565e-05,6.321216642390937e-05,6.321216642390937e-05,6.321216642390937e-05,6.321216642390937e-05,6.321216642390937e-05,6.321216642390937e-05,6.321216642390937e-05,6.321216642390937e-05,6.321216642390937e-05,9606.ENSP00000301587,0
9606.ENSP00000363899,6.174829650262836e-06,1.2339472505118463e-05,1.2339472505118463e-05,1.2339472505118463e-05,1.2339472505118463e-05,1.2339472505118463e-05,1.2339472505118463e-05,1.2339472505118463e-05,1.2339472505118463e-05,1.2339472505118463e-05,9606.ENSP00000301587,0
9606.ENSP00000371362,1.3730488717556e-05,2.7430432055552956e-05,2.7430432055552956e-05,2.7430432055552956e-05,2.7430432055552956e-05,2.7430432055552956e-05,2.7430432055552956e-05,2.7430432055552956e-05,2.7430432055552956e-05,2.7430432055552956e-05,9606.ENSP00000301587,0
9606.ENSP00000323678,1.8545673810876903e-05,3.7043333577457815e-05,3.7043333577457815e-05,3.7043333577457815e-05,3.7043333577457815e-05,3.7043333577457815e-05,3.7043333577457815e-05,3.7043333577457815e-05,3.7043333577457815e-05,3.7043333577457815e-05,9606.ENSP00000301587,0
9606.ENSP00000445446,1.3731030321650906e-06,2.7429690589997335e-06,2.7429690589997335e-06,2.7429690589997335e-06,2.7429690589997335e-06,2.7429690589997335e-06,2.7429690589997335e-06,2.7429690589997335e-06,2.7429690589997335e-06,2.7429690589997335e-06,9606.ENSP00000301587,0
9606.ENSP00000215882,4.669870395446196e-05,9.328450323664585e-05,9.328450323664585e-05,9.328450323664585e-05,9.328450323664585e-05,9.328450323664585e-05,9.328450323664585e-05,9.328450323664585e-05,9.328450323664585e-05,9.328450323664585e-05,9606.ENSP00000301587,0
9606.ENSP00000363873,2.5452894988120537e-05,5.0808665037038736e-05,5.0808665037038736e-05,5.0808665037038736e-05,5.0808665037038736e-05,5.0808665037038736e-05,5.0808665037038736e-05,5.0808665037038736e-05,5.0808665037038736e-05,5.0808665037038736e-05,9606.ENSP00000301587,0
9606.ENSP00000224807,4.6689066948601976e-05,9.326866347691976e-05,9.326866347691976e-05,9.326866347691976e-05,9.326866347691976e-05,9.326866347691976e-05,9.326866347691976e-05,9.326866347691976e-05,9.326866347691976e-05,9.326866347691976e-05,9606.ENSP00000301587,0
9606.ENSP00000346954,1.0288252269674558e-05,2.0560220946208577e-05,2.0560220946208577e-05,2.0560220946208577e-05,2.0560220946208577e-05,2.0560220946208577e-05,2.0560220946208577e-05,2.0560220946208577e-05,2.0560220946208577e-05,2.0560220946208577e-05,9606.ENSP00000301587,1
