protein,RWR_target_0.2,RWR_target_0.4,RWR_target_0.6,Target,label
9606.ENSP00000358510,3.878263664415885e-05,3.332156499208259e-05,1.881609970144747e-05,9606.ENSP00000330737,1
9606.ENSP00000430025,8.993885374742354e-06,5.883952876129949e-06,2.6694976874111708e-06,9606.ENSP00000330737,0
9606.ENSP00000229379,0.0018015187756176,0.0021450170568217,0.0018164272381311,9606.ENSP00000330737,0
9606.ENSP00000377617,1.7184348213645957e-05,1.128715138799754e-05,5.585085272401265e-06,9606.ENSP00000330737,0
9606.ENSP00000267436,1.5812733590286635e-05,1.2475228550473074e-05,6.7605640160235035e-06,9606.ENSP00000330737,0
9606.ENSP00000372191,7.294568816451862e-05,4.6449450446246616e-05,2.1928879568931592e-05,9606.ENSP00000335203,0
9606.ENSP00000325562,3.0912969790047514e-05,1.6628908188736523e-05,6.538585832155705e-06,9606.ENSP00000335203,0
9606.ENSP00000363419,1.4763514353319504e-06,4.693397173428882e-07,9.383257213212473e-08,9606.ENSP00000335203,0
9606.ENSP00000310547,2.015530070009753e-05,1.2658673473667706e-05,5.66702378969184e-06,9606.ENSP00000335203,0
9606.ENSP00000292147,3.122853995077639e-05,2.1147950871233727e-05,1.009862859090572e-05,9606.ENSP00000335203,0
9606.ENSP00000379563,7.077965351048177e-05,5.789547054291018e-05,3.229624780428045e-05,9606.ENSP00000335203,0
9606.ENSP00000407560,1.3024826531945477e-06,5.211645460100248e-07,1.4863124412684786e-07,9606.ENSP00000335203,0
9606.ENSP00000360541,7.799743148071603e-05,5.8533556680787584e-05,3.066962200696879e-05,9606.ENSP00000335203,0
9606.ENSP00000263774,0.0004614585587957,0.000348596703209,0.0001774190547054,9606.ENSP00000335203,0
9606.ENSP00000357535,0.0001440709354597,7.634835542810784e-05,2.9998303300867785e-05,9606.ENSP00000335203,0
9606.ENSP00000346173,9.874312522956137e-05,5.1386251503340234e-05,1.837460920692984e-05,9606.ENSP00000335203,0
9606.ENSP00000346255,6.643782158684705e-05,2.449739268430096e-05,6.361184254595007e-06,9606.ENSP00000335203,0
9606.ENSP00000371586,1.2538076304707052e-05,6.253806843912963e-06,2.102433520948635e-06,9606.ENSP00000335203,0
9606.ENSP00000322316,6.37067206918448e-05,5.162384677824232e-05,2.813379202513202e-05,9606.ENSP00000335203,0
9606.ENSP00000258080,4.5951582401245057e-05,1.943745013659129e-05,5.664926433456957e-06,9606.ENSP00000335203,0
9606.ENSP00000320043,1.943706595615571e-05,1.1696565503308571e-05,5.325714540909065e-06,9606.ENSP00000335203,0
9606.ENSP00000384867,3.6702235584236115e-05,2.982640828328036e-05,1.6404769148777164e-05,9606.ENSP00000335203,0
9606.ENSP00000366939,1.1955329349232296e-05,8.549853759805151e-06,4.48685545162454e-06,9606.ENSP00000335203,0
9606.ENSP00000355467,1.3781872491404209e-05,5.764604666250809e-06,1.6496215649789964e-06,9606.ENSP00000335203,0
9606.ENSP00000341213,1.2005267507626293e-05,7.001309214493067e-06,2.4978168683092808e-06,9606.ENSP00000335203,0
9606.ENSP00000308515,1.1733021857318989e-05,4.840001177334924e-06,1.342510124396383e-06,9606.ENSP00000335203,0
9606.ENSP00000264451,8.512494057860088e-06,4.0987442752963896e-06,1.3188689512928291e-06,9606.ENSP00000335203,0
9606.ENSP00000260953,3.617519351873589e-06,1.5238830376340257e-06,4.4693572058194466e-07,9606.ENSP00000335203,0
9606.ENSP00000418008,6.260525094194551e-05,3.1043817231229155e-05,1.2335685901873518e-05,9606.ENSP00000335203,0
9606.ENSP00000371607,1.555008802886501e-05,7.619548434154314e-06,2.5072347903684484e-06,9606.ENSP00000335203,0
9606.ENSP00000401980,6.276400584781603e-05,2.803873091663416e-05,9.94287435006545e-06,9606.ENSP00000335203,1
9606.ENSP00000328570,4.9297735817161697e-05,2.531833984971901e-05,9.562322635783484e-06,9606.ENSP00000335203,0
9606.ENSP00000359675,3.161271284097015e-05,1.3457170301958975e-05,4.045304437287258e-06,9606.ENSP00000335203,0
9606.ENSP00000308610,5.11454439347887e-05,2.656507246545165e-05,8.718107008817736e-06,9606.ENSP00000335203,0
9606.ENSP00000085068,4.8593781142096855e-05,2.6771036603861735e-05,1.1096022718848125e-05,9606.ENSP00000335203,0
9606.ENSP00000389903,6.27850440882545e-06,2.735430034703262e-06,8.171900176069626e-07,9606.ENSP00000335203,0
9606.ENSP00000245816,2.1741268407956177e-05,1.0878310554213362e-05,3.5145323138430055e-06,9606.ENSP00000335203,0
9606.ENSP00000238379,3.123917769465258e-05,1.769647032702752e-05,7.165338305533828e-06,9606.ENSP00000335203,0
9606.ENSP00000310873,7.034953000232672e-05,5.5986165813636634e-05,2.977309013684842e-05,9606.ENSP00000335203,0
9606.ENSP00000428263,3.2987761554988373e-06,1.6960117650037455e-06,5.68369603143665e-07,9606.ENSP00000335203,0
9606.ENSP00000288111,3.79840606807203e-05,2.184209257401473e-05,9.525618159973578e-06,9606.ENSP00000335203,0
9606.ENSP00000216254,0.000341113096156,0.0002476901879362,0.0001259534984766,9606.ENSP00000335203,0
9606.ENSP00000387262,0.0001532257488506,8.767864828952894e-05,3.678304431967038e-05,9606.ENSP00000335203,0
9606.ENSP00000368318,2.7417681507249995e-05,1.7861702267245665e-05,8.789740189080022e-06,9606.ENSP00000335203,0
9606.ENSP00000273986,0.0001348048699146,0.0001053580572418,5.450690705047136e-05,9606.ENSP00000335203,0
9606.ENSP00000264093,0.0003160186012681,0.0002471653536388,0.0001287765145818,9606.ENSP00000335203,0
9606.ENSP00000315118,0.0001045689266391,9.01313976776977e-05,5.114472804460967e-05,9606.ENSP00000335203,0
9606.ENSP00000264193,2.7612150417089828e-05,1.1682082261695366e-05,3.4075641499468423e-06,9606.ENSP00000335203,0
9606.ENSP00000302037,1.2694784615202712e-05,5.29507219748493e-06,1.4988411272437508e-06,9606.ENSP00000335203,0
9606.ENSP00000301329,2.7331145577823464e-05,1.126225965231993e-05,3.215375427733684e-06,9606.ENSP00000335203,0
9606.ENSP00000481127,1.3449609561452326e-06,4.273791060622768e-07,9.168747824393616e-08,9606.ENSP00000335203,0
9606.ENSP00000273968,2.4222783389819577e-06,7.392511994353842e-07,1.4957506592132537e-07,9606.ENSP00000335203,0
9606.ENSP00000267103,4.798423366204863e-05,3.830825531674355e-05,2.1408741879888535e-05,9606.ENSP00000335203,0
9606.ENSP00000351214,3.613279830619e-05,2.3159473365029333e-05,1.0818674580494614e-05,9606.ENSP00000335203,0
9606.ENSP00000263702,2.6428843157925476e-05,1.3708338403697112e-05,4.6092031314328934e-06,9606.ENSP00000335203,0
9606.ENSP00000403987,6.405890113890214e-07,1.673320186236131e-07,2.8576068559272425e-08,9606.ENSP00000335203,0
9606.ENSP00000406933,1.1310717574567486e-05,5.48479213952364e-06,1.7622076819018847e-06,9606.ENSP00000335203,0
9606.ENSP00000317177,7.240813890868557e-06,2.662686032218075e-06,6.922312784130416e-07,9606.ENSP00000335203,0
9606.ENSP00000441065,3.680640564214414e-05,2.4246146692800876e-05,1.1515471609171075e-05,9606.ENSP00000335203,0
9606.ENSP00000360268,4.955523547162482e-05,1.9405189719740817e-05,5.360380741552276e-06,9606.ENSP00000335203,0
9606.ENSP00000288532,3.475040547751939e-05,1.8282271947122365e-05,6.0795487885002555e-06,9606.ENSP00000335203,0
9606.ENSP00000429168,1.913493138446077e-05,1.538855444051076e-05,8.408800752786866e-06,9606.ENSP00000335203,0
9606.ENSP00000238561,2.374152916765799e-05,1.6879311733969048e-05,8.492748435460657e-06,9606.ENSP00000335203,0
9606.ENSP00000386543,7.996778318231568e-06,3.4447523711293103e-06,9.912773201631695e-07,9606.ENSP00000335203,0
9606.ENSP00000317379,4.079591273820699e-05,2.3627488911123303e-05,9.390449531475884e-06,9606.ENSP00000335203,0
9606.ENSP00000355741,5.094443276500384e-05,3.135969544883421e-05,1.3760339355523256e-05,9606.ENSP00000335203,0
9606.ENSP00000327070,0.0003320038327495,0.000265976912403,0.0001450677820069,9606.ENSP00000335203,0
9606.ENSP00000469981,3.0264362886129996e-05,1.249059472014464e-05,3.511496762721583e-06,9606.ENSP00000335203,0
9606.ENSP00000337358,9.0938105534242e-06,3.979958115554235e-06,1.161504639345347e-06,9606.ENSP00000335203,0
9606.ENSP00000370882,0.0002330317689087,0.0002026569661229,0.0001148767418009,9606.ENSP00000335203,0
9606.ENSP00000354415,1.6422577455670567e-05,6.9997775013502175e-06,1.9899821818801617e-06,9606.ENSP00000335203,0
9606.ENSP00000037869,4.9841954239144935e-05,4.00698999511184e-05,2.1791516111863508e-05,9606.ENSP00000335203,0
9606.ENSP00000317159,0.0004315623464555,0.0003303858982432,0.0001688430770112,9606.ENSP00000335203,0
9606.ENSP00000326219,9.547215909105402e-05,6.283649471500366e-05,2.970691229713609e-05,9606.ENSP00000335203,0
9606.ENSP00000364204,5.7866857811756474e-05,2.578633950916888e-05,8.641633784999779e-06,9606.ENSP00000335203,0
9606.ENSP00000235329,5.2593941657695886e-05,2.387302281905725e-05,8.850048322064608e-06,9606.ENSP00000335203,0
9606.ENSP00000236980,1.0517001944669606e-05,4.242278352789335e-06,1.186575544749271e-06,9606.ENSP00000335203,0
9606.ENSP00000379047,7.266112689329227e-06,3.10477673949875e-06,8.992533537846182e-07,9606.ENSP00000335203,0
9606.ENSP00000354223,8.844515219428097e-05,6.757027634639713e-05,3.394547034512112e-05,9606.ENSP00000335203,0
9606.ENSP00000396954,8.696989752552692e-06,3.1002183575259227e-06,7.55554841359009e-07,9606.ENSP00000335203,0
9606.ENSP00000258955,1.0415247388756142e-06,3.314785557041362e-07,7.404622536156215e-08,9606.ENSP00000335203,0
9606.ENSP00000262507,0.0002783191193137,0.0002024024043208,0.0001008589721374,9606.ENSP00000335203,0
9606.ENSP00000436773,4.56392814277559e-06,1.5323434761649862e-06,3.6505825070556856e-07,9606.ENSP00000335203,0
9606.ENSP00000305138,6.0009159298569e-06,1.9847350442307003e-06,4.721647522918003e-07,9606.ENSP00000335203,0
9606.ENSP00000265070,5.4375008864817795e-05,2.094453572265819e-05,5.634113659493475e-06,9606.ENSP00000335203,0
9606.ENSP00000285083,1.646244678871727e-05,8.49802093204595e-06,2.788584725809063e-06,9606.ENSP00000335203,0
9606.ENSP00000312770,1.4286438139902431e-06,4.934533978316804e-07,1.1893839339823321e-07,9606.ENSP00000335203,0
9606.ENSP00000361993,2.713641690171721e-05,1.261004400091446e-05,3.862590541461097e-06,9606.ENSP00000335203,0
9606.ENSP00000446252,0.0001050334140941,5.251833147981045e-05,1.9151297461692028e-05,9606.ENSP00000335203,0
9606.ENSP00000417190,2.8459084730059577e-05,2.116447035645477e-05,1.0697496447771233e-05,9606.ENSP00000335203,0
9606.ENSP00000072869,9.721563377525043e-06,4.447814947147166e-06,1.3491744741320108e-06,9606.ENSP00000335203,0
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000335203,0
9606.ENSP00000306887,1.0828399785270171e-05,5.5017095221328976e-06,1.8149962920961955e-06,9606.ENSP00000335203,0
9606.ENSP00000402661,1.4761666497003715e-05,6.669411185020288e-06,1.978281779602346e-06,9606.ENSP00000335203,0
9606.ENSP00000478212,5.2597226492793126e-05,3.363682444758291e-05,1.7019545819693636e-05,9606.ENSP00000335203,0
9606.ENSP00000261434,8.164960636376688e-06,3.4382925652730027e-06,9.71567282280198e-07,9606.ENSP00000335203,0
9606.ENSP00000006658,4.990447686567653e-05,3.761855428431949e-05,2.010697070778988e-05,9606.ENSP00000335203,0
9606.ENSP00000369383,2.52635293082544e-05,1.2846599364590332e-05,4.123524579081689e-06,9606.ENSP00000335203,0
9606.ENSP00000269980,4.691816338120615e-05,2.61621359345655e-05,1.0206634510190554e-05,9606.ENSP00000335203,0
9606.ENSP00000313877,4.229568959276225e-05,3.249082864605231e-05,1.7983804934009167e-05,9606.ENSP00000335203,0
9606.ENSP00000338034,8.612732796040273e-05,8.213024668757898e-05,4.946230076348546e-05,9606.ENSP00000335203,0
9606.ENSP00000402038,3.131667168929491e-05,2.754948875861754e-05,1.661067513802613e-05,9606.ENSP00000335203,0
9606.ENSP00000263035,3.244535098779406e-05,1.8760409962307178e-05,7.55721008618389e-06,9606.ENSP00000335203,0
9606.ENSP00000363899,6.842335732916693e-06,3.936615969712872e-06,1.4030124203781914e-06,9606.ENSP00000335203,0
9606.ENSP00000371362,7.743788696137764e-06,3.1403003948917925e-06,8.558319457385543e-07,9606.ENSP00000335203,0
9606.ENSP00000323678,1.8518541806300445e-05,1.3010645600920604e-05,6.846515731400995e-06,9606.ENSP00000335203,0
9606.ENSP00000445446,7.196289101501369e-07,2.733573477952681e-07,7.025638559117764e-08,9606.ENSP00000335203,0
9606.ENSP00000215882,3.931563382951105e-05,2.264364296685148e-05,9.415078940153409e-06,9606.ENSP00000335203,0
9606.ENSP00000363873,1.9822222544794876e-05,9.65488910983417e-06,3.0785971651105876e-06,9606.ENSP00000335203,0
9606.ENSP00000224807,3.927446241953602e-05,2.3104256570243693e-05,1.0084417523088218e-05,9606.ENSP00000335203,0
9606.ENSP00000346954,7.467062532855177e-06,3.614903082700393e-06,1.150187050211575e-06,9606.ENSP00000335203,0
9606.ENSP00000379999,9.481714643780932e-05,7.41519806784179e-05,3.960378989340946e-05,9606.ENSP00000335203,0
9606.ENSP00000274813,2.5248030092057535e-05,1.1158730637542186e-05,3.364880817296411e-06,9606.ENSP00000335203,0
9606.ENSP00000358840,0.0036015370321661,0.0049512132360883,0.0046368420280217,9606.ENSP00000335203,0
9606.ENSP00000273158,2.137308136749741e-06,9.394404674423224e-07,2.8072919561391666e-07,9606.ENSP00000335203,0
9606.ENSP00000358510,8.726629202868758e-06,4.130581235080511e-06,1.2436320287944449e-06,9606.ENSP00000335203,0
9606.ENSP00000430025,5.372574058597746e-06,2.823105468298269e-06,9.523615918820235e-07,9606.ENSP00000335203,0
9606.ENSP00000229379,0.0002315467684488,0.0001692160023768,8.204288884499627e-05,9606.ENSP00000335203,0
9606.ENSP00000377617,8.994004217581351e-06,3.4297323447192936e-06,9.179757833178664e-07,9606.ENSP00000335203,0
9606.ENSP00000267436,5.032573711221544e-06,2.1102355921087904e-06,5.8430492488254e-07,9606.ENSP00000335203,0
9606.ENSP00000372191,0.0001287352586521,9.51073429140743e-05,4.8443498965287826e-05,9606.ENSP00000276689,1
9606.ENSP00000325562,9.2262624514952e-05,6.810636273204736e-05,3.376430890740225e-05,9606.ENSP00000276689,0
9606.ENSP00000363419,2.4232865388104664e-06,1.0984182546613285e-06,3.261163561020449e-07,9606.ENSP00000276689,1
9606.ENSP00000310547,3.2878064991912465e-05,2.1458028295717925e-05,9.449471493606636e-06,9606.ENSP00000276689,1
9606.ENSP00000292147,3.225444676581459e-05,2.012238726265789e-05,8.838775966518802e-06,9606.ENSP00000276689,0
9606.ENSP00000379563,6.548433829087449e-05,4.6465747004392225e-05,2.2768880836510372e-05,9606.ENSP00000276689,0
9606.ENSP00000407560,1.0782341406845334e-06,3.584898463944989e-07,8.382653989612685e-08,9606.ENSP00000276689,0
9606.ENSP00000360541,0.0001331160793511,0.0001039672341467,5.470651440607673e-05,9606.ENSP00000276689,0
9606.ENSP00000263774,0.0025062144418803,0.0027711669404684,0.0021918853810207,9606.ENSP00000276689,0
9606.ENSP00000357535,0.0001804775422255,0.0001074153248203,4.818420946389748e-05,9606.ENSP00000276689,0
9606.ENSP00000346173,0.0001940904910186,0.0001423032189221,7.381945847757582e-05,9606.ENSP00000276689,1
9606.ENSP00000346255,8.297607048152093e-05,4.232001838339928e-05,1.760376817414466e-05,9606.ENSP00000276689,0
9606.ENSP00000371586,1.2210108696627986e-05,6.410192477079274e-06,2.6119749420176624e-06,9606.ENSP00000276689,0
9606.ENSP00000322316,6.632565171817873e-05,4.480906525064198e-05,2.014734780958883e-05,9606.ENSP00000276689,0
9606.ENSP00000258080,9.1236531056384e-05,5.985033855801179e-05,2.808727733059588e-05,9606.ENSP00000276689,0
9606.ENSP00000320043,1.5474582685954247e-05,7.433022761575652e-06,2.75383083849025e-06,9606.ENSP00000276689,0
9606.ENSP00000384867,4.359403700126123e-05,3.1315021545674927e-05,1.50412468105507e-05,9606.ENSP00000276689,0
9606.ENSP00000366939,2.079097323683984e-05,1.566023060334515e-05,8.05070927788465e-06,9606.ENSP00000276689,0
9606.ENSP00000355467,2.5155330832146863e-05,1.569622106913498e-05,7.128791893115418e-06,9606.ENSP00000276689,0
9606.ENSP00000341213,2.8850435892098583e-05,2.1856276592651427e-05,1.091950949998252e-05,9606.ENSP00000276689,0
9606.ENSP00000308515,1.6068169490045208e-05,8.287494294286925e-06,3.1387462504653065e-06,9606.ENSP00000276689,1
9606.ENSP00000264451,1.6550070807286933e-05,1.1108558315408712e-05,5.198435590727978e-06,9606.ENSP00000276689,1
9606.ENSP00000260953,3.222787548435169e-06,1.226909074898492e-06,3.3237603834839057e-07,9606.ENSP00000276689,0
9606.ENSP00000418008,7.246439311849569e-05,3.628646470574696e-05,1.3885883937230085e-05,9606.ENSP00000276689,1
9606.ENSP00000371607,1.477990263782364e-05,7.249358911243168e-06,2.6979082332188536e-06,9606.ENSP00000276689,0
9606.ENSP00000401980,0.0001111854199863,7.169094627628312e-05,3.416046023423179e-05,9606.ENSP00000276689,0
9606.ENSP00000328570,7.491915590249007e-05,4.43704902780118e-05,1.838361828001837e-05,9606.ENSP00000276689,0
9606.ENSP00000359675,2.6828152698576444e-05,1.0231881204112523e-05,2.838138319047503e-06,9606.ENSP00000276689,0
9606.ENSP00000308610,0.0001870374657477,0.0001485703173639,7.711962031412818e-05,9606.ENSP00000276689,0
9606.ENSP00000085068,5.010870744520494e-05,2.708706072563464e-05,1.1267279765079591e-05,9606.ENSP00000276689,0
9606.ENSP00000389903,6.567375261756117e-06,2.8359699215265382e-06,8.310987409473182e-07,9606.ENSP00000276689,0
9606.ENSP00000245816,7.401340043139079e-05,5.8763353930386185e-05,3.084786664151083e-05,9606.ENSP00000276689,0
9606.ENSP00000238379,2.049664578428156e-05,8.183503686637498e-06,2.247693502782817e-06,9606.ENSP00000276689,1
9606.ENSP00000310873,0.0001030987227971,7.759115182039662e-05,3.8581396988795145e-05,9606.ENSP00000276689,1
9606.ENSP00000428263,4.3225070946288155e-06,2.2382285159037526e-06,7.266468611449464e-07,9606.ENSP00000276689,0
9606.ENSP00000288111,4.048425374933359e-05,2.110700088050937e-05,8.053765063914226e-06,9606.ENSP00000276689,0
9606.ENSP00000216254,0.0015345949218851,0.0018946225388728,0.0017024448878164,9606.ENSP00000276689,0
9606.ENSP00000387262,0.0003676003353128,0.000267944791127,0.000132000121464,9606.ENSP00000276689,0
9606.ENSP00000368318,2.4119308767261597e-05,1.2386166714119368e-05,4.624467440798411e-06,9606.ENSP00000276689,0
9606.ENSP00000273986,0.0003017705678257,0.0002420892437005,0.0001249082893535,9606.ENSP00000276689,0
9606.ENSP00000264093,0.002173631812798,0.002515364508331,0.0020629026120944,9606.ENSP00000276689,1
9606.ENSP00000315118,0.0001021207509824,7.354882400296847e-05,3.5224115081695685e-05,9606.ENSP00000276689,0
9606.ENSP00000264193,3.5872794961236736e-05,1.860001195785268e-05,7.0901616937264605e-06,9606.ENSP00000276689,0
9606.ENSP00000302037,2.512893786212971e-05,1.553641299887407e-05,6.856207348390727e-06,9606.ENSP00000276689,0
9606.ENSP00000301329,2.820127789222149e-05,1.142429822625814e-05,3.183882066684583e-06,9606.ENSP00000276689,1
9606.ENSP00000481127,1.5904431077640113e-06,6.456408506417039e-07,1.884151504051004e-07,9606.ENSP00000276689,0
9606.ENSP00000273968,3.010509067358581e-06,1.1477437137883235e-06,3.113741111685773e-07,9606.ENSP00000276689,0
9606.ENSP00000267103,2.2851848150246004e-05,1.011187630436645e-05,3.0136414330700764e-06,9606.ENSP00000276689,0
9606.ENSP00000351214,8.008204474266642e-05,5.493577659788917e-05,2.478890673746811e-05,9606.ENSP00000276689,1
9606.ENSP00000263702,2.2193363218054824e-05,1.0028721256880577e-05,3.0225917119654606e-06,9606.ENSP00000276689,0
9606.ENSP00000403987,6.473119809900451e-07,1.879642114164275e-07,4.00180946478836e-08,9606.ENSP00000276689,0
9606.ENSP00000406933,6.742642787725563e-05,6.586559016944422e-05,4.0970303289846426e-05,9606.ENSP00000276689,0
9606.ENSP00000317177,1.4486068346086945e-05,9.56758473752334e-06,4.821481585879078e-06,9606.ENSP00000276689,0
9606.ENSP00000441065,5.143192374077712e-05,3.349330902382321e-05,1.4981233717679065e-05,9606.ENSP00000276689,0
9606.ENSP00000360268,0.0001465394068565,0.0001244109379061,7.337881552286845e-05,9606.ENSP00000276689,1
9606.ENSP00000288532,7.160627498656521e-05,4.773678049199732e-05,2.149482712725382e-05,9606.ENSP00000276689,0
9606.ENSP00000429168,3.569366712599185e-05,2.7936405904353845e-05,1.4284931093143786e-05,9606.ENSP00000276689,0
9606.ENSP00000238561,2.463875512853752e-05,1.296441537465637e-05,4.155195120218326e-06,9606.ENSP00000276689,0
9606.ENSP00000386543,1.6354868164995564e-05,1.0149437272432671e-05,4.342761024412844e-06,9606.ENSP00000276689,0
9606.ENSP00000317379,7.705900170217038e-05,5.330731790434455e-05,2.5016903967469932e-05,9606.ENSP00000276689,1
9606.ENSP00000355741,0.0001101246530002,8.093032567691247e-05,4.0136090475152886e-05,9606.ENSP00000276689,0
9606.ENSP00000327070,0.0004681882647021,0.0003613694005056,0.0001864395295794,9606.ENSP00000276689,0
9606.ENSP00000469981,2.927306045888048e-05,1.1770396268067772e-05,3.268132156726821e-06,9606.ENSP00000276689,0
9606.ENSP00000337358,3.9050374272250305e-05,3.2813135742487054e-05,1.8274078505610092e-05,9606.ENSP00000276689,0
9606.ENSP00000370882,0.0003023426434427,0.0002366530237609,0.0001208295344856,9606.ENSP00000276689,0
9606.ENSP00000354415,2.0526040292108655e-05,9.768710892917768e-06,3.078649577041175e-06,9606.ENSP00000276689,0
9606.ENSP00000037869,6.610606418736561e-05,4.874428985620553e-05,2.395058994748063e-05,9606.ENSP00000276689,0
9606.ENSP00000317159,0.0024708912494275,0.0027489599808576,0.0021816023934615,9606.ENSP00000276689,0
9606.ENSP00000326219,0.0001577292662371,0.0001116626926445,5.42070618286928e-05,9606.ENSP00000276689,0
9606.ENSP00000364204,6.867993898428839e-05,3.5426173577020645e-05,1.418851173299964e-05,9606.ENSP00000276689,0
9606.ENSP00000235329,7.139963726287894e-05,3.855956143287465e-05,1.5743032816819464e-05,9606.ENSP00000276689,0
9606.ENSP00000236980,1.658346882180833e-05,8.85363015883143e-06,3.3481817288008313e-06,9606.ENSP00000276689,0
9606.ENSP00000379047,9.757499503401367e-06,4.680806394868129e-06,1.4593117243056316e-06,9606.ENSP00000276689,0
9606.ENSP00000354223,0.0003472699258754,0.0003047807425977,0.0001693288375254,9606.ENSP00000276689,0
9606.ENSP00000396954,2.741038413077032e-05,2.05989993966119e-05,1.0677219361028897e-05,9606.ENSP00000276689,0
9606.ENSP00000258955,1.2403158841980524e-06,4.881263801277981e-07,1.379729465422647e-07,9606.ENSP00000276689,0
9606.ENSP00000262507,0.0005900472149397,0.0004519937835179,0.0002267298309589,9606.ENSP00000276689,0
9606.ENSP00000436773,4.032841057255224e-06,1.2588885436097322e-06,2.858111946355817e-07,9606.ENSP00000276689,1
9606.ENSP00000305138,6.046809990967263e-06,2.0406168631292097e-06,5.003388672824363e-07,9606.ENSP00000276689,0
9606.ENSP00000265070,7.270407360805205e-05,3.8303265228714184e-05,1.583516102857305e-05,9606.ENSP00000276689,0
9606.ENSP00000285083,2.236133566276844e-05,1.3752585355170078e-05,5.823951869364329e-06,9606.ENSP00000276689,0
9606.ENSP00000312770,1.4037396266650106e-06,5.36093803069251e-07,1.536059166282049e-07,9606.ENSP00000276689,0
9606.ENSP00000361993,7.62705003293252e-05,5.555519698838607e-05,2.7639391155411664e-05,9606.ENSP00000276689,0
9606.ENSP00000446252,0.0001530217641094,9.571501955060926e-05,4.445776180615208e-05,9606.ENSP00000276689,1
9606.ENSP00000417190,2.0936035492792696e-05,1.273023541891874e-05,5.509454071790133e-06,9606.ENSP00000276689,0
9606.ENSP00000072869,1.3305859205871556e-05,6.406760412615875e-06,1.9588314615342947e-06,9606.ENSP00000276689,0
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000276689,0
9606.ENSP00000306887,2.066169120039832e-05,1.3097413521828135e-05,5.552557375047679e-06,9606.ENSP00000276689,1
9606.ENSP00000402661,3.6798610375140787e-05,2.4527005797633828e-05,1.1088319216941467e-05,9606.ENSP00000276689,0
9606.ENSP00000478212,3.740428395027407e-05,1.6993683091675036e-05,6.048830291248875e-06,9606.ENSP00000276689,0
9606.ENSP00000261434,2.1021335159984907e-05,1.4367104609455148e-05,6.774831461562179e-06,9606.ENSP00000276689,0
9606.ENSP00000006658,0.000123494408136,0.00011034309803,6.456557550906094e-05,9606.ENSP00000276689,1
9606.ENSP00000369383,0.0001092371754466,8.721582623005594e-05,4.503924292068821e-05,9606.ENSP00000276689,1
9606.ENSP00000269980,0.0001017175044617,7.326775152580865e-05,3.571208222099132e-05,9606.ENSP00000276689,0
9606.ENSP00000313877,4.02544132679025e-05,2.6263494964839188e-05,1.2393729920884927e-05,9606.ENSP00000276689,0
9606.ENSP00000338034,4.652220293042371e-05,3.448096384830988e-05,1.6957416096079444e-05,9606.ENSP00000276689,0
9606.ENSP00000402038,1.0704266622941003e-05,4.382776354950239e-06,1.245024902242777e-06,9606.ENSP00000276689,0
9606.ENSP00000263035,0.0001024544338662,8.182101008344682e-05,4.3187410872804955e-05,9606.ENSP00000276689,0
9606.ENSP00000363899,4.2842805798775056e-06,1.885879324531228e-06,5.475424955484328e-07,9606.ENSP00000276689,0
9606.ENSP00000371362,6.425694412620418e-05,6.388504071321931e-05,4.021513785936905e-05,9606.ENSP00000276689,0
9606.ENSP00000323678,1.5171515097573416e-05,7.137497224638836e-06,2.1835051636897653e-06,9606.ENSP00000276689,0
9606.ENSP00000445446,1.5144897824066216e-06,7.973810342892683e-07,2.626806888723665e-07,9606.ENSP00000276689,0
9606.ENSP00000215882,5.8054124010266333e-05,3.566726573067216e-05,1.516231906990874e-05,9606.ENSP00000276689,0
9606.ENSP00000363873,6.20711121925636e-05,4.816195357569266e-05,2.5179137019047195e-05,9606.ENSP00000276689,1
9606.ENSP00000224807,7.637456144746858e-05,5.529867651007581e-05,2.7788845323940843e-05,9606.ENSP00000276689,0
9606.ENSP00000346954,1.2579645424545551e-05,8.254545393633505e-06,3.854617298170782e-06,9606.ENSP00000276689,1
9606.ENSP00000379999,0.0001407074448559,0.0001050311652736,5.2561684765518127e-05,9606.ENSP00000276689,0
9606.ENSP00000274813,3.6517825076464435e-05,2.0682152032156283e-05,8.523248796846995e-06,9606.ENSP00000276689,0
9606.ENSP00000358840,0.0003584315185568,0.0002836333286684,0.0001463024165558,9606.ENSP00000276689,0
9606.ENSP00000273158,3.883584747303363e-06,2.038876148860195e-06,6.655672229741106e-07,9606.ENSP00000276689,0
9606.ENSP00000358510,1.657200729978896e-05,8.953774975061445e-06,2.9204169451798352e-06,9606.ENSP00000276689,0
9606.ENSP00000430025,9.41953501121958e-06,6.267362595506421e-06,2.868736557908755e-06,9606.ENSP00000276689,1
9606.ENSP00000229379,0.0018757728444752,0.0022423358228394,0.0019067031428733,9606.ENSP00000276689,0
9606.ENSP00000377617,1.1467424317885663e-05,5.0236332422677155e-06,1.49691163166004e-06,9606.ENSP00000276689,0
9606.ENSP00000267436,8.101404459048829e-06,4.031123246147794e-06,1.2641865765936014e-06,9606.ENSP00000276689,0
9606.ENSP00000372191,0.0004128890143792,0.0005529726318284,0.0005246841677277,9606.ENSP00000381736,0
9606.ENSP00000325562,4.1339553584911e-05,2.7008238157047617e-05,1.2531326926389747e-05,9606.ENSP00000381736,0
