protein,heat_positive_0.1_0.1,heat_positive_0.1_0.2,heat_positive_0.1_0.3,heat_positive_0.1_0.4,heat_positive_0.1_0.5,heat_positive_0.1_0.6,heat_positive_0.1_0.7,heat_positive_0.1_0.8,heat_positive_0.1_0.9,heat_positive_0.1_1.0,Target,label
9606.ENSP00000288111,0.0001849605396273,0.0003359797483426,0.0004120053417864,0.0004120053417864,0.0004806730285054,0.0005847212742082,0.0006522800977109,0.0006522800977109,0.0007120638765627,0.0009998389141401,9606.ENSP00000264932,0
9606.ENSP00000216254,0.0001911532235681,0.0003102278205915,0.0003981169720645,0.0003981169720645,0.000490699763759,0.0005879526725038,0.0006636376128881,0.0006636376128881,0.0007359732189797,0.0008343658410012,9606.ENSP00000264932,0
9606.ENSP00000387262,0.000190366343304,0.0002709637774387,0.0003549708999344,0.0003549708999344,0.0004627889720723,0.0005542883955058,0.000630407987046,0.000630407987046,0.0007061671494739,0.000766959205066,9606.ENSP00000264932,0
9606.ENSP00000368318,0.0001929282734636,0.0002688106178538,0.0003361100243637,0.0003361100243637,0.0004050200659548,0.0005242705083219,0.0005953849540674,0.0005953849540674,0.0006544999960169,0.0007483613189833,9606.ENSP00000264932,0
9606.ENSP00000273986,0.0002123193553416,0.0003134805665467,0.0004018220570287,0.0004018220570287,0.0005413330727606,0.000662996644678,0.000740515810321,0.000740515810321,0.0009708401776151,0.001055333923432,9606.ENSP00000264932,0
9606.ENSP00000264093,0.000234674407693,0.0003326897422084,0.0004201475021545,0.0004201475021545,0.0005397007844294,0.0006355344376061,0.0007349004081333,0.0007349004081333,0.0008257173903984,0.0009104768905672,9606.ENSP00000264932,1
9606.ENSP00000315118,0.0002176479756599,0.0003539690660545,0.0004360078382887,0.0004360078382887,0.0006177786781336,0.0007168199372244,0.0007849685134715,0.0007849685134715,0.0008912436969694,0.0009644466044846,9606.ENSP00000264932,0
9606.ENSP00000264193,0.0001748642607708,0.0002459345269016,0.0003295381538919,0.0003295381538919,0.0004240532653057,0.0005205458655836,0.0005935426961514,0.0005935426961514,0.0008562561342841,0.0009052353198057,9606.ENSP00000264932,0
9606.ENSP00000302037,0.0001622086638235,0.0002176493435399,0.0002678879573068,0.0002678879573068,0.000338686939358,0.0004226160272082,0.0004783292024512,0.0004783292024512,0.0005856173374922,0.000621443035925,9606.ENSP00000264932,0
9606.ENSP00000301329,0.0001901076684589,0.0002766238321783,0.0003477376740192,0.0003477376740192,0.0004150315144215,0.0008830133083392,0.0009513720651739,0.0009513720651739,0.0010127677087439,0.0010669645562302,9606.ENSP00000264932,0
9606.ENSP00000481127,6.082964682718739e-05,7.79540332587203e-05,9.502780267212074e-05,9.502780267212074e-05,0.0001141786851803,0.0001432064455002,0.0001677343843766,0.0001677343843766,0.0001887969010567,0.0001995941120185,9606.ENSP00000264932,0
9606.ENSP00000273968,3.1217248761095107e-05,3.1217248761095107e-05,3.1217248761095107e-05,7.679375812585931e-05,9.173184389510423e-05,9.173184389510423e-05,0.0001332351575911,0.0001332351575911,0.0001447606528017,0.0001906649858938,9606.ENSP00000264932,0
9606.ENSP00000267103,9.023005986819044e-05,9.023005986819044e-05,9.023005986819044e-05,0.0002358319579798,0.0002985902428918,0.0002985902428918,0.0004489702077989,0.0004489702077989,0.0005292238602123,0.0006689841357001,9606.ENSP00000264932,0
9606.ENSP00000351214,0.000114878937893,0.000114878937893,0.000114878937893,0.000335660392011,0.0005508965623448,0.0005508965623448,0.0007302984886337,0.0007302984886337,0.0008066327645792,0.0009440441972401,9606.ENSP00000264932,0
9606.ENSP00000263702,9.610827692085876e-05,9.610827692085876e-05,9.610827692085876e-05,0.0002527181059122,0.0003226388726034,0.0003226388726034,0.0004986048297723,0.0004986048297723,0.0005654297783621,0.0007059090530674,9606.ENSP00000264932,1
9606.ENSP00000403987,2.1259011191432364e-05,2.1259011191432364e-05,2.1259011191432364e-05,4.596316057359218e-05,5.8463272125663934e-05,5.8463272125663934e-05,8.993308210847317e-05,8.993308210847317e-05,9.914808151734178e-05,0.000126516990349,9606.ENSP00000264932,0
9606.ENSP00000406933,9.537168079987168e-05,9.537168079987168e-05,9.537168079987168e-05,0.0003173025179421,0.0004092574818059,0.0004092574818059,0.0005738673098676,0.0005738673098676,0.001431076630979,0.0016289420345856,9606.ENSP00000264932,0
9606.ENSP00000317177,7.381477917078882e-05,7.381477917078882e-05,7.381477917078882e-05,0.0001918026064231,0.0002612040589156,0.0002612040589156,0.0003772190138988,0.0003772190138988,0.0004164446181675,0.0005158858657523,9606.ENSP00000264932,0
9606.ENSP00000441065,9.526538633508608e-05,9.526538633508608e-05,9.526538633508608e-05,0.0003251879752497,0.0004307926792534,0.0004307926792534,0.0006083981279516,0.0006083981279516,0.0006735589922755,0.0008239163471444,9606.ENSP00000264932,0
9606.ENSP00000360268,8.767610415816307e-05,8.767610415816307e-05,8.767610415816307e-05,0.0002475115252309,0.0003212331430404,0.0003212331430404,0.0004895724996458,0.0004895724996458,0.0005713686696253,0.0007127367825887,9606.ENSP00000264932,0
9606.ENSP00000288532,0.000132087196107,0.000132087196107,0.000132087196107,0.0003717856889124,0.0004766826095874,0.0004766826095874,0.0007048289371596,0.0007048289371596,0.0007778923645673,0.0011229825795453,9606.ENSP00000264932,0
9606.ENSP00000429168,0.0001195549994008,0.0001195549994008,0.0001195549994008,0.0003460672705841,0.0004050719762744,0.0004050719762744,0.0005244720778136,0.0005244720778136,0.0006656159930571,0.0007612245790369,9606.ENSP00000264932,0
9606.ENSP00000238561,0.0001124863774748,0.0001124863774748,0.0001124863774748,0.000306219124468,0.0004836419975617,0.0004836419975617,0.0007622580960742,0.0007622580960742,0.0008320039487443,0.0010425204745843,9606.ENSP00000264932,0
9606.ENSP00000386543,0.0001033723674481,0.0001033723674481,0.0001033723674481,0.0002411753048363,0.0003014903522853,0.0003014903522853,0.0004465080055524,0.0004465080055524,0.0004993352413293,0.0010778674259199,9606.ENSP00000264932,1
9606.ENSP00000317379,0.0001056136243278,0.0001056136243278,0.0001056136243278,0.0003345166842336,0.0004409498578752,0.0004409498578752,0.0006706536660203,0.0006706536660203,0.000749438877392,0.0009253755342797,9606.ENSP00000264932,0
9606.ENSP00000355741,0.0001034329034155,0.0001034329034155,0.0001034329034155,0.0003195464087184,0.0004543898248812,0.0004543898248812,0.0006912165626999,0.0006912165626999,0.0007758658903185,0.0009445838149986,9606.ENSP00000264932,0
9606.ENSP00000327070,9.616283932700752e-05,9.616283932700752e-05,9.616283932700752e-05,0.0002751258143689,0.0003608766783145,0.0003608766783145,0.0005418253058451,0.0005418253058451,0.0006271138481679,0.0007960342918522,9606.ENSP00000264932,0
9606.ENSP00000469981,7.8560748079326e-05,7.8560748079326e-05,7.8560748079326e-05,0.0002044345164904,0.0002690149121917,0.0002690149121917,0.0003950053505832,0.0003950053505832,0.0005330298881744,0.0006305083006736,9606.ENSP00000264932,0
9606.ENSP00000337358,0.0001004613222903,0.0001004613222903,0.0001004613222903,0.0002663912237039,0.0003460197913227,0.0003460197913227,0.0005031189139117,0.0005031189139117,0.0006595607774215,0.0007956544723128,9606.ENSP00000264932,0
9606.ENSP00000370882,0.0001099483997677,0.0001099483997677,0.0001099483997677,0.0003610617786762,0.0005225957211223,0.0005225957211223,0.0007219106846605,0.0007219106846605,0.0008071615520748,0.0010037117099273,9606.ENSP00000264932,0
9606.ENSP00000354415,8.502013224642724e-05,8.502013224642724e-05,8.502013224642724e-05,0.0002711620400077,0.0003383220100658,0.0003383220100658,0.0004775048109877,0.0004775048109877,0.0005372748673835,0.0006588698015548,9606.ENSP00000264932,0
9606.ENSP00000037869,0.000118755022413,0.000118755022413,0.000118755022413,0.0003379740664968,0.0005491860647452,0.0005491860647452,0.0007539407888543,0.0007539407888543,0.0008256060318672,0.0009999137182603,9606.ENSP00000264932,0
9606.ENSP00000317159,0.0001218636680277,0.0001218636680277,0.0001218636680277,0.0003913273176294,0.0005316666574799,0.0005316666574799,0.0007541363374912,0.0007541363374912,0.0008496641312376,0.0010311814767192,9606.ENSP00000264932,0
9606.ENSP00000326219,9.748778393259272e-05,9.748778393259272e-05,9.748778393259272e-05,0.0002679330791579,0.0003577300085453,0.0003577300085453,0.0005433415208244,0.0005433415208244,0.0006261558810365,0.0009702081224531,9606.ENSP00000264932,0
9606.ENSP00000364204,0.0002592052114778,0.000307956488541,0.0003398631015443,0.0003398631015443,0.0004125547056901,0.0005008312291465,0.0005896518414374,0.0006569762699655,0.0006569762699655,0.0007057275470288,9606.ENSP00000264932,0
9606.ENSP00000235329,0.0002569112111814,0.0003033290740859,0.0003253317336202,0.0003253317336202,0.0003940868409699,0.0004816327636945,0.0005666656943503,0.0006336471415124,0.0006336471415124,0.0006800650044169,9606.ENSP00000264932,0
