protein,heat_target_0.1,heat_target_0.2,heat_target_0.3,Target,label
9606.ENSP00000267103,9.021268488140775e-05,8.157432603184134e-05,7.888433174230158e-05,9606.ENSP00000266544,0
9606.ENSP00000351214,0.0001431942364433,8.652295946376398e-05,7.964535325299948e-05,9606.ENSP00000266544,0
9606.ENSP00000263702,9.475897968513892e-05,8.26374816824682e-05,7.911660941317677e-05,9606.ENSP00000266544,0
9606.ENSP00000403987,1.9230745238019153e-05,3.5746750654652715e-05,4.7042045480338857e-05,9606.ENSP00000266544,1
9606.ENSP00000406933,0.0001039238486555,8.649640221847221e-05,8.024764974834397e-05,9606.ENSP00000266544,0
9606.ENSP00000317177,7.749671931378543e-05,7.986127457115799e-05,7.797787839081138e-05,9606.ENSP00000266544,0
9606.ENSP00000441065,0.0001042759104166,8.278323366539553e-05,7.898049807408825e-05,9606.ENSP00000266544,0
9606.ENSP00000360268,8.833415631670505e-05,8.107137546176091e-05,7.857391028665006e-05,9606.ENSP00000266544,0
9606.ENSP00000288532,0.0001352416584268,8.67165726958774e-05,7.965362601680681e-05,9606.ENSP00000266544,0
9606.ENSP00000429168,0.0001574625057401,0.0001073772436939,8.760690980125219e-05,9606.ENSP00000266544,0
9606.ENSP00000238561,0.000163313205121,9.495172707829624e-05,8.139340206980705e-05,9606.ENSP00000266544,0
9606.ENSP00000386543,0.0001000761549221,8.554081432521343e-05,7.991333404788747e-05,9606.ENSP00000266544,1
9606.ENSP00000317379,0.0001085244366549,8.300096669699997e-05,7.906098471721634e-05,9606.ENSP00000266544,0
9606.ENSP00000355741,0.00011880670354,8.296408486785367e-05,7.829175592632964e-05,9606.ENSP00000266544,1
9606.ENSP00000327070,0.0001004684527288,8.202331810025498e-05,7.879178156144917e-05,9606.ENSP00000266544,0
9606.ENSP00000469981,7.767177885398269e-05,7.771152741042897e-05,7.71782360970974e-05,9606.ENSP00000266544,0
9606.ENSP00000337358,0.0001238889963133,8.932482887757942e-05,8.05652016424574e-05,9606.ENSP00000266544,1
9606.ENSP00000370882,0.0001301246666116,8.481725672027096e-05,7.940913928905502e-05,9606.ENSP00000266544,0
9606.ENSP00000354415,0.0001030184503179,8.384518150705844e-05,7.930881838547066e-05,9606.ENSP00000266544,0
9606.ENSP00000037869,0.000135321781272,8.767344115767628e-05,8.008885197341442e-05,9606.ENSP00000266544,0
9606.ENSP00000317159,0.0001456460449844,8.533141226507723e-05,7.938548515085131e-05,9606.ENSP00000266544,0
9606.ENSP00000326219,0.0001011507920338,8.244403579737991e-05,7.895007729530334e-05,9606.ENSP00000266544,0
9606.ENSP00000364204,8.807459380477667e-05,8.074042852967978e-05,7.837492739781737e-05,9606.ENSP00000266544,0
9606.ENSP00000235329,8.822010568110272e-05,8.102609717752784e-05,7.8588753240183e-05,9606.ENSP00000266544,0
9606.ENSP00000236980,9.717666398501024e-05,8.23245572973974e-05,7.851041300455108e-05,9606.ENSP00000266544,0
9606.ENSP00000379047,7.654279033886269e-05,7.989851292222738e-05,7.88911638665013e-05,9606.ENSP00000266544,0
9606.ENSP00000354223,0.0002506203600205,9.20389502425678e-05,8.025750867091119e-05,9606.ENSP00000266544,0
9606.ENSP00000396954,9.1569461801555e-05,8.068325405474752e-05,7.813921547494829e-05,9606.ENSP00000266544,0
9606.ENSP00000258955,2.4503411623300053e-05,4.049618655699305e-05,5.150669312570244e-05,9606.ENSP00000266544,0
9606.ENSP00000262507,0.0001199103935505,8.45928443595767e-05,7.9409233876504e-05,9606.ENSP00000266544,0
9606.ENSP00000436773,6.781357660656795e-05,7.921386713860556e-05,7.900473428890109e-05,9606.ENSP00000266544,0
9606.ENSP00000305138,7.948755228426307e-05,8.161153527908027e-05,7.917860057204962e-05,9606.ENSP00000266544,0
9606.ENSP00000265070,8.468124724458903e-05,7.979153451742604e-05,7.802628533681855e-05,9606.ENSP00000266544,0
9606.ENSP00000285083,0.0001029982595355,8.511046326020733e-05,7.983806426636875e-05,9606.ENSP00000266544,0
9606.ENSP00000312770,3.0133536711218767e-05,5.0306276534684e-05,6.150816625449806e-05,9606.ENSP00000266544,0
9606.ENSP00000361993,0.0001163571796496,8.404797699768096e-05,7.932394510135055e-05,9606.ENSP00000266544,0
9606.ENSP00000446252,9.235840116161852e-05,8.160788274835795e-05,7.874166476540267e-05,9606.ENSP00000266544,0
9606.ENSP00000417190,9.658200724516064e-05,8.330341370310634e-05,7.924970122985542e-05,9606.ENSP00000266544,0
9606.ENSP00000072869,0.0001500692014815,9.469466021982952e-05,8.164165046764538e-05,9606.ENSP00000266544,0
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000266544,0
9606.ENSP00000306887,0.0001174192439066,8.900669490685686e-05,8.085825538728386e-05,9606.ENSP00000266544,0
9606.ENSP00000402661,0.0001309868093812,8.852889004629105e-05,8.032948971958831e-05,9606.ENSP00000266544,1
9606.ENSP00000478212,8.485655416734517e-05,8.041636465350166e-05,7.839630416128784e-05,9606.ENSP00000266544,0
9606.ENSP00000261434,0.0001000456759356,8.687711670063436e-05,8.065193833317608e-05,9606.ENSP00000266544,0
9606.ENSP00000006658,0.0001101528832805,8.364144014194608e-05,7.919724157545716e-05,9606.ENSP00000266544,0
9606.ENSP00000369383,0.0001559397351229,8.743191574467346e-05,7.973230094648898e-05,9606.ENSP00000266544,0
9606.ENSP00000269980,0.0001073899766197,8.306703239213675e-05,7.909705163910985e-05,9606.ENSP00000266544,0
9606.ENSP00000313877,9.634065645514056e-05,8.222122414736077e-05,7.900594937382266e-05,9606.ENSP00000266544,0
9606.ENSP00000338034,0.0001481559011153,9.159388719126582e-05,8.064143912633881e-05,9606.ENSP00000266544,0
9606.ENSP00000402038,8.459334640065208e-05,8.208549115806818e-05,7.923694647615775e-05,9606.ENSP00000266544,0
9606.ENSP00000263035,0.0001245414023287,8.342682849615812e-05,7.863392966100946e-05,9606.ENSP00000266544,0
9606.ENSP00000363899,6.606972601730376e-05,7.66576049500145e-05,7.831868424545974e-05,9606.ENSP00000266544,0
9606.ENSP00000371362,8.735222945688292e-05,8.413826435571536e-05,7.975829066708684e-05,9606.ENSP00000266544,0
9606.ENSP00000323678,9.540720202494413e-05,8.424573024967685e-05,7.955170440254733e-05,9606.ENSP00000266544,0
9606.ENSP00000445446,1.9895387595170178e-05,3.115721119684167e-05,3.9646281948080286e-05,9606.ENSP00000266544,0
9606.ENSP00000215882,0.0001020136405713,8.248809172073379e-05,7.893407746450976e-05,9606.ENSP00000266544,0
9606.ENSP00000363873,0.0001265186729142,8.413093019044027e-05,7.77106179157272e-05,9606.ENSP00000266544,0
9606.ENSP00000224807,9.96443850453943e-05,8.166201587300748e-05,7.849639951018617e-05,9606.ENSP00000266544,0
9606.ENSP00000346954,9.201023931382224e-05,8.632157550891861e-05,8.11834106571041e-05,9606.ENSP00000266544,1
9606.ENSP00000379999,0.0001259449927601,8.440348756266758e-05,7.923768134787679e-05,9606.ENSP00000266544,0
9606.ENSP00000274813,9.246355330105872e-05,8.103746949927881e-05,7.822040788596496e-05,9606.ENSP00000266544,0
9606.ENSP00000358840,0.0001325601042481,8.408250869251788e-05,7.895941962487996e-05,9606.ENSP00000266544,1
9606.ENSP00000273158,6.835450767539442e-05,7.476457540178671e-05,7.661637209821492e-05,9606.ENSP00000266544,0
9606.ENSP00000358510,0.0001210582558996,9.432135266251862e-05,8.247782534454018e-05,9606.ENSP00000266544,0
9606.ENSP00000430025,7.962709059938788e-05,8.347979746758938e-05,8.141357830027118e-05,9606.ENSP00000266544,0
9606.ENSP00000229379,0.0001705718314042,8.737636380828917e-05,7.968174759298563e-05,9606.ENSP00000266544,0
9606.ENSP00000377617,0.0001004543591989,8.356128091691062e-05,7.93788130977191e-05,9606.ENSP00000266544,0
9606.ENSP00000267436,8.370007708435878e-05,8.358098421012983e-05,8.052592602325603e-05,9606.ENSP00000266544,0
9606.ENSP00000372191,0.0001047738769557,8.241675095632672e-05,7.899687625467777e-05,9606.ENSP00000276062,0
9606.ENSP00000325562,0.0001596056390553,8.903956040740013e-05,8.017771324375644e-05,9606.ENSP00000276062,0
9606.ENSP00000363419,4.404654828249477e-05,6.032999590388499e-05,6.805359589634463e-05,9606.ENSP00000276062,0
9606.ENSP00000310547,0.0001479769853176,9.313780901720747e-05,8.106550376396626e-05,9606.ENSP00000276062,0
9606.ENSP00000292147,0.0001118120926548,8.47531046019867e-05,7.958974310895428e-05,9606.ENSP00000276062,0
9606.ENSP00000379563,0.0001204838772537,8.320539927808568e-05,7.8989403846208e-05,9606.ENSP00000276062,0
9606.ENSP00000407560,2.284371657879092e-05,4.217531022732146e-05,5.43271962669678e-05,9606.ENSP00000276062,0
9606.ENSP00000360541,0.0001349273225059,8.554886153433472e-05,7.96384847490117e-05,9606.ENSP00000276062,0
9606.ENSP00000263774,0.0001921226503327,8.792082371655852e-05,7.991751772351563e-05,9606.ENSP00000276062,0
9606.ENSP00000357535,9.513604163657874e-05,8.203621109714732e-05,7.887245010351762e-05,9606.ENSP00000276062,0
9606.ENSP00000346173,0.0001052242369041,8.342310320585966e-05,7.92303544585593e-05,9606.ENSP00000276062,0
9606.ENSP00000346255,8.610326767666265e-05,8.115110540529713e-05,7.868367538321763e-05,9606.ENSP00000276062,0
9606.ENSP00000371586,7.147774158511311e-05,7.997475768206641e-05,7.88349425420165e-05,9606.ENSP00000276062,0
9606.ENSP00000322316,0.0001629946928005,9.005226456793025e-05,8.036156941670924e-05,9606.ENSP00000276062,0
9606.ENSP00000258080,9.726832649903372e-05,8.082361455308273e-05,7.794718112563714e-05,9606.ENSP00000276062,0
9606.ENSP00000320043,7.763979374431074e-05,8.072648051893339e-05,7.89699552115053e-05,9606.ENSP00000276062,0
9606.ENSP00000384867,0.0001724696048768,9.436527761863545e-05,8.116442040773109e-05,9606.ENSP00000276062,0
9606.ENSP00000366939,0.0001293422246817,9.393843356519938e-05,8.262797928182408e-05,9606.ENSP00000276062,0
9606.ENSP00000355467,9.838322148425505e-05,8.208091458072886e-05,7.862009078962728e-05,9606.ENSP00000276062,0
9606.ENSP00000341213,0.0002010127500398,0.0001216193049913,9.138299355981871e-05,9606.ENSP00000276062,0
9606.ENSP00000308515,9.858006524154916e-05,8.334130689036101e-05,7.923289376776665e-05,9606.ENSP00000276062,0
9606.ENSP00000264451,0.0001155736317741,9.062897152034566e-05,8.15100793261081e-05,9606.ENSP00000276062,0
9606.ENSP00000260953,4.884621739620343e-05,6.978974852245301e-05,7.57726957090199e-05,9606.ENSP00000276062,0
9606.ENSP00000418008,9.515380224911496e-05,8.23185546323657e-05,7.898537296568975e-05,9606.ENSP00000276062,0
9606.ENSP00000371607,7.417559390887618e-05,7.730627112323418e-05,7.779223960824311e-05,9606.ENSP00000276062,0
9606.ENSP00000401980,9.444622992305084e-05,8.198821160476655e-05,7.886963430792093e-05,9606.ENSP00000276062,0
9606.ENSP00000328570,0.0001033770458889,8.303056529257447e-05,7.913116132840514e-05,9606.ENSP00000276062,0
9606.ENSP00000359675,8.568517660023645e-05,8.26785690151155e-05,7.94144143583253e-05,9606.ENSP00000276062,0
9606.ENSP00000308610,0.0001568067236803,8.560749120078981e-05,7.960131188156083e-05,9606.ENSP00000276062,0
9606.ENSP00000085068,9.429766942048444e-05,8.228672959376127e-05,7.904471567599103e-05,9606.ENSP00000276062,0
9606.ENSP00000389903,6.530786777148023e-05,7.634149369550869e-05,7.686785102123395e-05,9606.ENSP00000276062,0
9606.ENSP00000245816,0.0001729131181491,8.847666322253644e-05,7.984456897247583e-05,9606.ENSP00000276062,0
9606.ENSP00000238379,9.223662345902994e-05,8.280598558485508e-05,7.915727474028245e-05,9606.ENSP00000276062,0
9606.ENSP00000310873,0.0001985187409445,9.25085914786905e-05,8.057188097154722e-05,9606.ENSP00000276062,0
9606.ENSP00000428263,5.884787242393941e-05,7.35770954634063e-05,7.67269084462896e-05,9606.ENSP00000276062,0
9606.ENSP00000288111,0.0001038592381519,8.373865421162918e-05,7.935310713946819e-05,9606.ENSP00000276062,0
9606.ENSP00000216254,0.0001155625432147,8.365529356524348e-05,7.920397183625028e-05,9606.ENSP00000276062,0
9606.ENSP00000387262,0.0001149148592958,8.335331949638203e-05,7.897014438640326e-05,9606.ENSP00000276062,0
9606.ENSP00000368318,9.746205614646895e-05,8.333900041179731e-05,7.933342567412183e-05,9606.ENSP00000276062,0
9606.ENSP00000273986,0.0002050451585091,8.850309677654877e-05,7.998679939191788e-05,9606.ENSP00000276062,0
9606.ENSP00000264093,0.0002479355607647,9.154426516033708e-05,8.078984683379531e-05,9606.ENSP00000276062,0
9606.ENSP00000315118,0.0001655574014876,8.817429625196382e-05,7.986187847563997e-05,9606.ENSP00000276062,0
9606.ENSP00000264193,9.606379899196328e-05,8.261368202511221e-05,7.907519466243684e-05,9606.ENSP00000276062,0
9606.ENSP00000302037,0.0001014734734781,8.434255141764879e-05,7.916400500107557e-05,9606.ENSP00000276062,0
9606.ENSP00000301329,9.13094263523817e-05,8.24483358883299e-05,7.917503535281867e-05,9606.ENSP00000276062,0
9606.ENSP00000481127,2.7971222152700648e-05,4.953981260769069e-05,6.127085362095386e-05,9606.ENSP00000276062,0
9606.ENSP00000273968,2.9044935217825696e-05,4.7787347284611315e-05,5.885235077585094e-05,9606.ENSP00000276062,0
9606.ENSP00000267103,9.254677570424974e-05,8.223767508752644e-05,7.913039007689804e-05,9606.ENSP00000276062,0
9606.ENSP00000351214,0.0001725788606563,9.037584823090584e-05,8.036773215280846e-05,9606.ENSP00000276062,0
9606.ENSP00000263702,9.80622717179358e-05,8.360986976185814e-05,7.940175419207662e-05,9606.ENSP00000276062,0
9606.ENSP00000403987,1.5194672414509114e-05,3.266289422754198e-05,4.47862439614255e-05,9606.ENSP00000276062,0
9606.ENSP00000406933,0.00010953223682,8.932303899200633e-05,8.103134314296767e-05,9606.ENSP00000276062,0
9606.ENSP00000317177,7.657881360501051e-05,8.144973253365606e-05,7.892138819443062e-05,9606.ENSP00000276062,0
9606.ENSP00000441065,0.000200053982553,0.0001108970827772,8.794339373707771e-05,9606.ENSP00000276062,0
9606.ENSP00000360268,8.953824726631865e-05,8.14644736237824e-05,7.873462163843215e-05,9606.ENSP00000276062,0
9606.ENSP00000288532,0.0001515118347015,8.995005919132382e-05,8.036912186071277e-05,9606.ENSP00000276062,0
9606.ENSP00000429168,0.0002397263451712,0.0001355212443741,9.621460776543243e-05,9606.ENSP00000276062,0
9606.ENSP00000238561,0.0001463624794268,9.680866787675768e-05,8.233574772020802e-05,9606.ENSP00000276062,0
9606.ENSP00000386543,0.0001073283783625,8.819941285764799e-05,8.063155837589875e-05,9606.ENSP00000276062,0
9606.ENSP00000317379,0.0001311980158789,8.511749183526263e-05,7.949084101710469e-05,9606.ENSP00000276062,0
9606.ENSP00000355741,0.0001386552903568,8.53944948175922e-05,7.87800527177751e-05,9606.ENSP00000276062,0
9606.ENSP00000327070,0.0001169254537671,8.333173173014075e-05,7.91014390415512e-05,9606.ENSP00000276062,0
9606.ENSP00000469981,7.807456131558865e-05,7.764162728562951e-05,7.718382403254509e-05,9606.ENSP00000276062,0
9606.ENSP00000337358,0.0001620081893634,9.658297494752333e-05,8.183307363651693e-05,9606.ENSP00000276062,0
9606.ENSP00000370882,0.0001737306447466,8.776566392043605e-05,7.994014595169574e-05,9606.ENSP00000276062,0
9606.ENSP00000354415,8.998271368909627e-05,8.309366967296228e-05,7.924556848593056e-05,9606.ENSP00000276062,0
9606.ENSP00000037869,0.0001766401837812,9.248428250430152e-05,8.083284774329513e-05,9606.ENSP00000276062,0
9606.ENSP00000317159,0.0002211231476394,9.02093088370748e-05,8.025793067645282e-05,9606.ENSP00000276062,0
9606.ENSP00000326219,0.0001179860628326,8.395751501666382e-05,7.929743151180446e-05,9606.ENSP00000276062,0
9606.ENSP00000364204,8.940814586821944e-05,8.111602801363915e-05,7.852585258660838e-05,9606.ENSP00000276062,0
9606.ENSP00000235329,8.978557889349759e-05,8.144127059495077e-05,7.87417302490212e-05,9606.ENSP00000276062,0
9606.ENSP00000236980,9.392006904818118e-05,8.281302871182561e-05,7.867875683587044e-05,9606.ENSP00000276062,0
9606.ENSP00000379047,8.168580825440586e-05,8.232069376390427e-05,7.955680484883487e-05,9606.ENSP00000276062,0
9606.ENSP00000354223,0.0004391660622786,0.0001038481350406,8.159659773809835e-05,9606.ENSP00000276062,0
9606.ENSP00000396954,0.0001146622525993,8.296180021716282e-05,7.845841901144013e-05,9606.ENSP00000276062,0
9606.ENSP00000258955,2.0199102436890826e-05,3.7139227060833946e-05,4.900473868474364e-05,9606.ENSP00000276062,0
9606.ENSP00000262507,0.0001561201206641,8.820524089969695e-05,8.021527901291847e-05,9606.ENSP00000276062,0
9606.ENSP00000436773,6.068354196031578e-05,7.784541958244517e-05,7.885338709456846e-05,9606.ENSP00000276062,0
9606.ENSP00000305138,7.148228178266436e-05,8.090885239653289e-05,7.922805525595322e-05,9606.ENSP00000276062,0
9606.ENSP00000265070,8.645070920465514e-05,8.060143591137603e-05,7.841082697268575e-05,9606.ENSP00000276062,0
9606.ENSP00000285083,0.0001115352788474,8.718586468603462e-05,8.031269680941477e-05,9606.ENSP00000276062,0
9606.ENSP00000312770,2.5972904040827416e-05,4.766044003190473e-05,5.993030936224386e-05,9606.ENSP00000276062,0
9606.ENSP00000361993,0.0001493533054599,8.670803072163835e-05,7.979955262271687e-05,9606.ENSP00000276062,0
9606.ENSP00000446252,9.624729864299296e-05,8.225507917813957e-05,7.894673035480082e-05,9606.ENSP00000276062,0
9606.ENSP00000417190,0.0001017733084154,8.484949648845941e-05,7.96052481746301e-05,9606.ENSP00000276062,0
9606.ENSP00000072869,0.0001047540645231,9.054024121724068e-05,8.151282236212865e-05,9606.ENSP00000276062,0
9606.ENSP00000342254,0.0,0.0,0.0,9606.ENSP00000276062,0
9606.ENSP00000306887,0.0001305329642491,9.369484905619174e-05,8.212034299504012e-05,9606.ENSP00000276062,0
9606.ENSP00000402661,0.0001431504497304,9.260577644454317e-05,8.114763477351516e-05,9606.ENSP00000276062,0
9606.ENSP00000478212,8.441381942247972e-05,8.061673725023866e-05,7.851182454032823e-05,9606.ENSP00000276062,0
9606.ENSP00000261434,0.0001194980941363,9.15936179808341e-05,8.172453090082854e-05,9606.ENSP00000276062,0
9606.ENSP00000006658,0.0001305065816268,8.567761688027531e-05,7.956309127621353e-05,9606.ENSP00000276062,0
9606.ENSP00000369383,0.0002518999681342,9.436211257707328e-05,8.06578464107588e-05,9606.ENSP00000276062,1
9606.ENSP00000269980,0.000124476981,8.504729339620098e-05,7.955289765959606e-05,9606.ENSP00000276062,0
9606.ENSP00000313877,0.0001029762715916,8.340631757164374e-05,7.930967694846913e-05,9606.ENSP00000276062,0
9606.ENSP00000338034,0.0001798999583115,9.804454020923004e-05,8.179341239156201e-05,9606.ENSP00000276062,0
9606.ENSP00000402038,8.182424062397331e-05,8.241862815339118e-05,7.943400123622268e-05,9606.ENSP00000276062,0
9606.ENSP00000263035,0.000157359347213,8.631254604551941e-05,7.913946319604293e-05,9606.ENSP00000276062,0
9606.ENSP00000363899,5.583388337981887e-05,7.323829049710184e-05,7.709478813922033e-05,9606.ENSP00000276062,0
9606.ENSP00000371362,9.38840748858638e-05,8.747198444325477e-05,8.071846968960017e-05,9606.ENSP00000276062,0
9606.ENSP00000323678,0.0001060142167261,8.667477231938392e-05,8.004885603440925e-05,9606.ENSP00000276062,1
9606.ENSP00000445446,2.295478589076083e-05,3.4169828722951934e-05,4.222637653583661e-05,9606.ENSP00000276062,0
9606.ENSP00000215882,0.0001134840931626,8.387037087231874e-05,7.926698890514672e-05,9606.ENSP00000276062,0
9606.ENSP00000363873,0.0001747404166962,8.960364357335493e-05,7.871945854276419e-05,9606.ENSP00000276062,0
9606.ENSP00000224807,0.0001122536486946,8.308904943987727e-05,7.886244566179812e-05,9606.ENSP00000276062,0
9606.ENSP00000346954,0.0001005205776891,8.82117819855921e-05,8.154049282893538e-05,9606.ENSP00000276062,0
9606.ENSP00000379999,0.0001633091742405,8.750715642236173e-05,7.977901987032965e-05,9606.ENSP00000276062,0
9606.ENSP00000274813,9.799706458579748e-05,8.171863009920344e-05,7.84597359597683e-05,9606.ENSP00000276062,0
9606.ENSP00000358840,0.000178478192538,8.755117596592754e-05,7.96430540503934e-05,9606.ENSP00000276062,0
9606.ENSP00000273158,5.287591920932755e-05,6.626598042203113e-05,7.159203960327432e-05,9606.ENSP00000276062,0
9606.ENSP00000358510,0.0001302335294894,0.0001008157487376,8.462366531603038e-05,9606.ENSP00000276062,0
9606.ENSP00000430025,9.504067566012964e-05,9.171830606646836e-05,8.511196210747585e-05,9606.ENSP00000276062,0
9606.ENSP00000229379,0.0002724555088207,9.441686415812e-05,8.08318072813563e-05,9606.ENSP00000276062,0
9606.ENSP00000377617,8.785664977040142e-05,8.337108738487586e-05,7.957097113830969e-05,9606.ENSP00000276062,0
9606.ENSP00000267436,9.019101707963272e-05,8.713985153008252e-05,8.189598884200677e-05,9606.ENSP00000276062,0
9606.ENSP00000372191,9.863727609626947e-05,8.199964941013604e-05,7.890175766078755e-05,9606.ENSP00000423673,0
9606.ENSP00000325562,0.0001468367263441,8.718710887478665e-05,7.981832459336147e-05,9606.ENSP00000423673,0
9606.ENSP00000363419,4.053715747431852e-05,5.767965194536373e-05,6.629485142184421e-05,9606.ENSP00000423673,0
9606.ENSP00000310547,0.0001404536888003,9.072782268049195e-05,8.06073221610859e-05,9606.ENSP00000423673,0
9606.ENSP00000292147,0.0001048174090101,8.397659257752821e-05,7.944404933368787e-05,9606.ENSP00000423673,0
9606.ENSP00000379563,0.0001061927468981,8.213867113227025e-05,7.868158718338236e-05,9606.ENSP00000423673,0
9606.ENSP00000407560,2.471025254635606e-05,4.352758696768433e-05,5.523557047126815e-05,9606.ENSP00000423673,0
9606.ENSP00000360541,0.000119793396152,8.392167364945635e-05,7.921345968497917e-05,9606.ENSP00000423673,0
9606.ENSP00000263774,0.0001539439545013,8.54671307024546e-05,7.943117816466838e-05,9606.ENSP00000423673,0
9606.ENSP00000357535,9.303330443799496e-05,8.174645336112007e-05,7.87933386163786e-05,9606.ENSP00000423673,0
9606.ENSP00000346173,0.0001001393029582,8.276763401227072e-05,7.90711201261729e-05,9606.ENSP00000423673,0
9606.ENSP00000346255,8.626509224995971e-05,8.104209700832143e-05,7.863056816859171e-05,9606.ENSP00000423673,0
9606.ENSP00000371586,7.146948337322101e-05,7.993490726221353e-05,7.873912545619532e-05,9606.ENSP00000423673,0
9606.ENSP00000322316,0.0001427186944056,8.763655932852998e-05,7.996807107701898e-05,9606.ENSP00000423673,0
9606.ENSP00000258080,9.545154171064496e-05,8.144234743667766e-05,7.856519368942827e-05,9606.ENSP00000423673,0
9606.ENSP00000320043,7.7118631452322e-05,8.032190817175433e-05,7.882661884650588e-05,9606.ENSP00000423673,0
9606.ENSP00000384867,0.0001471067516831,9.07615467440337e-05,8.062872075242922e-05,9606.ENSP00000423673,0
9606.ENSP00000366939,0.0001133603072958,9.013040835270658e-05,8.179731958080083e-05,9606.ENSP00000423673,0
9606.ENSP00000355467,9.327071893494576e-05,8.13462829682976e-05,7.843740604585037e-05,9606.ENSP00000423673,0
9606.ENSP00000341213,0.0001936708576977,0.0001173853670479,8.997390978038311e-05,9606.ENSP00000423673,0
9606.ENSP00000308515,8.429506851825863e-05,8.09470220701769e-05,7.851707050576806e-05,9606.ENSP00000423673,0
9606.ENSP00000264451,0.0001004367077257,8.692298433743417e-05,8.067806629696861e-05,9606.ENSP00000423673,1
9606.ENSP00000260953,5.2933464758098125e-05,7.13186600478366e-05,7.632953929714859e-05,9606.ENSP00000423673,0
9606.ENSP00000418008,9.394230437465012e-05,8.205678750528023e-05,7.890864799264818e-05,9606.ENSP00000423673,0
9606.ENSP00000371607,7.415911386488006e-05,7.739078864688054e-05,7.784178160363808e-05,9606.ENSP00000423673,0
9606.ENSP00000401980,9.204650996252894e-05,8.168657950591296e-05,7.878344331402332e-05,9606.ENSP00000423673,0
9606.ENSP00000328570,9.876782860374078e-05,8.245221397373825e-05,7.901205390226096e-05,9606.ENSP00000423673,0
9606.ENSP00000359675,8.112868817988783e-05,8.072006312431768e-05,7.87078170105815e-05,9606.ENSP00000423673,0
9606.ENSP00000308610,0.0001326650235569,8.40902648633346e-05,7.930085848784074e-05,9606.ENSP00000423673,0
9606.ENSP00000085068,9.290438174502924e-05,8.203223842428997e-05,7.897300383774564e-05,9606.ENSP00000423673,0
9606.ENSP00000389903,6.739790114806965e-05,7.658897811779752e-05,7.690492202527821e-05,9606.ENSP00000423673,1
9606.ENSP00000245816,0.0001440691412426,8.6318286776077e-05,7.956746412673965e-05,9606.ENSP00000423673,0
9606.ENSP00000238379,9.200469503412025e-05,8.245662320405245e-05,7.905704842414707e-05,9606.ENSP00000423673,0
9606.ENSP00000310873,0.0001722175802569,8.947863534558564e-05,8.012804755708203e-05,9606.ENSP00000423673,0
9606.ENSP00000428263,5.699599569197744e-05,7.143645780161023e-05,7.538975478382781e-05,9606.ENSP00000423673,0
9606.ENSP00000288111,9.943214536178856e-05,8.305939991259947e-05,7.920470670796931e-05,9606.ENSP00000423673,0
9606.ENSP00000216254,0.0001064692842192,8.284164505312219e-05,7.902425568317994e-05,9606.ENSP00000423673,0
9606.ENSP00000387262,0.0001067705306923,8.267634984804317e-05,7.886394450906664e-05,9606.ENSP00000423673,0
9606.ENSP00000368318,9.644016245147212e-05,8.309735130751505e-05,7.928125705802813e-05,9606.ENSP00000423673,0
9606.ENSP00000273986,0.0001645477459533,8.610397344455123e-05,7.957455090945587e-05,9606.ENSP00000423673,0
9606.ENSP00000264093,0.0001885717065306,8.789415005594492e-05,8.004869596334174e-05,9606.ENSP00000423673,0
9606.ENSP00000315118,0.0001433828001609,8.608069038018584e-05,7.95165979070589e-05,9606.ENSP00000423673,0
9606.ENSP00000264193,9.282362589146942e-05,8.198253635782748e-05,7.893180736573413e-05,9606.ENSP00000423673,0
9606.ENSP00000302037,0.0001005015583359,8.376859477721155e-05,7.908090628916398e-05,9606.ENSP00000423673,0
9606.ENSP00000301329,9.090823004953565e-05,8.217601862270385e-05,7.907145482022315e-05,9606.ENSP00000423673,0
9606.ENSP00000481127,2.9475380870280787e-05,5.039363168179989e-05,6.174830923555419e-05,9606.ENSP00000423673,0
9606.ENSP00000273968,3.065970668103546e-05,4.915149111184291e-05,5.990384670440107e-05,9606.ENSP00000423673,0
9606.ENSP00000267103,9.070673695532604e-05,8.183320460375398e-05,7.89879122748971e-05,9606.ENSP00000423673,0
9606.ENSP00000351214,0.0001541154633741,8.801550575299188e-05,7.992041355464607e-05,9606.ENSP00000423673,0
9606.ENSP00000263702,9.77668969426304e-05,8.31527795526199e-05,7.927312981337309e-05,9606.ENSP00000423673,0
9606.ENSP00000403987,1.7933101844391786e-05,3.48120738635771e-05,4.638699101633392e-05,9606.ENSP00000423673,0
9606.ENSP00000406933,0.0001040150673361,8.747783431317657e-05,8.058567618718371e-05,9606.ENSP00000423673,0
9606.ENSP00000317177,7.691854261793196e-05,8.020321547519416e-05,7.816151628503576e-05,9606.ENSP00000423673,0
9606.ENSP00000441065,0.0001235884265042,8.435466588707641e-05,7.935845496831462e-05,9606.ENSP00000423673,0
9606.ENSP00000360268,9.037067502504216e-05,8.13859369372949e-05,7.8693097748328e-05,9606.ENSP00000423673,0
9606.ENSP00000288532,0.0001325351186096,8.72802993399091e-05,7.984996773302555e-05,9606.ENSP00000423673,0
9606.ENSP00000429168,0.0001901975192595,0.0001184195498353,9.097342262975872e-05,9606.ENSP00000423673,0
9606.ENSP00000238561,0.0001425990485586,9.435413085157052e-05,8.171073568519205e-05,9606.ENSP00000423673,0
